id,path,line,kind,attributes,disposition,rationale
K0571,/reference/reference-semantics/semantics/float.k,37,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0572,/reference/reference-semantics/semantics/float.k,38,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0573,/reference/reference-semantics/semantics/float.k,39,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0574,/reference/reference-semantics/semantics/float.k,43,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0575,/reference/reference-semantics/semantics/float.k,44,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0576,/reference/reference-semantics/semantics/float.k,50,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0577,/reference/reference-semantics/semantics/float.k,51,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0578,/reference/reference-semantics/semantics/float.k,52,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0579,/reference/reference-semantics/semantics/float.k,54,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0580,/reference/reference-semantics/semantics/float.k,55,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0581,/reference/reference-semantics/semantics/float.k,56,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0582,/reference/reference-semantics/semantics/float.k,61,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0583,/reference/reference-semantics/semantics/float.k,65,syntax,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0584,/reference/reference-semantics/semantics/float.k,66,rule,priority,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0585,/reference/reference-semantics/semantics/float.k,67,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0586,/reference/reference-semantics/semantics/float.k,70,syntax,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0587,/reference/reference-semantics/semantics/float.k,71,rule,priority,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0588,/reference/reference-semantics/semantics/float.k,72,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0589,/reference/reference-semantics/semantics/float.k,73,syntax,"function, total, symbol",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0590,/reference/reference-semantics/semantics/float.k,74,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0591,/reference/reference-semantics/semantics/float.k,75,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0592,/reference/reference-semantics/semantics/float.k,78,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0593,/reference/reference-semantics/semantics/float.k,79,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0594,/reference/reference-semantics/semantics/float.k,82,syntax,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0595,/reference/reference-semantics/semantics/float.k,83,rule,priority,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0596,/reference/reference-semantics/semantics/float.k,84,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0597,/reference/reference-semantics/semantics/float.k,85,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0598,/reference/reference-semantics/semantics/float.k,86,syntax,"function, total, symbol",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0599,/reference/reference-semantics/semantics/float.k,87,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0600,/reference/reference-semantics/semantics/float.k,88,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0601,/reference/reference-semantics/semantics/float.k,93,syntax,"function, total, symbol",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0602,/reference/reference-semantics/semantics/float.k,94,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0603,/reference/reference-semantics/semantics/float.k,95,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0604,/reference/reference-semantics/semantics/float.k,99,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0605,/reference/reference-semantics/semantics/float.k,103,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0606,/reference/reference-semantics/semantics/float.k,104,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0607,/reference/reference-semantics/semantics/float.k,105,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0608,/reference/reference-semantics/semantics/float.k,107,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0609,/reference/reference-semantics/semantics/float.k,108,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0610,/reference/reference-semantics/semantics/float.k,109,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0611,/reference/reference-semantics/semantics/float.k,111,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0612,/reference/reference-semantics/semantics/float.k,112,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0613,/reference/reference-semantics/semantics/float.k,113,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0614,/reference/reference-semantics/semantics/float.k,115,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0615,/reference/reference-semantics/semantics/float.k,116,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0616,/reference/reference-semantics/semantics/float.k,117,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0617,/reference/reference-semantics/semantics/float.k,119,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0618,/reference/reference-semantics/semantics/float.k,120,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0619,/reference/reference-semantics/semantics/float.k,121,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0620,/reference/reference-semantics/semantics/float.k,125,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0621,/reference/reference-semantics/semantics/float.k,126,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0622,/reference/reference-semantics/semantics/float.k,127,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0623,/reference/reference-semantics/semantics/float.k,128,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0624,/reference/reference-semantics/semantics/float.k,129,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0625,/reference/reference-semantics/semantics/float.k,132,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0626,/reference/reference-semantics/semantics/float.k,133,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0627,/reference/reference-semantics/semantics/float.k,134,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0628,/reference/reference-semantics/semantics/float.k,135,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0629,/reference/reference-semantics/semantics/float.k,136,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0630,/reference/reference-semantics/semantics/float.k,137,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0631,/reference/reference-semantics/semantics/float.k,138,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0632,/reference/reference-semantics/semantics/float.k,139,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0633,/reference/reference-semantics/semantics/float.k,142,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0634,/reference/reference-semantics/semantics/float.k,143,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0635,/reference/reference-semantics/semantics/float.k,144,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0636,/reference/reference-semantics/semantics/float.k,145,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0637,/reference/reference-semantics/semantics/float.k,146,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0638,/reference/reference-semantics/semantics/float.k,147,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0639,/reference/reference-semantics/semantics/float.k,148,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0640,/reference/reference-semantics/semantics/float.k,149,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0641,/reference/reference-semantics/semantics/float.k,150,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0642,/reference/reference-semantics/semantics/float.k,151,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0643,/reference/reference-semantics/semantics/float.k,154,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0644,/reference/reference-semantics/semantics/float.k,155,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0645,/reference/reference-semantics/semantics/float.k,160,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0646,/reference/reference-semantics/semantics/float.k,161,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0647,/reference/reference-semantics/semantics/float.k,162,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0648,/reference/reference-semantics/semantics/float.k,164,requires,concrete,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0649,/reference/reference-semantics/semantics/float.k,165,syntax,function,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0650,/reference/reference-semantics/semantics/float.k,166,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0651,/reference/reference-semantics/semantics/float.k,167,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0652,/reference/reference-semantics/semantics/float.k,168,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0653,/reference/reference-semantics/semantics/float.k,169,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0654,/reference/reference-semantics/semantics/float.k,170,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0655,/reference/reference-semantics/semantics/float.k,171,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0656,/reference/reference-semantics/semantics/float.k,172,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0657,/reference/reference-semantics/semantics/float.k,173,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0658,/reference/reference-semantics/semantics/float.k,174,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0659,/reference/reference-semantics/semantics/float.k,175,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0660,/reference/reference-semantics/semantics/float.k,176,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0661,/reference/reference-semantics/semantics/float.k,177,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0662,/reference/reference-semantics/semantics/float.k,178,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0663,/reference/reference-semantics/semantics/float.k,179,syntax,"function, total",FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0664,/reference/reference-semantics/semantics/float.k,180,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0665,/reference/reference-semantics/semantics/float.k,181,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0666,/reference/reference-semantics/semantics/float.k,182,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0667,/reference/reference-semantics/semantics/float.k,183,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0668,/reference/reference-semantics/semantics/float.k,184,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0669,/reference/reference-semantics/semantics/float.k,185,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0670,/reference/reference-semantics/semantics/float.k,186,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0671,/reference/reference-semantics/semantics/float.k,187,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0672,/reference/reference-semantics/semantics/float.k,190,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0673,/reference/reference-semantics/semantics/float.k,191,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0674,/reference/reference-semantics/semantics/float.k,192,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0675,/reference/reference-semantics/semantics/float.k,195,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0676,/reference/reference-semantics/semantics/float.k,196,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0677,/reference/reference-semantics/semantics/float.k,197,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0678,/reference/reference-semantics/semantics/float.k,198,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0679,/reference/reference-semantics/semantics/float.k,199,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0680,/reference/reference-semantics/semantics/float.k,200,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0681,/reference/reference-semantics/semantics/float.k,201,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0682,/reference/reference-semantics/semantics/float.k,202,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0683,/reference/reference-semantics/semantics/float.k,203,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0684,/reference/reference-semantics/semantics/float.k,204,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0685,/reference/reference-semantics/semantics/float.k,205,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0686,/reference/reference-semantics/semantics/float.k,206,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0687,/reference/reference-semantics/semantics/float.k,209,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0688,/reference/reference-semantics/semantics/float.k,210,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0689,/reference/reference-semantics/semantics/float.k,211,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0690,/reference/reference-semantics/semantics/float.k,213,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0691,/reference/reference-semantics/semantics/float.k,214,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0692,/reference/reference-semantics/semantics/float.k,217,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0693,/reference/reference-semantics/semantics/float.k,218,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0694,/reference/reference-semantics/semantics/float.k,223,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0695,/reference/reference-semantics/semantics/float.k,224,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0696,/reference/reference-semantics/semantics/float.k,227,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0697,/reference/reference-semantics/semantics/float.k,228,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0698,/reference/reference-semantics/semantics/float.k,230,syntax,"function, total, symbol, no-evaluators",FIXED_OPAQUE_UNREACHABLE,"Opaque supplied-semantics boundary; its head symbol is absent from the submitted program, proof summary, and reachable claim terms."
K0699,/reference/reference-semantics/semantics/float.k,231,rule,concrete,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0700,/reference/reference-semantics/semantics/float.k,232,syntax,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0701,/reference/reference-semantics/semantics/float.k,233,rule,priority,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0702,/reference/reference-semantics/semantics/float.k,234,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0703,/reference/reference-semantics/semantics/float.k,235,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0704,/reference/reference-semantics/semantics/float.k,243,syntax,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0705,/reference/reference-semantics/semantics/float.k,244,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0706,/reference/reference-semantics/semantics/float.k,245,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0707,/reference/reference-semantics/semantics/float.k,246,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0708,/reference/reference-semantics/semantics/float.k,247,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0709,/reference/reference-semantics/semantics/float.k,248,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
K0710,/reference/reference-semantics/semantics/float.k,250,syntax,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0711,/reference/reference-semantics/semantics/float.k,251,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0712,/reference/reference-semantics/semantics/float.k,252,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0713,/reference/reference-semantics/semantics/float.k,253,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0714,/reference/reference-semantics/semantics/float.k,254,rule,—,FIXED_CONSTRUCTOR_DISJOINT,"Part of the selected supplied semantics, but its source constructors and helper heads are absent from the submitted term and proof summary."
K0715,/reference/reference-semantics/semantics/float.k,255,requires,—,STRUCTURAL_FIXED_MODULE,Assembly/import/require/module delimiter for the supplied semantics.
