id	source	start_line	end_line	kind	attributes	decision	rationale	excerpt
599	semantics/float.k	166	166	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule headIS(iCons(C:Int, _:IntSeq)) => C
600	semantics/float.k	167	167	syntax	function,total	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
601	semantics/float.k	168	168	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
602	semantics/float.k	169	169	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule intPartAcc(.IntSeq, A:Int) => A
603	semantics/float.k	170	170	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
604	semantics/float.k	171	172	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
605	semantics/float.k	173	173	syntax	function,total	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
606	semantics/float.k	174	174	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule fracPart(.IntSeq) => 0
607	semantics/float.k	175	175	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
608	semantics/float.k	176	176	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
609	semantics/float.k	177	177	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule fracAcc(.IntSeq, A:Int) => A
610	semantics/float.k	178	178	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
611	semantics/float.k	179	179	syntax	function,total	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
612	semantics/float.k	180	180	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule fracScale(.IntSeq) => 1
613	semantics/float.k	181	181	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
614	semantics/float.k	182	182	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
615	semantics/float.k	183	183	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule fscAcc(.IntSeq, A:Int) => A
616	semantics/float.k	184	184	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
617	semantics/float.k	185	185	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"
618	semantics/float.k	186	186	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"
619	semantics/float.k	187	189	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""float"", F:Float, .Vals) => F // ---- float / int division (promoted from mean_absolute_deviation) ----"
620	semantics/float.k	190	190	syntax	function,total,opaque/no-evaluators,symbol	OPAQUE-UNUSED	Declared supplied-semantics trust primitive; no reachable term in this program mentions it.	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
621	semantics/float.k	191	191	rule	concrete	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
622	semantics/float.k	192	194	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I) // ---- int -> float promotion for the remaining mixed arithmetic/compares ----"
623	semantics/float.k	195	195	syntax	function,total,opaque/no-evaluators,symbol	OPAQUE-UNUSED	Declared supplied-semantics trust primitive; no reachable term in this program mentions it.	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
624	semantics/float.k	196	196	rule	concrete	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
625	semantics/float.k	197	197	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
626	semantics/float.k	198	198	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
627	semantics/float.k	199	199	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
628	semantics/float.k	200	200	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
629	semantics/float.k	201	201	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
630	semantics/float.k	202	202	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
631	semantics/float.k	203	203	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
632	semantics/float.k	204	204	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
633	semantics/float.k	205	205	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
634	semantics/float.k	206	208	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I)) // ---- conversions: int(float) truncates toward zero; float(int); round; math.sqrt ----"
635	semantics/float.k	209	209	syntax	function,total,opaque/no-evaluators,symbol	OPAQUE-UNUSED	Declared supplied-semantics trust primitive; no reachable term in this program mentions it.	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
636	semantics/float.k	210	210	rule	concrete	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
637	semantics/float.k	211	212	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"
638	semantics/float.k	213	213	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"
639	semantics/float.k	214	216	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""float"", F:Float, .Vals) => F // round: Python half-even (banker's); round(F, N) scales by 10^N"
640	semantics/float.k	217	217	syntax	function,total,opaque/no-evaluators,symbol	OPAQUE-UNUSED	Declared supplied-semantics trust primitive; no reachable term in this program mentions it.	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
641	semantics/float.k	218	222	rule	concrete	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
642	semantics/float.k	223	223	syntax	function,total,opaque/no-evaluators,symbol	OPAQUE-UNUSED	Declared supplied-semantics trust primitive; no reachable term in this program mentions it.	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
643	semantics/float.k	224	226	rule	concrete	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
644	semantics/float.k	227	227	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""round"", F:Float, .Vals) => roundF(F)"
645	semantics/float.k	228	229	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
646	semantics/float.k	230	230	syntax	function,total,opaque/no-evaluators,symbol	OPAQUE-UNUSED	Declared supplied-semantics trust primitive; no reachable term in this program mentions it.	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
647	semantics/float.k	231	231	rule	concrete	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
648	semantics/float.k	232	232	syntax	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"syntax KItem ::= ""#mathSqrt"""
649	semantics/float.k	233	233	rule	priority	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
650	semantics/float.k	234	234	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
651	semantics/float.k	235	242	rule	concrete	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k> // ---- min / max over a FLOAT list — FLOAT branch of the shared #minCont0/#maxCont0 folds (which // seed/step with `requires isInt(V)`, so they are STUCK on floats). These add the `requires // isFloat(V)` seed + a Float-accumulator fold via K's minFloat/maxFl...
652	semantics/float.k	243	243	syntax	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
653	semantics/float.k	244	244	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
654	semantics/float.k	245	245	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
655	semantics/float.k	246	246	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
656	semantics/float.k	247	249	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
657	semantics/float.k	250	250	syntax	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
658	semantics/float.k	251	251	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
659	semantics/float.k	252	252	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
660	semantics/float.k	253	253	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
661	semantics/float.k	254	260	rule	concrete	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V) // ---- sum over a float list (krun; mirrors the min/max float paths). The Int-only shared // #sumCont sticks on a Float yield; switch to a Float-headed fold via addF (concrete twin). // ...
662	semantics/float.k	261	261	syntax	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
663	semantics/float.k	262	264	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
664	semantics/float.k	265	265	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
665	semantics/float.k	266	266	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
666	semantics/float.k	267	269	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
667	semantics/float.k	270	272	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
668	semantics/float.k	273	273	endmodule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	endmodule
669	semantics/functions.k	3	3	module	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	module MPY-FUNCTIONS
670	semantics/functions.k	4	7	imports	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	imports MPY-CORE // call routing + callee/arg evaluation (#callee/#args/#argCont) live in call.k; // this module owns the frame lifecycle (bind params, return, pop).
671	semantics/functions.k	8	13	syntax	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"" // ==== def / anonymous closure ============================================="
672	semantics/functions.k	14	17	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
673	semantics/functions.k	18	18	syntax	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	syntax Expr ::= closureExpr(ParamNames, Stmts)
674	semantics/functions.k	19	26	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env> // ==== annotated def/lambda (closure cells; spec 2.3) ====================== // closureValC(params, cellvars, body, captured-cells). No frame anchor: all // enclosing-local reads are freevars (symtable-complete)...
675	semantics/functions.k	27	30	syntax	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map) // capture: resolve each freevar to the enclosing frame's cellRef, then bind // (FuncDef) or yield (Lambda) the closure value.
676	semantics/functions.k	31	32	syntax	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
677	semantics/functions.k	33	35	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
678	semantics/functions.k	36	41	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
679	semantics/functions.k	42	46	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
680	semantics/functions.k	47	49	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
681	semantics/functions.k	50	52	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
682	semantics/functions.k	53	58	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
683	semantics/functions.k	59	62	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k> // ==== bind params ========================================================
684	semantics/functions.k	63	63	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
685	semantics/functions.k	64	67	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes> // a param that is a cellvar was pre-bound to its cell at frame entry
686	semantics/functions.k	68	77	rule	priority	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [prio..."
687	semantics/functions.k	78	79	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
688	semantics/functions.k	80	84	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret> // pop: restore env, DEALLOCATE the callee frame, and wind scopeLoc back (LIFO allocation // makes the saved loc the callee frame's own loc). Sound because no closureVal outlives its // defining frame (frontend subset: no returned/stored closures; ...
689	semantics/functions.k	85	90	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
690	semantics/functions.k	91	91	endmodule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	endmodule
691	semantics/int.k	4	4	module	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	module MPY-INT
692	semantics/int.k	5	6	imports	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	imports MPY-CORE
693	semantics/int.k	7	8	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyUn(""-"", I:Int) => 0 -Int I"
694	semantics/int.k	9	10	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""+"", I1:Int, I2:Int) => I1 +Int I2 // Bool participates in int arithmetic (x += (a == b))"
695	semantics/int.k	11	11	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""+"", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
696	semantics/int.k	12	12	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""+"", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
697	semantics/int.k	13	13	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""-"", I1:Int, I2:Int) => I1 -Int I2"
698	semantics/int.k	14	14	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""*"", I1:Int, I2:Int) => I1 *Int I2"
699	semantics/int.k	15	15	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""%"", I1:Int, I2:Int) => pyMod(I1, I2)"
700	semantics/int.k	16	16	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
701	semantics/int.k	17	18	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
702	semantics/int.k	19	19	syntax	function	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	syntax Int ::= pyMod(Int, Int) [function]
703	semantics/int.k	20	21	rule	-	REVIEWED-UNUSED	Supplied-semantics declaration/rule does not match any reachable term in this program; no overlap with used-path symbols.	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
704	semantics/int.k	22	22	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	"rule applyCmp(""<"", I1:Int, I2:Int) => I1 <Int I2"
705	semantics/int.k	23	23	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	"rule applyCmp(""<="", I1:Int, I2:Int) => I1 <=Int I2"
706	semantics/int.k	24	24	rule	-	ACCEPTED-USED-PATH	Matches the real program's syntax/execution path; checked for order, binding, cells, allocation, and control fidelity.	"rule applyCmp("">"", I1:Int, I2:Int) => I1 >Int I2"
