file	start_line	end_line	classification	statement	use_scope	assessment	rationale
reference-semantics/semantics/float.k	21	23	rule,ordinary	rule <k> Float(F:Float) => F ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	24	24	syntax,function,total,symbol,no-evaluators	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	25	26	rule,concrete	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	27	29	rule,ordinary	"rule applyBin(""/"", I:Int, F:Float) => intFloatDiv(I, F)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	30	30	syntax,function,total,symbol,no-evaluators	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	31	31	rule,concrete	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	32	36	rule,ordinary	"rule applyBin(""/"", I1:Int, I2:Int) => divII(I1, I2)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	37	37	syntax,function,total,symbol,no-evaluators	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	38	38	rule,concrete	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	39	42	rule,ordinary	"rule applyBin(""%"", F1:Float, F2:Float) => floatMod(F1, F2)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	43	43	rule,ordinary	"rule applyCmp(""=="", F1:Float, F2:Float) => F1 ==Float F2"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	44	49	rule,ordinary	"rule applyCmp(""!="", F1:Float, F2:Float) => notBool (F1 ==Float F2)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	50	50	syntax,function,total,symbol,no-evaluators	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	51	51	rule,concrete	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	52	53	rule,ordinary	"rule applyCmp(""<"", F1:Float, F2:Float) => floatLt(F1, F2)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	54	54	syntax,function,total,symbol,no-evaluators	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	55	55	rule,concrete	rule absF(F:Float) => absFloat(F) [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	56	60	rule,ordinary	"rule applyBuiltin(""abs"", F:Float, .Vals) => absF(F)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	61	64	rule,ordinary	rule <k> Import(_:String) => .K ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	65	65	syntax	"syntax KItem ::= ""#mathCeil"""	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	66	66	rule,priority	"rule <k> Call(Attribute(Name(""math""), ""ceil""), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	67	69	rule,ordinary	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	70	70	syntax	"syntax KItem ::= ""#mathFloor"""	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	71	71	rule,priority	"rule <k> Call(Attribute(Name(""math""), ""floor""), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	72	72	rule,ordinary	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	73	73	syntax,function,total,symbol	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	74	74	rule,concrete	rule floorFI(I:Int) => I [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	75	77	rule,concrete	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	78	78	rule,ordinary	"rule applyBuiltin(""floor"", V:Val, .Vals) => floorFI(V)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	79	81	rule,ordinary	"rule applyBuiltin(""ceil"", V:Val, .Vals) => ceilF(V)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	82	82	syntax	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	83	83	rule,priority	"rule <k> Call(Attribute(Name(""math""), ""pow""), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	84	84	rule,ordinary	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	85	85	rule,ordinary	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	86	86	syntax,function,total,symbol	syntax Float ::= toF(Val) [function, total, symbol(toF)]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	87	87	rule,concrete	rule toF(F:Float) => F [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	88	92	rule,concrete	rule toF(I:Int) => intToF(I) [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	93	93	syntax,function,total,symbol	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	94	94	rule,concrete	rule ceilF(I:Int) => I [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	95	98	rule,concrete	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	99	102	rule,ordinary	"rule applyUn(""-"", F:Float) => 0.0 -Float F"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	103	103	syntax,function,total,symbol,no-evaluators	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	104	104	rule,concrete	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	105	106	rule,ordinary	"rule applyBin(""-"", F1:Float, F2:Float) => subF(F1, F2)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	107	107	syntax,function,total,symbol,no-evaluators	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	108	108	rule,concrete	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	109	110	rule,ordinary	"rule applyBin(""/"", F1:Float, F2:Float) => divF(F1, F2)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	111	111	syntax,function,total,symbol,no-evaluators	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	112	112	rule,concrete	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	113	114	rule,ordinary	"rule applyBin(""+"", F1:Float, F2:Float) => addF(F1, F2)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	115	115	syntax,function,total,symbol,no-evaluators	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	116	116	rule,concrete	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	117	118	rule,ordinary	"rule applyBin(""*"", F1:Float, F2:Float) => mulF(F1, F2)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	119	119	syntax,function,total,symbol,no-evaluators	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	120	120	rule,concrete	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	121	124	rule,ordinary	"rule applyBin(""**"", F1:Float, F2:Float) => powF(F1, F2)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	125	125	syntax,function,total,symbol,no-evaluators	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	126	126	rule,concrete	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	127	127	rule,ordinary	"rule applyCmp("">"", F1:Float, F2:Float) => gtF(F1, F2)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	128	128	rule,ordinary	"rule applyCmp("">="", F1:Float, F2:Float) => notBool floatLt(F1, F2)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	129	131	rule,ordinary	"rule applyCmp(""<="", F1:Float, F2:Float) => notBool gtF(F1, F2)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	132	132	rule,ordinary	"rule applyBin(""**"", I:Int, F:Float) => powF(intToF(I), F)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	133	133	rule,ordinary	"rule applyBin(""**"", F:Float, I:Int) => powF(F, intToF(I))"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	134	134	rule,ordinary	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	135	135	rule,ordinary	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	136	136	rule,ordinary	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	137	137	rule,ordinary	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	138	138	rule,ordinary	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	139	141	rule,ordinary	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	142	142	syntax,function,total,symbol,no-evaluators	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	143	143	rule,concrete	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	144	144	rule,ordinary	"rule applyCmp(""=="", I:Int, F:Float) => eqF(intToF(I), F)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	145	145	rule,ordinary	"rule applyCmp(""=="", F:Float, I:Int) => eqF(F, intToF(I))"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	146	146	rule,ordinary	"rule applyCmp(""!="", I:Int, F:Float) => notBool eqF(intToF(I), F)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	147	147	rule,ordinary	"rule applyCmp(""!="", F:Float, I:Int) => notBool eqF(F, intToF(I))"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	148	148	rule,ordinary	"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	149	149	rule,ordinary	"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	150	150	rule,ordinary	"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	151	153	rule,ordinary	"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I))"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	154	154	rule,ordinary	"rule applyCmp(""=="", V:Val, noneV) => V ==K noneV"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	155	159	rule,ordinary	"rule applyCmp(""!="", V:Val, noneV) => notBool (V ==K noneV)"	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	160	160	syntax,function,total,symbol,no-evaluators	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	161	161	rule,concrete	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	162	164	rule,concrete	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
reference-semantics/semantics/float.k	165	165	syntax,function	syntax Int ::= headIS(IntSeq) [function]	selected-baseline; constructs from this file are on the program path	ACCEPT_FIXED_SUPPLIED_BASELINE	Byte-identical to the trusted supplied semantics; it defines the selected semantics level. Program-used behavior is separately mapped in REVIEW.md.
