id	source	line	kind	attributes	source_class	materiality	assessment	normalized_declaration
525	semantics/float.k	201	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
526	semantics/float.k	202	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
527	semantics/float.k	203	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
528	semantics/float.k	204	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
529	semantics/float.k	205	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
530	semantics/float.k	206	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I)) // ---- conversions: int(float) truncates toward zero; float(int); round; math.sqrt ----"
531	semantics/float.k	209	syntax	function;total;symbol(truncF);no-evaluators	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
532	semantics/float.k	210	rule	concrete	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
533	semantics/float.k	211	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"
534	semantics/float.k	213	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"
535	semantics/float.k	214	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBuiltin(""float"", F:Float, .Vals) => F // round: Python half-even (banker's); round(F, N) scales by 10^N"
536	semantics/float.k	217	syntax	function;total;symbol(roundF);no-evaluators	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
537	semantics/float.k	218	rule	concrete	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
538	semantics/float.k	223	syntax	function;total;symbol(roundFN);no-evaluators	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
539	semantics/float.k	224	rule	concrete	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
540	semantics/float.k	227	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBuiltin(""round"", F:Float, .Vals) => roundF(F)"
541	semantics/float.k	228	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
542	semantics/float.k	230	syntax	function;total;symbol(sqrtF);no-evaluators	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
543	semantics/float.k	231	rule	concrete	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
544	semantics/float.k	232	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"syntax KItem ::= ""#mathSqrt"""
545	semantics/float.k	233	rule	priority(40)	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
546	semantics/float.k	234	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
547	semantics/float.k	235	rule	concrete	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k> // ---- min / max over a FLOAT list — FLOAT branch of the shared #minCont0/#maxCont0 folds (which // seed/step with `requires isInt(V)`, so they are STUCK on floats). These add the `requires // isFloat(V)` seed + a Float-accumulator fold via K's minFloat/maxFloat — concrete for krun. A proof // over a SYMBOLIC float list intercepts min/max problem-locally to an opaque minVF/maxVF (at // #applyK, priority 40, in its verification.k) BEFORE #minAcc0, so this fold is krun-only. Additive: // the isFloat guard is disjoint from the existing isInt one.
548	semantics/float.k	243	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
549	semantics/float.k	244	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
550	semantics/float.k	245	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
551	semantics/float.k	246	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
552	semantics/float.k	247	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
553	semantics/float.k	250	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
554	semantics/float.k	251	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
555	semantics/float.k	252	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
556	semantics/float.k	253	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
557	semantics/float.k	254	rule	concrete	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V) // ---- sum over a float list (krun; mirrors the min/max float paths). The Int-only shared // #sumCont sticks on a Float yield; switch to a Float-headed fold via addF (concrete twin). // The switch guard carries the SYNTACTIC negation of the Int rule's guard so a symbolic proof // with isInt(V) in its path condition refutes this branch without sort reasoning.
558	semantics/float.k	261	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
559	semantics/float.k	262	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
560	semantics/float.k	265	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
561	semantics/float.k	266	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
562	semantics/float.k	267	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
563	semantics/float.k	270	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
564	semantics/functions.k	8	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"" // ==== def / anonymous closure ============================================="
565	semantics/functions.k	14	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
566	semantics/functions.k	18	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Expr ::= closureExpr(ParamNames, Stmts)
567	semantics/functions.k	19	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env> // ==== annotated def/lambda (closure cells; spec 2.3) ====================== // closureValC(params, cellvars, body, captured-cells). No frame anchor: all // enclosing-local reads are freevars (symtable-complete) and go through the // captured cells; everything else is global/builtin, so the callee frame's // parent is the module scope (0) — sound after the defining frame dies.
568	semantics/functions.k	27	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map) // capture: resolve each freevar to the enclosing frame's cellRef, then bind // (FuncDef) or yield (Lambda) the closure value.
569	semantics/functions.k	31	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
570	semantics/functions.k	33	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
571	semantics/functions.k	36	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
572	semantics/functions.k	42	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
573	semantics/functions.k	47	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
574	semantics/functions.k	50	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
575	semantics/functions.k	53	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
576	semantics/functions.k	59	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k> // ==== bind params ========================================================
577	semantics/functions.k	63	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
578	semantics/functions.k	64	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes> // a param that is a cellvar was pre-bound to its cell at frame entry
579	semantics/functions.k	68	rule	priority(40)	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)] // ==== return / pop the frame (the returned expr evaluates by strictness) =="
580	semantics/functions.k	78	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
581	semantics/functions.k	80	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret> // pop: restore env, DEALLOCATE the callee frame, and wind scopeLoc back (LIFO allocation // makes the saved loc the callee frame's own loc). Sound because no closureVal outlives its // defining frame (frontend subset: no returned/stored closures; module defs live in loc 0).
582	semantics/functions.k	85	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
583	semantics/int.k	7	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyUn(""-"", I:Int) => 0 -Int I"
584	semantics/int.k	9	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBin(""+"", I1:Int, I2:Int) => I1 +Int I2 // Bool participates in int arithmetic (x += (a == b))"
585	semantics/int.k	11	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBin(""+"", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
586	semantics/int.k	12	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBin(""+"", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
587	semantics/int.k	13	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBin(""-"", I1:Int, I2:Int) => I1 -Int I2"
588	semantics/int.k	14	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBin(""*"", I1:Int, I2:Int) => I1 *Int I2"
589	semantics/int.k	15	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBin(""%"", I1:Int, I2:Int) => pyMod(I1, I2)"
590	semantics/int.k	16	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
591	semantics/int.k	17	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
592	semantics/int.k	19	syntax	function	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax Int ::= pyMod(Int, Int) [function]
593	semantics/int.k	20	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
594	semantics/int.k	22	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyCmp(""<"", I1:Int, I2:Int) => I1 <Int I2"
595	semantics/int.k	23	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyCmp(""<="", I1:Int, I2:Int) => I1 <=Int I2"
596	semantics/int.k	24	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyCmp("">"", I1:Int, I2:Int) => I1 >Int I2"
597	semantics/int.k	25	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyCmp("">="", I1:Int, I2:Int) => I1 >=Int I2"
598	semantics/int.k	26	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyCmp(""=="", I1:Int, I2:Int) => I1 ==Int I2"
599	semantics/int.k	27	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule applyCmp(""!="", I1:Int, I2:Int) => I1 =/=Int I2"
600	semantics/iter.k	8	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
601	semantics/list.k	9	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
602	semantics/list.k	10	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> // ==== ListExpr: [...] literal -> a fresh heap object =======================
603	semantics/list.k	13	syntax		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"syntax ApplyK ::= ""toList"""
604	semantics/list.k	14	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
605	semantics/list.k	15	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> // ==== list ops: + / == / != ===============================================
606	semantics/list.k	18	syntax	function;total	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
607	semantics/list.k	19	rule		SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule valSeqConcat(.ValSeq, T:ValSeq) => T
608	semantics/list.k	20	rule	priority(45)	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.
609	semantics/list.k	24	rule	priority(45)	SUPPLIED_FIXED_SEMANTICS	TARGET_PATH_OR_SUPPORT_MODULE	ACCEPTED_SELECTED_SEMANTICS; no target-path false-rule witness found	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
