files=30
entries=1148
kind_counts={'claim': 5, 'configuration': 1, 'context': 5, 'endmodule': 33, 'imports': 95, 'module': 33, 'requires': 29, 'rule': 714, 'syntax': 233}
disposition_counts={'DEFINITIONAL_EQUATION_REVIEWED_SOUND_ON_GUARDED_DOMAIN': 16, 'DERIVED_SORT_LEMMA_REVIEWED_SOUND': 1, 'FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM': 170, 'FIXED_DECLARATION_USED_AND_REVIEWED': 58, 'FIXED_EVALUATION_CONTEXT_REVIEWED_ON_INTENDED_PATH': 4, 'FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH': 99, 'NO_INTENDED_PATH_MATCH;UNREACHED_CONTEXT': 1, 'NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED': 596, 'OPERATIONAL_BRIDGE_SEPARATE_CONNECTION_PROVED': 2, 'POSITIVE_REACHABILITY_CLAIM_REVIEWED': 5, 'PROOF_LOCAL_DECLARATION_REVIEWED': 6, 'PROOF_MODULE_WIRING_REVIEWED': 31, 'SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED': 159}
opaque_or_no_evaluators=22
total_declarations=113
functional_declarations=0
simplification_rules=1
priority_entries=47

ID	FILE	LINE	KIND	ATTRIBUTES	DISPOSITION	BLOCK_SHA256	NORMALIZED_SOURCE
I0605	semantics/float.k	173	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	7814651334dc4e26207e7f102104a5d9df2079d39e129134d3d49185c5dabe32	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
I0606	semantics/float.k	174	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	b697d9139b4876aea8e7aaca9803136c62fc0264589a385a08d14bd14718480f	rule fracPart(.IntSeq) => 0
I0607	semantics/float.k	175	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	9bf43917999816ef012382e04e129ee239b7cf51f54f6361547d85b9ac8e66bf	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
I0608	semantics/float.k	176	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c104ed80cf1f662fdbd32c213800f4b054ee1e9f97b4ba7062c8677ef882d0ed	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
I0609	semantics/float.k	177	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	b1ab9ecfa9458f0975c1aefd0ef18c33b510de1b88abd3bc7b80e43fb16711b0	rule fracAcc(.IntSeq, A:Int) => A
I0610	semantics/float.k	178	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c42091e40bea29f314cdd799b23480d09d6ba9700744b13d870c73cde6c28795	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
I0611	semantics/float.k	179	syntax	function,total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	fde2ff884763e855f1d33ce0ff5e6f0b70cd63fbebbcb3717a5ee46dd0033b33	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
I0612	semantics/float.k	180	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	5cd743d93f6bb06840e97e33a8d441e7b621278e81f3ca55b027943ed20225c1	rule fracScale(.IntSeq) => 1
I0613	semantics/float.k	181	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	ce8bac84226adc5fbc174dc78f665da53a9e238afcbf78ae97ecffa2d8aa3e8e	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
I0614	semantics/float.k	182	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	4ab9d26df7443befaa6a24d9caaa04285e22b8ae5ff6c4e39c9db5e0c5ccc5bd	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
I0615	semantics/float.k	183	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	ac1379b0c0a5734074050f5c9eb81ffbfbfd6574dfe52a1a9a32d72214021ad4	rule fscAcc(.IntSeq, A:Int) => A
I0616	semantics/float.k	184	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	2b509f6dc0e8bf6449de92dc8ca7bdddf4242a0d041eb003bc9ba23dce649049	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
I0617	semantics/float.k	185	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	ef4545ceb81b27b2ce97bcc0d3959a6cb4bd42bf7006c48f06ce40f04c6e1c77	rule applyBuiltin("float", str(CS:IntSeq), .Vals) => decStrToF(CS)
I0618	semantics/float.k	186	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	54b22386c3ff1786eb7f0a89bde6b6c413ac201df204b7f598d7bc0a24eee887	rule applyBuiltin("float", I:Int, .Vals)          => intToF(I)
I0619	semantics/float.k	187	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	85f018eef33605b1c911a8ff00735d19141d96b685ac0d0e4146148a60f06b91	rule applyBuiltin("float", F:Float, .Vals)        => F
I0620	semantics/float.k	190	syntax	function,no-evaluators,symbol(divFloatIntV),total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	fcb8b88286b06b188b6c2b458d88762b8a4cbeaef48492b5993fdca0f627dcd2	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
I0621	semantics/float.k	191	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	e4cc8c60ce0257e7487f341d8141b42dd59d7f59126c06fa27b41d39c7280455	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
I0622	semantics/float.k	192	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	8e77493f4f7bfd2d099b01db14d58e243a50319d3579fba8406fd50b427f3404	rule applyBin("/", F:Float, I:Int) => divFloatIntV(F, I)
I0623	semantics/float.k	195	syntax	function,no-evaluators,symbol(intToF),total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	26408a27bd747d300bf2f8a8ddc2618f51f6508121bf915cb97f9a7edf049058	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
I0624	semantics/float.k	196	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	673ab61be1df4555e9536177b075765f698caa1bb0c221018ccf560fef1eb1b5	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
I0625	semantics/float.k	197	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	2d5f79d3438eb4adbe2b34a671e97c39c28759fd0efb479b515c054788724272	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
I0626	semantics/float.k	198	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	038b0c941f405e62128ae73c8dc0fe9b159602d4eed0ab166e8d17cd6edb9749	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
I0627	semantics/float.k	199	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	1251c25aebf7a37a2197009161939ab27ee96344f8e5b3cf52aae1abee13c4e0	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
I0628	semantics/float.k	200	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	f4cc3f89b1245849edd1d6e0dfa5645505c79f1d39c9aad1edf65437a72c89e3	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
I0629	semantics/float.k	201	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	29ad04c6765ce1d923cea4e5f50f128fc38c1f12fd48e48174953800e578b45b	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
I0630	semantics/float.k	202	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	ef66ed6e5c9f520febe97010eb8cf4ecf1e3f8fceca2255de2151c0acbda3c76	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
I0631	semantics/float.k	203	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c71c45e3867f618d9757ac8ec6bf0bf190f03c33f41a2b7a9b9d2751ff01a074	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
I0632	semantics/float.k	204	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	5af71595e01833b89c0e6ae6c3387a1837ffd61b9c8e064e70ed28ad46c35fd1	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
I0633	semantics/float.k	205	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	dbb338deab59e1220e59b8290a4a16c815d9cb2f6ee1d3fb39984dbce30e4796	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
I0634	semantics/float.k	206	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	0eb4b9987bae9dabfaa03c8fc5cda7a0cb23339ba33edad2346be97b2fbbd5a0	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
I0635	semantics/float.k	209	syntax	function,no-evaluators,symbol(truncF),total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	f1ac2a9409f9b6bff7dc48e9f50e3443e7a91525f883021ffd7fcf73fefe3b4d	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
I0636	semantics/float.k	210	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	a4af8f65dcec4d54912e75bd4cd36648b1c02763417330547c2cd5d89ee4a23a	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
I0637	semantics/float.k	211	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	fbeb9d1511524c65003a04d201c84034fdfb033171f8594fa226438428a8349a	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
I0638	semantics/float.k	213	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	1f97c6d17bd5dfc309c13c95a7684a77b44e5a37ca4d0ffc56795594073a6f7c	rule applyBuiltin("float", I:Int, .Vals)   => intToF(I)
I0639	semantics/float.k	214	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	93872239b26c4273eb61bbfd2b31352729f23f57b4bc65553675a1f4b9258544	rule applyBuiltin("float", F:Float, .Vals) => F
I0640	semantics/float.k	217	syntax	function,no-evaluators,symbol(roundF),total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	8db4b040250d72609fb5ecd738054ce51904d9544ec6632ee9082f9efa5bff8f	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
I0641	semantics/float.k	218	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	1965986ed5217ab70d09e54203a723beab6cb44e333994833992744d9a1fa664	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
I0642	semantics/float.k	223	syntax	function,no-evaluators,symbol(roundFN),total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	00b134fdb4ba583384226d5fcae22a9a04a04ff2c222e1d93ecca62dc8254fee	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
I0643	semantics/float.k	224	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	a878a813520c6b8504f886e17b0c5f3b384be78ceeb49602c5bf35673f098bd5	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
I0644	semantics/float.k	227	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	4d2c9b76dce76490028f0648c0acedd9abb6e381a2fa161dd9b83ef6df1361c4	rule applyBuiltin("round", F:Float, .Vals)        => roundF(F)
I0645	semantics/float.k	228	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	5478f9582ed61445658a49deb22ae3277c4f5885580fc3780216f51f6665d4f3	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
I0646	semantics/float.k	230	syntax	function,no-evaluators,symbol(sqrtF),total	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	174abef163ce69c6da8294d2b22391bbfbce3d36580de8d15b131838e71e3f56	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
I0647	semantics/float.k	231	rule	concrete	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	b4927af40e0ecc616aa4636f0caaa7754a8ac384025debb21556afd23e49a777	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
I0648	semantics/float.k	232	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	0bb06d147d2f001cb2b54bb868b139f39d2634f64b0f2d071690f11f4feefdbe	syntax KItem ::= "#mathSqrt"
I0649	semantics/float.k	233	rule	priority(40)	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	5f02b9a2c43a24b17875d6446da429a0279265caa9aded04783924b84f75a83e	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
I0650	semantics/float.k	234	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	7e85b61d16d890ce36f1afdfc28c4e4274c9af8a21514b7b9e8b9f92f9c164e6	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
I0651	semantics/float.k	235	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	acf8af63212e0c34a7c25ed43cb5ca79fa56457a30ede42c84757d4803eb3252	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
I0652	semantics/float.k	243	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	02a65b61407959640862186984ba29e044f4061b754402c15c5d814c0bdf886a	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
I0653	semantics/float.k	244	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c36354cc1ede2379b63963dfbf2e7c5f2b13198b718f9f980bd14b964ea83d38	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
I0654	semantics/float.k	245	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	6da7ac119cbd9aa456430244cc4c6ef5b9125d6e112afa5c75874bf4e9c4ceee	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
I0655	semantics/float.k	246	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	87dd5a59593bd48ef8aab9bc89f565000b11668347f6e080e3ac41f4ef481d13	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
I0656	semantics/float.k	247	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	f9bb39332fc90a4ffe0c761dfc7ee80f4412aa6b80cc3acfffdf04bb6606d66b	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
I0657	semantics/float.k	250	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	c171dc4002c16a28e4e5d65fdf25977dfab869cff6e9d2674b46d22802d31945	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
I0658	semantics/float.k	251	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	aaabc5f96b8f8f6dadc3f89bef2f9f99afe316cec12375331b3e93b342988a95	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
I0659	semantics/float.k	252	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	68890afd2331ad6f0b293b25f610a4ebebb8953bb8a2ca9aa374a19a9a777753	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
I0660	semantics/float.k	253	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	ede3a60021ccf019f170d136fd2b1029d6286a2267dd57c3f562360fb56c69c4	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
I0661	semantics/float.k	254	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	1825e24651333baa86508323904b3b147e9d6d61745f82b069b265a7060d294e	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
I0662	semantics/float.k	261	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	ccf77eccfe1f6dd846d61ed8720d5b6370dc247b845b5e3ac4fda7fc71b00013	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
I0663	semantics/float.k	262	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	14dc2c28589ef57e64772bd179193364c52f419d92ed025271de6eaeacb511f0	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
I0664	semantics/float.k	265	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	73d80b9479e05f0ca4079e5d6fedc7b677abbdd77ed6b3dd68066470588c3c22	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
I0665	semantics/float.k	266	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	53d04655cee224c39f5970281ed3e34cbdea4011d79bc512bc1eabcbfbf13fe8	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
I0666	semantics/float.k	267	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	fd48c7171e13488dfce50dc966098c0431fe5ff8d22b5455a52bb02b579800fc	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
I0667	semantics/float.k	270	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	5e9f400c40c2d27ec7081ab2e0c51e3d4c46f02ac195d085809461597a338524	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
I0668	semantics/float.k	273	endmodule	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	endmodule
I0669	semantics/functions.k	3	module	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	443014fc63307393fbae4cefb1f0e0c1626a46f092c728c97ec64c4e2e9cc71d	module MPY-FUNCTIONS
I0670	semantics/functions.k	4	imports	-	SOURCE_ASSEMBLY_OR_MODULE_WIRING_REVIEWED	22210b3b144d7ac95180db8ace56c05ba47f36eefb09fda38422ac0a8e260dd4	imports MPY-CORE
I0671	semantics/functions.k	8	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	ac992d6ed5299b2a278d1294181e13b7bfd5804fab48682678a3f820f1aa3507	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall"
I0672	semantics/functions.k	14	rule	<-,BODY,F,L),closureVal(PNS	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	072cc5457ebcb5fb3d6696fefdda6e171fc0067d7855f3887d07b13778dcb85e	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
I0673	semantics/functions.k	18	syntax	-	FIXED_DECLARATION_USED_AND_REVIEWED	67496d445509f26a684ec75d5e3acaff8b764808a4e75808adc775b7c6a78f94	syntax Expr ::= closureExpr(ParamNames, Stmts)
I0674	semantics/functions.k	19	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	4cb35c0d7c710525a1e1d432e5edca080424779ec892f537b6fa63328865895f	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
I0675	semantics/functions.k	27	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	92a33b8f67bcf13505ad84d88d9b8085c2083c1f777ae2c2fb06ca1e645c81f9	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
I0676	semantics/functions.k	31	syntax	-	FIXED_DECLARATION_UNUSED_BY_SUBMITTED_PROGRAM	eb83fe24e2b1eb6de405d216e37103c278204e8bb2f53cd64dc4f06283c32463	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
I0677	semantics/functions.k	33	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	79b4e04d29b4fff33d350a912c0b4a52d8cad83cfea95e8a7e5d2bc14c48e7cf	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
I0678	semantics/functions.k	36	rule	<-,FV,{M[FV	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	6bfa0d50fad16e7f324b6c44fe3cacd0925299ff5c07373a4771e7f6b7222001	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
I0679	semantics/functions.k	42	rule	<-,BODY,CM),CVS,F,closureValC(PNS	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	4c8db650c9a7eea6a1e1fd044219bd69b3c078a98d51fc517b1e4caa74f4c78e	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
I0680	semantics/functions.k	47	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	c41fd0d94bfcb35ffd2ec357bec4a023eafc98ca785861f2304ca4d4629bf794	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
I0681	semantics/functions.k	50	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	fc1bffa16778a3f89d5b6073c0706d25e286c016a38d54fac4fc5f0023b4a3b4	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
I0682	semantics/functions.k	53	rule	<-,FV,{M[FV	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	9f9ceed2c512b7e43c9484f66f502abcfc7af78ba753e7c6d941c9f1b1920112	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
I0683	semantics/functions.k	59	rule	-	NO_INTENDED_PATH_MATCH;UNREACHED_FIXED_RULE_NOT_GLOBALLY_BLESSED	14341eb15aa8b1f8ecb3cf6e3c026b8b11fd4d23cbbd6f1bbbe6aadf42a228c6	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
I0684	semantics/functions.k	63	rule	-	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	c0a18889f83de0185f3ebd0752ca93addeb53dab95eb2ee774486c64eb1f1280	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
I0685	semantics/functions.k	64	rule	<-,P,V	FIXED_RULE_REVIEWED_SOUND_ON_INTENDED_INT_LIST_PATH	ed69ea5e10c4d09c5373bf3583a2e601d51a5201845abdbcd69962f1f781221c	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
