id	file	line	kind	attributes	target_path	review_decision	text
S0324	semantics/concrete.k	57	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule unpairVS(.ValSeq) => .ValSeq
S0325	semantics/concrete.k	58	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule unpairVS(vCons(kvP(_:Val, V:Val), R:ValSeq)) => vCons(V, unpairVS(R))
S0326	semantics/concrete.k	59	rule	owise	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule unpairVS(vCons(V:Val, R:ValSeq)) => vCons(V, unpairVS(R)) [owise]
S0327	semantics/concrete.k	60	endmodule		no	STRUCTURE_ONLY	endmodule
S0328	semantics/controls.k	3	module		no	STRUCTURE_ONLY	module MPY-CONTROLS
S0329	semantics/controls.k	4	imports		no	STRUCTURE_ONLY	imports MPY-CORE
S0330	semantics/controls.k	5	imports		no	STRUCTURE_ONLY	imports MPY-TUPLE
S0331	semantics/controls.k	6	imports		no	STRUCTURE_ONLY	imports MPY-ITER
S0332	semantics/controls.k	9	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> Assign(Name(X:String), V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- V ], _) ... </scopes>
S0333	semantics/controls.k	12	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> Assign(Name(X:String), V:Val) => #cellW({M[X]}:>Val, V) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool X in_keys(M) andBool isCellRef({M[X]}:>Val) [priority(40)]"
S0334	semantics/controls.k	20	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- applyBin(OP, {M[X]}:>Val, V) ], _) ... </scopes> requires X in_keys(M)
S0335	semantics/controls.k	27	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> AugAssign(Name(X:String), OP:String, V:Val) => Assign(Name(X), BinOp(OP, Name(X), V)) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val) [priority(40)]
S0336	semantics/controls.k	35	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> ImportFrom(""math"", NS:ParamNames) => #bindImports(NS) ... </k>"
S0337	semantics/controls.k	36	rule	owise	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> ImportFrom(_:String, _:ParamNames) => .K ... </k> [owise]
S0338	semantics/controls.k	37	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax KItem ::= #bindImports(ParamNames)
S0339	semantics/controls.k	38	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #bindImports(.ParamNames) => .K ... </k>
S0340	semantics/controls.k	39	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ N <- builtinV(N) ], _) ... </scopes> requires N ==String ""floor"" orBool N ==String ""ceil"""
S0341	semantics/controls.k	43	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> #bindImports((N:String, NS:ParamNames)) => #bindImports(NS) ... </k> requires notBool (N ==String ""floor"" orBool N ==String ""ceil"")"
S0342	semantics/controls.k	48	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> Expr(_:Val) => .K ... </k>
S0343	semantics/controls.k	51	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax KItem ::= #branch(Bool, Stmts, Stmts)
S0344	semantics/controls.k	52	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> If(C:Val, T:Stmts, E:Stmts) => #branch(truthy(C), T, E) ... </k>
S0345	semantics/controls.k	53	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #branch(true,  T:Stmts, _:Stmts) => T ... </k>
S0346	semantics/controls.k	54	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #branch(false, _:Stmts, E:Stmts) => E ... </k>
S0347	semantics/controls.k	57	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> IfExp(V:Val, T:Expr, _:Expr) => T ... </k> requires truthy(V)
S0348	semantics/controls.k	59	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> IfExp(V:Val, _:Expr, E:Expr) => E ... </k> requires notBool truthy(V)
S0349	semantics/controls.k	65	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"syntax KItem ::= #loop(Val, Expr, Stmts) | #loopStep(Expr, Stmts) | #while(Expr, Stmts) | #whileCond(Expr, Stmts) | #loopLbl(K) | ""#cont"" | ""#brk"""
S0350	semantics/controls.k	69	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> For(T:Expr, OBJ:Val, B:Stmts) => #loop(OBJ, T, B) ... </k>
S0351	semantics/controls.k	71	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #loop(IT:Iterable, T:Expr, B:Stmts) => #iterNext(IT) ~> #loopStep(T, B) ... </k>
S0352	semantics/controls.k	72	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterDone ~> #loopStep(_:Expr, _:Stmts) => .K ... </k>
S0353	semantics/controls.k	73	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #iterYield(V:Val, REST:Iterable) ~> #loopStep(T:Expr, B:Stmts) => #bindTgt(T, V) ~> B ~> #loopLbl(#loop(REST, T, B)) ... </k>
S0354	semantics/controls.k	77	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> While(C:Expr, B:Stmts) => #while(C, B) ... </k>
S0355	semantics/controls.k	78	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #while(C:Expr, B:Stmts) => C ~> #whileCond(C, B) ... </k>
S0356	semantics/controls.k	79	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> V:Val ~> #whileCond(C:Expr, B:Stmts) => B ~> #loopLbl(#while(C, B)) ... </k> requires truthy(V)
S0357	semantics/controls.k	81	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> V:Val ~> #whileCond(_C:Expr, _B:Stmts) => .K ... </k> requires notBool truthy(V)
S0358	semantics/controls.k	85	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #loopLbl(NEXT:K) => NEXT ... </k>
S0359	semantics/controls.k	86	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> Continue => #cont ... </k>
S0360	semantics/controls.k	87	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> Break => #brk ... </k>
S0361	semantics/controls.k	88	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #cont ~> #loopLbl(NEXT:K) => NEXT ... </k>
S0362	semantics/controls.k	89	rule	owise	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]
S0363	semantics/controls.k	90	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>
S0364	semantics/controls.k	91	rule	owise	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise]
S0365	semantics/controls.k	95	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
S0366	semantics/controls.k	98	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
S0367	semantics/controls.k	101	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
S0368	semantics/controls.k	106	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
S0369	semantics/controls.k	109	endmodule		no	STRUCTURE_ONLY	endmodule
S0370	semantics/core.k	3	module		no	STRUCTURE_ONLY	module MPY-CORE
S0371	semantics/core.k	4	imports		no	STRUCTURE_ONLY	imports MPY-SYNTAX
S0372	semantics/core.k	5	imports		no	STRUCTURE_ONLY	imports INT
S0373	semantics/core.k	6	imports		no	STRUCTURE_ONLY	imports BOOL
S0374	semantics/core.k	7	imports		no	STRUCTURE_ONLY	imports STRING
S0375	semantics/core.k	8	imports		no	STRUCTURE_ONLY	imports MAP
S0376	semantics/core.k	9	imports		no	STRUCTURE_ONLY	imports LIST
S0377	semantics/core.k	10	imports		no	STRUCTURE_ONLY	imports K-EQUAL
S0378	semantics/core.k	13	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"syntax IntSeq ::= "".IntSeq"" | iCons(Int, IntSeq)"
S0379	semantics/core.k	14	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"syntax ValSeq ::= "".ValSeq"" | vCons(Val, ValSeq)"
S0380	semantics/core.k	15	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Str    ::= str(IntSeq)
S0381	semantics/core.k	18	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Iterable ::= list(ValSeq) | tuple(ValSeq) | Str | rangeObj(Int, Int, Int) | zipObj(ValSeq, ValSeq) | zipObjS(IntSeq, IntSeq)
S0382	semantics/core.k	25	syntax		yes	ACCEPTED_TARGET_PATH_SOUND	"syntax Val      ::= Int | Bool | ""noneV"" | Iterable | ref(Int)          // a heap object: <heap> holds its list(VS) | cellRef(Int)      // a closure cell: <heap> holds cellV(V) | closureVal(ParamNames, Stmts, Int) | typeV(String)     // a type object (int/str), resolved from the builtins frame | builtinV(String)  // a builtin function, resolved like any name (LEGB fallthrough) | boundMethodV(Val, String)   // a cooled Attribute: obj.method"
S0383	semantics/core.k	36	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"syntax Parent   ::= ""root"" | parent(Int)"
S0384	semantics/core.k	37	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Scope    ::= scope(Map, Parent)
S0385	semantics/core.k	38	syntax		yes	ACCEPTED_TARGET_PATH_SOUND	syntax KResult  ::= Val
S0386	semantics/core.k	39	syntax		yes	ACCEPTED_TARGET_PATH_SOUND	syntax Expr     ::= Val   // cooling puts results back into expression holes
S0387	semantics/core.k	40	syntax		yes	ACCEPTED_TARGET_PATH_SOUND	"syntax Vals     ::= List{Val, "",""}"
S0388	semantics/core.k	41	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"syntax Exc      ::= ""NoExc"" | ""AssertionError"""
S0389	semantics/core.k	42	syntax		yes	ACCEPTED_TARGET_PATH_SOUND	"syntax RetState ::= ""noRet"" | retV(Val)"
S0390	semantics/core.k	49	configuration		yes	ACCEPTED_TARGET_PATH_SOUND	"configuration <k>       #loadAll($PGM:Module) </k> <env>     0 </env> <scopes>   0     |-> scope(.Map, parent(-1)) -1    |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap>    .Map </heap> <heapLoc> 0 </heapLoc> <stack>   .List </stack> <ret>     noRet </ret> <exc>     NoExc </exc> <exit-code exit=""""> 0 </exit-code>"
S0391	semantics/core.k	68	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Bool ::= isRefV(Val) [function, total]
S0392	semantics/core.k	69	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule isRefV(ref(_:Int)) => true
S0393	semantics/core.k	70	rule	owise	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule isRefV(_:Val)      => false [owise]
S0394	semantics/core.k	75	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax HeapVal ::= cellV(Val)
S0395	semantics/core.k	76	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Bool ::= isCellRef(Val) [function, total]
S0396	semantics/core.k	77	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule isCellRef(cellRef(_:Int)) => true
S0397	semantics/core.k	78	rule	owise	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule isCellRef(_:Val)          => false [owise]
S0398	semantics/core.k	85	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires ""$cells"" in_keys(M) [priority(40)]"
S0399	semantics/core.k	95	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Val ::= kwV(String, Val)
S0400	semantics/core.k	96	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax KItem ::= #kwTag(String)
S0401	semantics/core.k	97	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
S0402	semantics/core.k	98	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k> requires notBool isKwV(V)
S0403	semantics/core.k	100	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Bool ::= isKwV(Val) [function, total]
S0404	semantics/core.k	101	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule isKwV(kwV(_:String, _:Val)) => true
S0405	semantics/core.k	102	rule	owise	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule isKwV(_:Val)                => false [owise]
S0406	semantics/core.k	106	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Val ::= cellsMark(ParamNames)
S0407	semantics/core.k	107	syntax	function	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax ParamNames ::= cellsOf(Val) [function]
S0408	semantics/core.k	108	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
S0409	semantics/core.k	109	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Bool ::= pnMember(String, ParamNames) [function, total]
S0410	semantics/core.k	110	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule pnMember(_:String, .ParamNames) => false
S0411	semantics/core.k	111	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
S0412	semantics/core.k	113	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax KItem ::= #cellW(Val, Val)
S0413	semantics/core.k	114	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
S0414	semantics/core.k	117	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax KItem ::= #alloc(Val)
S0415	semantics/core.k	118	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap>    H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc> requires notBool N in_keys(H)
S0416	semantics/core.k	124	syntax		yes	ACCEPTED_TARGET_PATH_SOUND	syntax KItem ::= #loadAll(Module)
S0417	semantics/core.k	125	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
S0418	semantics/core.k	126	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
S0419	semantics/core.k	127	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule <k> .Stmts => .K ... </k>
S0420	semantics/core.k	130	syntax		yes	ACCEPTED_TARGET_PATH_SOUND	syntax KItem ::= #look(String, Int)
S0421	semantics/core.k	131	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
S0422	semantics/core.k	132	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> requires X in_keys(M)
S0423	semantics/core.k	145	rule	priority	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	"rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap> requires X in_keys(M) andBool ""$cells"" in_keys(M) andBool pnMember(X, cellsOf({M[""$cells""]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]"
S0424	semantics/core.k	152	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes> requires notBool (X in_keys(M))
S0425	semantics/core.k	157	syntax	function,total	yes	ACCEPTED_TARGET_PATH_SOUND	"syntax Scope ::= ""builtinsScope"" [function, total]"
S0426	semantics/core.k	158	rule		yes	ACCEPTED_TARGET_PATH_SOUND	"rule builtinsScope => scope(.Map [ ""len""    <- builtinV(""len"")    ] [ ""set""    <- builtinV(""set"")    ] [ ""sum""    <- builtinV(""sum"")    ] [ ""abs""    <- builtinV(""abs"")    ] [ ""min""    <- builtinV(""min"")    ] [ ""max""    <- builtinV(""max"")    ] [ ""ord""    <- builtinV(""ord"")    ] [ ""chr""    <- builtinV(""chr"")    ] [ ""range""  <- builtinV(""range"")  ] [ ""all""    <- builtinV(""all"")    ] [ ""any""    <- builtinV(""any"")    ] [ ""zip""    <- builtinV(""zip"")    ] [ ""isinstance"" <- builtinV(""isinstance"") ] [ ""sorted"" <- builtinV(""sorted"") ] [ ""list""   <- builtinV(""list"")   ] [ ""round""  <- builtinV(""round"")  ] [ ""bin""    <- builtinV(""bin"")    ] [ ""enumerate"" <- builtinV(""enumerate"") ] [ ""map""    <- builtinV(""map"")    ] [ ""eval""   <- builtinV(""eval"")   ] [ ""int""    <- typeV(""int"")       ] [ ""str""    <- typeV(""str"")       ] [ ""float""  <- typeV(""float"")     ], root)"
S0427	semantics/core.k	185	syntax		yes	ACCEPTED_TARGET_PATH_SOUND	syntax ApplyK ::= toCall(Val)
S0428	semantics/core.k	186	syntax		yes	ACCEPTED_TARGET_PATH_SOUND	syntax KItem  ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
S0429	semantics/core.k	189	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
S0430	semantics/core.k	190	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
S0431	semantics/core.k	191	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>
S0432	semantics/core.k	194	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule <k> Int(I:Int)   => I ... </k>
S0433	semantics/core.k	195	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> Bool(B:Bool) => B ... </k>
S0434	semantics/core.k	196	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> NoneVal      => noneV ... </k>
S0435	semantics/core.k	199	syntax	function	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Bool ::= truthy(Val) [function]
S0436	semantics/core.k	200	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule truthy(B:Bool)          => B
S0437	semantics/core.k	201	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule truthy(noneV)           => false
S0438	semantics/core.k	202	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule truthy(I:Int)           => I =/=Int 0
S0439	semantics/core.k	203	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
S0440	semantics/core.k	204	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
S0441	semantics/core.k	205	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
S0442	semantics/core.k	208	syntax	function	yes	ACCEPTED_TARGET_PATH_SOUND	syntax Val  ::= applyUn(String, Val) [function]
S0443	semantics/core.k	209	syntax	function	yes	ACCEPTED_TARGET_PATH_SOUND	syntax Val  ::= applyBin(String, Val, Val) [function]
S0444	semantics/core.k	210	syntax	function	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Bool ::= applyCmp(String, Val, Val) [function]
S0445	semantics/core.k	213	syntax	function,total	yes	ACCEPTED_TARGET_PATH_SOUND	syntax Vals ::= appendVal(Vals, Val) [function, total]
S0446	semantics/core.k	214	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule appendVal(.Vals, V:Val)              => V , .Vals
S0447	semantics/core.k	215	rule		yes	ACCEPTED_TARGET_PATH_SOUND	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
S0448	semantics/core.k	217	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
S0449	semantics/core.k	218	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule vals2valSeq(.Vals)            => .ValSeq
S0450	semantics/core.k	219	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
S0451	semantics/core.k	223	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Int ::= vsLen(ValSeq) [function, total]
S0452	semantics/core.k	224	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule vsLen(.ValSeq)                => 0
S0453	semantics/core.k	225	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
S0454	semantics/core.k	227	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Int ::= isLen(IntSeq) [function, total]
S0455	semantics/core.k	228	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule isLen(.IntSeq)                => 0
S0456	semantics/core.k	229	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
S0457	semantics/core.k	233	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
S0458	semantics/core.k	234	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
S0459	semantics/core.k	235	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
S0460	semantics/core.k	236	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
S0461	semantics/core.k	238	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0
S0462	semantics/core.k	240	endmodule		no	STRUCTURE_ONLY	endmodule
S0463	semantics/dict.k	13	module		no	STRUCTURE_ONLY	module MPY-DICT
S0464	semantics/dict.k	14	imports		no	STRUCTURE_ONLY	imports MPY-CORE
S0465	semantics/dict.k	15	imports		no	STRUCTURE_ONLY	imports MPY-ITER
S0466	semantics/dict.k	16	imports		no	STRUCTURE_ONLY	imports MPY-METHODS
S0467	semantics/dict.k	17	imports		no	STRUCTURE_ONLY	imports MPY-LIST
S0468	semantics/dict.k	20	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Val ::= dictV(ValSeq, ValSeq)
S0469	semantics/dict.k	23	syntax		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
S0470	semantics/dict.k	26	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
S0471	semantics/dict.k	27	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
S0472	semantics/dict.k	28	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
S0473	semantics/dict.k	30	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
S0474	semantics/dict.k	32	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
S0475	semantics/dict.k	37	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
S0476	semantics/dict.k	38	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dHasKey(.ValSeq, _:Val)                => false
S0477	semantics/dict.k	39	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
S0478	semantics/dict.k	40	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
S0479	semantics/dict.k	43	syntax	function,total	no	ACCEPTED_OFF_PATH_FIXED_SUBSET	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
S0480	semantics/dict.k	44	rule		no	ACCEPTED_OFF_PATH_FIXED_SUBSET	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
