id	file	line	kind	attributes	relevance	assessment	statement_sha256	bounded_preview
582	reference-semantics/semantics/float.k	139	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	287151051c6e62fa10d981bbab931582b5c4acc78c2bc83b08ef8364ddfc9ab7	rule applyBin("*",  F:Float, I:Int) => mulF(F, intToF(I))
583	reference-semantics/semantics/float.k	142	syntax	function,total,symbol,no-evaluators	opaque-unused	ACCEPT_FIXED_SUPPLIED_OPAQUE_BOUNDARY_UNUSED_BY_PROGRAM	4d0d2ce425b47cbd6bee2f255bcf3d96198d491b336ae2a39b526ef63bea2402	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
584	reference-semantics/semantics/float.k	143	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	9653dcd55b20d0e03ba4d3cbe0f0bc8f742986e54a1d18bce5cea115e0effbb2	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
585	reference-semantics/semantics/float.k	144	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	ac77f892cfc0b69b735ac2dedee89bcc32c18ec0b6242435d33e360dc3bdfebc	rule applyCmp("==", I:Int, F:Float) => eqF(intToF(I), F)
586	reference-semantics/semantics/float.k	145	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	722beef5b388f74df4709c027e46917747d36d8c1d7c43bf20a191f26682e6a0	rule applyCmp("==", F:Float, I:Int) => eqF(F, intToF(I))
587	reference-semantics/semantics/float.k	146	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	15bc1d1e3d08b5b6493f5463f32de91bc41aedbc0531460205fa7b219d3a0b6e	rule applyCmp("!=", I:Int, F:Float) => notBool eqF(intToF(I), F)
588	reference-semantics/semantics/float.k	147	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	330ac8e38f2c5dc2e16493d9573956960ac5ac0f1aa2ec0b94a2bab7f4776709	rule applyCmp("!=", F:Float, I:Int) => notBool eqF(F, intToF(I))
589	reference-semantics/semantics/float.k	148	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	124e1c20285e928170f6978067d75c61b57350dd390ed37d5ef07002fb11005c	rule applyCmp("<",  I:Int, F:Float) => floatLt(intToF(I), F)
590	reference-semantics/semantics/float.k	149	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	37d0e64b69466241fa8e18d67df1c2ae2d0944a7347368b017009bc581634b47	rule applyCmp("<",  F:Float, I:Int) => floatLt(F, intToF(I))
591	reference-semantics/semantics/float.k	150	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	f4596c34e133989e1f1c10dd062f978fcf076d7210ba4033ada41cf7c3e7d1d6	rule applyCmp(">",  I:Int, F:Float) => gtF(intToF(I), F)
592	reference-semantics/semantics/float.k	151	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	54db876cc1ea9ad5be186669dbb254d93b49bdc238af917261f537affa494d14	rule applyCmp(">",  F:Float, I:Int) => gtF(F, intToF(I))
593	reference-semantics/semantics/float.k	154	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	ed4df68a2d974fe706e71c86e88eb3e36801da78a3eaa8c2ecbaa51f6ced123c	rule applyCmp("==", V:Val, noneV) => V ==K noneV
594	reference-semantics/semantics/float.k	155	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	2a477f6ab023d1a0b36361a5a4dccc657f6dac92a02e4e740d92abb1bee2887f	rule applyCmp("!=", V:Val, noneV) => notBool (V ==K noneV)
595	reference-semantics/semantics/float.k	160	syntax	function,total,symbol,no-evaluators	opaque-unused	ACCEPT_FIXED_SUPPLIED_OPAQUE_BOUNDARY_UNUSED_BY_PROGRAM	588f5768440e82dbce509dc1072150d464064371a95ab449d306de6c8a1ab71d	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
596	reference-semantics/semantics/float.k	161	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	32ad68f36a3579ddde24fed9991e513dbe124c01fa42f3cf8d325c00724072e5	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
597	reference-semantics/semantics/float.k	162	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	9f3e9336e6d4f17232515b23e758529e9713428bdc07275860865b9fabe9a17e	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
598	reference-semantics/semantics/float.k	165	syntax	function	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	7ccb5a6fa421529eb4d84258e8892a126f17837c883f5f769a46302b9f415a77	syntax Int ::= headIS(IntSeq) [function]
599	reference-semantics/semantics/float.k	166	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	87f97131d232c3b3fe63af84c485392eb5fa213372961692ad8be1d4e829b6be	rule headIS(iCons(C:Int, _:IntSeq)) => C
600	reference-semantics/semantics/float.k	167	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	81addd4f5596f2033c20428b0f7237369100bbb560bee73c96ad21a80d841b50	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
601	reference-semantics/semantics/float.k	168	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	8628f4bdac5b353e03c2bc742851a9bef5270e9f55485b2fd5106110b32c91eb	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
602	reference-semantics/semantics/float.k	169	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	b0b8a3b71d8b773e0ac54513c6fc1487bd635290f8b43e0cde2e727212088832	rule intPartAcc(.IntSeq, A:Int) => A
603	reference-semantics/semantics/float.k	170	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	afe4cef68f539bdd51c1f0a5ae8df7775d90ea5f56b631736fca0c3045775347	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
604	reference-semantics/semantics/float.k	171	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	449dadad749f7ef91ef8e6743696425941aff55a9e7c5e9632f30e047051f33e	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
605	reference-semantics/semantics/float.k	173	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	89e3dfc58231d5383b1e61b92e817335a29e719d804013b43b7c7441c61c2b6f	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
606	reference-semantics/semantics/float.k	174	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	63e7386de829e297aa3549501083463f674402c03453af6d2af82954ea3ca089	rule fracPart(.IntSeq) => 0
607	reference-semantics/semantics/float.k	175	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	336f8c20b7a91aaa9ffeb7e78c4036dc329b5eb2285b828ebdf685de71756ca5	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
608	reference-semantics/semantics/float.k	176	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	517a796c8a51a532d5deec287622e3fd5c53f114d3c2c4a90d81a38845e188eb	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
609	reference-semantics/semantics/float.k	177	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	3a7473c8713b4543d57cb02410dccb5d38aec392bbef467c280296112e6e3f98	rule fracAcc(.IntSeq, A:Int) => A
610	reference-semantics/semantics/float.k	178	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	a87341fff5746e9d5194086ddc44c7ad77a84af986cfb236c0eb82e4803100b8	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
611	reference-semantics/semantics/float.k	179	syntax	function,total	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	dffc425acef907d2815f3c09cd0f551eb3c0d4d833f812e1fd91fd039a251917	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
612	reference-semantics/semantics/float.k	180	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	f006d2881246b7d3dcd8eaf9d4618941fa02e37bba781cc8bde1ca23cf00abeb	rule fracScale(.IntSeq) => 1
613	reference-semantics/semantics/float.k	181	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	abcd00241d753458f9e3c9c9b4f190a16743b72541923fda31d832a76e6e8c0a	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
614	reference-semantics/semantics/float.k	182	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	abd5cc4adcbe2ff17a9a65065bab11cb91f71486cec9b3aec6b916a2dadd508f	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
615	reference-semantics/semantics/float.k	183	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	1e74ce0b2611ba03551065586840c66efcef50ec31c87931ea7e1fcdd0c038d5	rule fscAcc(.IntSeq, A:Int) => A
616	reference-semantics/semantics/float.k	184	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	21eab0b39d565a3e9d8d58a6a31ae9dc36d9912941fde9c3fde2ba3b0e13a8b1	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
617	reference-semantics/semantics/float.k	185	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	a528cb142102cbb205e5e2a04f502db9659e955dbeb0b957699af3bdbb7e1409	rule applyBuiltin("float", str(CS:IntSeq), .Vals) => decStrToF(CS)
618	reference-semantics/semantics/float.k	186	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	80d889ec0b352f31ddead51ab7e6eb0b7e10c9d44e1228bf125b4ef8fa1e3fd7	rule applyBuiltin("float", I:Int, .Vals)          => intToF(I)
619	reference-semantics/semantics/float.k	187	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	6fb1be69dcea09eebc719a99afbaa4a36fb49e12ef9739b30afca068711bb08c	rule applyBuiltin("float", F:Float, .Vals)        => F
620	reference-semantics/semantics/float.k	190	syntax	function,total,symbol,no-evaluators	opaque-unused	ACCEPT_FIXED_SUPPLIED_OPAQUE_BOUNDARY_UNUSED_BY_PROGRAM	f49cc043a05b2accf64a4db2d7e01a1b3b2ad8d4c9aac725e410510fe5868681	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
621	reference-semantics/semantics/float.k	191	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	a71c4a7b3d8c96c0b1b11e6d910903e91cc245db5c6b79525d6f74e8d046211e	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
622	reference-semantics/semantics/float.k	192	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	a2200023b7cc0d4d18376d024441459c53d0edd27611e3800bf0ff4e84749073	rule applyBin("/", F:Float, I:Int) => divFloatIntV(F, I)
623	reference-semantics/semantics/float.k	195	syntax	function,total,symbol,no-evaluators	opaque-unused	ACCEPT_FIXED_SUPPLIED_OPAQUE_BOUNDARY_UNUSED_BY_PROGRAM	4f21c29912e1361d8706f1bf1cde8207bd9e40372f9128ae77571effd103a990	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
624	reference-semantics/semantics/float.k	196	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	389178d3dfd7c359c14f9336e08d770f7068b029dbbe053760f92d9769d2781f	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
625	reference-semantics/semantics/float.k	197	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	695a4d4bdd54bacc726be8bb1b947957b13ac3c1ea85079e6f37f176f5dd1e85	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
626	reference-semantics/semantics/float.k	198	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	8105c256a812da5488c816ddc234cc23a361eaea37ba294397ab351db64ecbe8	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
627	reference-semantics/semantics/float.k	199	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	7b68c306973586de958d305580b9863c51bc797c0632e645a8be0e4e94ab5f88	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
628	reference-semantics/semantics/float.k	200	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	1409954604e558d1e20ebb673b113bb4e753382700056a9bb050e2f5877f2435	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
629	reference-semantics/semantics/float.k	201	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	74e2f8b58bc61612bd447aba290b62193b7b0a596847a535cef8ecf17013ed6d	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
630	reference-semantics/semantics/float.k	202	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	de611e1415d1413bffdbb0fc1e35fdc3143eee6a775b9cef2212242ec9d8114a	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
631	reference-semantics/semantics/float.k	203	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	1714c1550770bc11884e259edb53966f4938fc04546dd96c773cabee38acab6c	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
632	reference-semantics/semantics/float.k	204	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	a3b308b7b2c2e9343ae069b0a7bbe47498537cca6859ee92873552c2df50f105	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
633	reference-semantics/semantics/float.k	205	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	fc6de3b7c2f96d950f9aaca9f5df3aed76102c3b005e86cef59e2d2bce19afcf	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
634	reference-semantics/semantics/float.k	206	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	18ff729bf687fd4bce566aec46540f7830a79e48525d2236d2247e5487e70ab2	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
635	reference-semantics/semantics/float.k	209	syntax	function,total,symbol,no-evaluators	opaque-unused	ACCEPT_FIXED_SUPPLIED_OPAQUE_BOUNDARY_UNUSED_BY_PROGRAM	11c17aa2d43131ae18ec1be82f27b6922d13447bcdad8aea53515aaf4222e7a0	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
636	reference-semantics/semantics/float.k	210	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	bee730d1e87168f9dad702b1113b5a919a7ee189741db231857746a167529d25	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
637	reference-semantics/semantics/float.k	211	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	651a7c3ee92f0a9635c032666a3452b3cfa8ca92836f167a48bc06274401d3e0	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
638	reference-semantics/semantics/float.k	213	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	d009baabfcf1f2b26f4113ab9512d85bfd29d32c1ad36850c876624d7b5201ae	rule applyBuiltin("float", I:Int, .Vals)   => intToF(I)
639	reference-semantics/semantics/float.k	214	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	e38c88c120d0a5969be48bfcba2276d40c987fdadf7624d349d13a7f3ce00c24	rule applyBuiltin("float", F:Float, .Vals) => F
640	reference-semantics/semantics/float.k	217	syntax	function,total,symbol,no-evaluators	opaque-unused	ACCEPT_FIXED_SUPPLIED_OPAQUE_BOUNDARY_UNUSED_BY_PROGRAM	d0b7f75c69f6a7f52a6d150fa1f859c9c843ffefeea29b68a7ef6d619f7a89ba	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
641	reference-semantics/semantics/float.k	218	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	eb02485bbe2629074d51e3cdcf92ebd4d3b9ea985bd5c69349a87b2bcf6107db	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
642	reference-semantics/semantics/float.k	223	syntax	function,total,symbol,no-evaluators	opaque-unused	ACCEPT_FIXED_SUPPLIED_OPAQUE_BOUNDARY_UNUSED_BY_PROGRAM	73ff3255d50db9ef5ce4e5587a02f3727412ba9e564eb216091a4a44fea04c54	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
643	reference-semantics/semantics/float.k	224	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	2ae5db0795e6706028e1cee0c2674dd3a80f09d61603b97b4c52262edd039e9f	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
644	reference-semantics/semantics/float.k	227	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	a41ad11a3b0bf8c5d2bbad324162fd5a1d4948f425ad6862278978a3d7af5626	rule applyBuiltin("round", F:Float, .Vals)        => roundF(F)
645	reference-semantics/semantics/float.k	228	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	053cb084a5421b38959bd6e86a7f16795e1408d819c3053e85c24ab6c9bd01f4	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
646	reference-semantics/semantics/float.k	230	syntax	function,total,symbol,no-evaluators	opaque-unused	ACCEPT_FIXED_SUPPLIED_OPAQUE_BOUNDARY_UNUSED_BY_PROGRAM	ccbc575470399e30c153b9c247d480371d972bf5c6a908dd1deba29b7a3fb92e	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
647	reference-semantics/semantics/float.k	231	rule	concrete	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	6233ea5230d8583f4585636e51bd39d973ee97f98281d6711e369677f7fab7c2	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
648	reference-semantics/semantics/float.k	232	syntax	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	cf723364ca5d681bba80f43226edcd7e8beea1e13bea0f107f710ad340966933	syntax KItem ::= "#mathSqrt"
649	reference-semantics/semantics/float.k	233	rule	priority	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	9708f9876df9bd54f74a36d6f213af9a101a9064261c6b8717ef86a520e5f151	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
650	reference-semantics/semantics/float.k	234	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	7e79b6dbd8c07376bb029b374572020a5420a378a9c49c65d56f1567c002a4c0	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
651	reference-semantics/semantics/float.k	235	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	c4013b0dca36c3805769558331af3325e7b71d939c9164b97826f635140691b2	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
652	reference-semantics/semantics/float.k	243	syntax	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	a63f310fdba5a6f45aa19461da4b980cdebc96e73ac1a35a94f6c219c4f4ac1f	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
653	reference-semantics/semantics/float.k	244	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	838b90fdad470a0cb9ec017aca4445c39c79d1400f0c8199bc5e379d1394c6ac	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
654	reference-semantics/semantics/float.k	245	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	dfa99d6b3002d3d181db1c1b740bbb0d365de00515a7b0da3d6ccd418d8ad5f0	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
655	reference-semantics/semantics/float.k	246	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	35a797d2ae5f80419d2f097787037eeac7ac26d46a573a396d00a2c237fe0902	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
656	reference-semantics/semantics/float.k	247	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	a1f41d00826cf56a35800be5d846bff2a033b3f6bcaf1397f1dcb67661b49162	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
657	reference-semantics/semantics/float.k	250	syntax	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	cd35b1a809162624d97017592cb4c67cfabdc4236752758dfc73e9223f535029	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
658	reference-semantics/semantics/float.k	251	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	785007e31d6e0716e9e2c2607b7db6ddc091436f5499b86dd575c0fc5b1e1546	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
659	reference-semantics/semantics/float.k	252	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	6b8405dae8d41cf373535771fde16f1e70f4e5c27e9318ec9f469b6c95df0487	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
660	reference-semantics/semantics/float.k	253	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	700ae0c8579a15db7131fac162e19ae25bcac57d8cb38ce3275296d31d7d0441	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
661	reference-semantics/semantics/float.k	254	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	62d7ad6d3b7582fc853d1b4c3073d85cbf15b474b37c6f3f2cce997ed0c1cd2a	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
662	reference-semantics/semantics/float.k	261	syntax	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	0abd52ddf475c76be88e36b6ae667fa4b020f936fe9da72fa0159555df394556	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
663	reference-semantics/semantics/float.k	262	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	2f1184f501b575d4a8952df05fc121110263a6f198ff344bf2726ed5cfb552cf	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
664	reference-semantics/semantics/float.k	265	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	65c1e01d9cd3ba0608befb376b26333c0a382f6396af8fad36e39e1ea0018c6c	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
665	reference-semantics/semantics/float.k	266	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	a39fca22a1537ecfaa404ec9fe4c163ac7600183a1ac70ec53c1f71b2c0cd536	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
666	reference-semantics/semantics/float.k	267	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	f1353b9a01f4ea8a63619a4f791a8a6904388bcec2de6fab1a0f4d467efdafc8	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
667	reference-semantics/semantics/float.k	270	rule	-	unused	ACCEPT_FIXED_SUPPLIED_SEMANTICS_NO_FALSE_WITNESS_FOUND	dba3e0024842ced0d7c1cdf793479eaf00fa924fce0cd834d63a596490397345	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
