id	provenance	file	line	module	kind	class	function	total	functional	symbol	opaque_no_evaluators	priority	simplification	concrete	owise	macro	text	decision	audit_rationale
654	SUPPLIED_FIXED	reference-semantics/semantics/float.k	245	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
655	SUPPLIED_FIXED	reference-semantics/semantics/float.k	246	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
656	SUPPLIED_FIXED	reference-semantics/semantics/float.k	247	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
657	SUPPLIED_FIXED	reference-semantics/semantics/float.k	250	MPY-FLOAT	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
658	SUPPLIED_FIXED	reference-semantics/semantics/float.k	251	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
659	SUPPLIED_FIXED	reference-semantics/semantics/float.k	252	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
660	SUPPLIED_FIXED	reference-semantics/semantics/float.k	253	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
661	SUPPLIED_FIXED	reference-semantics/semantics/float.k	254	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V) // ---- sum over a float list (krun; mirrors the min/max float paths). The Int-only shared // #sumCont sticks on a Float yield; switch to a Float-headed fold via addF (concrete twin). // The switch guard carries the SYNTACTIC negation of the Int rule's guard so a symbolic proof // with isInt(V) in its path condition refutes this branch without sort reasoning.	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
662	SUPPLIED_FIXED	reference-semantics/semantics/float.k	261	MPY-FLOAT	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
663	SUPPLIED_FIXED	reference-semantics/semantics/float.k	262	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
664	SUPPLIED_FIXED	reference-semantics/semantics/float.k	265	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
665	SUPPLIED_FIXED	reference-semantics/semantics/float.k	266	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
666	SUPPLIED_FIXED	reference-semantics/semantics/float.k	267	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
667	SUPPLIED_FIXED	reference-semantics/semantics/float.k	270	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
668	SUPPLIED_FIXED	reference-semantics/semantics/float.k	273	MPY-FLOAT	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
669	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	3	MPY-FUNCTIONS	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-FUNCTIONS	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
670	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	4	MPY-FUNCTIONS	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-CORE // call routing + callee/arg evaluation (#callee/#args/#argCont) live in call.k; // this module owns the frame lifecycle (bind params, return, pop).	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
671	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	8	MPY-FUNCTIONS	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"" // ==== def / anonymous closure ============================================="	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
672	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	14	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
673	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	18	MPY-FUNCTIONS	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax Expr ::= closureExpr(ParamNames, Stmts)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
674	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	19	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env> // ==== annotated def/lambda (closure cells; spec 2.3) ====================== // closureValC(params, cellvars, body, captured-cells). No frame anchor: all // enclosing-local reads are freevars (symtable-complete) and go through the // captured cells; everything else is global/builtin, so the callee frame's // parent is the module scope (0) — sound after the defining frame dies.	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
675	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	27	MPY-FUNCTIONS	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map) // capture: resolve each freevar to the enclosing frame's cellRef, then bind // (FuncDef) or yield (Lambda) the closure value.	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
676	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	31	MPY-FUNCTIONS	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
677	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	33	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
678	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	36	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
679	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	42	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
680	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	47	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
681	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	50	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
682	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	53	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
683	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	59	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k> // ==== bind params ========================================================	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
684	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	63	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
685	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	64	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes> // a param that is a cellvar was pre-bound to its cell at frame entry	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
686	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	68	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)] // ==== return / pop the frame (the returned expr evaluates by strictness) =="	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
687	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	78	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
688	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	80	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret> // pop: restore env, DEALLOCATE the callee frame, and wind scopeLoc back (LIFO allocation // makes the saved loc the callee frame's own loc). Sound because no closureVal outlives its // defining frame (frontend subset: no returned/stored closures; module defs live in loc 0).	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
689	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	85	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
690	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	91	MPY-FUNCTIONS	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
691	SUPPLIED_FIXED	reference-semantics/semantics/int.k	4	MPY-INT	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-INT	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
692	SUPPLIED_FIXED	reference-semantics/semantics/int.k	5	MPY-INT	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-CORE	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
693	SUPPLIED_FIXED	reference-semantics/semantics/int.k	7	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyUn(""-"", I:Int) => 0 -Int I"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
694	SUPPLIED_FIXED	reference-semantics/semantics/int.k	9	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""+"", I1:Int, I2:Int) => I1 +Int I2 // Bool participates in int arithmetic (x += (a == b))"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
695	SUPPLIED_FIXED	reference-semantics/semantics/int.k	11	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""+"", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
696	SUPPLIED_FIXED	reference-semantics/semantics/int.k	12	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""+"", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
697	SUPPLIED_FIXED	reference-semantics/semantics/int.k	13	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""-"", I1:Int, I2:Int) => I1 -Int I2"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
698	SUPPLIED_FIXED	reference-semantics/semantics/int.k	14	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""*"", I1:Int, I2:Int) => I1 *Int I2"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
699	SUPPLIED_FIXED	reference-semantics/semantics/int.k	15	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""%"", I1:Int, I2:Int) => pyMod(I1, I2)"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
700	SUPPLIED_FIXED	reference-semantics/semantics/int.k	16	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
701	SUPPLIED_FIXED	reference-semantics/semantics/int.k	17	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
702	SUPPLIED_FIXED	reference-semantics/semantics/int.k	19	MPY-INT	syntax	syntax-declaration	True	False	False	False	False	False	False	False	False	False	syntax Int ::= pyMod(Int, Int) [function]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
703	SUPPLIED_FIXED	reference-semantics/semantics/int.k	20	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
704	SUPPLIED_FIXED	reference-semantics/semantics/int.k	22	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""<"", I1:Int, I2:Int) => I1 <Int I2"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
705	SUPPLIED_FIXED	reference-semantics/semantics/int.k	23	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""<="", I1:Int, I2:Int) => I1 <=Int I2"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
706	SUPPLIED_FIXED	reference-semantics/semantics/int.k	24	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp("">"", I1:Int, I2:Int) => I1 >Int I2"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
707	SUPPLIED_FIXED	reference-semantics/semantics/int.k	25	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp("">="", I1:Int, I2:Int) => I1 >=Int I2"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
708	SUPPLIED_FIXED	reference-semantics/semantics/int.k	26	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""=="", I1:Int, I2:Int) => I1 ==Int I2"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
709	SUPPLIED_FIXED	reference-semantics/semantics/int.k	27	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""!="", I1:Int, I2:Int) => I1 =/=Int I2"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
710	SUPPLIED_FIXED	reference-semantics/semantics/int.k	28	MPY-INT	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
711	SUPPLIED_FIXED	reference-semantics/semantics/iter.k	6	MPY-ITER	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-ITER	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
712	SUPPLIED_FIXED	reference-semantics/semantics/iter.k	7	MPY-ITER	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-CORE	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
713	SUPPLIED_FIXED	reference-semantics/semantics/iter.k	8	MPY-ITER	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
714	SUPPLIED_FIXED	reference-semantics/semantics/iter.k	9	MPY-ITER	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
715	SUPPLIED_FIXED	reference-semantics/semantics/list.k	3	MPY-LIST	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-LIST	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
716	SUPPLIED_FIXED	reference-semantics/semantics/list.k	4	MPY-LIST	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-CORE	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
717	SUPPLIED_FIXED	reference-semantics/semantics/list.k	5	MPY-LIST	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-ITER	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
718	SUPPLIED_FIXED	reference-semantics/semantics/list.k	6	MPY-LIST	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-OPERATORS // ==== iteration (the iterator protocol's list case) =======================	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
719	SUPPLIED_FIXED	reference-semantics/semantics/list.k	9	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
720	SUPPLIED_FIXED	reference-semantics/semantics/list.k	10	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> // ==== ListExpr: [...] literal -> a fresh heap object =======================	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
721	SUPPLIED_FIXED	reference-semantics/semantics/list.k	13	MPY-LIST	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	"syntax ApplyK ::= ""toList"""	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
722	SUPPLIED_FIXED	reference-semantics/semantics/list.k	14	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
723	SUPPLIED_FIXED	reference-semantics/semantics/list.k	15	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> // ==== list ops: + / == / != ===============================================	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
724	SUPPLIED_FIXED	reference-semantics/semantics/list.k	18	MPY-LIST	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
725	SUPPLIED_FIXED	reference-semantics/semantics/list.k	19	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule valSeqConcat(.ValSeq, T:ValSeq) => T	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
726	SUPPLIED_FIXED	reference-semantics/semantics/list.k	20	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
727	SUPPLIED_FIXED	reference-semantics/semantics/list.k	24	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
728	SUPPLIED_FIXED	reference-semantics/semantics/list.k	27	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
729	SUPPLIED_FIXED	reference-semantics/semantics/list.k	28	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B) // ==== deep equality when elements are heap objects (list-of-lists) ======== // Python == is structural at every depth. Fires ONLY when a ref is present // (the guard decides on concrete seqs); the plain ==K path above is unchanged."	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
730	SUPPLIED_FIXED	reference-semantics/semantics/list.k	33	MPY-LIST	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax Bool ::= hasRefVS(ValSeq) [function, total]	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
731	SUPPLIED_FIXED	reference-semantics/semantics/list.k	34	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule hasRefVS(.ValSeq) => false	FIXED_SELECTED_SEMANTICS	Byte-identical launcher-selected semantics, not a candidate proof extension.
