id	provenance	file	line	module	kind	class	function	total	functional	symbol	opaque_no_evaluators	priority	simplification	concrete	owise	macro	text
621	SUPPLIED_FIXED	reference-semantics/semantics/float.k	191	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
622	SUPPLIED_FIXED	reference-semantics/semantics/float.k	192	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I) // ---- int -> float promotion for the remaining mixed arithmetic/compares ----"
623	SUPPLIED_FIXED	reference-semantics/semantics/float.k	195	MPY-FLOAT	syntax	syntax-declaration	True	True	False	True	True	False	False	False	False	False	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
624	SUPPLIED_FIXED	reference-semantics/semantics/float.k	196	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
625	SUPPLIED_FIXED	reference-semantics/semantics/float.k	197	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
626	SUPPLIED_FIXED	reference-semantics/semantics/float.k	198	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
627	SUPPLIED_FIXED	reference-semantics/semantics/float.k	199	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
628	SUPPLIED_FIXED	reference-semantics/semantics/float.k	200	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
629	SUPPLIED_FIXED	reference-semantics/semantics/float.k	201	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
630	SUPPLIED_FIXED	reference-semantics/semantics/float.k	202	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
631	SUPPLIED_FIXED	reference-semantics/semantics/float.k	203	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
632	SUPPLIED_FIXED	reference-semantics/semantics/float.k	204	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
633	SUPPLIED_FIXED	reference-semantics/semantics/float.k	205	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
634	SUPPLIED_FIXED	reference-semantics/semantics/float.k	206	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I)) // ---- conversions: int(float) truncates toward zero; float(int); round; math.sqrt ----"
635	SUPPLIED_FIXED	reference-semantics/semantics/float.k	209	MPY-FLOAT	syntax	syntax-declaration	True	True	False	True	True	False	False	False	False	False	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
636	SUPPLIED_FIXED	reference-semantics/semantics/float.k	210	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
637	SUPPLIED_FIXED	reference-semantics/semantics/float.k	211	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"
638	SUPPLIED_FIXED	reference-semantics/semantics/float.k	213	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"
639	SUPPLIED_FIXED	reference-semantics/semantics/float.k	214	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""float"", F:Float, .Vals) => F // round: Python half-even (banker's); round(F, N) scales by 10^N"
640	SUPPLIED_FIXED	reference-semantics/semantics/float.k	217	MPY-FLOAT	syntax	syntax-declaration	True	True	False	True	True	False	False	False	False	False	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
641	SUPPLIED_FIXED	reference-semantics/semantics/float.k	218	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
642	SUPPLIED_FIXED	reference-semantics/semantics/float.k	223	MPY-FLOAT	syntax	syntax-declaration	True	True	False	True	True	False	False	False	False	False	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
643	SUPPLIED_FIXED	reference-semantics/semantics/float.k	224	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
644	SUPPLIED_FIXED	reference-semantics/semantics/float.k	227	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""round"", F:Float, .Vals) => roundF(F)"
645	SUPPLIED_FIXED	reference-semantics/semantics/float.k	228	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
646	SUPPLIED_FIXED	reference-semantics/semantics/float.k	230	MPY-FLOAT	syntax	syntax-declaration	True	True	False	True	True	False	False	False	False	False	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
647	SUPPLIED_FIXED	reference-semantics/semantics/float.k	231	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
648	SUPPLIED_FIXED	reference-semantics/semantics/float.k	232	MPY-FLOAT	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	"syntax KItem ::= ""#mathSqrt"""
649	SUPPLIED_FIXED	reference-semantics/semantics/float.k	233	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
650	SUPPLIED_FIXED	reference-semantics/semantics/float.k	234	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
651	SUPPLIED_FIXED	reference-semantics/semantics/float.k	235	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k> // ---- min / max over a FLOAT list — FLOAT branch of the shared #minCont0/#maxCont0 folds (which // seed/step with `requires isInt(V)`, so they are STUCK on floats). These add the `requires // isFloat(V)` seed + a Float-accumulator fold via K's minFloat/maxFloat — concrete for krun. A proof // over a SYMBOLIC float list intercepts min/max problem-locally to an opaque minVF/maxVF (at // #applyK, priority 40, in its verification.k) BEFORE #minAcc0, so this fold is krun-only. Additive: // the isFloat guard is disjoint from the existing isInt one.
652	SUPPLIED_FIXED	reference-semantics/semantics/float.k	243	MPY-FLOAT	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
653	SUPPLIED_FIXED	reference-semantics/semantics/float.k	244	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
654	SUPPLIED_FIXED	reference-semantics/semantics/float.k	245	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
655	SUPPLIED_FIXED	reference-semantics/semantics/float.k	246	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
656	SUPPLIED_FIXED	reference-semantics/semantics/float.k	247	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
657	SUPPLIED_FIXED	reference-semantics/semantics/float.k	250	MPY-FLOAT	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
658	SUPPLIED_FIXED	reference-semantics/semantics/float.k	251	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
659	SUPPLIED_FIXED	reference-semantics/semantics/float.k	252	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
660	SUPPLIED_FIXED	reference-semantics/semantics/float.k	253	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
661	SUPPLIED_FIXED	reference-semantics/semantics/float.k	254	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	True	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V) // ---- sum over a float list (krun; mirrors the min/max float paths). The Int-only shared // #sumCont sticks on a Float yield; switch to a Float-headed fold via addF (concrete twin). // The switch guard carries the SYNTACTIC negation of the Int rule's guard so a symbolic proof // with isInt(V) in its path condition refutes this branch without sort reasoning.
662	SUPPLIED_FIXED	reference-semantics/semantics/float.k	261	MPY-FLOAT	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
663	SUPPLIED_FIXED	reference-semantics/semantics/float.k	262	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
664	SUPPLIED_FIXED	reference-semantics/semantics/float.k	265	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
665	SUPPLIED_FIXED	reference-semantics/semantics/float.k	266	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
666	SUPPLIED_FIXED	reference-semantics/semantics/float.k	267	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
667	SUPPLIED_FIXED	reference-semantics/semantics/float.k	270	MPY-FLOAT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
668	SUPPLIED_FIXED	reference-semantics/semantics/float.k	273	MPY-FLOAT	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule
669	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	3	MPY-FUNCTIONS	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-FUNCTIONS
670	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	4	MPY-FUNCTIONS	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-CORE // call routing + callee/arg evaluation (#callee/#args/#argCont) live in call.k; // this module owns the frame lifecycle (bind params, return, pop).
671	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	8	MPY-FUNCTIONS	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"" // ==== def / anonymous closure ============================================="
672	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	14	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
673	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	18	MPY-FUNCTIONS	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax Expr ::= closureExpr(ParamNames, Stmts)
674	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	19	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env> // ==== annotated def/lambda (closure cells; spec 2.3) ====================== // closureValC(params, cellvars, body, captured-cells). No frame anchor: all // enclosing-local reads are freevars (symtable-complete) and go through the // captured cells; everything else is global/builtin, so the callee frame's // parent is the module scope (0) — sound after the defining frame dies.
675	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	27	MPY-FUNCTIONS	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map) // capture: resolve each freevar to the enclosing frame's cellRef, then bind // (FuncDef) or yield (Lambda) the closure value.
676	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	31	MPY-FUNCTIONS	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
677	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	33	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
678	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	36	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
679	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	42	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
680	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	47	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
681	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	50	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
682	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	53	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
683	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	59	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k> // ==== bind params ========================================================
684	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	63	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
685	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	64	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes> // a param that is a cellvar was pre-bound to its cell at frame entry
686	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	68	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)] // ==== return / pop the frame (the returned expr evaluates by strictness) =="
687	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	78	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
688	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	80	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret> // pop: restore env, DEALLOCATE the callee frame, and wind scopeLoc back (LIFO allocation // makes the saved loc the callee frame's own loc). Sound because no closureVal outlives its // defining frame (frontend subset: no returned/stored closures; module defs live in loc 0).
689	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	85	MPY-FUNCTIONS	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
690	SUPPLIED_FIXED	reference-semantics/semantics/functions.k	91	MPY-FUNCTIONS	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule
691	SUPPLIED_FIXED	reference-semantics/semantics/int.k	4	MPY-INT	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-INT
692	SUPPLIED_FIXED	reference-semantics/semantics/int.k	5	MPY-INT	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-CORE
693	SUPPLIED_FIXED	reference-semantics/semantics/int.k	7	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyUn(""-"", I:Int) => 0 -Int I"
694	SUPPLIED_FIXED	reference-semantics/semantics/int.k	9	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""+"", I1:Int, I2:Int) => I1 +Int I2 // Bool participates in int arithmetic (x += (a == b))"
695	SUPPLIED_FIXED	reference-semantics/semantics/int.k	11	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""+"", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
696	SUPPLIED_FIXED	reference-semantics/semantics/int.k	12	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""+"", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
697	SUPPLIED_FIXED	reference-semantics/semantics/int.k	13	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""-"", I1:Int, I2:Int) => I1 -Int I2"
698	SUPPLIED_FIXED	reference-semantics/semantics/int.k	14	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""*"", I1:Int, I2:Int) => I1 *Int I2"
699	SUPPLIED_FIXED	reference-semantics/semantics/int.k	15	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""%"", I1:Int, I2:Int) => pyMod(I1, I2)"
700	SUPPLIED_FIXED	reference-semantics/semantics/int.k	16	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
701	SUPPLIED_FIXED	reference-semantics/semantics/int.k	17	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
702	SUPPLIED_FIXED	reference-semantics/semantics/int.k	19	MPY-INT	syntax	syntax-declaration	True	False	False	False	False	False	False	False	False	False	syntax Int ::= pyMod(Int, Int) [function]
703	SUPPLIED_FIXED	reference-semantics/semantics/int.k	20	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
704	SUPPLIED_FIXED	reference-semantics/semantics/int.k	22	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""<"", I1:Int, I2:Int) => I1 <Int I2"
705	SUPPLIED_FIXED	reference-semantics/semantics/int.k	23	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""<="", I1:Int, I2:Int) => I1 <=Int I2"
706	SUPPLIED_FIXED	reference-semantics/semantics/int.k	24	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp("">"", I1:Int, I2:Int) => I1 >Int I2"
707	SUPPLIED_FIXED	reference-semantics/semantics/int.k	25	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp("">="", I1:Int, I2:Int) => I1 >=Int I2"
708	SUPPLIED_FIXED	reference-semantics/semantics/int.k	26	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""=="", I1:Int, I2:Int) => I1 ==Int I2"
709	SUPPLIED_FIXED	reference-semantics/semantics/int.k	27	MPY-INT	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	"rule applyCmp(""!="", I1:Int, I2:Int) => I1 =/=Int I2"
710	SUPPLIED_FIXED	reference-semantics/semantics/int.k	28	MPY-INT	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule
711	SUPPLIED_FIXED	reference-semantics/semantics/iter.k	6	MPY-ITER	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-ITER
712	SUPPLIED_FIXED	reference-semantics/semantics/iter.k	7	MPY-ITER	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-CORE
713	SUPPLIED_FIXED	reference-semantics/semantics/iter.k	8	MPY-ITER	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
714	SUPPLIED_FIXED	reference-semantics/semantics/iter.k	9	MPY-ITER	endmodule	endmodule	False	False	False	False	False	False	False	False	False	False	endmodule
715	SUPPLIED_FIXED	reference-semantics/semantics/list.k	3	MPY-LIST	module	module	False	False	False	False	False	False	False	False	False	False	module MPY-LIST
716	SUPPLIED_FIXED	reference-semantics/semantics/list.k	4	MPY-LIST	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-CORE
717	SUPPLIED_FIXED	reference-semantics/semantics/list.k	5	MPY-LIST	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-ITER
718	SUPPLIED_FIXED	reference-semantics/semantics/list.k	6	MPY-LIST	imports	imports	False	False	False	False	False	False	False	False	False	False	imports MPY-OPERATORS // ==== iteration (the iterator protocol's list case) =======================
719	SUPPLIED_FIXED	reference-semantics/semantics/list.k	9	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
720	SUPPLIED_FIXED	reference-semantics/semantics/list.k	10	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> // ==== ListExpr: [...] literal -> a fresh heap object =======================
721	SUPPLIED_FIXED	reference-semantics/semantics/list.k	13	MPY-LIST	syntax	syntax-declaration	False	False	False	False	False	False	False	False	False	False	"syntax ApplyK ::= ""toList"""
722	SUPPLIED_FIXED	reference-semantics/semantics/list.k	14	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
723	SUPPLIED_FIXED	reference-semantics/semantics/list.k	15	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> // ==== list ops: + / == / != ===============================================
724	SUPPLIED_FIXED	reference-semantics/semantics/list.k	18	MPY-LIST	syntax	syntax-declaration	True	True	False	False	False	False	False	False	False	False	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
725	SUPPLIED_FIXED	reference-semantics/semantics/list.k	19	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	False	False	False	False	False	rule valSeqConcat(.ValSeq, T:ValSeq) => T
726	SUPPLIED_FIXED	reference-semantics/semantics/list.k	20	MPY-LIST	rule	ordinary-rule	False	False	False	False	False	True	False	False	False	False	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.
