FILE /tmp/audit-work/audit-src/reference-semantics/semantics.k
FILE-RECORDS 0
FILE /tmp/audit-work/audit-src/reference-semantics/semantics/assert.k
0234	ordinary-rule	attrs=-	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
0235	ordinary-rule	attrs=-	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
0236	ordinary-rule	attrs=-	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
0238	ordinary-rule	attrs=-	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0
FILE-RECORDS 84
FILE /tmp/audit-work/audit-src/reference-semantics/semantics/dict.k
0020	syntax-declaration	attrs=-	syntax Val ::= dictV(ValSeq, ValSeq)  // ==== DictExpr: {k: v, ...} literal. Eval each key then value, left to right, insert-with-dedup.
0023	syntax-declaration	attrs=-	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
0026	ordinary-rule	attrs=-	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
0027	ordinary-rule	attrs=-	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
0028	ordinary-rule	attrs=-	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
0030	ordinary-rule	attrs=-	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
0032	ordinary-rule	attrs=total	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>  // insert-with-dedup helpers (concrete Val key equality via ==K). [total] so buildFold over a dict is // total (its #Ceil is #Top) — needed when a symbolic proof carries a built dict as a config value.
0037	function-declaration	attrs=function,total	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
0038	ordinary-rule	attrs=-	rule dHasKey(.ValSeq, _:Val)                => false
0039	ordinary-rule	attrs=-	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
0040	ordinary-rule	attrs=-	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)  // dPutK: KS unchanged if K already present, else append K (keep-first-position).
0043	function-declaration	attrs=function,total	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
0044	ordinary-rule	attrs=-	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
0045	ordinary-rule	attrs=owise	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)  // dPutV: parallel to KS — set the value at K's position if present, else append V at the end. The // [owise] catch-all covers the degenerate mismatched-length case (never reached for a well-formed dict).
0049	function-declaration	attrs=function,total	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
0050	ordinary-rule	attrs=-	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
0052	ordinary-rule	attrs=-	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
0054	ordinary-rule	attrs=owise	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]  // ==== dict methods ======================================================== // d.keys() -> a FRESH list object of the ordered keys (k-cell: it allocates).
0058	ordinary-rule	attrs=priority	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]  // ==== dict subscript READ: d[k] (assoc lookup; KeyError is out of subset) ==
0063	ordinary-rule	attrs=-	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
0064	function-declaration	attrs=function	syntax Val ::= applyIndexD(Val, Val) [function]
0065	ordinary-rule	attrs=priority	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]  // ==== dict subscript-assign: d[k] = v (insert/update in place) ============= // Only for a LOCAL dict variable X (the current scope holds it). Reuses dPutK/dPutV.
0070	function-declaration	attrs=function	syntax Val ::= dictSet(Val, Val, Val) [function]
0071	ordinary-rule	attrs=-	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))  // RHS evaluates first (Assign strictness), then the key. Dispatch on the scope // value: a bare dict updates in the scope (dicts stay values); a ref (a heap // list — or a heap dict later) writes the heap in place.
0076	syntax-declaration	attrs=-	syntax KItem ::= #dsetK(String, Val)
0077	ordinary-rule	attrs=-	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
0078	ordinary-rule	attrs=-	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
0082	ordinary-rule	attrs=-	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
0086	syntax-declaration	attrs=-	syntax KItem ::= #dsetV(Val, Val, Val)
0087	ordinary-rule	attrs=-	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap> // negative-index normalization local to the write (subscript.k's is not imported here)
0090	function-declaration	attrs=function,total	syntax Int ::= normIdxD(Int, Int) [function, total]
0091	ordinary-rule	attrs=-	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
0092	ordinary-rule	attrs=-	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0  // ==== dict == (order-insensitive: same size + same key->value pairs) =======
0095	ordinary-rule	attrs=-	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
0097	function-declaration	attrs=function	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
0098	ordinary-rule	attrs=-	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
0099	ordinary-rule	attrs=-	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
0101	function-declaration	attrs=function	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
0102	ordinary-rule	attrs=-	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
0103	ordinary-rule	attrs=-	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
FILE-RECORDS 40
FILE /tmp/audit-work/audit-src/reference-semantics/semantics/float.k
0020	syntax-declaration	attrs=-	syntax Val ::= Float
0021	ordinary-rule	attrs=-	rule <k> Float(F:Float) => F ... </k>  // Int / float true division. OPAQUE for kprove (no-evaluators); concrete for krun.
0024	function-declaration	attrs=function,total	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
0025	ordinary-rule	attrs=concrete	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
0027	ordinary-rule	attrs=-	rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)  // Int / Int true division (Python: always a float). OPAQUE for kprove; concrete for krun.
0030	function-declaration	attrs=function,total	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
0031	ordinary-rule	attrs=concrete	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
0032	ordinary-rule	attrs=-	rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)  // float % float (e.g. `number % 1.0` = the fractional part). OPAQUE for kprove, concrete for // krun. Python's float `%` is floor-based: a % b = a - floor(a/b)*b (K's %Float is IEEE // remainder, which differs — 3.5 %Float 1.0 = -0.5 vs Python 0.5 — so it is NOT used).
0037	function-declaration	attrs=function,total	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
0038	ordinary-rule	attrs=concrete	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
0039	ordinary-rule	attrs=-	rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)  // float equality — for concrete krun asserts (e.g. `area == 7.5`); the FLOAT.eq hook is fine on // concrete floats. kprove proofs return floats structurally and do not compare them.
0043	ordinary-rule	attrs=-	rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
0044	ordinary-rule	attrs=concrete	rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)  // float `<` and abs — OPAQUE for kprove ([no-evaluators], so a SYMBOLIC float compare stays an // uninterpreted Bool a proof case-splits on — a SINGLE compare per branch, not a nonlinear cascade), // [concrete] for krun. Additive, sort-disjoint from the Int rules. (has_close_elements: the pairwise // `abs(a-b) < t` proximity test.)
0050	function-declaration	attrs=function,total	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
0051	ordinary-rule	attrs=concrete	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
0052	ordinary-rule	attrs=-	rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
0054	function-declaration	attrs=function,total	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
0055	ordinary-rule	attrs=concrete	rule absF(F:Float) => absFloat(F) [concrete]
0056	ordinary-rule	attrs=-	rule applyBuiltin("abs", F:Float, .Vals) => absF(F)  // ==== math.ceil =========================================================== // `import X` is a no-op (we intercept the specific math functions syntactically; `math` itself is // never bound as a value).
0061	ordinary-rule	attrs=-	rule <k> Import(_:String) => .K ... </k>  // math.ceil(x): ceiling to an int. Intercepted at the Call BEFORE `math` is looked up (higher // priority than the generic Attribute/method dispatch in call.k).
0065	syntax-declaration	attrs=-	syntax KItem ::= "#mathCeil"
0066	ordinary-rule	attrs=priority	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
0067	ordinary-rule	attrs=-	rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>  // math.floor(x) — same interception shape as math.ceil
0070	syntax-declaration	attrs=-	syntax KItem ::= "#mathFloor"
0071	ordinary-rule	attrs=priority	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
0072	ordinary-rule	attrs=-	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
0073	function-declaration	attrs=function,total	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
0074	ordinary-rule	attrs=concrete	rule floorFI(I:Int)   => I                        [concrete]
0075	ordinary-rule	attrs=concrete	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]  // bare floor/ceil (bound by `from math import floor, ceil`)
0078	ordinary-rule	attrs=-	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
0079	ordinary-rule	attrs=-	rule applyBuiltin("ceil",  V:Val, .Vals) => ceilF(V)  // math.pow(x, y) — a two-arg interception onto powF (ints promote)
0082	syntax-declaration	attrs=-	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
0083	ordinary-rule	attrs=priority	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
0084	ordinary-rule	attrs=-	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
0085	ordinary-rule	attrs=-	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
0086	function-declaration	attrs=function,total	syntax Float ::= toF(Val) [function, total, symbol(toF)]
0087	ordinary-rule	attrs=concrete	rule toF(F:Float) => F        [concrete]
0088	ordinary-rule	attrs=concrete	rule toF(I:Int)   => intToF(I) [concrete]  // ceilF: math.ceil as an Int. TOTAL (K trusts it; a symbolic list element stays opaque for // kprove — structural). [concrete] so the Int2Float/ceilFloat hooks only run for krun (llvm). // Matches Python incl. negatives: ceil(-2.4) = -2 = Float2Int(ceilFloat(-2.4)).
0093	function-declaration	attrs=function,total	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
0094	ordinary-rule	attrs=concrete	rule ceilF(I:Int)   => I                       [concrete]
0095	ordinary-rule	attrs=concrete	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]  // unary minus on a float (e.g. the literal -2.4 = UnaryOp("-", Float(2.4))). Concrete for krun; // proofs use symbolic elements, never a float literal.
0099	ordinary-rule	attrs=-	rule applyUn("-", F:Float) => 0.0 -Float F  // ---- float - / / / + (OPAQUE for kprove [no-evaluators], concrete for krun) — for float-list // element maps (x - lo) / (hi - lo). Mirror intFloatDiv: additive, sort-disjoint from the Int rules.
0103	function-declaration	attrs=function,total	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
0104	ordinary-rule	attrs=concrete	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
0105	ordinary-rule	attrs=-	rule applyBin("-", F1:Float, F2:Float) => subF(F1, F2)
0107	function-declaration	attrs=function,total	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
0108	ordinary-rule	attrs=concrete	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
0109	ordinary-rule	attrs=-	rule applyBin("/", F1:Float, F2:Float) => divF(F1, F2)
0111	function-declaration	attrs=function,total	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
0112	ordinary-rule	attrs=concrete	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
0113	ordinary-rule	attrs=-	rule applyBin("+", F1:Float, F2:Float) => addF(F1, F2)
0115	function-declaration	attrs=function,total	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
0116	ordinary-rule	attrs=concrete	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
0117	ordinary-rule	attrs=-	rule applyBin("*", F1:Float, F2:Float) => mulF(F1, F2)
0119	function-declaration	attrs=function,total	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
0120	ordinary-rule	attrs=concrete	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
0121	ordinary-rule	attrs=-	rule applyBin("**", F1:Float, F2:Float) => powF(F1, F2)  // ---- the remaining comparisons (gtF promoted from find_zero — its summaries //      case-split on the atom; >= / <= derive from the two opaque compares) ----
0125	function-declaration	attrs=function,total	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
0126	ordinary-rule	attrs=concrete	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
0127	ordinary-rule	attrs=-	rule applyCmp(">",  F1:Float, F2:Float) => gtF(F1, F2)
0128	ordinary-rule	attrs=-	rule applyCmp(">=", F1:Float, F2:Float) => notBool floatLt(F1, F2)
0129	ordinary-rule	attrs=-	rule applyCmp("<=", F1:Float, F2:Float) => notBool gtF(F1, F2)  // ---- mixed Int/Float operators promote the Int side (n ** 0.5 etc.) ----
0132	ordinary-rule	attrs=-	rule applyBin("**", I:Int, F:Float) => powF(intToF(I), F)
0133	ordinary-rule	attrs=-	rule applyBin("**", F:Float, I:Int) => powF(F, intToF(I))
0134	ordinary-rule	attrs=-	rule applyBin("-",  I:Int, F:Float) => subF(intToF(I), F)
0135	ordinary-rule	attrs=-	rule applyBin("-",  F:Float, I:Int) => subF(F, intToF(I))
0136	ordinary-rule	attrs=-	rule applyBin("+",  I:Int, F:Float) => addF(intToF(I), F)
0137	ordinary-rule	attrs=-	rule applyBin("+",  F:Float, I:Int) => addF(F, intToF(I))
0138	ordinary-rule	attrs=-	rule applyBin("*",  I:Int, F:Float) => mulF(intToF(I), F)
0139	ordinary-rule	attrs=-	rule applyBin("*",  F:Float, I:Int) => mulF(F, intToF(I))  // ---- mixed Int == Float (shared eqF; opaque symbolic / concrete twin) ----
0142	function-declaration	attrs=function,total	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
0143	ordinary-rule	attrs=concrete	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
0144	ordinary-rule	attrs=-	rule applyCmp("==", I:Int, F:Float) => eqF(intToF(I), F)
0145	ordinary-rule	attrs=-	rule applyCmp("==", F:Float, I:Int) => eqF(F, intToF(I))
0146	ordinary-rule	attrs=-	rule applyCmp("!=", I:Int, F:Float) => notBool eqF(intToF(I), F)
0147	ordinary-rule	attrs=-	rule applyCmp("!=", F:Float, I:Int) => notBool eqF(F, intToF(I))
0148	ordinary-rule	attrs=-	rule applyCmp("<",  I:Int, F:Float) => floatLt(intToF(I), F)
0149	ordinary-rule	attrs=-	rule applyCmp("<",  F:Float, I:Int) => floatLt(F, intToF(I))
0150	ordinary-rule	attrs=-	rule applyCmp(">",  I:Int, F:Float) => gtF(intToF(I), F)
0151	ordinary-rule	attrs=-	rule applyCmp(">",  F:Float, I:Int) => gtF(F, intToF(I))  // ---- x == None (promoted from 137; `is` cases live in operators.k) ----
0154	ordinary-rule	attrs=-	rule applyCmp("==", V:Val, noneV) => V ==K noneV
0155	ordinary-rule	attrs=-	rule applyCmp("!=", V:Val, noneV) => notBool (V ==K noneV)  // ---- float(str): decimal parse (promoted from 137's defined chain) ---- // digits '.' digits, optional leading '-'; concrete evaluation only (the // symbolic side stays an opaque decStrToF term a proof case-splits on).
0160	function-declaration	attrs=function,total	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
0161	ordinary-rule	attrs=concrete	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
0162	ordinary-rule	attrs=concrete	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
0165	function-declaration	attrs=function	syntax Int ::= headIS(IntSeq) [function]
0166	ordinary-rule	attrs=-	rule headIS(iCons(C:Int, _:IntSeq)) => C
0167	function-declaration	attrs=function,total	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
0168	ordinary-rule	attrs=-	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
0169	ordinary-rule	attrs=-	rule intPartAcc(.IntSeq, A:Int) => A
0170	ordinary-rule	attrs=-	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
0171	ordinary-rule	attrs=-	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
0173	function-declaration	attrs=function,total	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
0174	ordinary-rule	attrs=-	rule fracPart(.IntSeq) => 0
0175	ordinary-rule	attrs=-	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
0176	ordinary-rule	attrs=-	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
0177	ordinary-rule	attrs=-	rule fracAcc(.IntSeq, A:Int) => A
0178	ordinary-rule	attrs=-	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
0179	function-declaration	attrs=function,total	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
0180	ordinary-rule	attrs=-	rule fracScale(.IntSeq) => 1
0181	ordinary-rule	attrs=-	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
0182	ordinary-rule	attrs=-	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
0183	ordinary-rule	attrs=-	rule fscAcc(.IntSeq, A:Int) => A
0184	ordinary-rule	attrs=-	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
0185	ordinary-rule	attrs=-	rule applyBuiltin("float", str(CS:IntSeq), .Vals) => decStrToF(CS)
0186	ordinary-rule	attrs=-	rule applyBuiltin("float", I:Int, .Vals)          => intToF(I)
0187	ordinary-rule	attrs=-	rule applyBuiltin("float", F:Float, .Vals)        => F  // ---- float / int division (promoted from mean_absolute_deviation) ----
0190	function-declaration	attrs=function,total	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
0191	ordinary-rule	attrs=concrete	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
0192	ordinary-rule	attrs=-	rule applyBin("/", F:Float, I:Int) => divFloatIntV(F, I)  // ---- int -> float promotion for the remaining mixed arithmetic/compares ----
0195	function-declaration	attrs=function,total	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
0196	ordinary-rule	attrs=concrete	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
0197	ordinary-rule	attrs=-	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
0198	ordinary-rule	attrs=-	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
0199	ordinary-rule	attrs=-	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
0200	ordinary-rule	attrs=-	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
0201	ordinary-rule	attrs=-	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
0202	ordinary-rule	attrs=-	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
0203	ordinary-rule	attrs=-	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
0204	ordinary-rule	attrs=-	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
0205	ordinary-rule	attrs=-	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
0206	ordinary-rule	attrs=-	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))  // ---- conversions: int(float) truncates toward zero; float(int); round; math.sqrt ----
0209	function-declaration	attrs=function,total	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
0210	ordinary-rule	attrs=concrete	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
0211	ordinary-rule	attrs=-	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
0213	ordinary-rule	attrs=-	rule applyBuiltin("float", I:Int, .Vals)   => intToF(I)
0214	ordinary-rule	attrs=-	rule applyBuiltin("float", F:Float, .Vals) => F  // round: Python half-even (banker's); round(F, N) scales by 10^N
0217	function-declaration	attrs=function,total	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
0218	ordinary-rule	attrs=concrete	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
0223	function-declaration	attrs=function,total	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
0224	ordinary-rule	attrs=concrete	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
0227	ordinary-rule	attrs=-	rule applyBuiltin("round", F:Float, .Vals)        => roundF(F)
0228	ordinary-rule	attrs=-	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
0230	function-declaration	attrs=function,total	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
0231	ordinary-rule	attrs=concrete	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
0232	syntax-declaration	attrs=-	syntax KItem ::= "#mathSqrt"
0233	ordinary-rule	attrs=priority	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
0234	ordinary-rule	attrs=-	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
0235	ordinary-rule	attrs=-	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>  // ---- min / max over a FLOAT list — FLOAT branch of the shared #minCont0/#maxCont0 folds (which // seed/step with `requires isInt(V)`, so they are STUCK on floats). These add the `requires // isFloat(V)` seed + a Float-accumulator fold via K's minFloat/maxFloat — concrete for krun. A proof // over a SYMBOLIC float list intercepts min/max problem-locally to an opaque minVF/maxVF (at // #applyK, priority 40, in its verification.k) BEFORE #minAcc0, so this fold is krun-only. Additive: // the isFloat guard is disjoint from the existing isInt one.
0243	syntax-declaration	attrs=-	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
0244	ordinary-rule	attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
0245	ordinary-rule	attrs=-	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
0246	ordinary-rule	attrs=-	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
0247	ordinary-rule	attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
0250	syntax-declaration	attrs=-	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
0251	ordinary-rule	attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
0252	ordinary-rule	attrs=-	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
0253	ordinary-rule	attrs=-	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
0254	ordinary-rule	attrs=-	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)  // ---- sum over a float list (krun; mirrors the min/max float paths). The Int-only shared // #sumCont sticks on a Float yield; switch to a Float-headed fold via addF (concrete twin). // The switch guard carries the SYNTACTIC negation of the Int rule's guard so a symbolic proof // with isInt(V) in its path condition refutes this branch without sort reasoning.
0261	syntax-declaration	attrs=-	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
