origin	source	kind	start_line	end_line	attributes	disposition	text
trusted-supplied-fixed-semantics	semantics/float.k	syntax	86	86	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Float ::= toF(Val) [function, total, symbol(toF)]
trusted-supplied-fixed-semantics	semantics/float.k	rule	87	87	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule toF(F:Float) => F        [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	rule	88	92	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule toF(I:Int)   => intToF(I) [concrete] // ceilF: math.ceil as an Int. TOTAL (K trusts it; a symbolic list element stays opaque for // kprove — structural). [concrete] so the Int2Float/ceilFloat hooks only run for krun (llvm). // Matches Python incl. negatives: ceil(-2.4) = -2 = Float2Int(ceilFloat(-2.4)).
trusted-supplied-fixed-semantics	semantics/float.k	syntax	93	93	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
trusted-supplied-fixed-semantics	semantics/float.k	rule	94	94	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule ceilF(I:Int)   => I                       [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	rule	95	98	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete] // unary minus on a float (e.g. the literal -2.4 = UnaryOp(""-"", Float(2.4))). Concrete for krun; // proofs use symbolic elements, never a float literal."
trusted-supplied-fixed-semantics	semantics/float.k	rule	99	102	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyUn(""-"", F:Float) => 0.0 -Float F // ---- float - / / / + (OPAQUE for kprove [no-evaluators], concrete for krun) — for float-list // element maps (x - lo) / (hi - lo). Mirror intFloatDiv: additive, sort-disjoint from the Int rules."
trusted-supplied-fixed-semantics	semantics/float.k	syntax	103	103	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
trusted-supplied-fixed-semantics	semantics/float.k	rule	104	104	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	rule	105	106	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""-"", F1:Float, F2:Float) => subF(F1, F2)"
trusted-supplied-fixed-semantics	semantics/float.k	syntax	107	107	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
trusted-supplied-fixed-semantics	semantics/float.k	rule	108	108	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	rule	109	110	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""/"", F1:Float, F2:Float) => divF(F1, F2)"
trusted-supplied-fixed-semantics	semantics/float.k	syntax	111	111	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
trusted-supplied-fixed-semantics	semantics/float.k	rule	112	112	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	rule	113	114	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""+"", F1:Float, F2:Float) => addF(F1, F2)"
trusted-supplied-fixed-semantics	semantics/float.k	syntax	115	115	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
trusted-supplied-fixed-semantics	semantics/float.k	rule	116	116	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	rule	117	118	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""*"", F1:Float, F2:Float) => mulF(F1, F2)"
trusted-supplied-fixed-semantics	semantics/float.k	syntax	119	119	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
trusted-supplied-fixed-semantics	semantics/float.k	rule	120	120	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	rule	121	124	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""**"", F1:Float, F2:Float) => powF(F1, F2) // ---- the remaining comparisons (gtF promoted from find_zero — its summaries //      case-split on the atom; >= / <= derive from the two opaque compares) ----"
trusted-supplied-fixed-semantics	semantics/float.k	syntax	125	125	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
trusted-supplied-fixed-semantics	semantics/float.k	rule	126	126	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	rule	127	127	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp("">"",  F1:Float, F2:Float) => gtF(F1, F2)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	128	128	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp("">="", F1:Float, F2:Float) => notBool floatLt(F1, F2)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	129	131	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp(""<="", F1:Float, F2:Float) => notBool gtF(F1, F2) // ---- mixed Int/Float operators promote the Int side (n ** 0.5 etc.) ----"
trusted-supplied-fixed-semantics	semantics/float.k	rule	132	132	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""**"", I:Int, F:Float) => powF(intToF(I), F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	133	133	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""**"", F:Float, I:Int) => powF(F, intToF(I))"
trusted-supplied-fixed-semantics	semantics/float.k	rule	134	134	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""-"",  I:Int, F:Float) => subF(intToF(I), F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	135	135	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""-"",  F:Float, I:Int) => subF(F, intToF(I))"
trusted-supplied-fixed-semantics	semantics/float.k	rule	136	136	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""+"",  I:Int, F:Float) => addF(intToF(I), F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	137	137	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""+"",  F:Float, I:Int) => addF(F, intToF(I))"
trusted-supplied-fixed-semantics	semantics/float.k	rule	138	138	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""*"",  I:Int, F:Float) => mulF(intToF(I), F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	139	141	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""*"",  F:Float, I:Int) => mulF(F, intToF(I)) // ---- mixed Int == Float (shared eqF; opaque symbolic / concrete twin) ----"
trusted-supplied-fixed-semantics	semantics/float.k	syntax	142	142	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
trusted-supplied-fixed-semantics	semantics/float.k	rule	143	143	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	rule	144	144	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp(""=="", I:Int, F:Float) => eqF(intToF(I), F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	145	145	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp(""=="", F:Float, I:Int) => eqF(F, intToF(I))"
trusted-supplied-fixed-semantics	semantics/float.k	rule	146	146	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp(""!="", I:Int, F:Float) => notBool eqF(intToF(I), F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	147	147	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp(""!="", F:Float, I:Int) => notBool eqF(F, intToF(I))"
trusted-supplied-fixed-semantics	semantics/float.k	rule	148	148	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp(""<"",  I:Int, F:Float) => floatLt(intToF(I), F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	149	149	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp(""<"",  F:Float, I:Int) => floatLt(F, intToF(I))"
trusted-supplied-fixed-semantics	semantics/float.k	rule	150	150	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp("">"",  I:Int, F:Float) => gtF(intToF(I), F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	151	153	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp("">"",  F:Float, I:Int) => gtF(F, intToF(I)) // ---- x == None (promoted from 137; `is` cases live in operators.k) ----"
trusted-supplied-fixed-semantics	semantics/float.k	rule	154	154	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp(""=="", V:Val, noneV) => V ==K noneV"
trusted-supplied-fixed-semantics	semantics/float.k	rule	155	159	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp(""!="", V:Val, noneV) => notBool (V ==K noneV) // ---- float(str): decimal parse (promoted from 137's defined chain) ---- // digits '.' digits, optional leading '-'; concrete evaluation only (the // symbolic side stays an opaque decStrToF term a proof case-splits on)."
trusted-supplied-fixed-semantics	semantics/float.k	syntax	160	160	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
trusted-supplied-fixed-semantics	semantics/float.k	rule	161	161	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	rule	162	164	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	syntax	165	165	function	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Int ::= headIS(IntSeq) [function]
trusted-supplied-fixed-semantics	semantics/float.k	rule	166	166	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule headIS(iCons(C:Int, _:IntSeq)) => C
trusted-supplied-fixed-semantics	semantics/float.k	syntax	167	167	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
trusted-supplied-fixed-semantics	semantics/float.k	rule	168	168	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
trusted-supplied-fixed-semantics	semantics/float.k	rule	169	169	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule intPartAcc(.IntSeq, A:Int) => A
trusted-supplied-fixed-semantics	semantics/float.k	rule	170	170	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
trusted-supplied-fixed-semantics	semantics/float.k	rule	171	172	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
trusted-supplied-fixed-semantics	semantics/float.k	syntax	173	173	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
trusted-supplied-fixed-semantics	semantics/float.k	rule	174	174	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule fracPart(.IntSeq) => 0
trusted-supplied-fixed-semantics	semantics/float.k	rule	175	175	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
trusted-supplied-fixed-semantics	semantics/float.k	rule	176	176	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
trusted-supplied-fixed-semantics	semantics/float.k	rule	177	177	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule fracAcc(.IntSeq, A:Int) => A
trusted-supplied-fixed-semantics	semantics/float.k	rule	178	178	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
trusted-supplied-fixed-semantics	semantics/float.k	syntax	179	179	function,total	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
trusted-supplied-fixed-semantics	semantics/float.k	rule	180	180	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule fracScale(.IntSeq) => 1
trusted-supplied-fixed-semantics	semantics/float.k	rule	181	181	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
trusted-supplied-fixed-semantics	semantics/float.k	rule	182	182	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
trusted-supplied-fixed-semantics	semantics/float.k	rule	183	183	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule fscAcc(.IntSeq, A:Int) => A
trusted-supplied-fixed-semantics	semantics/float.k	rule	184	184	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
trusted-supplied-fixed-semantics	semantics/float.k	rule	185	185	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	186	186	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBuiltin(""float"", I:Int, .Vals)          => intToF(I)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	187	189	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBuiltin(""float"", F:Float, .Vals)        => F // ---- float / int division (promoted from mean_absolute_deviation) ----"
trusted-supplied-fixed-semantics	semantics/float.k	syntax	190	190	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
trusted-supplied-fixed-semantics	semantics/float.k	rule	191	191	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	rule	192	194	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I) // ---- int -> float promotion for the remaining mixed arithmetic/compares ----"
trusted-supplied-fixed-semantics	semantics/float.k	syntax	195	195	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
trusted-supplied-fixed-semantics	semantics/float.k	rule	196	196	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	rule	197	197	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	198	198	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
trusted-supplied-fixed-semantics	semantics/float.k	rule	199	199	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	200	200	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
trusted-supplied-fixed-semantics	semantics/float.k	rule	201	201	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	202	202	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
trusted-supplied-fixed-semantics	semantics/float.k	rule	203	203	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	204	204	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
trusted-supplied-fixed-semantics	semantics/float.k	rule	205	205	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	206	208	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I)) // ---- conversions: int(float) truncates toward zero; float(int); round; math.sqrt ----"
trusted-supplied-fixed-semantics	semantics/float.k	syntax	209	209	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
trusted-supplied-fixed-semantics	semantics/float.k	rule	210	210	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	rule	211	212	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	213	213	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBuiltin(""float"", I:Int, .Vals)   => intToF(I)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	214	216	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBuiltin(""float"", F:Float, .Vals) => F // round: Python half-even (banker's); round(F, N) scales by 10^N"
trusted-supplied-fixed-semantics	semantics/float.k	syntax	217	217	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
trusted-supplied-fixed-semantics	semantics/float.k	rule	218	222	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	syntax	223	223	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
trusted-supplied-fixed-semantics	semantics/float.k	rule	224	226	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	rule	227	227	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBuiltin(""round"", F:Float, .Vals)        => roundF(F)"
trusted-supplied-fixed-semantics	semantics/float.k	rule	228	229	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
trusted-supplied-fixed-semantics	semantics/float.k	syntax	230	230	function,total,no-evaluators	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
trusted-supplied-fixed-semantics	semantics/float.k	rule	231	231	concrete	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
trusted-supplied-fixed-semantics	semantics/float.k	syntax	232	232	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"syntax KItem ::= ""#mathSqrt"""
trusted-supplied-fixed-semantics	semantics/float.k	rule	233	233	priority	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
trusted-supplied-fixed-semantics	semantics/float.k	rule	234	234	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
trusted-supplied-fixed-semantics	semantics/float.k	rule	235	242	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k> // ---- min / max over a FLOAT list — FLOAT branch of the shared #minCont0/#maxCont0 folds (which // seed/step with `requires isInt(V)`, so they are STUCK on floats). These add the `requires // isFloat(V)` seed + a Float-accumulator fold via K's minFloat/maxFloat — concrete for krun. A proof // over a SYMBOLIC float list intercepts min/max problem-locally to an opaque minVF/maxVF (at // #applyK, priority 40, in its verification.k) BEFORE #minAcc0, so this fold is krun-only. Additive: // the isFloat guard is disjoint from the existing isInt one.
trusted-supplied-fixed-semantics	semantics/float.k	syntax	243	243	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
trusted-supplied-fixed-semantics	semantics/float.k	rule	244	244	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
trusted-supplied-fixed-semantics	semantics/float.k	rule	245	245	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
trusted-supplied-fixed-semantics	semantics/float.k	rule	246	246	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
trusted-supplied-fixed-semantics	semantics/float.k	rule	247	249	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
trusted-supplied-fixed-semantics	semantics/float.k	syntax	250	250	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
trusted-supplied-fixed-semantics	semantics/float.k	rule	251	251	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
trusted-supplied-fixed-semantics	semantics/float.k	rule	252	252	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
trusted-supplied-fixed-semantics	semantics/float.k	rule	253	253	-	SUPPLIED_FIXED_SEMANTICS_NOT_REACHED_BY_PROGRAM	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
