id	kind	status	justification
INV-0385	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0386	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0387	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0388	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0389	syntax	ACCEPTED_FIXED_DECLARATION	Limited dictionary subset; entirely unused by the submitted module.
INV-0390	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0391	syntax	ACCEPTED_FIXED_DECLARATION	Limited dictionary subset; entirely unused by the submitted module.
INV-0392	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0393	syntax	ACCEPTED_FIXED_DECLARATION	Limited dictionary subset; entirely unused by the submitted module.
INV-0394	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0395	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0396	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0397	syntax	ACCEPTED_FIXED_DECLARATION	Limited dictionary subset; entirely unused by the submitted module.
INV-0398	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0399	syntax	ACCEPTED_FIXED_DECLARATION	Limited dictionary subset; entirely unused by the submitted module.
INV-0400	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0401	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0402	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0403	syntax	ACCEPTED_FIXED_DECLARATION	Limited dictionary subset; entirely unused by the submitted module.
INV-0404	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0405	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0406	syntax	ACCEPTED_FIXED_DECLARATION	Limited dictionary subset; entirely unused by the submitted module.
INV-0407	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0408	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited dictionary subset; entirely unused by the submitted module.
INV-0409	syntax	ACCEPTED_FIXED_DECLARATION	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0410	rule	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0411	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0412	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0413	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0414	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0415	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0416	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0417	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0418	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0419	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0420	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0421	rule	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0422	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0423	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0424	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0425	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0426	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0427	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0428	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0429	syntax	ACCEPTED_FIXED_DECLARATION	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0430	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0431	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0432	syntax	ACCEPTED_FIXED_DECLARATION	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0433	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0434	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0435	syntax	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0436	rule	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0437	rule	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0438	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0439	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0440	syntax	ACCEPTED_FIXED_DECLARATION	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0441	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0442	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0443	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0444	syntax	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0445	rule	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0446	rule	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0447	syntax	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0448	rule	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0449	rule	LIMITATION_UNUSED_NO_FALSE_TARGET_CONCLUSION	Compiler-reported or source-visible incomplete totalization on values outside this operation's modeled subset; symbol and every dependent operation are absent from solution.mpy and both proof claims.
INV-0450	rule	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0451	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0452	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0453	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0454	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0455	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0456	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0457	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0458	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0459	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0460	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0461	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0462	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0463	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0464	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0465	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0466	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0467	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0468	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0469	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0470	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0471	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0472	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0473	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0474	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0475	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0476	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0477	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0478	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0479	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0480	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0481	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0482	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0483	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0484	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0485	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0486	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0487	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0488	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0489	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0490	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0491	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0492	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0493	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0494	syntax	ACCEPTED_FIXED_DECLARATION	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0495	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0496	syntax	ACCEPTED_FIXED_DECLARATION	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0497	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0498	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0499	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0500	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0501	syntax	ACCEPTED_FIXED_DECLARATION	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0502	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0503	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0504	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0505	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0506	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0507	syntax	ACCEPTED_FIXED_DECLARATION	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0508	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0509	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0510	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0511	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0512	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0513	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0514	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0515	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0516	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0517	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0518	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0519	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0520	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0521	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0522	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0523	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0524	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0525	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0526	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0527	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0528	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0529	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0530	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0531	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0532	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0533	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0534	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0535	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0536	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0537	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0538	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0539	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0540	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0541	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0542	syntax	TRUST_BOUNDARY_UNUSED	Opaque fixed-semantics primitive with no occurrence in solution.mpy, verification.k, spec.k, or their material execution path.
INV-0543	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0544	syntax	ACCEPTED_FIXED_DECLARATION	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0545	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0546	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0547	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0548	syntax	ACCEPTED_FIXED_DECLARATION	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0549	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0550	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0551	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0552	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0553	syntax	ACCEPTED_FIXED_DECLARATION	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0554	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0555	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0556	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0557	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0558	syntax	ACCEPTED_FIXED_DECLARATION	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0559	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0560	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0561	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0562	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0563	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Limited/opaque float boundary with concrete twins; entirely unused by the submitted binary-string program.
INV-0564	syntax	ACCEPTED_FIXED_DECLARATION	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0565	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0566	syntax	ACCEPTED_FIXED_DECLARATION	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0567	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0568	syntax	ACCEPTED_FIXED_DECLARATION	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0569	syntax	ACCEPTED_FIXED_DECLARATION	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0570	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0571	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0572	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0573	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0574	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0575	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0576	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0577	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0578	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0579	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0580	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0581	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0582	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Function definition, exact parameter binding, return, and frame pop; used closure does not escape and arity is exact.
INV-0583	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0584	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
INV-0585	rule	ACCEPTED_FIXED_SEMANTICS_RULE	Integer operator subset; target only uses mathematical Int equality in proof helpers, not Python integer execution.
