provenance	file	start_line	end_line	kind	attributes	classification	declaration
fixed	/reference/reference-semantics/semantics/float.k	168	168	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule eqIF(I:Int, F:Float) => eqF(intToF(I), F) requires notBool floatFinite(F) [concrete]
fixed	/reference/reference-semantics/semantics/float.k	170	170	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""=="", I:Int, F:Float) => eqIF(I, F)"
fixed	/reference/reference-semantics/semantics/float.k	171	171	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""=="", F:Float, I:Int) => eqIF(I, F)"
fixed	/reference/reference-semantics/semantics/float.k	172	172	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""!="", I:Int, F:Float) => notBool eqIF(I, F)"
fixed	/reference/reference-semantics/semantics/float.k	173	173	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""!="", F:Float, I:Int) => notBool eqIF(I, F)"
fixed	/reference/reference-semantics/semantics/float.k	174	174	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""<"", I:Int, F:Float) => ltIF(I, F)"
fixed	/reference/reference-semantics/semantics/float.k	175	175	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""<"", F:Float, I:Int) => ltFI(F, I)"
fixed	/reference/reference-semantics/semantics/float.k	176	176	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp("">"", I:Int, F:Float) => ltFI(F, I) // I > F <=> F < I"
fixed	/reference/reference-semantics/semantics/float.k	177	177	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp("">"", F:Float, I:Int) => ltIF(I, F) // F > I <=> I < F"
fixed	/reference/reference-semantics/semantics/float.k	178	178	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""<="", I:Int, F:Float) => notBool ltFI(F, I) // I <= F <=> not (F < I)"
fixed	/reference/reference-semantics/semantics/float.k	179	179	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""<="", F:Float, I:Int) => notBool ltIF(I, F) // F <= I <=> not (I < F)"
fixed	/reference/reference-semantics/semantics/float.k	180	180	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp("">="", I:Int, F:Float) => notBool ltIF(I, F) // I >= F <=> not (I < F)"
fixed	/reference/reference-semantics/semantics/float.k	181	181	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp("">="", F:Float, I:Int) => notBool ltFI(F, I) // F >= I <=> not (F < I)"
fixed	/reference/reference-semantics/semantics/float.k	184	184	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule applyBin(OP:String, B:Bool, F:Float) => applyBin(OP, boolAsInt(B), F) requires isArithOp(OP)
fixed	/reference/reference-semantics/semantics/float.k	185	185	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule applyBin(OP:String, F:Float, B:Bool) => applyBin(OP, F, boolAsInt(B)) requires isArithOp(OP)
fixed	/reference/reference-semantics/semantics/float.k	186	186	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule applyCmp(OP:String, B:Bool, F:Float) => applyCmp(OP, boolAsInt(B), F) requires isEqOrdOp(OP)
fixed	/reference/reference-semantics/semantics/float.k	187	187	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule applyCmp(OP:String, F:Float, B:Bool) => applyCmp(OP, F, boolAsInt(B)) requires isEqOrdOp(OP)
fixed	/reference/reference-semantics/semantics/float.k	190	190	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""=="", V:Val, noneV) => V ==K noneV"
fixed	/reference/reference-semantics/semantics/float.k	191	191	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyCmp(""!="", V:Val, noneV) => notBool (V ==K noneV)"
fixed	/reference/reference-semantics/semantics/float.k	196	196	syntax	function,total,symbol(decStrToF),no-evaluators	SUPPLIED_FIXED_DECLARATION	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
fixed	/reference/reference-semantics/semantics/float.k	197	197	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
fixed	/reference/reference-semantics/semantics/float.k	198	200	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
fixed	/reference/reference-semantics/semantics/float.k	201	201	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax Int ::= headIS(IntSeq) [function]
fixed	/reference/reference-semantics/semantics/float.k	202	202	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule headIS(iCons(C:Int, _:IntSeq)) => C
fixed	/reference/reference-semantics/semantics/float.k	203	203	syntax	function,total,function,total	SUPPLIED_FIXED_DECLARATION	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
fixed	/reference/reference-semantics/semantics/float.k	204	204	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
fixed	/reference/reference-semantics/semantics/float.k	205	205	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule intPartAcc(.IntSeq, A:Int) => A
fixed	/reference/reference-semantics/semantics/float.k	206	206	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
fixed	/reference/reference-semantics/semantics/float.k	207	208	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
fixed	/reference/reference-semantics/semantics/float.k	209	209	syntax	function,total,function,total	SUPPLIED_FIXED_DECLARATION	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
fixed	/reference/reference-semantics/semantics/float.k	210	210	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule fracPart(.IntSeq) => 0
fixed	/reference/reference-semantics/semantics/float.k	211	211	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
fixed	/reference/reference-semantics/semantics/float.k	212	212	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
fixed	/reference/reference-semantics/semantics/float.k	213	213	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule fracAcc(.IntSeq, A:Int) => A
fixed	/reference/reference-semantics/semantics/float.k	214	214	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
fixed	/reference/reference-semantics/semantics/float.k	215	215	syntax	function,total,function,total	SUPPLIED_FIXED_DECLARATION	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
fixed	/reference/reference-semantics/semantics/float.k	216	216	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule fracScale(.IntSeq) => 1
fixed	/reference/reference-semantics/semantics/float.k	217	217	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
fixed	/reference/reference-semantics/semantics/float.k	218	218	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
fixed	/reference/reference-semantics/semantics/float.k	219	219	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule fscAcc(.IntSeq, A:Int) => A
fixed	/reference/reference-semantics/semantics/float.k	220	220	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
fixed	/reference/reference-semantics/semantics/float.k	221	221	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"
fixed	/reference/reference-semantics/semantics/float.k	222	222	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"
fixed	/reference/reference-semantics/semantics/float.k	223	223	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""float"", F:Float, .Vals) => F"
fixed	/reference/reference-semantics/semantics/float.k	226	226	syntax	function,total,symbol(divFloatIntV),no-evaluators	SUPPLIED_FIXED_DECLARATION	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
fixed	/reference/reference-semantics/semantics/float.k	227	227	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
fixed	/reference/reference-semantics/semantics/float.k	228	228	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I)"
fixed	/reference/reference-semantics/semantics/float.k	231	231	syntax	function,total,symbol(intToF),no-evaluators	SUPPLIED_FIXED_DECLARATION	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
fixed	/reference/reference-semantics/semantics/float.k	232	232	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
fixed	/reference/reference-semantics/semantics/float.k	233	233	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
fixed	/reference/reference-semantics/semantics/float.k	234	234	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
fixed	/reference/reference-semantics/semantics/float.k	235	235	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
fixed	/reference/reference-semantics/semantics/float.k	236	236	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
fixed	/reference/reference-semantics/semantics/float.k	237	237	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
fixed	/reference/reference-semantics/semantics/float.k	238	238	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
fixed	/reference/reference-semantics/semantics/float.k	243	243	syntax	function,total,symbol(truncF),no-evaluators	SUPPLIED_FIXED_DECLARATION	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
fixed	/reference/reference-semantics/semantics/float.k	244	244	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
fixed	/reference/reference-semantics/semantics/float.k	245	245	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"
fixed	/reference/reference-semantics/semantics/float.k	247	247	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"
fixed	/reference/reference-semantics/semantics/float.k	248	248	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""float"", F:Float, .Vals) => F"
fixed	/reference/reference-semantics/semantics/float.k	251	251	syntax	function,total,symbol(roundF),no-evaluators	SUPPLIED_FIXED_DECLARATION	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
fixed	/reference/reference-semantics/semantics/float.k	252	256	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
fixed	/reference/reference-semantics/semantics/float.k	271	271	syntax	function,total,symbol(roundFN),no-evaluators	SUPPLIED_FIXED_DECLARATION	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
fixed	/reference/reference-semantics/semantics/float.k	272	276	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule roundFN(F:Float, N:Int) => roundExactFN(F, N) requires notBool isNaN(F) andBool notBool isInfinite(F) andBool N >=Int 0 andBool absFloat(F) <Float 1000000000000.0 andBool (absFloat(F) *Float Int2Float(10 ^Int N, 53, 11)) <Float 4500000000000000.0 andBool exponentFloat(F) >Int -900 [concrete]
fixed	/reference/reference-semantics/semantics/float.k	277	279	rule	owise,concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [owise, concrete]
fixed	/reference/reference-semantics/semantics/float.k	281	281	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax Float ::= roundExactFN(Float, Int) [function]
fixed	/reference/reference-semantics/semantics/float.k	282	283	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule roundExactFN(F:Float, N:Int) => rheToFloat(rndHalfEven(rExNumer(F) *Int (10 ^Int N), rExDenom(F)), 10 ^Int N, F) [concrete]
fixed	/reference/reference-semantics/semantics/float.k	287	287	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax Int ::= rExK(Float) [function]
fixed	/reference/reference-semantics/semantics/float.k	288	288	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule rExK(F:Float) => 52 -Int exponentFloat(F) [concrete]
fixed	/reference/reference-semantics/semantics/float.k	289	289	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax Int ::= rExNumer(Float) [function]
fixed	/reference/reference-semantics/semantics/float.k	290	290	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule rExNumer(F:Float) => Float2Int(F *Float Int2Float(2 ^Int rExK(F), 53, 11)) [concrete]
fixed	/reference/reference-semantics/semantics/float.k	291	291	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax Int ::= rExDenom(Float) [function]
fixed	/reference/reference-semantics/semantics/float.k	292	292	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule rExDenom(F:Float) => 2 ^Int rExK(F) [concrete]
fixed	/reference/reference-semantics/semantics/float.k	296	296	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax Int ::= rndHalfEven(Int, Int) [function]
fixed	/reference/reference-semantics/semantics/float.k	297	297	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule rndHalfEven(A:Int, B:Int) => rndHE(A divInt B, A modInt B, B) [concrete]
fixed	/reference/reference-semantics/semantics/float.k	298	298	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax Int ::= rndHE(Int, Int, Int) [function]
fixed	/reference/reference-semantics/semantics/float.k	299	299	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule rndHE(Q:Int, R:Int, B:Int) => Q requires 2 *Int R <Int B [concrete]
fixed	/reference/reference-semantics/semantics/float.k	300	300	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule rndHE(Q:Int, R:Int, B:Int) => Q +Int 1 requires 2 *Int R >Int B [concrete]
fixed	/reference/reference-semantics/semantics/float.k	301	301	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule rndHE(Q:Int, R:Int, B:Int) => Q requires 2 *Int R ==Int B andBool Q modInt 2 ==Int 0 [concrete]
fixed	/reference/reference-semantics/semantics/float.k	302	302	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule rndHE(Q:Int, R:Int, B:Int) => Q +Int 1 requires 2 *Int R ==Int B andBool Q modInt 2 =/=Int 0 [concrete]
fixed	/reference/reference-semantics/semantics/float.k	305	305	syntax	function	SUPPLIED_FIXED_DECLARATION	syntax Float ::= rheToFloat(Int, Int, Float) [function]
fixed	/reference/reference-semantics/semantics/float.k	306	306	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule rheToFloat(0, _:Int, F:Float) => #if signFloat(F) #then --Float 0.0 #else 0.0 #fi [concrete]
fixed	/reference/reference-semantics/semantics/float.k	307	308	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule rheToFloat(Q:Int, SCALE:Int, _:Float) => Int2Float(Q, 53, 11) /Float Int2Float(SCALE, 53, 11) requires Q =/=Int 0 [concrete]
fixed	/reference/reference-semantics/semantics/float.k	310	310	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""round"", F:Float, .Vals) => roundF(F)"
fixed	/reference/reference-semantics/semantics/float.k	311	311	rule		SUPPLIED_FIXED_SEMANTIC_RULE	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
fixed	/reference/reference-semantics/semantics/float.k	313	313	syntax	function,total,symbol(sqrtF),no-evaluators	SUPPLIED_FIXED_DECLARATION	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
fixed	/reference/reference-semantics/semantics/float.k	314	314	rule	concrete	SUPPLIED_FIXED_SEMANTIC_RULE	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
fixed	/reference/reference-semantics/semantics/float.k	315	315	syntax		SUPPLIED_FIXED_DECLARATION	"syntax KItem ::= ""#mathSqrt"""
fixed	/reference/reference-semantics/semantics/float.k	316	316	rule	priority(40)	SUPPLIED_FIXED_SEMANTIC_RULE	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
fixed	/reference/reference-semantics/semantics/float.k	317	317	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
fixed	/reference/reference-semantics/semantics/float.k	318	318	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
fixed	/reference/reference-semantics/semantics/float.k	326	326	syntax		SUPPLIED_FIXED_DECLARATION	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
fixed	/reference/reference-semantics/semantics/float.k	327	327	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
fixed	/reference/reference-semantics/semantics/float.k	328	328	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
fixed	/reference/reference-semantics/semantics/float.k	329	329	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
fixed	/reference/reference-semantics/semantics/float.k	330	331	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
fixed	/reference/reference-semantics/semantics/float.k	333	333	syntax		SUPPLIED_FIXED_DECLARATION	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
fixed	/reference/reference-semantics/semantics/float.k	334	334	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
fixed	/reference/reference-semantics/semantics/float.k	335	335	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
fixed	/reference/reference-semantics/semantics/float.k	336	336	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
fixed	/reference/reference-semantics/semantics/float.k	337	338	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
fixed	/reference/reference-semantics/semantics/float.k	344	346	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #iterYield(V, R) ~> #maxContV(M) ... </k> requires isInt(V) orBool isBool(V)
fixed	/reference/reference-semantics/semantics/float.k	347	349	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #iterYield(V, R) ~> #minContV(M) ... </k> requires isInt(V) orBool isBool(V)
fixed	/reference/reference-semantics/semantics/float.k	355	355	syntax		SUPPLIED_FIXED_DECLARATION	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
fixed	/reference/reference-semantics/semantics/float.k	356	358	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
fixed	/reference/reference-semantics/semantics/float.k	359	359	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
fixed	/reference/reference-semantics/semantics/float.k	360	360	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
fixed	/reference/reference-semantics/semantics/float.k	361	363	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
fixed	/reference/reference-semantics/semantics/float.k	364	366	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
fixed	/reference/reference-semantics/semantics/float.k	367	367	endmodule		SUPPLIED_FIXED_DECLARATION	endmodule
fixed	/reference/reference-semantics/semantics/functions.k	3	3	module		SUPPLIED_FIXED_DECLARATION	module MPY-FUNCTIONS
fixed	/reference/reference-semantics/semantics/functions.k	4	4	imports		SUPPLIED_FIXED_DECLARATION	imports MPY-CORE
fixed	/reference/reference-semantics/semantics/functions.k	8	11	syntax		SUPPLIED_FIXED_DECLARATION	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"""
fixed	/reference/reference-semantics/semantics/functions.k	14	16	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
fixed	/reference/reference-semantics/semantics/functions.k	18	18	syntax		SUPPLIED_FIXED_DECLARATION	syntax Expr ::= closureExpr(ParamNames, Stmts)
fixed	/reference/reference-semantics/semantics/functions.k	19	20	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
fixed	/reference/reference-semantics/semantics/functions.k	27	27	syntax		SUPPLIED_FIXED_DECLARATION	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
fixed	/reference/reference-semantics/semantics/functions.k	31	32	syntax		SUPPLIED_FIXED_DECLARATION	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
fixed	/reference/reference-semantics/semantics/functions.k	33	35	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
fixed	/reference/reference-semantics/semantics/functions.k	36	41	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
fixed	/reference/reference-semantics/semantics/functions.k	42	45	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
fixed	/reference/reference-semantics/semantics/functions.k	47	49	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
fixed	/reference/reference-semantics/semantics/functions.k	50	52	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
fixed	/reference/reference-semantics/semantics/functions.k	53	58	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
fixed	/reference/reference-semantics/semantics/functions.k	59	60	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
fixed	/reference/reference-semantics/semantics/functions.k	63	63	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
fixed	/reference/reference-semantics/semantics/functions.k	64	66	rule		SUPPLIED_FIXED_SEMANTIC_RULE	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
fixed	/reference/reference-semantics/semantics/functions.k	68	75	rule	priority(40)	SUPPLIED_FIXED_SEMANTIC_RULE	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]"
