origin	file	line	kind	materiality	attributes	disposition	compact_declaration	full_block_escaped
trusted_supplied_semantics	semantics/functions.k	31	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)	  syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map)\n                 | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
trusted_supplied_semantics	semantics/functions.k	33	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>	  rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames),\n                   FreeVars(FVS:ParamNames), BODY:Stmts)\n        => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
trusted_supplied_semantics	semantics/functions.k	36	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)	  rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames,\n                      (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map)\n        => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>\n       requires FV in_keys(M)
trusted_supplied_semantics	semantics/functions.k	42	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>	  rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames,\n                      .ParamNames, BODY:Stmts, CM:Map) => .K ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
trusted_supplied_semantics	semantics/functions.k	47	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>	  rule <k> Lambda(Params(PNS:ParamNames), E:Expr)\n        => closureVal(PNS, Return(E) .Stmts, L) ... </k>\n       <env> L:Int </env>
trusted_supplied_semantics	semantics/functions.k	50	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>	  rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames),\n                  FreeVars(FVS:ParamNames), E:Expr)\n        => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
trusted_supplied_semantics	semantics/functions.k	53	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)	  rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames,\n                     (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map)\n        => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>\n       requires FV in_keys(M)
trusted_supplied_semantics	semantics/functions.k	59	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k> // ==== bind params ========================================================	  rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map)\n        => closureValC(PNS, CVS, BODY, CM) ... </k>\n\n  // ==== bind params ========================================================
trusted_supplied_semantics	semantics/functions.k	63	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>	  rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
trusted_supplied_semantics	semantics/functions.k	64	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes> // a param that is a cellvar was pre-bound to its cell at frame entry	  rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>\n  // a param that is a cellvar was pre-bound to its cell at frame entry
trusted_supplied_semantics	semantics/functions.k	68	rule	baseline_material	priority	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(P, cellsOf({M["$cells"]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)] // ==== return / pop the frame (the returned expr evaluates by strictness) ==	  rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals))\n        => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k>\n       <env> L:Int </env>\n       <scopes> ... L |-> scope(M:Map, _) ... </scopes>\n       requires "$cells" in_keys(M)\n        andBool pnMember(P, cellsOf({M["$cells"]}:>Val))\n        andBool P in_keys(M) andBool isCellRef({M[P]}:>Val)\n       [priority(40)]\n\n  // ==== return / pop the frame (the returned expr evaluates by strictness) ==
trusted_supplied_semantics	semantics/functions.k	78	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>	  rule <k> Return(V:Val) ~> _ => #pop </k>\n       <ret> noRet => retV(V) </ret>
trusted_supplied_semantics	semantics/functions.k	80	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret> // pop: restore env, DEALLOCATE the callee frame, and wind scopeLoc back (LIFO allocation // makes the saved loc the callee frame's own loc). Sound because no closureVal outlives its // defining frame (frontend subset: no returned/stored closures; module defs live in loc 0).	  rule <k> #endcall => #pop ... </k>\n       <ret> noRet => retV(noneV) </ret>\n  // pop: restore env, DEALLOCATE the callee frame, and wind scopeLoc back (LIFO allocation\n  // makes the saved loc the callee frame's own loc). Sound because no closureVal outlives its\n  // defining frame (frontend subset: no returned/stored closures; module defs live in loc 0).
trusted_supplied_semantics	semantics/functions.k	85	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>	  rule <k> #pop => V ~> CONT </k>\n       <ret>   retV(V) => noRet </ret>\n       <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack>\n       <env>   L:Int => CALLERL </env>\n       <scopes> SC:Map => SC [ L <- undef ] </scopes>\n       <scopeLoc> _ => SAVEDL </scopeLoc>
trusted_supplied_semantics	semantics/functions.k	91	endmodule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	endmodule	endmodule
trusted_supplied_semantics	semantics/int.k	4	module	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	module MPY-INT	module MPY-INT
trusted_supplied_semantics	semantics/int.k	5	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-CORE	  imports MPY-CORE
trusted_supplied_semantics	semantics/int.k	7	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyUn("-", I:Int) => 0 -Int I	  rule applyUn("-", I:Int) => 0 -Int I
trusted_supplied_semantics	semantics/int.k	9	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBin("+", I1:Int, I2:Int) => I1 +Int I2 // Bool participates in int arithmetic (x += (a == b))	  rule applyBin("+",  I1:Int, I2:Int) => I1 +Int I2\n  // Bool participates in int arithmetic (x += (a == b))
trusted_supplied_semantics	semantics/int.k	11	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBin("+", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi	  rule applyBin("+",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
trusted_supplied_semantics	semantics/int.k	12	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBin("+", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I	  rule applyBin("+",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
trusted_supplied_semantics	semantics/int.k	13	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBin("-", I1:Int, I2:Int) => I1 -Int I2	  rule applyBin("-",  I1:Int, I2:Int) => I1 -Int I2
trusted_supplied_semantics	semantics/int.k	14	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBin("*", I1:Int, I2:Int) => I1 *Int I2	  rule applyBin("*",  I1:Int, I2:Int) => I1 *Int I2
trusted_supplied_semantics	semantics/int.k	15	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBin("%", I1:Int, I2:Int) => pyMod(I1, I2)	  rule applyBin("%",  I1:Int, I2:Int) => pyMod(I1, I2)
trusted_supplied_semantics	semantics/int.k	16	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBin("//", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2	  rule applyBin("//", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2
trusted_supplied_semantics	semantics/int.k	17	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0	  rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
trusted_supplied_semantics	semantics/int.k	19	syntax	baseline_material	function	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Int ::= pyMod(Int, Int) [function]	  syntax Int ::= pyMod(Int, Int) [function]
trusted_supplied_semantics	semantics/int.k	20	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2	  rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
trusted_supplied_semantics	semantics/int.k	22	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyCmp("<", I1:Int, I2:Int) => I1 <Int I2	  rule applyCmp("<",  I1:Int, I2:Int)   => I1 <Int  I2
trusted_supplied_semantics	semantics/int.k	23	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyCmp("<=", I1:Int, I2:Int) => I1 <=Int I2	  rule applyCmp("<=", I1:Int, I2:Int)   => I1 <=Int I2
trusted_supplied_semantics	semantics/int.k	24	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyCmp(">", I1:Int, I2:Int) => I1 >Int I2	  rule applyCmp(">",  I1:Int, I2:Int)   => I1 >Int  I2
trusted_supplied_semantics	semantics/int.k	25	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyCmp(">=", I1:Int, I2:Int) => I1 >=Int I2	  rule applyCmp(">=", I1:Int, I2:Int)   => I1 >=Int I2
trusted_supplied_semantics	semantics/int.k	26	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyCmp("==", I1:Int, I2:Int) => I1 ==Int I2	  rule applyCmp("==", I1:Int, I2:Int)   => I1 ==Int I2
trusted_supplied_semantics	semantics/int.k	27	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyCmp("!=", I1:Int, I2:Int) => I1 =/=Int I2	  rule applyCmp("!=", I1:Int, I2:Int)   => I1 =/=Int I2
trusted_supplied_semantics	semantics/int.k	28	endmodule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	endmodule	endmodule
trusted_supplied_semantics	semantics/iter.k	6	module	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	module MPY-ITER	module MPY-ITER
trusted_supplied_semantics	semantics/iter.k	7	imports	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	imports MPY-CORE	  imports MPY-CORE
trusted_supplied_semantics	semantics/iter.k	8	syntax	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)	  syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
trusted_supplied_semantics	semantics/iter.k	9	endmodule	baseline_unused_by_submitted_program		FIXED_BASELINE; candidate-unaltered; construct unused by submitted program	endmodule	endmodule
trusted_supplied_semantics	semantics/list.k	3	module	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	module MPY-LIST	module MPY-LIST
trusted_supplied_semantics	semantics/list.k	4	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-CORE	  imports MPY-CORE
trusted_supplied_semantics	semantics/list.k	5	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-ITER	  imports MPY-ITER
trusted_supplied_semantics	semantics/list.k	6	imports	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	imports MPY-OPERATORS // ==== iteration (the iterator protocol's list case) =======================	  imports MPY-OPERATORS\n\n  // ==== iteration (the iterator protocol's list case) =======================
trusted_supplied_semantics	semantics/list.k	9	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>	  rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
trusted_supplied_semantics	semantics/list.k	10	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> // ==== ListExpr: [...] literal -> a fresh heap object =======================	  rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>\n\n  // ==== ListExpr: [...] literal -> a fresh heap object =======================
trusted_supplied_semantics	semantics/list.k	13	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax ApplyK ::= "toList"	  syntax ApplyK ::= "toList"
trusted_supplied_semantics	semantics/list.k	14	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>	  rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
trusted_supplied_semantics	semantics/list.k	15	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> // ==== list ops: + / == / != ===============================================	  rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>\n\n  // ==== list ops: + / == / != ===============================================
trusted_supplied_semantics	semantics/list.k	18	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]	  syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
trusted_supplied_semantics	semantics/list.k	19	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule valSeqConcat(.ValSeq, T:ValSeq) => T	  rule valSeqConcat(.ValSeq, T:ValSeq)                => T
trusted_supplied_semantics	semantics/list.k	20	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.	  rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))\n\n  // list + list constructs a NEW object (k-cell — it allocates; operands land here\n  // already deref'd). priority(45) beats the generic BinOp dispatch.
trusted_supplied_semantics	semantics/list.k	24	rule	baseline_material	priority	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]	  rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k>\n       [priority(45)]
trusted_supplied_semantics	semantics/list.k	27	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B	  rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
trusted_supplied_semantics	semantics/list.k	28	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B) // ==== deep equality when elements are heap objects (list-of-lists) ======== // Python == is structural at every depth. Fires ONLY when a ref is present // (the guard decides on concrete seqs); the plain ==K path above is unchanged.	  rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)\n\n  // ==== deep equality when elements are heap objects (list-of-lists) ========\n  // Python == is structural at every depth. Fires ONLY when a ref is present\n  // (the guard decides on concrete seqs); the plain ==K path above is unchanged.
trusted_supplied_semantics	semantics/list.k	33	syntax	baseline_material	function,total	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Bool ::= hasRefVS(ValSeq) [function, total]	  syntax Bool ::= hasRefVS(ValSeq) [function, total]
trusted_supplied_semantics	semantics/list.k	34	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule hasRefVS(.ValSeq) => false	  rule hasRefVS(.ValSeq)                => false
trusted_supplied_semantics	semantics/list.k	35	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)	  rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
trusted_supplied_semantics	semantics/list.k	37	syntax	baseline_material	function	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]	  syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function]\n                | deepEqV(Val, Val, Map)        [function]
trusted_supplied_semantics	semantics/list.k	39	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true	  rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
trusted_supplied_semantics	semantics/list.k	40	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false	  rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
trusted_supplied_semantics	semantics/list.k	41	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false	  rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
trusted_supplied_semantics	semantics/list.k	42	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)	  rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map)\n    => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
trusted_supplied_semantics	semantics/list.k	45	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)	  rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP)\n       requires H in_keys(HP)
trusted_supplied_semantics	semantics/list.k	47	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)	  rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP)\n       requires notBool isRefV(A) andBool H in_keys(HP)
trusted_supplied_semantics	semantics/list.k	49	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)	  rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
trusted_supplied_semantics	semantics/list.k	50	rule	baseline_material	owise	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise] // ==== mutator: xs.append(v) — an in-place heap write ======================	  rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]\n\n  // ==== mutator: xs.append(v) — an in-place heap write ======================
trusted_supplied_semantics	semantics/list.k	53	rule	baseline_material	priority	FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap> [priority(40)] // ==== `x in list` — a <k>-cell fold over #iterNext ========================	  rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k>\n       <heap> ... H |-> list(VS:ValSeq => valSeqConcat(VS, vCons(V, .ValSeq))) ... </heap>\n       [priority(40)]\n\n  // ==== `x in list` — a <k>-cell fold over #iterNext ========================
trusted_supplied_semantics	semantics/list.k	58	syntax	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"	  syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
trusted_supplied_semantics	semantics/list.k	59	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> Compare(LV:Val, CmpOp("in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>	  rule <k> Compare(LV:Val, CmpOp("in",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
trusted_supplied_semantics	semantics/list.k	60	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>	  rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
trusted_supplied_semantics	semantics/list.k	61	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>	  rule <k> #memberAcc(V:Val, IT:Iterable) => #iterNext(IT) ~> #memberCont(V) ... </k>
trusted_supplied_semantics	semantics/list.k	62	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>	  rule <k> #iterDone ~> #memberCont(_V:Val) => false ... </k>
trusted_supplied_semantics	semantics/list.k	63	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k> requires E ==K V	  rule <k> #iterYield(E:Val, _:Iterable) ~> #memberCont(V:Val) => true ... </k>\n       requires E ==K V
trusted_supplied_semantics	semantics/list.k	65	rule	baseline_material		FIXED_BASELINE; candidate-unaltered; material subset mapped and reviewed in REVIEW.md	rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k> requires notBool (E ==K V)	  rule <k> #iterYield(E:Val, R:Iterable) ~> #memberCont(V:Val) => #memberAcc(V, R) ... </k>\n       requires notBool (E ==K V)
