id	file	line	kind	classification	attributes	sha12	declaration
612	/reference/reference-semantics/semantics/float.k	180	rule	supplied_fixed_semantics_rule	-	5cd743d93f6b	rule fracScale(.IntSeq) => 1
613	/reference/reference-semantics/semantics/float.k	181	rule	supplied_fixed_semantics_rule	-	ce8bac84226a	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
614	/reference/reference-semantics/semantics/float.k	182	rule	supplied_fixed_semantics_rule	-	4ab9d26df744	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
615	/reference/reference-semantics/semantics/float.k	183	rule	supplied_fixed_semantics_rule	-	ac1379b0c0a5	rule fscAcc(.IntSeq, A:Int) => A
616	/reference/reference-semantics/semantics/float.k	184	rule	supplied_fixed_semantics_rule	-	2b509f6dc0e8	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
617	/reference/reference-semantics/semantics/float.k	185	rule	supplied_fixed_semantics_rule	-	ef4545ceb81b	rule applyBuiltin("float", str(CS:IntSeq), .Vals) => decStrToF(CS)
618	/reference/reference-semantics/semantics/float.k	186	rule	supplied_fixed_semantics_rule	-	54b22386c3ff	rule applyBuiltin("float", I:Int, .Vals) => intToF(I)
619	/reference/reference-semantics/semantics/float.k	187	rule	supplied_fixed_semantics_rule	-	85f018eef336	rule applyBuiltin("float", F:Float, .Vals) => F // ---- float / int division (promoted from mean_absolute_deviation) ----
620	/reference/reference-semantics/semantics/float.k	190	syntax	supplied_function_declaration	function,no-evaluators,total	fcb8b88286b0	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
621	/reference/reference-semantics/semantics/float.k	191	rule	supplied_fixed_semantics_rule	concrete	e4cc8c60ce02	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
622	/reference/reference-semantics/semantics/float.k	192	rule	supplied_fixed_semantics_rule	-	8e77493f4f7b	rule applyBin("/", F:Float, I:Int) => divFloatIntV(F, I) // ---- int -> float promotion for the remaining mixed arithmetic/compares ----
623	/reference/reference-semantics/semantics/float.k	195	syntax	supplied_function_declaration	function,no-evaluators,total	26408a27bd74	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
624	/reference/reference-semantics/semantics/float.k	196	rule	supplied_fixed_semantics_rule	concrete	673ab61be1df	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
625	/reference/reference-semantics/semantics/float.k	197	rule	supplied_fixed_semantics_rule	-	2d5f79d3438e	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
626	/reference/reference-semantics/semantics/float.k	198	rule	supplied_fixed_semantics_rule	-	038b0c941f40	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
627	/reference/reference-semantics/semantics/float.k	199	rule	supplied_fixed_semantics_rule	-	1251c25aebf7	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
628	/reference/reference-semantics/semantics/float.k	200	rule	supplied_fixed_semantics_rule	-	f4cc3f89b124	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
629	/reference/reference-semantics/semantics/float.k	201	rule	supplied_fixed_semantics_rule	-	29ad04c6765c	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
630	/reference/reference-semantics/semantics/float.k	202	rule	supplied_fixed_semantics_rule	-	ef66ed6e5c9f	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
631	/reference/reference-semantics/semantics/float.k	203	rule	supplied_fixed_semantics_rule	-	c71c45e3867f	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
632	/reference/reference-semantics/semantics/float.k	204	rule	supplied_fixed_semantics_rule	-	5af71595e018	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
633	/reference/reference-semantics/semantics/float.k	205	rule	supplied_fixed_semantics_rule	-	dbb338deab59	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
634	/reference/reference-semantics/semantics/float.k	206	rule	supplied_fixed_semantics_rule	-	0eb4b9987bae	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I)) // ---- conversions: int(float) truncates toward zero; float(int); round; math.sqrt ----
635	/reference/reference-semantics/semantics/float.k	209	syntax	supplied_function_declaration	function,no-evaluators,total	f1ac2a9409f9	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
636	/reference/reference-semantics/semantics/float.k	210	rule	supplied_fixed_semantics_rule	concrete	a4af8f65dcec	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
637	/reference/reference-semantics/semantics/float.k	211	rule	supplied_fixed_semantics_rule	-	fbeb9d151152	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
638	/reference/reference-semantics/semantics/float.k	213	rule	supplied_fixed_semantics_rule	-	1f97c6d17bd5	rule applyBuiltin("float", I:Int, .Vals) => intToF(I)
639	/reference/reference-semantics/semantics/float.k	214	rule	supplied_fixed_semantics_rule	-	93872239b26c	rule applyBuiltin("float", F:Float, .Vals) => F // round: Python half-even (banker's); round(F, N) scales by 10^N
640	/reference/reference-semantics/semantics/float.k	217	syntax	supplied_function_declaration	function,no-evaluators,total	8db4b040250d	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
641	/reference/reference-semantics/semantics/float.k	218	rule	supplied_fixed_semantics_rule	concrete	1965986ed521	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
642	/reference/reference-semantics/semantics/float.k	223	syntax	supplied_function_declaration	function,no-evaluators,total	00b134fdb4ba	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
643	/reference/reference-semantics/semantics/float.k	224	rule	supplied_fixed_semantics_rule	concrete	a878a813520c	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
644	/reference/reference-semantics/semantics/float.k	227	rule	supplied_fixed_semantics_rule	-	4d2c9b76dce7	rule applyBuiltin("round", F:Float, .Vals) => roundF(F)
645	/reference/reference-semantics/semantics/float.k	228	rule	supplied_fixed_semantics_rule	-	5478f9582ed6	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
646	/reference/reference-semantics/semantics/float.k	230	syntax	supplied_function_declaration	function,no-evaluators,total	174abef163ce	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
647	/reference/reference-semantics/semantics/float.k	231	rule	supplied_fixed_semantics_rule	concrete	b4927af40e0e	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
648	/reference/reference-semantics/semantics/float.k	232	syntax	supplied_syntax_declaration	-	0bb06d147d2f	syntax KItem ::= "#mathSqrt"
649	/reference/reference-semantics/semantics/float.k	233	rule	supplied_fixed_semantics_rule	priority	5f02b9a2c43a	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
650	/reference/reference-semantics/semantics/float.k	234	rule	supplied_fixed_semantics_rule	-	7e85b61d16d8	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
651	/reference/reference-semantics/semantics/float.k	235	rule	supplied_fixed_semantics_rule	concrete,priority	acf8af63212e	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k> // ---- min / max over a FLOAT list — FLOAT branch of the shared #minCont0/#maxCont0 folds (which // seed/step with `requires isInt(V)`, so they are STUCK on floats). These add the `requires // isFloat(V)` seed + a Float-accumulator fold via K's minFloat/maxFloat — concrete for krun. A proof // over a SYMBOLIC float list intercepts min/max problem-locally to an opaque minVF/maxVF (at // #applyK, priority 40, in its verification.k) BEFORE #minAcc0, so this fold is krun-only. Additive: // the isFloat guard is disjoint from the existing isInt one.
652	/reference/reference-semantics/semantics/float.k	243	syntax	supplied_syntax_declaration	-	02a65b614079	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
653	/reference/reference-semantics/semantics/float.k	244	rule	supplied_fixed_semantics_rule	-	c36354cc1ede	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
654	/reference/reference-semantics/semantics/float.k	245	rule	supplied_fixed_semantics_rule	-	6da7ac119cbd	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
655	/reference/reference-semantics/semantics/float.k	246	rule	supplied_fixed_semantics_rule	-	87dd5a59593b	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
656	/reference/reference-semantics/semantics/float.k	247	rule	supplied_fixed_semantics_rule	-	f9bb39332fc9	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
657	/reference/reference-semantics/semantics/float.k	250	syntax	supplied_syntax_declaration	-	c171dc4002c1	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
658	/reference/reference-semantics/semantics/float.k	251	rule	supplied_fixed_semantics_rule	-	aaabc5f96b8f	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
659	/reference/reference-semantics/semantics/float.k	252	rule	supplied_fixed_semantics_rule	-	68890afd2331	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
660	/reference/reference-semantics/semantics/float.k	253	rule	supplied_fixed_semantics_rule	-	ede3a60021cc	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
661	/reference/reference-semantics/semantics/float.k	254	rule	supplied_fixed_semantics_rule	concrete	1825e2465133	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V) // ---- sum over a float list (krun; mirrors the min/max float paths). The Int-only shared // #sumCont sticks on a Float yield; switch to a Float-headed fold via addF (concrete twin). // The switch guard carries the SYNTACTIC negation of the Int rule's guard so a symbolic proof // with isInt(V) in its path condition refutes this branch without sort reasoning.
662	/reference/reference-semantics/semantics/float.k	261	syntax	supplied_syntax_declaration	-	ccf77eccfe1f	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
663	/reference/reference-semantics/semantics/float.k	262	rule	supplied_fixed_semantics_rule	-	14dc2c28589e	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
664	/reference/reference-semantics/semantics/float.k	265	rule	supplied_fixed_semantics_rule	-	73d80b9479e0	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
665	/reference/reference-semantics/semantics/float.k	266	rule	supplied_fixed_semantics_rule	-	53d04655cee2	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
666	/reference/reference-semantics/semantics/float.k	267	rule	supplied_fixed_semantics_rule	-	fd48c7171e13	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
667	/reference/reference-semantics/semantics/float.k	270	rule	supplied_fixed_semantics_rule	-	5e9f400c40c2	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
668	/reference/reference-semantics/semantics/float.k	273	endmodule	supplied_structure	-	4c5df27adc71	endmodule
669	/reference/reference-semantics/semantics/functions.k	3	module	supplied_structure	-	443014fc6330	module MPY-FUNCTIONS
670	/reference/reference-semantics/semantics/functions.k	4	imports	supplied_structure	-	22210b3b144d	imports MPY-CORE // call routing + callee/arg evaluation (#callee/#args/#argCont) live in call.k; // this module owns the frame lifecycle (bind params, return, pop).
671	/reference/reference-semantics/semantics/functions.k	8	syntax	supplied_syntax_declaration	-	ac992d6ed529	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall" // ==== def / anonymous closure =============================================
672	/reference/reference-semantics/semantics/functions.k	14	rule	supplied_fixed_semantics_rule	-	072cc5457ebc	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
673	/reference/reference-semantics/semantics/functions.k	18	syntax	supplied_syntax_declaration	-	67496d445509	syntax Expr ::= closureExpr(ParamNames, Stmts)
674	/reference/reference-semantics/semantics/functions.k	19	rule	supplied_fixed_semantics_rule	-	4cb35c0d7c71	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env> // ==== annotated def/lambda (closure cells; spec 2.3) ====================== // closureValC(params, cellvars, body, captured-cells). No frame anchor: all // enclosing-local reads are freevars (symtable-complete) and go through the // captured cells; everything else is global/builtin, so the callee frame's // parent is the module scope (0) — sound after the defining frame dies.
675	/reference/reference-semantics/semantics/functions.k	27	syntax	supplied_syntax_declaration	-	92a33b8f67bc	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map) // capture: resolve each freevar to the enclosing frame's cellRef, then bind // (FuncDef) or yield (Lambda) the closure value.
676	/reference/reference-semantics/semantics/functions.k	31	syntax	supplied_syntax_declaration	-	eb83fe24e2b1	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
677	/reference/reference-semantics/semantics/functions.k	33	rule	supplied_fixed_semantics_rule	-	79b4e04d29b4	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
678	/reference/reference-semantics/semantics/functions.k	36	rule	supplied_fixed_semantics_rule	-	6bfa0d50fad1	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
679	/reference/reference-semantics/semantics/functions.k	42	rule	supplied_fixed_semantics_rule	-	4c8db650c9a7	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
680	/reference/reference-semantics/semantics/functions.k	47	rule	supplied_fixed_semantics_rule	-	c41fd0d94bfc	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
681	/reference/reference-semantics/semantics/functions.k	50	rule	supplied_fixed_semantics_rule	-	fc1bffa16778	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
682	/reference/reference-semantics/semantics/functions.k	53	rule	supplied_fixed_semantics_rule	-	9f9ceed2c512	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
683	/reference/reference-semantics/semantics/functions.k	59	rule	supplied_fixed_semantics_rule	-	14341eb15aa8	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k> // ==== bind params ========================================================
684	/reference/reference-semantics/semantics/functions.k	63	rule	supplied_fixed_semantics_rule	-	c0a18889f83d	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
685	/reference/reference-semantics/semantics/functions.k	64	rule	supplied_fixed_semantics_rule	-	ed69ea5e10c4	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes> // a param that is a cellvar was pre-bound to its cell at frame entry
686	/reference/reference-semantics/semantics/functions.k	68	rule	supplied_fixed_semantics_rule	priority	c667273c00c9	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires "$cells" in_keys(M) andBool pnMember(P, cellsOf({M["$cells"]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)] // ==== return / pop the frame (the returned expr evaluates by strictness) ==
687	/reference/reference-semantics/semantics/functions.k	78	rule	supplied_fixed_semantics_rule	-	26117654ef2a	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
688	/reference/reference-semantics/semantics/functions.k	80	rule	supplied_fixed_semantics_rule	-	e2a66f7da5a3	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret> // pop: restore env, DEALLOCATE the callee frame, and wind scopeLoc back (LIFO allocation // makes the saved loc the callee frame's own loc). Sound because no closureVal outlives its // defining frame (frontend subset: no returned/stored closures; module defs live in loc 0).
689	/reference/reference-semantics/semantics/functions.k	85	rule	supplied_fixed_semantics_rule	-	268bc3251841	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
690	/reference/reference-semantics/semantics/functions.k	91	endmodule	supplied_structure	-	4c5df27adc71	endmodule
691	/reference/reference-semantics/semantics/int.k	4	module	supplied_structure	-	74fc45d7398a	module MPY-INT
692	/reference/reference-semantics/semantics/int.k	5	imports	supplied_structure	-	3f50aa9686f4	imports MPY-CORE
693	/reference/reference-semantics/semantics/int.k	7	rule	supplied_fixed_semantics_rule	-	77c651bb7600	rule applyUn("-", I:Int) => 0 -Int I
694	/reference/reference-semantics/semantics/int.k	9	rule	supplied_fixed_semantics_rule	-	fb4ae41288b4	rule applyBin("+", I1:Int, I2:Int) => I1 +Int I2 // Bool participates in int arithmetic (x += (a == b))
695	/reference/reference-semantics/semantics/int.k	11	rule	supplied_fixed_semantics_rule	-	c8ec139cdd44	rule applyBin("+", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
696	/reference/reference-semantics/semantics/int.k	12	rule	supplied_fixed_semantics_rule	-	a749185b3695	rule applyBin("+", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
697	/reference/reference-semantics/semantics/int.k	13	rule	supplied_fixed_semantics_rule	-	76130c0c5302	rule applyBin("-", I1:Int, I2:Int) => I1 -Int I2
698	/reference/reference-semantics/semantics/int.k	14	rule	supplied_fixed_semantics_rule	-	2388b515efa5	rule applyBin("*", I1:Int, I2:Int) => I1 *Int I2
699	/reference/reference-semantics/semantics/int.k	15	rule	supplied_fixed_semantics_rule	-	a061d9e310bb	rule applyBin("%", I1:Int, I2:Int) => pyMod(I1, I2)
700	/reference/reference-semantics/semantics/int.k	16	rule	supplied_fixed_semantics_rule	-	6f47ec7ef5c9	rule applyBin("//", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2
701	/reference/reference-semantics/semantics/int.k	17	rule	supplied_fixed_semantics_rule	-	20619cb4d151	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
702	/reference/reference-semantics/semantics/int.k	19	syntax	supplied_function_declaration	function	a1709b4b2212	syntax Int ::= pyMod(Int, Int) [function]
703	/reference/reference-semantics/semantics/int.k	20	rule	supplied_fixed_semantics_rule	-	8f2910bcdbed	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
704	/reference/reference-semantics/semantics/int.k	22	rule	supplied_fixed_semantics_rule	-	c1bc64f6f481	rule applyCmp("<", I1:Int, I2:Int) => I1 <Int I2
705	/reference/reference-semantics/semantics/int.k	23	rule	supplied_fixed_semantics_rule	-	631a0d46e332	rule applyCmp("<=", I1:Int, I2:Int) => I1 <=Int I2
706	/reference/reference-semantics/semantics/int.k	24	rule	supplied_fixed_semantics_rule	-	9b53c7354fde	rule applyCmp(">", I1:Int, I2:Int) => I1 >Int I2
707	/reference/reference-semantics/semantics/int.k	25	rule	supplied_fixed_semantics_rule	-	0c9e42d0d6ed	rule applyCmp(">=", I1:Int, I2:Int) => I1 >=Int I2
708	/reference/reference-semantics/semantics/int.k	26	rule	supplied_fixed_semantics_rule	-	b19ecfc69358	rule applyCmp("==", I1:Int, I2:Int) => I1 ==Int I2
709	/reference/reference-semantics/semantics/int.k	27	rule	supplied_fixed_semantics_rule	-	b30eb9a86ade	rule applyCmp("!=", I1:Int, I2:Int) => I1 =/=Int I2
710	/reference/reference-semantics/semantics/int.k	28	endmodule	supplied_structure	-	4c5df27adc71	endmodule
711	/reference/reference-semantics/semantics/iter.k	6	module	supplied_structure	-	65489422ea2a	module MPY-ITER
712	/reference/reference-semantics/semantics/iter.k	7	imports	supplied_structure	-	3f50aa9686f4	imports MPY-CORE
713	/reference/reference-semantics/semantics/iter.k	8	syntax	supplied_syntax_declaration	-	1b6d2e662b44	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
714	/reference/reference-semantics/semantics/iter.k	9	endmodule	supplied_structure	-	4c5df27adc71	endmodule
715	/reference/reference-semantics/semantics/list.k	3	module	supplied_structure	-	61efb165f96a	module MPY-LIST
716	/reference/reference-semantics/semantics/list.k	4	imports	supplied_structure	-	3f50aa9686f4	imports MPY-CORE
717	/reference/reference-semantics/semantics/list.k	5	imports	supplied_structure	-	36245a6e2a01	imports MPY-ITER
718	/reference/reference-semantics/semantics/list.k	6	imports	supplied_structure	-	2a61deaae3a5	imports MPY-OPERATORS // ==== iteration (the iterator protocol's list case) =======================
719	/reference/reference-semantics/semantics/list.k	9	rule	supplied_fixed_semantics_rule	-	eab59b642cac	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
720	/reference/reference-semantics/semantics/list.k	10	rule	supplied_fixed_semantics_rule	-	cf7fde32d4c5	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> // ==== ListExpr: [...] literal -> a fresh heap object =======================
721	/reference/reference-semantics/semantics/list.k	13	syntax	supplied_syntax_declaration	-	cee22855264a	syntax ApplyK ::= "toList"
722	/reference/reference-semantics/semantics/list.k	14	rule	supplied_fixed_semantics_rule	-	09bc3f9667f8	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
723	/reference/reference-semantics/semantics/list.k	15	rule	supplied_fixed_semantics_rule	-	696cded59597	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> // ==== list ops: + / == / != ===============================================
724	/reference/reference-semantics/semantics/list.k	18	syntax	supplied_function_declaration	function,total	63ef3f93e33c	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
725	/reference/reference-semantics/semantics/list.k	19	rule	supplied_fixed_semantics_rule	-	9ecb79f27db7	rule valSeqConcat(.ValSeq, T:ValSeq) => T
726	/reference/reference-semantics/semantics/list.k	20	rule	supplied_fixed_semantics_rule	priority	e0ce28b51f25	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.
727	/reference/reference-semantics/semantics/list.k	24	rule	supplied_fixed_semantics_rule	priority	cd1d1ad62555	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]
728	/reference/reference-semantics/semantics/list.k	27	rule	supplied_fixed_semantics_rule	-	8ddc89b170eb	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
729	/reference/reference-semantics/semantics/list.k	28	rule	supplied_fixed_semantics_rule	concrete	aa7a867a9be9	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B) // ==== deep equality when elements are heap objects (list-of-lists) ======== // Python == is structural at every depth. Fires ONLY when a ref is present // (the guard decides on concrete seqs); the plain ==K path above is unchanged.
730	/reference/reference-semantics/semantics/list.k	33	syntax	supplied_function_declaration	function,total	44029e319c4c	syntax Bool ::= hasRefVS(ValSeq) [function, total]
731	/reference/reference-semantics/semantics/list.k	34	rule	supplied_fixed_semantics_rule	-	8a65b89a8009	rule hasRefVS(.ValSeq) => false
732	/reference/reference-semantics/semantics/list.k	35	rule	supplied_fixed_semantics_rule	-	759df5f0d213	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
733	/reference/reference-semantics/semantics/list.k	37	syntax	supplied_function_declaration	function	22f437f7e9c2	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map) [function]
734	/reference/reference-semantics/semantics/list.k	39	rule	supplied_fixed_semantics_rule	-	c759bda34829	rule deepEqVS(.ValSeq, .ValSeq, _:Map) => true
735	/reference/reference-semantics/semantics/list.k	40	rule	supplied_fixed_semantics_rule	-	c9e583f195f4	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map) => false
736	/reference/reference-semantics/semantics/list.k	41	rule	supplied_fixed_semantics_rule	-	b07a18b10b25	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map) => false
737	/reference/reference-semantics/semantics/list.k	42	rule	supplied_fixed_semantics_rule	-	e25c06372d37	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
738	/reference/reference-semantics/semantics/list.k	45	rule	supplied_fixed_semantics_rule	-	fea6ba377adb	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
739	/reference/reference-semantics/semantics/list.k	47	rule	supplied_fixed_semantics_rule	-	f53ce7bc027c	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP) requires notBool isRefV(A) andBool H in_keys(HP)
740	/reference/reference-semantics/semantics/list.k	49	rule	supplied_fixed_semantics_rule	-	55ffaba67547	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
741	/reference/reference-semantics/semantics/list.k	50	rule	supplied_fixed_semantics_rule	owise	7aefb898fbdd	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise] // ==== mutator: xs.append(v) — an in-place heap write ======================
