id	source	start_line	end_line	kind	function	total	functional	opaque_symbol	priority	simplification	macro	disposition	summary
521	trusted:semantics/float.k	126	126	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
522	trusted:semantics/float.k	127	127	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp(">", F1:Float, F2:Float) => gtF(F1, F2)
523	trusted:semantics/float.k	128	128	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp(">=", F1:Float, F2:Float) => notBool floatLt(F1, F2)
524	trusted:semantics/float.k	129	129	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("<=", F1:Float, F2:Float) => notBool gtF(F1, F2)
525	trusted:semantics/float.k	132	132	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("**", I:Int, F:Float) => powF(intToF(I), F)
526	trusted:semantics/float.k	133	133	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("**", F:Float, I:Int) => powF(F, intToF(I))
527	trusted:semantics/float.k	134	134	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
528	trusted:semantics/float.k	135	135	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
529	trusted:semantics/float.k	136	136	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
530	trusted:semantics/float.k	137	137	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
531	trusted:semantics/float.k	138	138	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
532	trusted:semantics/float.k	139	139	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
533	trusted:semantics/float.k	142	142	syntax	true	true	false	true	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
534	trusted:semantics/float.k	143	143	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
535	trusted:semantics/float.k	144	144	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("==", I:Int, F:Float) => eqF(intToF(I), F)
536	trusted:semantics/float.k	145	145	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("==", F:Float, I:Int) => eqF(F, intToF(I))
537	trusted:semantics/float.k	146	146	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("!=", I:Int, F:Float) => notBool eqF(intToF(I), F)
538	trusted:semantics/float.k	147	147	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("!=", F:Float, I:Int) => notBool eqF(F, intToF(I))
539	trusted:semantics/float.k	148	148	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
540	trusted:semantics/float.k	149	149	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
541	trusted:semantics/float.k	150	150	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
542	trusted:semantics/float.k	151	151	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
543	trusted:semantics/float.k	154	154	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("==", V:Val, noneV) => V ==K noneV
544	trusted:semantics/float.k	155	155	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("!=", V:Val, noneV) => notBool (V ==K noneV)
545	trusted:semantics/float.k	160	160	syntax	true	true	false	true	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
546	trusted:semantics/float.k	161	161	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
547	trusted:semantics/float.k	162	164	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
548	trusted:semantics/float.k	165	165	syntax	true	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= headIS(IntSeq) [function]
549	trusted:semantics/float.k	166	166	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule headIS(iCons(C:Int, _:IntSeq)) => C
550	trusted:semantics/float.k	167	167	syntax	true	true	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
551	trusted:semantics/float.k	168	168	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
552	trusted:semantics/float.k	169	169	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule intPartAcc(.IntSeq, A:Int) => A
553	trusted:semantics/float.k	170	170	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
554	trusted:semantics/float.k	171	172	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
555	trusted:semantics/float.k	173	173	syntax	true	true	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
556	trusted:semantics/float.k	174	174	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule fracPart(.IntSeq) => 0
557	trusted:semantics/float.k	175	175	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
558	trusted:semantics/float.k	176	176	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
559	trusted:semantics/float.k	177	177	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule fracAcc(.IntSeq, A:Int) => A
560	trusted:semantics/float.k	178	178	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
561	trusted:semantics/float.k	179	179	syntax	true	true	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
562	trusted:semantics/float.k	180	180	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule fracScale(.IntSeq) => 1
563	trusted:semantics/float.k	181	181	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
564	trusted:semantics/float.k	182	182	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
565	trusted:semantics/float.k	183	183	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule fscAcc(.IntSeq, A:Int) => A
566	trusted:semantics/float.k	184	184	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
567	trusted:semantics/float.k	185	185	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBuiltin("float", str(CS:IntSeq), .Vals) => decStrToF(CS)
568	trusted:semantics/float.k	186	186	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBuiltin("float", I:Int, .Vals) => intToF(I)
569	trusted:semantics/float.k	187	187	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBuiltin("float", F:Float, .Vals) => F
570	trusted:semantics/float.k	190	190	syntax	true	true	false	true	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
571	trusted:semantics/float.k	191	191	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
572	trusted:semantics/float.k	192	192	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("/", F:Float, I:Int) => divFloatIntV(F, I)
573	trusted:semantics/float.k	195	195	syntax	true	true	false	true	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
574	trusted:semantics/float.k	196	196	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
575	trusted:semantics/float.k	197	197	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
576	trusted:semantics/float.k	198	198	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
577	trusted:semantics/float.k	199	199	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
578	trusted:semantics/float.k	200	200	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
579	trusted:semantics/float.k	201	201	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
580	trusted:semantics/float.k	202	202	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
581	trusted:semantics/float.k	203	203	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
582	trusted:semantics/float.k	204	204	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
583	trusted:semantics/float.k	205	205	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
584	trusted:semantics/float.k	206	206	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
585	trusted:semantics/float.k	209	209	syntax	true	true	false	true	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
586	trusted:semantics/float.k	210	210	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
587	trusted:semantics/float.k	211	212	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
588	trusted:semantics/float.k	213	213	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBuiltin("float", I:Int, .Vals) => intToF(I)
589	trusted:semantics/float.k	214	214	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBuiltin("float", F:Float, .Vals) => F
590	trusted:semantics/float.k	217	217	syntax	true	true	false	true	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
591	trusted:semantics/float.k	218	222	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
592	trusted:semantics/float.k	223	223	syntax	true	true	false	true	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
593	trusted:semantics/float.k	224	226	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
594	trusted:semantics/float.k	227	227	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBuiltin("round", F:Float, .Vals) => roundF(F)
595	trusted:semantics/float.k	228	229	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
596	trusted:semantics/float.k	230	230	syntax	true	true	false	true	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
597	trusted:semantics/float.k	231	231	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
598	trusted:semantics/float.k	232	232	syntax	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax KItem ::= "#mathSqrt"
599	trusted:semantics/float.k	233	233	rule	false	false	false	false	true	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
600	trusted:semantics/float.k	234	234	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
601	trusted:semantics/float.k	235	235	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
602	trusted:semantics/float.k	243	243	syntax	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
603	trusted:semantics/float.k	244	244	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
604	trusted:semantics/float.k	245	245	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
605	trusted:semantics/float.k	246	246	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
606	trusted:semantics/float.k	247	249	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
607	trusted:semantics/float.k	250	250	syntax	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
608	trusted:semantics/float.k	251	251	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
609	trusted:semantics/float.k	252	252	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
610	trusted:semantics/float.k	253	253	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
611	trusted:semantics/float.k	254	255	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
612	trusted:semantics/float.k	261	261	syntax	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
613	trusted:semantics/float.k	262	264	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
614	trusted:semantics/float.k	265	265	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
615	trusted:semantics/float.k	266	266	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
616	trusted:semantics/float.k	267	269	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
617	trusted:semantics/float.k	270	272	rule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
618	trusted:semantics/float.k	273	273	endmodule	false	false	false	false	false	false	false	UNUSED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	endmodule
619	trusted:semantics/functions.k	3	3	module	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	module MPY-FUNCTIONS
620	trusted:semantics/functions.k	4	4	imports	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	imports MPY-CORE
621	trusted:semantics/functions.k	8	11	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall"
622	trusted:semantics/functions.k	14	17	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
623	trusted:semantics/functions.k	18	18	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Expr ::= closureExpr(ParamNames, Stmts)
624	trusted:semantics/functions.k	19	20	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
625	trusted:semantics/functions.k	27	27	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
626	trusted:semantics/functions.k	31	32	syntax	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
627	trusted:semantics/functions.k	33	35	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
628	trusted:semantics/functions.k	36	41	rule	false	false	false	false	false	false	false	USED_SUPPLIED_FIXED_BASELINE:exact_tree_identity_checked;accepted_as_selected_semantics	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
