COMMAND: python3 /audit-output/evidence/inventory_k.py
0346	reference-semantics/semantics/controls.k:65	MPY-CONTROLS	syntax	flags=-	syntax KItem ::= #loop(Val, Expr, Stmts) | #loopStep(Expr, Stmts) | #while(Expr, Stmts) | #whileCond(Expr, Stmts) | #loopLbl(K) | "#cont" | "#brk"
0347	reference-semantics/semantics/controls.k:69	MPY-CONTROLS	rule	flags=-	rule <k> For(T:Expr, OBJ:Val, B:Stmts) => #loop(OBJ, T, B) ... </k>
0348	reference-semantics/semantics/controls.k:71	MPY-CONTROLS	rule	flags=-	rule <k> #loop(IT:Iterable, T:Expr, B:Stmts) => #iterNext(IT) ~> #loopStep(T, B) ... </k>
0349	reference-semantics/semantics/controls.k:72	MPY-CONTROLS	rule	flags=-	rule <k> #iterDone ~> #loopStep(_:Expr, _:Stmts) => .K ... </k>
0350	reference-semantics/semantics/controls.k:73	MPY-CONTROLS	rule	flags=-	rule <k> #iterYield(V:Val, REST:Iterable) ~> #loopStep(T:Expr, B:Stmts) => #bindTgt(T, V) ~> B ~> #loopLbl(#loop(REST, T, B)) ... </k>
0351	reference-semantics/semantics/controls.k:77	MPY-CONTROLS	rule	flags=-	rule <k> While(C:Expr, B:Stmts) => #while(C, B) ... </k>
0352	reference-semantics/semantics/controls.k:78	MPY-CONTROLS	rule	flags=-	rule <k> #while(C:Expr, B:Stmts) => C ~> #whileCond(C, B) ... </k>
0353	reference-semantics/semantics/controls.k:79	MPY-CONTROLS	rule	flags=-	rule <k> V:Val ~> #whileCond(C:Expr, B:Stmts) => B ~> #loopLbl(#while(C, B)) ... </k>
0354	reference-semantics/semantics/controls.k:80	MPY-CONTROLS	requires	flags=-	requires truthy(V)
0355	reference-semantics/semantics/controls.k:81	MPY-CONTROLS	rule	flags=-	rule <k> V:Val ~> #whileCond(_C:Expr, _B:Stmts) => .K ... </k>
0356	reference-semantics/semantics/controls.k:82	MPY-CONTROLS	requires	flags=-	requires notBool truthy(V)
0357	reference-semantics/semantics/controls.k:85	MPY-CONTROLS	rule	flags=-	rule <k> #loopLbl(NEXT:K) => NEXT ... </k>
0358	reference-semantics/semantics/controls.k:86	MPY-CONTROLS	rule	flags=-	rule <k> Continue => #cont ... </k>
0359	reference-semantics/semantics/controls.k:87	MPY-CONTROLS	rule	flags=-	rule <k> Break => #brk ... </k>
0360	reference-semantics/semantics/controls.k:88	MPY-CONTROLS	rule	flags=-	rule <k> #cont ~> #loopLbl(NEXT:K) => NEXT ... </k>
0361	reference-semantics/semantics/controls.k:89	MPY-CONTROLS	rule	flags=owise	rule <k> #cont ~> (_:KItem => .K) ... </k> [owise]
0362	reference-semantics/semantics/controls.k:90	MPY-CONTROLS	rule	flags=-	rule <k> #brk ~> #loopLbl(_:K) => .K ... </k>
0363	reference-semantics/semantics/controls.k:91	MPY-CONTROLS	rule	flags=owise	rule <k> #brk ~> (_:KItem => .K) ... </k> [owise]
0364	reference-semantics/semantics/controls.k:95	MPY-CONTROLS	rule	flags=priority	rule <k> If(ref(H:Int), T:Stmts, E:Stmts) => If(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
0365	reference-semantics/semantics/controls.k:98	MPY-CONTROLS	rule	flags=priority	rule <k> IfExp(ref(H:Int), T:Expr, E:Expr) => IfExp(V, T, E) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
0366	reference-semantics/semantics/controls.k:101	MPY-CONTROLS	rule	flags=priority	rule <k> ref(H:Int) ~> #whileCond(C:Expr, B:Stmts) => V ~> #whileCond(C, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
0367	reference-semantics/semantics/controls.k:106	MPY-CONTROLS	rule	flags=priority	rule <k> For(T:Expr, ref(H:Int), B:Stmts) => For(T, V, B) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
0368	reference-semantics/semantics/controls.k:109	MPY-CONTROLS	endmodule	flags=-	endmodule
0369	reference-semantics/semantics/core.k:3	MPY-CORE	module	flags=-	module MPY-CORE
0370	reference-semantics/semantics/core.k:4	MPY-CORE	imports	flags=-	imports MPY-SYNTAX
0371	reference-semantics/semantics/core.k:5	MPY-CORE	imports	flags=-	imports INT
0372	reference-semantics/semantics/core.k:6	MPY-CORE	imports	flags=-	imports BOOL
0373	reference-semantics/semantics/core.k:7	MPY-CORE	imports	flags=-	imports STRING
0374	reference-semantics/semantics/core.k:8	MPY-CORE	imports	flags=-	imports MAP
0375	reference-semantics/semantics/core.k:9	MPY-CORE	imports	flags=-	imports LIST
0376	reference-semantics/semantics/core.k:10	MPY-CORE	imports	flags=-	imports K-EQUAL
0377	reference-semantics/semantics/core.k:13	MPY-CORE	syntax	flags=-	syntax IntSeq ::= ".IntSeq" | iCons(Int, IntSeq)
0378	reference-semantics/semantics/core.k:14	MPY-CORE	syntax	flags=-	syntax ValSeq ::= ".ValSeq" | vCons(Val, ValSeq)
0379	reference-semantics/semantics/core.k:15	MPY-CORE	syntax	flags=-	syntax Str    ::= str(IntSeq)
0380	reference-semantics/semantics/core.k:18	MPY-CORE	syntax	flags=-	syntax Iterable ::= list(ValSeq) | tuple(ValSeq) | Str | rangeObj(Int, Int, Int) | zipObj(ValSeq, ValSeq) | zipObjS(IntSeq, IntSeq)
0381	reference-semantics/semantics/core.k:25	MPY-CORE	syntax	flags=function	syntax Val      ::= Int | Bool | "noneV" | Iterable | ref(Int)          // a heap object: <heap> holds its list(VS) | cellRef(Int)      // a closure cell: <heap> holds cellV(V) | closureVal(ParamNames, Stmts, Int) | typeV(String)     // a type object (int/str), resolved from the builtins frame | builtinV(String)  // a builtin function, resolved like any name (LEGB fallthrough) | boundMethodV(Val, String)   // a cooled Attribute: obj.method
0382	reference-semantics/semantics/core.k:36	MPY-CORE	syntax	flags=-	syntax Parent   ::= "root" | parent(Int)
0383	reference-semantics/semantics/core.k:37	MPY-CORE	syntax	flags=-	syntax Scope    ::= scope(Map, Parent)
0384	reference-semantics/semantics/core.k:38	MPY-CORE	syntax	flags=-	syntax KResult  ::= Val
0385	reference-semantics/semantics/core.k:39	MPY-CORE	syntax	flags=-	syntax Expr     ::= Val   // cooling puts results back into expression holes
0386	reference-semantics/semantics/core.k:40	MPY-CORE	syntax	flags=-	syntax Vals     ::= List{Val, ","}
0387	reference-semantics/semantics/core.k:41	MPY-CORE	syntax	flags=-	syntax Exc      ::= "NoExc" | "AssertionError"
0388	reference-semantics/semantics/core.k:42	MPY-CORE	syntax	flags=-	syntax RetState ::= "noRet" | retV(Val)
0389	reference-semantics/semantics/core.k:49	MPY-CORE	configuration	flags=-	configuration <k>       #loadAll($PGM:Module) </k> <env>     0 </env> <scopes>   0     |-> scope(.Map, parent(-1)) -1    |-> builtinsScope </scopes> <scopeLoc> 1 </scopeLoc> <heap>    .Map </heap> <heapLoc> 0 </heapLoc> <stack>   .List </stack> <ret>     noRet </ret> <exc>     NoExc </exc> <exit-code exit=""> 0 </exit-code>
0390	reference-semantics/semantics/core.k:68	MPY-CORE	syntax	flags=function,total	syntax Bool ::= isRefV(Val) [function, total]
0391	reference-semantics/semantics/core.k:69	MPY-CORE	rule	flags=-	rule isRefV(ref(_:Int)) => true
0392	reference-semantics/semantics/core.k:70	MPY-CORE	rule	flags=owise	rule isRefV(_:Val)      => false [owise]
0393	reference-semantics/semantics/core.k:75	MPY-CORE	syntax	flags=-	syntax HeapVal ::= cellV(Val)
0394	reference-semantics/semantics/core.k:76	MPY-CORE	syntax	flags=function,total	syntax Bool ::= isCellRef(Val) [function, total]
0395	reference-semantics/semantics/core.k:77	MPY-CORE	rule	flags=-	rule isCellRef(cellRef(_:Int)) => true
0396	reference-semantics/semantics/core.k:78	MPY-CORE	rule	flags=owise	rule isCellRef(_:Val)          => false [owise]
0397	reference-semantics/semantics/core.k:85	MPY-CORE	rule	flags=-	rule <k> cellRef(H:Int) => V ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap>
0398	reference-semantics/semantics/core.k:89	MPY-CORE	requires	flags=priority	requires "$cells" in_keys(M) [priority(40)]
0399	reference-semantics/semantics/core.k:95	MPY-CORE	syntax	flags=-	syntax Val ::= kwV(String, Val)
0400	reference-semantics/semantics/core.k:96	MPY-CORE	syntax	flags=-	syntax KItem ::= #kwTag(String)
0401	reference-semantics/semantics/core.k:97	MPY-CORE	rule	flags=-	rule <k> KwArg(N:String, E:Expr) => E ~> #kwTag(N) ... </k>
0402	reference-semantics/semantics/core.k:98	MPY-CORE	rule	flags=-	rule <k> V:Val ~> #kwTag(N:String) => kwV(N, V) ... </k>
0403	reference-semantics/semantics/core.k:99	MPY-CORE	requires	flags=-	requires notBool isKwV(V)
0404	reference-semantics/semantics/core.k:100	MPY-CORE	syntax	flags=function,total	syntax Bool ::= isKwV(Val) [function, total]
0405	reference-semantics/semantics/core.k:101	MPY-CORE	rule	flags=-	rule isKwV(kwV(_:String, _:Val)) => true
0406	reference-semantics/semantics/core.k:102	MPY-CORE	rule	flags=owise	rule isKwV(_:Val)                => false [owise]
0407	reference-semantics/semantics/core.k:106	MPY-CORE	syntax	flags=-	syntax Val ::= cellsMark(ParamNames)
0408	reference-semantics/semantics/core.k:107	MPY-CORE	syntax	flags=function	syntax ParamNames ::= cellsOf(Val) [function]
0409	reference-semantics/semantics/core.k:108	MPY-CORE	rule	flags=-	rule cellsOf(cellsMark(CVS:ParamNames)) => CVS
0410	reference-semantics/semantics/core.k:109	MPY-CORE	syntax	flags=function,total	syntax Bool ::= pnMember(String, ParamNames) [function, total]
0411	reference-semantics/semantics/core.k:110	MPY-CORE	rule	flags=-	rule pnMember(_:String, .ParamNames) => false
0412	reference-semantics/semantics/core.k:111	MPY-CORE	rule	flags=-	rule pnMember(X:String, (P:String, R:ParamNames)) => X ==String P orBool pnMember(X, R)
0413	reference-semantics/semantics/core.k:113	MPY-CORE	syntax	flags=-	syntax KItem ::= #cellW(Val, Val)
0414	reference-semantics/semantics/core.k:114	MPY-CORE	rule	flags=-	rule <k> #cellW(cellRef(H:Int), V:Val) => .K ... </k> <heap> ... H |-> cellV(_:Val => V) ... </heap>
0415	reference-semantics/semantics/core.k:117	MPY-CORE	syntax	flags=-	syntax KItem ::= #alloc(Val)
0416	reference-semantics/semantics/core.k:118	MPY-CORE	rule	flags=-	rule <k> #alloc(V:Val) => ref(N) ... </k> <heap>    H:Map => (N |-> V) H </heap> <heapLoc> N:Int => N +Int 1 </heapLoc>
0417	reference-semantics/semantics/core.k:121	MPY-CORE	requires	flags=-	requires notBool N in_keys(H)
0418	reference-semantics/semantics/core.k:124	MPY-CORE	syntax	flags=-	syntax KItem ::= #loadAll(Module)
0419	reference-semantics/semantics/core.k:125	MPY-CORE	rule	flags=-	rule <k> #loadAll(Module(SS:Stmts)) => SS ... </k>
0420	reference-semantics/semantics/core.k:126	MPY-CORE	rule	flags=-	rule <k> (S:Stmt SS:Stmts):Stmts => S ~> SS ... </k>
0421	reference-semantics/semantics/core.k:127	MPY-CORE	rule	flags=-	rule <k> .Stmts => .K ... </k>
0422	reference-semantics/semantics/core.k:130	MPY-CORE	syntax	flags=-	syntax KItem ::= #look(String, Int)
0423	reference-semantics/semantics/core.k:131	MPY-CORE	rule	flags=-	rule <k> Name(X:String) => #look(X, L) ... </k> <env> L:Int </env>
0424	reference-semantics/semantics/core.k:132	MPY-CORE	rule	flags=-	rule <k> #look(X:String, L:Int) => {M[X]}:>Val ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes>
0425	reference-semantics/semantics/core.k:134	MPY-CORE	requires	flags=-	requires X in_keys(M)
0426	reference-semantics/semantics/core.k:145	MPY-CORE	rule	flags=-	rule <k> #look(X:String, L:Int) => V ... </k> <scopes> ... L |-> scope(M:Map, _:Parent) ... </scopes> <heap> ... H |-> cellV(V:Val) ... </heap>
0427	reference-semantics/semantics/core.k:148	MPY-CORE	requires	flags=priority	requires X in_keys(M) andBool "$cells" in_keys(M) andBool pnMember(X, cellsOf({M["$cells"]}:>Val)) andBool {M[X]}:>Val ==K cellRef(H) [priority(40)]
0428	reference-semantics/semantics/core.k:152	MPY-CORE	rule	flags=-	rule <k> #look(X:String, L:Int) => #look(X, P) ... </k> <scopes> ... L |-> scope(M:Map, parent(P:Int)) ... </scopes>
0429	reference-semantics/semantics/core.k:154	MPY-CORE	requires	flags=-	requires notBool (X in_keys(M))
0430	reference-semantics/semantics/core.k:157	MPY-CORE	syntax	flags=function,total	syntax Scope ::= "builtinsScope" [function, total]
0431	reference-semantics/semantics/core.k:158	MPY-CORE	rule	flags=-	rule builtinsScope => scope(.Map [ "len"    <- builtinV("len")    ] [ "set"    <- builtinV("set")    ] [ "sum"    <- builtinV("sum")    ] [ "abs"    <- builtinV("abs")    ] [ "min"    <- builtinV("min")    ] [ "max"    <- builtinV("max")    ] [ "ord"    <- builtinV("ord")    ] [ "chr"    <- builtinV("chr")    ] [ "range"  <- builtinV("range")  ] [ "all"    <- builtinV("all")    ] [ "any"    <- builtinV("any")    ] [ "zip"    <- builtinV("zip")    ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list"   <- builtinV("list")   ] [ "round"  <- builtinV("round")  ] [ "bin"    <- builtinV("bin")    ] [ "enumerate" <- builtinV("enumerate") ] [ "map"    <- builtinV("map")    ] [ "eval"   <- builtinV("eval")   ] [ "int"    <- typeV("int")       ] [ "str"    <- typeV("str")       ] [ "float"  <- typeV("float")     ], root)
0432	reference-semantics/semantics/core.k:185	MPY-CORE	syntax	flags=-	syntax ApplyK ::= toCall(Val)
0433	reference-semantics/semantics/core.k:186	MPY-CORE	syntax	flags=-	syntax KItem  ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
0434	reference-semantics/semantics/core.k:189	MPY-CORE	rule	flags=-	rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
0435	reference-semantics/semantics/core.k:190	MPY-CORE	rule	flags=-	rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
0436	reference-semantics/semantics/core.k:191	MPY-CORE	rule	flags=-	rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>
0437	reference-semantics/semantics/core.k:194	MPY-CORE	rule	flags=-	rule <k> Int(I:Int)   => I ... </k>
0438	reference-semantics/semantics/core.k:195	MPY-CORE	rule	flags=-	rule <k> Bool(B:Bool) => B ... </k>
0439	reference-semantics/semantics/core.k:196	MPY-CORE	rule	flags=-	rule <k> NoneVal      => noneV ... </k>
0440	reference-semantics/semantics/core.k:199	MPY-CORE	syntax	flags=function	syntax Bool ::= truthy(Val) [function]
0441	reference-semantics/semantics/core.k:200	MPY-CORE	rule	flags=-	rule truthy(B:Bool)          => B
0442	reference-semantics/semantics/core.k:201	MPY-CORE	rule	flags=-	rule truthy(noneV)           => false
0443	reference-semantics/semantics/core.k:202	MPY-CORE	rule	flags=-	rule truthy(I:Int)           => I =/=Int 0
0444	reference-semantics/semantics/core.k:203	MPY-CORE	rule	flags=-	rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
0445	reference-semantics/semantics/core.k:204	MPY-CORE	rule	flags=-	rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
0446	reference-semantics/semantics/core.k:205	MPY-CORE	rule	flags=-	rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
0447	reference-semantics/semantics/core.k:208	MPY-CORE	syntax	flags=function	syntax Val  ::= applyUn(String, Val) [function]
0448	reference-semantics/semantics/core.k:209	MPY-CORE	syntax	flags=function	syntax Val  ::= applyBin(String, Val, Val) [function]
0449	reference-semantics/semantics/core.k:210	MPY-CORE	syntax	flags=function	syntax Bool ::= applyCmp(String, Val, Val) [function]
0450	reference-semantics/semantics/core.k:213	MPY-CORE	syntax	flags=function,total	syntax Vals ::= appendVal(Vals, Val) [function, total]
0451	reference-semantics/semantics/core.k:214	MPY-CORE	rule	flags=-	rule appendVal(.Vals, V:Val)              => V , .Vals
0452	reference-semantics/semantics/core.k:215	MPY-CORE	rule	flags=-	rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
0453	reference-semantics/semantics/core.k:217	MPY-CORE	syntax	flags=function,total	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
0454	reference-semantics/semantics/core.k:218	MPY-CORE	rule	flags=-	rule vals2valSeq(.Vals)            => .ValSeq
0455	reference-semantics/semantics/core.k:219	MPY-CORE	rule	flags=-	rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
0456	reference-semantics/semantics/core.k:223	MPY-CORE	syntax	flags=function,total	syntax Int ::= vsLen(ValSeq) [function, total]
0457	reference-semantics/semantics/core.k:224	MPY-CORE	rule	flags=-	rule vsLen(.ValSeq)                => 0
0458	reference-semantics/semantics/core.k:225	MPY-CORE	rule	flags=-	rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
0459	reference-semantics/semantics/core.k:227	MPY-CORE	syntax	flags=function,total	syntax Int ::= isLen(IntSeq) [function, total]
0460	reference-semantics/semantics/core.k:228	MPY-CORE	rule	flags=-	rule isLen(.IntSeq)                => 0
0461	reference-semantics/semantics/core.k:229	MPY-CORE	rule	flags=-	rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
0462	reference-semantics/semantics/core.k:233	MPY-CORE	syntax	flags=function,total	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
0463	reference-semantics/semantics/core.k:234	MPY-CORE	rule	flags=-	rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
0464	reference-semantics/semantics/core.k:235	MPY-CORE	rule	flags=-	rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
0465	reference-semantics/semantics/core.k:236	MPY-CORE	rule	flags=-	rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V))
0466	reference-semantics/semantics/core.k:237	MPY-CORE	requires	flags=-	requires I >Int 0
0467	reference-semantics/semantics/core.k:238	MPY-CORE	rule	flags=-	rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS
0468	reference-semantics/semantics/core.k:239	MPY-CORE	requires	flags=-	requires I <Int 0
0469	reference-semantics/semantics/core.k:240	MPY-CORE	endmodule	flags=-	endmodule
0470	reference-semantics/semantics/dict.k:13	MPY-DICT	module	flags=-	module MPY-DICT
0471	reference-semantics/semantics/dict.k:14	MPY-DICT	imports	flags=-	imports MPY-CORE
0472	reference-semantics/semantics/dict.k:15	MPY-DICT	imports	flags=-	imports MPY-ITER
0473	reference-semantics/semantics/dict.k:16	MPY-DICT	imports	flags=-	imports MPY-METHODS
0474	reference-semantics/semantics/dict.k:17	MPY-DICT	imports	flags=-	imports MPY-LIST
0475	reference-semantics/semantics/dict.k:20	MPY-DICT	syntax	flags=-	syntax Val ::= dictV(ValSeq, ValSeq)
0476	reference-semantics/semantics/dict.k:23	MPY-DICT	syntax	flags=-	syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
0477	reference-semantics/semantics/dict.k:26	MPY-DICT	rule	flags=-	rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
0478	reference-semantics/semantics/dict.k:27	MPY-DICT	rule	flags=-	rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
0479	reference-semantics/semantics/dict.k:28	MPY-DICT	rule	flags=-	rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
0480	reference-semantics/semantics/dict.k:30	MPY-DICT	rule	flags=-	rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
0481	reference-semantics/semantics/dict.k:32	MPY-DICT	rule	flags=-	rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
0482	reference-semantics/semantics/dict.k:37	MPY-DICT	syntax	flags=function,total	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
0483	reference-semantics/semantics/dict.k:38	MPY-DICT	rule	flags=-	rule dHasKey(.ValSeq, _:Val)                => false
0484	reference-semantics/semantics/dict.k:39	MPY-DICT	rule	flags=-	rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
0485	reference-semantics/semantics/dict.k:40	MPY-DICT	rule	flags=-	rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
0486	reference-semantics/semantics/dict.k:43	MPY-DICT	syntax	flags=function,total	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
0487	reference-semantics/semantics/dict.k:44	MPY-DICT	rule	flags=-	rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
0488	reference-semantics/semantics/dict.k:45	MPY-DICT	rule	flags=-	rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
0489	reference-semantics/semantics/dict.k:49	MPY-DICT	syntax	flags=function,total	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
0490	reference-semantics/semantics/dict.k:50	MPY-DICT	rule	flags=-	rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR)
0491	reference-semantics/semantics/dict.k:51	MPY-DICT	requires	flags=-	requires A ==K K
0492	reference-semantics/semantics/dict.k:52	MPY-DICT	rule	flags=-	rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V))
0493	reference-semantics/semantics/dict.k:53	MPY-DICT	requires	flags=-	requires notBool (A ==K K)
0494	reference-semantics/semantics/dict.k:54	MPY-DICT	rule	flags=owise	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
0495	reference-semantics/semantics/dict.k:58	MPY-DICT	rule	flags=priority	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
0496	reference-semantics/semantics/dict.k:63	MPY-DICT	rule	flags=-	rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
0497	reference-semantics/semantics/dict.k:64	MPY-DICT	syntax	flags=function	syntax Val ::= applyIndexD(Val, Val) [function]
0498	reference-semantics/semantics/dict.k:65	MPY-DICT	rule	flags=priority	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
0499	reference-semantics/semantics/dict.k:70	MPY-DICT	syntax	flags=function	syntax Val ::= dictSet(Val, Val, Val) [function]
0500	reference-semantics/semantics/dict.k:71	MPY-DICT	rule	flags=-	rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
0501	reference-semantics/semantics/dict.k:76	MPY-DICT	syntax	flags=-	syntax KItem ::= #dsetK(String, Val)
0502	reference-semantics/semantics/dict.k:77	MPY-DICT	rule	flags=-	rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
0503	reference-semantics/semantics/dict.k:78	MPY-DICT	rule	flags=-	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes>
0504	reference-semantics/semantics/dict.k:81	MPY-DICT	requires	flags=-	requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
0505	reference-semantics/semantics/dict.k:82	MPY-DICT	rule	flags=-	rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
0506	reference-semantics/semantics/dict.k:85	MPY-DICT	requires	flags=-	requires X in_keys(M) andBool isRefV({M[X]}:>Val)
0507	reference-semantics/semantics/dict.k:86	MPY-DICT	syntax	flags=-	syntax KItem ::= #dsetV(Val, Val, Val)
0508	reference-semantics/semantics/dict.k:87	MPY-DICT	rule	flags=-	rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
0509	reference-semantics/semantics/dict.k:90	MPY-DICT	syntax	flags=function,total	syntax Int ::= normIdxD(Int, Int) [function, total]
0510	reference-semantics/semantics/dict.k:91	MPY-DICT	rule	flags=-	rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
0511	reference-semantics/semantics/dict.k:92	MPY-DICT	rule	flags=-	rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
0512	reference-semantics/semantics/dict.k:95	MPY-DICT	rule	flags=-	rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
0513	reference-semantics/semantics/dict.k:97	MPY-DICT	syntax	flags=function	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
0514	reference-semantics/semantics/dict.k:98	MPY-DICT	rule	flags=-	rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
0515	reference-semantics/semantics/dict.k:99	MPY-DICT	rule	flags=-	rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
0516	reference-semantics/semantics/dict.k:101	MPY-DICT	syntax	flags=function	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
0517	reference-semantics/semantics/dict.k:102	MPY-DICT	rule	flags=-	rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
0518	reference-semantics/semantics/dict.k:103	MPY-DICT	rule	flags=-	rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
0519	reference-semantics/semantics/dict.k:104	MPY-DICT	endmodule	flags=-	endmodule
0520	reference-semantics/semantics/float.k:14	MPY-FLOAT	module	flags=-	module MPY-FLOAT
0521	reference-semantics/semantics/float.k:15	MPY-FLOAT	imports	flags=-	imports MPY-OPERATORS
0522	reference-semantics/semantics/float.k:16	MPY-FLOAT	imports	flags=-	imports MPY-BUILTINS
0523	reference-semantics/semantics/float.k:17	MPY-FLOAT	imports	flags=-	imports FLOAT
0524	reference-semantics/semantics/float.k:20	MPY-FLOAT	syntax	flags=-	syntax Val ::= Float
0525	reference-semantics/semantics/float.k:21	MPY-FLOAT	rule	flags=-	rule <k> Float(F:Float) => F ... </k>
