file	module	start	end	kind	subtype	attributes	proof_role	decision	text
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	147	147	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("!=", F:Float, I:Int) => notBool eqF(F, intToF(I))
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	148	148	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	149	149	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	150	150	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	151	151	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	154	154	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("==", V:Val, noneV) => V ==K noneV
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	155	155	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("!=", V:Val, noneV) => notBool (V ==K noneV)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	160	160	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	161	161	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	162	164	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	165	165	syntax	syntax	function	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Int ::= headIS(IntSeq) [function]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	166	166	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule headIS(iCons(C:Int, _:IntSeq)) => C
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	167	167	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	168	168	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	169	169	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule intPartAcc(.IntSeq, A:Int) => A
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	170	170	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	171	172	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	173	173	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	174	174	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule fracPart(.IntSeq) => 0
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	175	175	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	176	176	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	177	177	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule fracAcc(.IntSeq, A:Int) => A
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	178	178	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	179	179	syntax	syntax	function,total	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	180	180	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule fracScale(.IntSeq) => 1
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	181	181	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	182	182	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	183	183	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule fscAcc(.IntSeq, A:Int) => A
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	184	184	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	185	185	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("float", str(CS:IntSeq), .Vals) => decStrToF(CS)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	186	186	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("float", I:Int, .Vals) => intToF(I)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	187	187	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("float", F:Float, .Vals) => F
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	190	190	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	191	191	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	192	192	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBin("/", F:Float, I:Int) => divFloatIntV(F, I)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	195	195	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	196	196	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	197	197	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	198	198	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	199	199	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	200	200	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	201	201	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	202	202	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	203	203	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	204	204	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	205	205	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	206	206	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	209	209	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	210	210	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	211	211	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	213	213	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("float", I:Int, .Vals) => intToF(I)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	214	214	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("float", F:Float, .Vals) => F
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	217	217	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	218	222	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	223	223	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	224	226	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	227	227	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("round", F:Float, .Vals) => roundF(F)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	228	228	rule	equational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	230	230	syntax	opaque-symbol-declaration	function,total,symbol,no-evaluators	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	231	231	rule	equational-rule	concrete	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	232	232	syntax	syntax	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax KItem ::= "#mathSqrt"
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	233	233	rule	operational-rule	priority	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	234	234	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	235	235	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	243	243	syntax	syntax	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	244	244	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	245	245	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	246	246	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	247	248	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	250	250	syntax	syntax	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	251	251	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	252	252	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	253	253	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	254	255	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	261	261	syntax	syntax	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	262	264	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	265	265	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	266	266	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	267	269	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
/candidate/reference-semantics/semantics/float.k	MPY-FLOAT	270	272	rule	operational-rule	-	IMPORTED_DORMANT	INERT_FOR_SUBMITTED_PROGRAM_NO_FALSE_WITNESS	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	8	11	syntax	syntax	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall"
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	14	16	rule	operational-rule	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	18	18	syntax	syntax	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	syntax Expr ::= closureExpr(ParamNames, Stmts)
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	19	20	rule	operational-rule	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	27	27	syntax	syntax	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	31	32	syntax	syntax	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	33	35	rule	operational-rule	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	36	41	rule	operational-rule	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	42	45	rule	operational-rule	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	47	49	rule	operational-rule	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	50	52	rule	operational-rule	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	53	58	rule	operational-rule	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	59	60	rule	operational-rule	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	63	63	rule	operational-rule	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
/candidate/reference-semantics/semantics/functions.k	MPY-FUNCTIONS	64	66	rule	operational-rule	-	EXECUTION_SLICE	ACCEPTED_FIXED_BASELINE_NO_FALSE_WITNESS	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
