cwd: /tmp/audit-work
command: /audit-output/evidence/k_rule_inventory.py /tmp/audit-work/reference-semantics /tmp/audit-work/verification.k /tmp/audit-work/spec.k
captured_lines: 950
captured_bytes: 155144
--- output ---
file	line	kind	attributes	declaration
/tmp/audit-work/reference-semantics/semantics/methods.k	68	rule	-	rule cntOccVS(vCons(A:Val, R:ValSeq), V:Val) => cntOccVS(R, V) requires notBool (A ==K V) // ==== split (no-arg: on whitespace runs, dropping empty tokens) + replace (single char) ========== // Concrete string ops for krun. A proof over a symbolic string intercepts the split problem-locally.
/tmp/audit-work/reference-semantics/semantics/methods.k	72	rule	priority	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), .Vals) => #alloc(list(splitWS(CS, .IntSeq, .ValSeq))) ... </k> [priority(40)]
/tmp/audit-work/reference-semantics/semantics/methods.k	75	syntax	function	syntax ValSeq ::= splitWS(IntSeq, IntSeq, ValSeq) [function] // remaining, current token, result
/tmp/audit-work/reference-semantics/semantics/methods.k	76	rule	-	rule splitWS(.IntSeq, CUR:IntSeq, ACC:ValSeq) => flushTok(ACC, CUR)
/tmp/audit-work/reference-semantics/semantics/methods.k	77	rule	-	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, .IntSeq, flushTok(ACC, CUR))
/tmp/audit-work/reference-semantics/semantics/methods.k	79	rule	-	rule splitWS(iCons(C:Int, R:IntSeq), CUR:IntSeq, ACC:ValSeq) => splitWS(R, seqConcat(CUR, iCons(C, .IntSeq)), ACC)
/tmp/audit-work/reference-semantics/semantics/methods.k	82	syntax	function	syntax ValSeq ::= flushTok(ValSeq, IntSeq) [function]
/tmp/audit-work/reference-semantics/semantics/methods.k	83	rule	-	rule flushTok(ACC:ValSeq, .IntSeq) => ACC
/tmp/audit-work/reference-semantics/semantics/methods.k	84	rule	-	rule flushTok(ACC:ValSeq, iCons(C:Int, T:IntSeq)) => valSeqConcat(ACC, vCons(str(iCons(C, T)), .ValSeq))
/tmp/audit-work/reference-semantics/semantics/methods.k	85	syntax	function,total	syntax Bool ::= isWSC(Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	86	rule	-	rule isWSC(C:Int) => C ==Int 32 orBool C ==Int 9 orBool C ==Int 10 orBool C ==Int 13 // split(sep='x') keyword form delegates to the positional k-cell rule
/tmp/audit-work/reference-semantics/semantics/methods.k	89	rule	priority	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (kwV("sep", str(S:IntSeq)), .Vals)) => #applyK(toCall(boundMethodV(str(CS), "split")), (str(S), .Vals)) ... </k> [priority(39)] // str.split(sep) — single-char separator, KEEPING empty parts (Python's sep-split; len == #sep + 1).
/tmp/audit-work/reference-semantics/semantics/methods.k	94	rule	priority	rule <k> #applyK(toCall(boundMethodV(str(CS:IntSeq), "split")), (str(iCons(SEP:Int, .IntSeq)), .Vals)) => #alloc(list(splitSep(CS, SEP, .IntSeq))) ... </k> [priority(40)]
/tmp/audit-work/reference-semantics/semantics/methods.k	97	syntax	function	syntax ValSeq ::= splitSep(IntSeq, Int, IntSeq) [function] // remaining, sep code, current token
/tmp/audit-work/reference-semantics/semantics/methods.k	98	rule	-	rule splitSep(.IntSeq, _SEP:Int, CUR:IntSeq) => vCons(str(CUR), .ValSeq)
/tmp/audit-work/reference-semantics/semantics/methods.k	99	rule	-	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => vCons(str(CUR), splitSep(R, SEP, .IntSeq))
/tmp/audit-work/reference-semantics/semantics/methods.k	101	rule	-	rule splitSep(iCons(C:Int, R:IntSeq), SEP:Int, CUR:IntSeq) => splitSep(R, SEP, seqConcat(CUR, iCons(C, .IntSeq)))
/tmp/audit-work/reference-semantics/semantics/methods.k	104	rule	-	rule applyMethod(str(CS:IntSeq), "replace", str(iCons(A:Int, .IntSeq)), str(iCons(B:Int, .IntSeq)), .Vals) => str(replaceC(CS, A, B))
/tmp/audit-work/reference-semantics/semantics/methods.k	106	syntax	function,total	syntax IntSeq ::= replaceC(IntSeq, Int, Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	107	rule	-	rule replaceC(.IntSeq, _:Int, _:Int) => .IntSeq
/tmp/audit-work/reference-semantics/semantics/methods.k	108	rule	-	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(B, replaceC(R, A, B)) requires C ==Int A
/tmp/audit-work/reference-semantics/semantics/methods.k	109	rule	-	rule replaceC(iCons(C:Int, R:IntSeq), A:Int, B:Int) => iCons(C, replaceC(R, A, B)) requires notBool (C ==Int A) // ==== char helpers =========================================================
/tmp/audit-work/reference-semantics/semantics/methods.k	112	syntax	function,total	syntax Bool ::= isUpperC(Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	113	rule	-	rule isUpperC(C:Int) => C >=Int 65 andBool C <=Int 90
/tmp/audit-work/reference-semantics/semantics/methods.k	115	syntax	function,total	syntax Bool ::= isLowerC(Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	116	rule	-	rule isLowerC(C:Int) => C >=Int 97 andBool C <=Int 122
/tmp/audit-work/reference-semantics/semantics/methods.k	118	syntax	function,total	syntax Bool ::= isAlphaC(Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	119	rule	-	rule isAlphaC(C:Int) => isUpperC(C) orBool isLowerC(C)
/tmp/audit-work/reference-semantics/semantics/methods.k	121	syntax	function,total	syntax Bool ::= isDigitC(Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	122	rule	-	rule isDigitC(C:Int) => C >=Int 48 andBool C <=Int 57
/tmp/audit-work/reference-semantics/semantics/methods.k	124	syntax	function,total	syntax Bool ::= hasUpper(IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	125	rule	-	rule hasUpper(.IntSeq) => false
/tmp/audit-work/reference-semantics/semantics/methods.k	126	rule	-	rule hasUpper(iCons(C:Int, S:IntSeq)) => isUpperC(C) orBool hasUpper(S)
/tmp/audit-work/reference-semantics/semantics/methods.k	128	syntax	function,total	syntax Bool ::= hasLower(IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	129	rule	-	rule hasLower(.IntSeq) => false
/tmp/audit-work/reference-semantics/semantics/methods.k	130	rule	-	rule hasLower(iCons(C:Int, S:IntSeq)) => isLowerC(C) orBool hasLower(S)
/tmp/audit-work/reference-semantics/semantics/methods.k	132	syntax	function,total	syntax Bool ::= allAlpha(IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	133	rule	-	rule allAlpha(.IntSeq) => true
/tmp/audit-work/reference-semantics/semantics/methods.k	134	rule	-	rule allAlpha(iCons(C:Int, S:IntSeq)) => isAlphaC(C) andBool allAlpha(S)
/tmp/audit-work/reference-semantics/semantics/methods.k	136	syntax	function,total	syntax Bool ::= allDigit(IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	137	rule	-	rule allDigit(.IntSeq) => true
/tmp/audit-work/reference-semantics/semantics/methods.k	138	rule	-	rule allDigit(iCons(C:Int, S:IntSeq)) => isDigitC(C) andBool allDigit(S)
/tmp/audit-work/reference-semantics/semantics/methods.k	140	syntax	function,total	syntax Int ::= lowerC(Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	142	rule	-	rule lowerC(C:Int) => C +Int 32 requires isUpperC(C)
/tmp/audit-work/reference-semantics/semantics/methods.k	143	rule	owise	rule lowerC(C:Int) => C [owise]
/tmp/audit-work/reference-semantics/semantics/methods.k	145	syntax	function,total	syntax Int ::= upperC(Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	146	rule	-	rule upperC(C:Int) => C -Int 32 requires isLowerC(C)
/tmp/audit-work/reference-semantics/semantics/methods.k	147	rule	owise	rule upperC(C:Int) => C [owise]
/tmp/audit-work/reference-semantics/semantics/methods.k	149	syntax	function,total	syntax Int ::= swapC(Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	150	rule	-	rule swapC(C:Int) => C +Int 32 requires isUpperC(C)
/tmp/audit-work/reference-semantics/semantics/methods.k	151	rule	-	rule swapC(C:Int) => C -Int 32 requires isLowerC(C)
/tmp/audit-work/reference-semantics/semantics/methods.k	152	rule	owise	rule swapC(C:Int) => C [owise]
/tmp/audit-work/reference-semantics/semantics/methods.k	154	syntax	function,total	syntax IntSeq ::= mapLower(IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	155	rule	-	rule mapLower(.IntSeq) => .IntSeq
/tmp/audit-work/reference-semantics/semantics/methods.k	156	rule	-	rule mapLower(iCons(C:Int, S:IntSeq)) => iCons(lowerC(C), mapLower(S))
/tmp/audit-work/reference-semantics/semantics/methods.k	158	syntax	function,total	syntax IntSeq ::= mapUpper(IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	159	rule	-	rule mapUpper(.IntSeq) => .IntSeq
/tmp/audit-work/reference-semantics/semantics/methods.k	160	rule	-	rule mapUpper(iCons(C:Int, S:IntSeq)) => iCons(upperC(C), mapUpper(S))
/tmp/audit-work/reference-semantics/semantics/methods.k	162	syntax	function,total	syntax IntSeq ::= mapSwap(IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	163	rule	-	rule mapSwap(.IntSeq) => .IntSeq
/tmp/audit-work/reference-semantics/semantics/methods.k	164	rule	-	rule mapSwap(iCons(C:Int, S:IntSeq)) => iCons(swapC(C), mapSwap(S))
/tmp/audit-work/reference-semantics/semantics/methods.k	166	syntax	function,total	syntax Bool ::= startsWith(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/methods.k	167	rule	-	rule startsWith(.IntSeq, _:IntSeq) => true
/tmp/audit-work/reference-semantics/semantics/methods.k	168	rule	-	rule startsWith(iCons(_:Int, _:IntSeq), .IntSeq) => false
/tmp/audit-work/reference-semantics/semantics/methods.k	169	rule	-	rule startsWith(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool startsWith(As, Bs)
/tmp/audit-work/reference-semantics/semantics/operators.k	10	rule	-	rule <k> UnaryOp(OP:String, V:Val) => applyUn(OP, V) ... </k>
/tmp/audit-work/reference-semantics/semantics/operators.k	12	rule	-	rule <k> BinOp(OP:String, L:Val, R:Val) => applyBin(OP, L, R) ... </k> // Compare's right operand sits under the CmpOp wrapper — contexts instead of attributes
/tmp/audit-work/reference-semantics/semantics/operators.k	15	context	-	context Compare(HOLE, _)
/tmp/audit-work/reference-semantics/semantics/operators.k	16	context	-	context Compare(_:Val, CmpOp(_, HOLE))
/tmp/audit-work/reference-semantics/semantics/operators.k	17	rule	owise	rule <k> Compare(LV:Val, CmpOp(OP:String, RV:Val)) => applyCmp(OP, LV, RV) ... </k> [owise]
/tmp/audit-work/reference-semantics/semantics/operators.k	19	rule	-	rule applyCmp("is", V:Val, noneV) => V ==K noneV
/tmp/audit-work/reference-semantics/semantics/operators.k	20	rule	-	rule applyCmp("is not", V:Val, noneV) => notBool (V ==K noneV) // ==== operand deref: heap objects combine/compare by STRUCTURE ============ // (Python: list == is structural; identity only via `is`.) priority(40) // preempts the generic dispatch so applyUn/applyBin/applyCmp never see a ref.
/tmp/audit-work/reference-semantics/semantics/operators.k	25	rule	priority	rule <k> BinOp(OP:String, ref(H:Int), R:Expr) => BinOp(OP, V, R) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/tmp/audit-work/reference-semantics/semantics/operators.k	28	rule	-	rule <k> BinOp(OP:String, L:Val, ref(H:Int)) => BinOp(OP, L, V) ... </k> <heap> ... H |-> V:Val ... </heap>
/tmp/audit-work/reference-semantics/semantics/operators.k	34	rule	-	rule <k> Compare(ref(H:Int), CmpOp(OP:String, R:Expr)) => Compare(V, CmpOp(OP, R)) ... </k> <heap> ... H |-> V:Val ... </heap>
/tmp/audit-work/reference-semantics/semantics/operators.k	38	rule	-	rule <k> Compare(L:Val, CmpOp(OP:String, ref(H:Int))) => Compare(L, CmpOp(OP, V)) ... </k> <heap> ... H |-> V:Val ... </heap>
/tmp/audit-work/reference-semantics/semantics/operators.k	44	rule	priority	rule <k> UnaryOp(OP:String, ref(H:Int)) => UnaryOp(OP, V) ... </k> <heap> ... H |-> V:Val ... </heap> [priority(40)]
/tmp/audit-work/reference-semantics/semantics/range.k	9	syntax	function,total	syntax Bool ::= inRange(Int, Int, Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/range.k	10	rule	-	rule inRange(I:Int, HI:Int, ST:Int) => (ST >Int 0 andBool I <Int HI) orBool (ST <Int 0 andBool I >Int HI)
/tmp/audit-work/reference-semantics/semantics/range.k	12	syntax	function	syntax Int ::= rangeLen(Int, Int, Int) [function]
/tmp/audit-work/reference-semantics/semantics/range.k	13	rule	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => (HI -Int LO +Int ST -Int 1) /Int ST
/tmp/audit-work/reference-semantics/semantics/range.k	15	rule	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => (LO -Int HI -Int ST -Int 1) /Int (0 -Int ST)
/tmp/audit-work/reference-semantics/semantics/range.k	17	rule	-	rule rangeLen(LO:Int, HI:Int, ST:Int) => 0
/tmp/audit-work/reference-semantics/semantics/range.k	20	rule	-	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterYield(I, rangeObj(I +Int ST, HI, ST)) ... </k>
/tmp/audit-work/reference-semantics/semantics/range.k	23	rule	-	rule <k> #iterNext(rangeObj(I:Int, HI:Int, ST:Int)) => #iterDone ... </k>
/tmp/audit-work/reference-semantics/semantics/set.k	8	syntax	-	syntax Val ::= setV(IntSeq) // membership of a code in the accumulated distinct-code sequence
/tmp/audit-work/reference-semantics/semantics/set.k	11	syntax	function,total	syntax Bool ::= codeIn(Int, IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/set.k	12	rule	-	rule codeIn(_:Int, .IntSeq) => false
/tmp/audit-work/reference-semantics/semantics/set.k	13	rule	-	rule codeIn(C:Int, iCons(H:Int, T:IntSeq)) => C ==Int H orBool codeIn(C, T) // the distinct codes of CS (insert-if-absent fold, first-seen order)
/tmp/audit-work/reference-semantics/semantics/set.k	16	syntax	function,total	syntax IntSeq ::= dedupCodes(IntSeq) [function, total] | dedupFrom(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/set.k	18	rule	-	rule dedupCodes(CS:IntSeq) => dedupFrom(CS, .IntSeq)
/tmp/audit-work/reference-semantics/semantics/set.k	19	rule	-	rule dedupFrom(.IntSeq, ACC:IntSeq) => ACC
/tmp/audit-work/reference-semantics/semantics/set.k	20	rule	-	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, ACC)
/tmp/audit-work/reference-semantics/semantics/set.k	22	rule	-	rule dedupFrom(iCons(C:Int, S:IntSeq), ACC:IntSeq) => dedupFrom(S, snocCode(ACC, C))
/tmp/audit-work/reference-semantics/semantics/set.k	25	syntax	function,total	syntax IntSeq ::= snocCode(IntSeq, Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/set.k	26	rule	-	rule snocCode(.IntSeq, C:Int) => iCons(C, .IntSeq)
/tmp/audit-work/reference-semantics/semantics/set.k	27	rule	-	rule snocCode(iCons(H:Int, T:IntSeq), C:Int) => iCons(H, snocCode(T, C)) // ==== set equality: two sets are equal iff mutually subsuming ============== // subsetCodes(A, B) — every code of A occurs in B (duplicates in A are harmless).
/tmp/audit-work/reference-semantics/semantics/set.k	31	syntax	function,total	syntax Bool ::= subsetCodes(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/set.k	32	rule	-	rule subsetCodes(.IntSeq, _:IntSeq) => true
/tmp/audit-work/reference-semantics/semantics/set.k	33	rule	-	rule subsetCodes(iCons(C:Int, S:IntSeq), B:IntSeq) => codeIn(C, B) andBool subsetCodes(S, B)
/tmp/audit-work/reference-semantics/semantics/set.k	35	syntax	function,total	syntax Bool ::= sameSet(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/set.k	36	rule	-	rule sameSet(A:IntSeq, B:IntSeq) => subsetCodes(A, B) andBool subsetCodes(B, A) // set == set (the only comparison sets support here)
/tmp/audit-work/reference-semantics/semantics/set.k	39	rule	-	rule applyCmp("==", setV(A:IntSeq), setV(B:IntSeq)) => sameSet(A, B)
/tmp/audit-work/reference-semantics/semantics/sort.k	18	syntax	function,total,symbol	syntax ValSeq ::= sortVS(ValSeq) [function, total, symbol(sortVS), no-evaluators]
/tmp/audit-work/reference-semantics/semantics/sort.k	19	syntax	function	syntax ValSeq ::= insVS(Int, ValSeq) [function]
/tmp/audit-work/reference-semantics/semantics/sort.k	20	rule	concrete	rule sortVS(.ValSeq) => .ValSeq [concrete]
/tmp/audit-work/reference-semantics/semantics/sort.k	21	rule	concrete	rule sortVS(vCons(X:Int, R:ValSeq)) => insVS(X, sortVS(R)) [concrete]
/tmp/audit-work/reference-semantics/semantics/sort.k	22	rule	concrete	rule insVS(X:Int, .ValSeq) => vCons(X, .ValSeq) [concrete]
/tmp/audit-work/reference-semantics/semantics/sort.k	23	rule	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(X, vCons(Y, R)) requires X <=Int Y [concrete]
/tmp/audit-work/reference-semantics/semantics/sort.k	24	rule	concrete	rule insVS(X:Int, vCons(Y:Int, R:ValSeq)) => vCons(Y, insVS(X, R)) requires X >Int Y [concrete] // str elements insert by the shared lexicographic strLt (methods.k)
/tmp/audit-work/reference-semantics/semantics/sort.k	26	syntax	function	syntax ValSeq ::= insVSs(IntSeq, ValSeq) [function]
/tmp/audit-work/reference-semantics/semantics/sort.k	27	rule	concrete	rule sortVS(vCons(str(CS:IntSeq), R:ValSeq)) => insVSs(CS, sortVS(R)) [concrete]
/tmp/audit-work/reference-semantics/semantics/sort.k	28	rule	concrete	rule insVSs(A:IntSeq, .ValSeq) => vCons(str(A), .ValSeq) [concrete]
/tmp/audit-work/reference-semantics/semantics/sort.k	29	rule	-	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(A), vCons(str(B), R))
/tmp/audit-work/reference-semantics/semantics/sort.k	31	rule	-	rule insVSs(A:IntSeq, vCons(str(B:IntSeq), R:ValSeq)) => vCons(str(B), insVSs(A, R))
/tmp/audit-work/reference-semantics/semantics/sort.k	36	rule	-	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), .Vals)) => #alloc(list(sortVS(VS))) ... </k> // mutator: xs.sort() — the in-place heap write over the same trusted sortVS
/tmp/audit-work/reference-semantics/semantics/sort.k	40	rule	priority	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "sort")), .Vals) => noneV ... </k> <heap> ... H |-> list(VS:ValSeq => sortVS(VS)) ... </heap> [priority(40)] // ==== keyed / reversed sorted() (WP2) ===================================== // sortKeyVS(VS, KV): the stable ascending sort of VS by the key value KV // (a closure/builtin/type — anything callable). OPAQUE here; the concrete // leg (MPY-CONCRETE, llvm only) computes keys by REAL calls and stable- // inserts, at priority(40) over these.
/tmp/audit-work/reference-semantics/semantics/sort.k	49	syntax	function,total,symbol	syntax ValSeq ::= sortKeyVS(ValSeq, Val) [function, total, symbol(sortKeyVS), no-evaluators]
/tmp/audit-work/reference-semantics/semantics/sort.k	51	syntax	function,total	syntax ValSeq ::= revVS(ValSeq) [function, total] | revVSAcc(ValSeq, ValSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/sort.k	53	rule	-	rule revVS(S:ValSeq) => revVSAcc(S, .ValSeq)
/tmp/audit-work/reference-semantics/semantics/sort.k	54	rule	-	rule revVSAcc(.ValSeq, A:ValSeq) => A
/tmp/audit-work/reference-semantics/semantics/sort.k	55	rule	-	rule revVSAcc(vCons(V:Val, R:ValSeq), A:ValSeq) => revVSAcc(R, vCons(V, A))
/tmp/audit-work/reference-semantics/semantics/sort.k	57	syntax	function,total	syntax ValSeq ::= condRev(ValSeq, Bool) [function, total]
/tmp/audit-work/reference-semantics/semantics/sort.k	58	rule	-	rule condRev(S:ValSeq, false) => S
/tmp/audit-work/reference-semantics/semantics/sort.k	59	rule	-	rule condRev(S:ValSeq, true) => revVS(S)
/tmp/audit-work/reference-semantics/semantics/sort.k	61	rule	-	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), .Vals)) => #alloc(list(sortKeyVS(VS, KV))) ... </k>
/tmp/audit-work/reference-semantics/semantics/sort.k	63	rule	-	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("key", KV:Val), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortKeyVS(VS, KV), RB))) ... </k>
/tmp/audit-work/reference-semantics/semantics/sort.k	65	rule	total	rule <k> #applyK(toCall(builtinV("sorted")), (list(VS:ValSeq), kwV("reverse", RB:Bool), .Vals)) => #alloc(list(condRev(sortVS(VS), RB))) ... </k> // Indexing the opaque sorted list: `valSeqAt(sortVS(VS), I)` is DEFINED because valSeqAt is // [total] (subscript.k) — it stays an abstract total value for a symbolic sort and reduces // over the concrete sort for krun. No separate sortedAt indirection is needed; wrappers write // their postcondition directly as valSeqAt(sortVS(VS), …).
/tmp/audit-work/reference-semantics/semantics/str.k	8	rule	-	rule <k> #iterNext(str(.IntSeq)) => #iterDone ... </k>
/tmp/audit-work/reference-semantics/semantics/str.k	9	rule	-	rule <k> #iterNext(str(iCons(C:Int, R:IntSeq))) => #iterYield(str(iCons(C, .IntSeq)), str(R)) ... </k> // ==== str literal (ASCII-only) ============================================
/tmp/audit-work/reference-semantics/semantics/str.k	13	syntax	function	syntax IntSeq ::= strToCodes(String) [function]
/tmp/audit-work/reference-semantics/semantics/str.k	14	rule	-	rule <k> Str(S:String) => str(strToCodes(S)) ... </k>
/tmp/audit-work/reference-semantics/semantics/str.k	15	rule	-	rule strToCodes("") => .IntSeq
/tmp/audit-work/reference-semantics/semantics/str.k	16	rule	-	rule strToCodes(S:String) => iCons(ordChar(substrString(S, 0, 1)), strToCodes(substrString(S, 1, lengthString(S))))
/tmp/audit-work/reference-semantics/semantics/str.k	20	syntax	function,total	syntax IntSeq ::= seqConcat(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/str.k	21	rule	-	rule seqConcat(.IntSeq, T:IntSeq) => T
/tmp/audit-work/reference-semantics/semantics/str.k	22	rule	-	rule seqConcat(iCons(I:Int, S:IntSeq), T:IntSeq) => iCons(I, seqConcat(S, T))
/tmp/audit-work/reference-semantics/semantics/str.k	24	rule	-	rule applyBin("+", str(A:IntSeq), str(B:IntSeq)) => str(seqConcat(A, B))
/tmp/audit-work/reference-semantics/semantics/str.k	25	rule	-	rule applyCmp("==", str(A:IntSeq), str(B:IntSeq)) => A ==K B
/tmp/audit-work/reference-semantics/semantics/str.k	26	rule	-	rule applyCmp("!=", str(A:IntSeq), str(B:IntSeq)) => notBool (A ==K B) // substring membership: `P in X` iff the code-seq P occurs contiguously in X
/tmp/audit-work/reference-semantics/semantics/str.k	29	rule	-	rule applyCmp("in", str(P:IntSeq), str(X:IntSeq)) => strContains(P, X)
/tmp/audit-work/reference-semantics/semantics/str.k	30	rule	-	rule applyCmp("not in", str(P:IntSeq), str(X:IntSeq)) => notBool strContains(P, X)
/tmp/audit-work/reference-semantics/semantics/str.k	32	syntax	function,total	syntax Bool ::= strPrefix(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/str.k	33	rule	-	rule strPrefix(.IntSeq, _:IntSeq) => true
/tmp/audit-work/reference-semantics/semantics/str.k	34	rule	-	rule strPrefix(iCons(_:Int, _:IntSeq), .IntSeq) => false
/tmp/audit-work/reference-semantics/semantics/str.k	35	rule	-	rule strPrefix(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => A ==Int B andBool strPrefix(As, Bs)
/tmp/audit-work/reference-semantics/semantics/str.k	37	syntax	function,total	syntax Bool ::= strContains(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/str.k	38	rule	-	rule strContains(P:IntSeq, X:IntSeq) => true requires strPrefix(P, X)
/tmp/audit-work/reference-semantics/semantics/str.k	39	rule	-	rule strContains(P:IntSeq, .IntSeq) => false requires notBool strPrefix(P, .IntSeq)
/tmp/audit-work/reference-semantics/semantics/str.k	40	rule	-	rule strContains(P:IntSeq, iCons(C:Int, Xs:IntSeq)) => strContains(P, Xs)
/tmp/audit-work/reference-semantics/semantics/str.k	48	syntax	function,total	syntax Bool ::= strLt(IntSeq, IntSeq) [function, total]
/tmp/audit-work/reference-semantics/semantics/str.k	49	rule	-	rule strLt(.IntSeq, .IntSeq) => false
/tmp/audit-work/reference-semantics/semantics/str.k	50	rule	-	rule strLt(.IntSeq, iCons(_:Int, _:IntSeq)) => true
/tmp/audit-work/reference-semantics/semantics/str.k	51	rule	-	rule strLt(iCons(_:Int, _:IntSeq), .IntSeq) => false
/tmp/audit-work/reference-semantics/semantics/str.k	52	rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => true requires A <Int B
/tmp/audit-work/reference-semantics/semantics/str.k	53	rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => false requires A >Int B
/tmp/audit-work/reference-semantics/semantics/str.k	54	rule	-	rule strLt(iCons(A:Int, As:IntSeq), iCons(B:Int, Bs:IntSeq)) => strLt(As, Bs) requires A ==Int B
/tmp/audit-work/reference-semantics/semantics/str.k	56	rule	-	rule applyCmp("<", str(A:IntSeq), str(B:IntSeq)) => strLt(A, B)
/tmp/audit-work/reference-semantics/semantics/str.k	57	rule	-	rule applyCmp(">", str(A:IntSeq), str(B:IntSeq)) => strLt(B, A)
/tmp/audit-work/reference-semantics/semantics/str.k	58	rule	-	rule applyCmp("<=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(B, A)
/tmp/audit-work/reference-semantics/semantics/str.k	59	rule	-	rule applyCmp(">=", str(A:IntSeq), str(B:IntSeq)) => notBool strLt(A, B)
/tmp/audit-work/reference-semantics/semantics/subscript.k	11	syntax	function,total	syntax Val ::= valSeqAt(ValSeq, Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/subscript.k	12	rule	-	rule valSeqAt(vCons(V:Val, _:ValSeq), 0) => V
/tmp/audit-work/reference-semantics/semantics/subscript.k	13	rule	-	rule valSeqAt(vCons(_:Val, S:ValSeq), I:Int) => valSeqAt(S, I -Int 1)
/tmp/audit-work/reference-semantics/semantics/subscript.k	16	syntax	function	syntax Int ::= intSeqAt(IntSeq, Int) [function]
/tmp/audit-work/reference-semantics/semantics/subscript.k	17	rule	-	rule intSeqAt(iCons(C:Int, _:IntSeq), 0) => C
/tmp/audit-work/reference-semantics/semantics/subscript.k	18	rule	-	rule intSeqAt(iCons(_:Int, S:IntSeq), I:Int) => intSeqAt(S, I -Int 1)
/tmp/audit-work/reference-semantics/semantics/subscript.k	21	syntax	function,total	syntax Int ::= normIdx(Int, Int) [function, total]
/tmp/audit-work/reference-semantics/semantics/subscript.k	22	rule	-	rule normIdx(I:Int, LEN:Int) => I +Int LEN requires I <Int 0
/tmp/audit-work/reference-semantics/semantics/subscript.k	23	rule	-	rule normIdx(I:Int, _:Int) => I requires I >=Int 0 // ==== Subscript: indexing obj[i] (list / tuple / str) ===================== // contexts (not strict attrs): the Index slot's Slice alternative must never heat
/tmp/audit-work/reference-semantics/semantics/subscript.k	27	context	-	context Subscript(HOLE, _)
