id	file	line	kind	flags	decision	reason
499	reference-semantics/semantics/float.k	107	syntax	function,total,opaque-no-evaluators,symbol	TRUSTED_OPAQUE_UNUSED	Explicit supplied-semantics opaque symbol; unreachable from the submitted integer/list/sorted fragment.
500	reference-semantics/semantics/float.k	108	rule	concrete,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
501	reference-semantics/semantics/float.k	109	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
502	reference-semantics/semantics/float.k	111	syntax	function,total,opaque-no-evaluators,symbol	TRUSTED_OPAQUE_UNUSED	Explicit supplied-semantics opaque symbol; unreachable from the submitted integer/list/sorted fragment.
503	reference-semantics/semantics/float.k	112	rule	concrete,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
504	reference-semantics/semantics/float.k	113	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
505	reference-semantics/semantics/float.k	115	syntax	function,total,opaque-no-evaluators,symbol	TRUSTED_OPAQUE_UNUSED	Explicit supplied-semantics opaque symbol; unreachable from the submitted integer/list/sorted fragment.
506	reference-semantics/semantics/float.k	116	rule	concrete,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
507	reference-semantics/semantics/float.k	117	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
508	reference-semantics/semantics/float.k	119	syntax	function,total,opaque-no-evaluators,symbol	TRUSTED_OPAQUE_UNUSED	Explicit supplied-semantics opaque symbol; unreachable from the submitted integer/list/sorted fragment.
509	reference-semantics/semantics/float.k	120	rule	concrete,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
510	reference-semantics/semantics/float.k	121	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
511	reference-semantics/semantics/float.k	125	syntax	function,total,opaque-no-evaluators,symbol	TRUSTED_OPAQUE_UNUSED	Explicit supplied-semantics opaque symbol; unreachable from the submitted integer/list/sorted fragment.
512	reference-semantics/semantics/float.k	126	rule	concrete,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
513	reference-semantics/semantics/float.k	127	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
514	reference-semantics/semantics/float.k	128	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
515	reference-semantics/semantics/float.k	129	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
516	reference-semantics/semantics/float.k	132	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
517	reference-semantics/semantics/float.k	133	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
518	reference-semantics/semantics/float.k	134	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
519	reference-semantics/semantics/float.k	135	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
520	reference-semantics/semantics/float.k	136	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
521	reference-semantics/semantics/float.k	137	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
522	reference-semantics/semantics/float.k	138	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
523	reference-semantics/semantics/float.k	139	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
524	reference-semantics/semantics/float.k	142	syntax	function,total,opaque-no-evaluators,symbol	TRUSTED_OPAQUE_UNUSED	Explicit supplied-semantics opaque symbol; unreachable from the submitted integer/list/sorted fragment.
525	reference-semantics/semantics/float.k	143	rule	concrete,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
526	reference-semantics/semantics/float.k	144	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
527	reference-semantics/semantics/float.k	145	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
528	reference-semantics/semantics/float.k	146	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
529	reference-semantics/semantics/float.k	147	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
530	reference-semantics/semantics/float.k	148	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
531	reference-semantics/semantics/float.k	149	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
532	reference-semantics/semantics/float.k	150	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
533	reference-semantics/semantics/float.k	151	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
534	reference-semantics/semantics/float.k	154	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
535	reference-semantics/semantics/float.k	155	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
536	reference-semantics/semantics/float.k	160	syntax	function,total,opaque-no-evaluators,symbol	TRUSTED_OPAQUE_UNUSED	Explicit supplied-semantics opaque symbol; unreachable from the submitted integer/list/sorted fragment.
537	reference-semantics/semantics/float.k	161	rule	concrete,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
538	reference-semantics/semantics/float.k	162	rule	concrete,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
539	reference-semantics/semantics/float.k	165	syntax	function	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
540	reference-semantics/semantics/float.k	166	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
541	reference-semantics/semantics/float.k	167	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
542	reference-semantics/semantics/float.k	168	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
543	reference-semantics/semantics/float.k	169	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
544	reference-semantics/semantics/float.k	170	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
545	reference-semantics/semantics/float.k	171	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
546	reference-semantics/semantics/float.k	173	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
547	reference-semantics/semantics/float.k	174	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
548	reference-semantics/semantics/float.k	175	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
549	reference-semantics/semantics/float.k	176	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
550	reference-semantics/semantics/float.k	177	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
551	reference-semantics/semantics/float.k	178	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
552	reference-semantics/semantics/float.k	179	syntax	function,total	SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
553	reference-semantics/semantics/float.k	180	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
554	reference-semantics/semantics/float.k	181	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
555	reference-semantics/semantics/float.k	182	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
556	reference-semantics/semantics/float.k	183	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
557	reference-semantics/semantics/float.k	184	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
558	reference-semantics/semantics/float.k	185	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
559	reference-semantics/semantics/float.k	186	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
560	reference-semantics/semantics/float.k	187	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
561	reference-semantics/semantics/float.k	190	syntax	function,total,opaque-no-evaluators,symbol	TRUSTED_OPAQUE_UNUSED	Explicit supplied-semantics opaque symbol; unreachable from the submitted integer/list/sorted fragment.
562	reference-semantics/semantics/float.k	191	rule	concrete,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
563	reference-semantics/semantics/float.k	192	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
564	reference-semantics/semantics/float.k	195	syntax	function,total,opaque-no-evaluators,symbol	TRUSTED_OPAQUE_UNUSED	Explicit supplied-semantics opaque symbol; unreachable from the submitted integer/list/sorted fragment.
565	reference-semantics/semantics/float.k	196	rule	concrete,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
566	reference-semantics/semantics/float.k	197	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
567	reference-semantics/semantics/float.k	198	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
568	reference-semantics/semantics/float.k	199	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
569	reference-semantics/semantics/float.k	200	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
570	reference-semantics/semantics/float.k	201	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
571	reference-semantics/semantics/float.k	202	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
572	reference-semantics/semantics/float.k	203	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
573	reference-semantics/semantics/float.k	204	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
574	reference-semantics/semantics/float.k	205	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
575	reference-semantics/semantics/float.k	206	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
576	reference-semantics/semantics/float.k	209	syntax	function,total,opaque-no-evaluators,symbol	TRUSTED_OPAQUE_UNUSED	Explicit supplied-semantics opaque symbol; unreachable from the submitted integer/list/sorted fragment.
577	reference-semantics/semantics/float.k	210	rule	concrete,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
578	reference-semantics/semantics/float.k	211	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
579	reference-semantics/semantics/float.k	213	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
580	reference-semantics/semantics/float.k	214	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
581	reference-semantics/semantics/float.k	217	syntax	function,total,opaque-no-evaluators,symbol	TRUSTED_OPAQUE_UNUSED	Explicit supplied-semantics opaque symbol; unreachable from the submitted integer/list/sorted fragment.
582	reference-semantics/semantics/float.k	218	rule	concrete,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
583	reference-semantics/semantics/float.k	223	syntax	function,total,opaque-no-evaluators,symbol	TRUSTED_OPAQUE_UNUSED	Explicit supplied-semantics opaque symbol; unreachable from the submitted integer/list/sorted fragment.
584	reference-semantics/semantics/float.k	224	rule	concrete,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
585	reference-semantics/semantics/float.k	227	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
586	reference-semantics/semantics/float.k	228	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
587	reference-semantics/semantics/float.k	230	syntax	function,total,opaque-no-evaluators,symbol	TRUSTED_OPAQUE_UNUSED	Explicit supplied-semantics opaque symbol; unreachable from the submitted integer/list/sorted fragment.
588	reference-semantics/semantics/float.k	231	rule	concrete,equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
589	reference-semantics/semantics/float.k	232	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
590	reference-semantics/semantics/float.k	233	rule	priority,operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
591	reference-semantics/semantics/float.k	234	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
592	reference-semantics/semantics/float.k	235	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
593	reference-semantics/semantics/float.k	243	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
594	reference-semantics/semantics/float.k	244	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
595	reference-semantics/semantics/float.k	245	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
596	reference-semantics/semantics/float.k	246	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
597	reference-semantics/semantics/float.k	247	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
598	reference-semantics/semantics/float.k	250	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
599	reference-semantics/semantics/float.k	251	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
600	reference-semantics/semantics/float.k	252	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
601	reference-semantics/semantics/float.k	253	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
602	reference-semantics/semantics/float.k	254	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
603	reference-semantics/semantics/float.k	261	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
604	reference-semantics/semantics/float.k	262	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
605	reference-semantics/semantics/float.k	265	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
606	reference-semantics/semantics/float.k	266	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
607	reference-semantics/semantics/float.k	267	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
608	reference-semantics/semantics/float.k	270	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
609	reference-semantics/semantics/functions.k	3	module		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
610	reference-semantics/semantics/functions.k	4	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
611	reference-semantics/semantics/functions.k	8	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
612	reference-semantics/semantics/functions.k	14	rule	operational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
613	reference-semantics/semantics/functions.k	18	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
614	reference-semantics/semantics/functions.k	19	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
615	reference-semantics/semantics/functions.k	27	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
616	reference-semantics/semantics/functions.k	31	syntax		SUPPLIED_DECLARATION_REVIEWED	Byte-identical fixed supplied-semantics declaration; used constructs are mapped separately and no proof-local behavior is introduced.
617	reference-semantics/semantics/functions.k	33	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
618	reference-semantics/semantics/functions.k	36	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
619	reference-semantics/semantics/functions.k	42	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
620	reference-semantics/semantics/functions.k	47	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
621	reference-semantics/semantics/functions.k	50	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
622	reference-semantics/semantics/functions.k	53	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
623	reference-semantics/semantics/functions.k	59	rule	operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
624	reference-semantics/semantics/functions.k	63	rule	operational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
625	reference-semantics/semantics/functions.k	64	rule	operational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
626	reference-semantics/semantics/functions.k	68	rule	priority,operational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
627	reference-semantics/semantics/functions.k	78	rule	operational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
628	reference-semantics/semantics/functions.k	80	rule	operational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
629	reference-semantics/semantics/functions.k	85	rule	operational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
630	reference-semantics/semantics/int.k	4	module		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
631	reference-semantics/semantics/int.k	5	imports		SUPPLIED_ASSEMBLY	Byte-identical fixed supplied-semantics module/import/require structure.
632	reference-semantics/semantics/int.k	7	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
633	reference-semantics/semantics/int.k	9	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
634	reference-semantics/semantics/int.k	11	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
635	reference-semantics/semantics/int.k	12	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
636	reference-semantics/semantics/int.k	13	rule	equational	SUPPLIED_RULE_NOT_REACHED	Byte-identical fixed supplied-semantics rule outside the submitted program/proof slice; it contributes to no claimed conclusion and no false-rule witness was identified.
637	reference-semantics/semantics/int.k	14	rule	equational	SUPPLIED_USED_RULE_ACCEPTED	Rule is in the real execution slice; binding, evaluation order, cell footprint, and arithmetic match the submitted program.
