file	start_line	end_line	kind	source_class	attributes	has_function	has_functional	has_total	has_no_evaluators	has_priority	has_simplification	has_owise	text
/reference/reference-semantics/semantics/float.k	85	85	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
/reference/reference-semantics/semantics/float.k	86	86	syntax	trusted-fixed-semantics	function,total,symbol(toF)	True	False	True	False	False	False	False	syntax Float ::= toF(Val) [function, total, symbol(toF)]
/reference/reference-semantics/semantics/float.k	87	87	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule toF(F:Float) => F [concrete]
/reference/reference-semantics/semantics/float.k	88	92	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule toF(I:Int) => intToF(I) [concrete] // ceilF: math.ceil as an Int. TOTAL (K trusts it; a symbolic list element stays opaque for // kprove — structural). [concrete] so the Int2Float/ceilFloat hooks only run for krun (llvm). // Matches Python incl. negatives: ceil(-2.4) = -2 = Float2Int(ceilFloat(-2.4)).
/reference/reference-semantics/semantics/float.k	93	93	syntax	trusted-fixed-semantics	function,total,symbol(ceilF)	True	False	True	False	False	False	False	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
/reference/reference-semantics/semantics/float.k	94	94	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule ceilF(I:Int) => I [concrete]
/reference/reference-semantics/semantics/float.k	95	98	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	"rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete] // unary minus on a float (e.g. the literal -2.4 = UnaryOp(""-"", Float(2.4))). Concrete for krun; // proofs use symbolic elements, never a float literal."
/reference/reference-semantics/semantics/float.k	99	102	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyUn(""-"", F:Float) => 0.0 -Float F // ---- float - / / / + (OPAQUE for kprove [no-evaluators], concrete for krun) — for float-list // element maps (x - lo) / (hi - lo). Mirror intFloatDiv: additive, sort-disjoint from the Int rules."
/reference/reference-semantics/semantics/float.k	103	103	syntax	trusted-fixed-semantics	function,total,symbol(subF),no-evaluators	True	False	True	True	False	False	False	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
/reference/reference-semantics/semantics/float.k	104	104	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
/reference/reference-semantics/semantics/float.k	105	106	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""-"", F1:Float, F2:Float) => subF(F1, F2)"
/reference/reference-semantics/semantics/float.k	107	107	syntax	trusted-fixed-semantics	function,total,symbol(divF),no-evaluators	True	False	True	True	False	False	False	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
/reference/reference-semantics/semantics/float.k	108	108	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
/reference/reference-semantics/semantics/float.k	109	110	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""/"", F1:Float, F2:Float) => divF(F1, F2)"
/reference/reference-semantics/semantics/float.k	111	111	syntax	trusted-fixed-semantics	function,total,symbol(addF),no-evaluators	True	False	True	True	False	False	False	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
/reference/reference-semantics/semantics/float.k	112	112	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
/reference/reference-semantics/semantics/float.k	113	114	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""+"", F1:Float, F2:Float) => addF(F1, F2)"
/reference/reference-semantics/semantics/float.k	115	115	syntax	trusted-fixed-semantics	function,total,symbol(mulF),no-evaluators	True	False	True	True	False	False	False	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
/reference/reference-semantics/semantics/float.k	116	116	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
/reference/reference-semantics/semantics/float.k	117	118	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""*"", F1:Float, F2:Float) => mulF(F1, F2)"
/reference/reference-semantics/semantics/float.k	119	119	syntax	trusted-fixed-semantics	function,total,symbol(powF),no-evaluators	True	False	True	True	False	False	False	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
/reference/reference-semantics/semantics/float.k	120	120	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
/reference/reference-semantics/semantics/float.k	121	124	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""**"", F1:Float, F2:Float) => powF(F1, F2) // ---- the remaining comparisons (gtF promoted from find_zero — its summaries // case-split on the atom; >= / <= derive from the two opaque compares) ----"
/reference/reference-semantics/semantics/float.k	125	125	syntax	trusted-fixed-semantics	function,total,symbol(gtF),no-evaluators	True	False	True	True	False	False	False	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
/reference/reference-semantics/semantics/float.k	126	126	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
/reference/reference-semantics/semantics/float.k	127	127	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp("">"", F1:Float, F2:Float) => gtF(F1, F2)"
/reference/reference-semantics/semantics/float.k	128	128	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp("">="", F1:Float, F2:Float) => notBool floatLt(F1, F2)"
/reference/reference-semantics/semantics/float.k	129	131	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""<="", F1:Float, F2:Float) => notBool gtF(F1, F2) // ---- mixed Int/Float operators promote the Int side (n ** 0.5 etc.) ----"
/reference/reference-semantics/semantics/float.k	132	132	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""**"", I:Int, F:Float) => powF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	133	133	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""**"", F:Float, I:Int) => powF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	134	134	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	135	135	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	136	136	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	137	137	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	138	138	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	139	141	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I)) // ---- mixed Int == Float (shared eqF; opaque symbolic / concrete twin) ----"
/reference/reference-semantics/semantics/float.k	142	142	syntax	trusted-fixed-semantics	function,total,symbol(eqF),no-evaluators	True	False	True	True	False	False	False	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
/reference/reference-semantics/semantics/float.k	143	143	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
/reference/reference-semantics/semantics/float.k	144	144	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""=="", I:Int, F:Float) => eqF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	145	145	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""=="", F:Float, I:Int) => eqF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	146	146	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""!="", I:Int, F:Float) => notBool eqF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	147	147	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""!="", F:Float, I:Int) => notBool eqF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	148	148	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	149	149	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	150	150	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	151	153	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I)) // ---- x == None (promoted from 137; `is` cases live in operators.k) ----"
/reference/reference-semantics/semantics/float.k	154	154	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""=="", V:Val, noneV) => V ==K noneV"
/reference/reference-semantics/semantics/float.k	155	159	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""!="", V:Val, noneV) => notBool (V ==K noneV) // ---- float(str): decimal parse (promoted from 137's defined chain) ---- // digits '.' digits, optional leading '-'; concrete evaluation only (the // symbolic side stays an opaque decStrToF term a proof case-splits on)."
/reference/reference-semantics/semantics/float.k	160	160	syntax	trusted-fixed-semantics	function,total,symbol(decStrToF),no-evaluators	True	False	True	True	False	False	False	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
/reference/reference-semantics/semantics/float.k	161	161	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
/reference/reference-semantics/semantics/float.k	162	164	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
/reference/reference-semantics/semantics/float.k	165	165	syntax	trusted-fixed-semantics	function	True	False	False	False	False	False	False	syntax Int ::= headIS(IntSeq) [function]
/reference/reference-semantics/semantics/float.k	166	166	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule headIS(iCons(C:Int, _:IntSeq)) => C
/reference/reference-semantics/semantics/float.k	167	167	syntax	trusted-fixed-semantics	function,total,function,total	True	False	True	False	False	False	False	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
/reference/reference-semantics/semantics/float.k	168	168	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
/reference/reference-semantics/semantics/float.k	169	169	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule intPartAcc(.IntSeq, A:Int) => A
/reference/reference-semantics/semantics/float.k	170	170	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
/reference/reference-semantics/semantics/float.k	171	172	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
/reference/reference-semantics/semantics/float.k	173	173	syntax	trusted-fixed-semantics	function,total,function,total	True	False	True	False	False	False	False	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
/reference/reference-semantics/semantics/float.k	174	174	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule fracPart(.IntSeq) => 0
/reference/reference-semantics/semantics/float.k	175	175	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
/reference/reference-semantics/semantics/float.k	176	176	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
/reference/reference-semantics/semantics/float.k	177	177	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule fracAcc(.IntSeq, A:Int) => A
/reference/reference-semantics/semantics/float.k	178	178	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
/reference/reference-semantics/semantics/float.k	179	179	syntax	trusted-fixed-semantics	function,total,function,total	True	False	True	False	False	False	False	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
/reference/reference-semantics/semantics/float.k	180	180	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule fracScale(.IntSeq) => 1
/reference/reference-semantics/semantics/float.k	181	181	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
/reference/reference-semantics/semantics/float.k	182	182	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
/reference/reference-semantics/semantics/float.k	183	183	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule fscAcc(.IntSeq, A:Int) => A
/reference/reference-semantics/semantics/float.k	184	184	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
/reference/reference-semantics/semantics/float.k	185	185	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"
/reference/reference-semantics/semantics/float.k	186	186	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"
/reference/reference-semantics/semantics/float.k	187	189	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBuiltin(""float"", F:Float, .Vals) => F // ---- float / int division (promoted from mean_absolute_deviation) ----"
/reference/reference-semantics/semantics/float.k	190	190	syntax	trusted-fixed-semantics	function,total,symbol(divFloatIntV),no-evaluators	True	False	True	True	False	False	False	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
/reference/reference-semantics/semantics/float.k	191	191	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
/reference/reference-semantics/semantics/float.k	192	194	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I) // ---- int -> float promotion for the remaining mixed arithmetic/compares ----"
/reference/reference-semantics/semantics/float.k	195	195	syntax	trusted-fixed-semantics	function,total,symbol(intToF),no-evaluators	True	False	True	True	False	False	False	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
/reference/reference-semantics/semantics/float.k	196	196	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
/reference/reference-semantics/semantics/float.k	197	197	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	198	198	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	199	199	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	200	200	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	201	201	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	202	202	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	203	203	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	204	204	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	205	205	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	206	208	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I)) // ---- conversions: int(float) truncates toward zero; float(int); round; math.sqrt ----"
/reference/reference-semantics/semantics/float.k	209	209	syntax	trusted-fixed-semantics	function,total,symbol(truncF),no-evaluators	True	False	True	True	False	False	False	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
/reference/reference-semantics/semantics/float.k	210	210	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
/reference/reference-semantics/semantics/float.k	211	212	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"
/reference/reference-semantics/semantics/float.k	213	213	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"
/reference/reference-semantics/semantics/float.k	214	216	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBuiltin(""float"", F:Float, .Vals) => F // round: Python half-even (banker's); round(F, N) scales by 10^N"
/reference/reference-semantics/semantics/float.k	217	217	syntax	trusted-fixed-semantics	function,total,symbol(roundF),no-evaluators	True	False	True	True	False	False	False	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
/reference/reference-semantics/semantics/float.k	218	222	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
/reference/reference-semantics/semantics/float.k	223	223	syntax	trusted-fixed-semantics	function,total,symbol(roundFN),no-evaluators	True	False	True	True	False	False	False	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
/reference/reference-semantics/semantics/float.k	224	226	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
/reference/reference-semantics/semantics/float.k	227	227	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBuiltin(""round"", F:Float, .Vals) => roundF(F)"
/reference/reference-semantics/semantics/float.k	228	229	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
/reference/reference-semantics/semantics/float.k	230	230	syntax	trusted-fixed-semantics	function,total,symbol(sqrtF),no-evaluators	True	False	True	True	False	False	False	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
/reference/reference-semantics/semantics/float.k	231	231	rule	trusted-fixed-semantics	concrete	False	False	False	False	False	False	False	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
/reference/reference-semantics/semantics/float.k	232	232	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	"syntax KItem ::= ""#mathSqrt"""
/reference/reference-semantics/semantics/float.k	233	233	rule	trusted-fixed-semantics	priority(40)	False	False	False	False	True	False	False	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
/reference/reference-semantics/semantics/float.k	234	234	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
/reference/reference-semantics/semantics/float.k	235	242	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k> // ---- min / max over a FLOAT list — FLOAT branch of the shared #minCont0/#maxCont0 folds (which // seed/step with `requires isInt(V)`, so they are STUCK on floats). These add the `requires // isFloat(V)` seed + a Float-accumulator fold via K's minFloat/maxFloat — concrete for krun. A proof // over a SYMBOLIC float list intercepts min/max problem-locally to an opaque minVF/maxVF (at // #applyK, priority 40, in its verification.k) BEFORE #minAcc0, so this fold is krun-only. Additive: // the isFloat guard is disjoint from the existing isInt one.
/reference/reference-semantics/semantics/float.k	243	243	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
/reference/reference-semantics/semantics/float.k	244	244	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
/reference/reference-semantics/semantics/float.k	245	245	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
/reference/reference-semantics/semantics/float.k	246	246	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
/reference/reference-semantics/semantics/float.k	247	249	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
/reference/reference-semantics/semantics/float.k	250	250	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
/reference/reference-semantics/semantics/float.k	251	251	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
/reference/reference-semantics/semantics/float.k	252	252	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
/reference/reference-semantics/semantics/float.k	253	253	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
/reference/reference-semantics/semantics/float.k	254	260	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V) // ---- sum over a float list (krun; mirrors the min/max float paths). The Int-only shared // #sumCont sticks on a Float yield; switch to a Float-headed fold via addF (concrete twin). // The switch guard carries the SYNTACTIC negation of the Int rule's guard so a symbolic proof // with isInt(V) in its path condition refutes this branch without sort reasoning.
/reference/reference-semantics/semantics/float.k	261	261	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
/reference/reference-semantics/semantics/float.k	262	264	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
/reference/reference-semantics/semantics/float.k	265	265	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
/reference/reference-semantics/semantics/float.k	266	266	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
/reference/reference-semantics/semantics/float.k	267	269	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
/reference/reference-semantics/semantics/float.k	270	272	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
/reference/reference-semantics/semantics/functions.k	8	13	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"" // ==== def / anonymous closure ============================================="
/reference/reference-semantics/semantics/functions.k	14	17	rule	trusted-fixed-semantics	F <- closureVal(PNS,BODY,L)	False	False	False	False	False	False	False	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
/reference/reference-semantics/semantics/functions.k	18	18	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	syntax Expr ::= closureExpr(ParamNames, Stmts)
/reference/reference-semantics/semantics/functions.k	19	26	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env> // ==== annotated def/lambda (closure cells; spec 2.3) ====================== // closureValC(params, cellvars, body, captured-cells). No frame anchor: all // enclosing-local reads are freevars (symtable-complete) and go through the // captured cells; everything else is global/builtin, so the callee frame's // parent is the module scope (0) — sound after the defining frame dies.
/reference/reference-semantics/semantics/functions.k	27	30	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map) // capture: resolve each freevar to the enclosing frame's cellRef, then bind // (FuncDef) or yield (Lambda) the closure value.
/reference/reference-semantics/semantics/functions.k	31	32	syntax	trusted-fixed-semantics		False	False	False	False	False	False	False	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
/reference/reference-semantics/semantics/functions.k	33	35	rule	trusted-fixed-semantics		False	False	False	False	False	False	False	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
