id	file	line	kind	attributes	reachability	disposition	text
638	reference-semantics/semantics/float.k	134	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
639	reference-semantics/semantics/float.k	135	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
640	reference-semantics/semantics/float.k	136	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
641	reference-semantics/semantics/float.k	137	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
642	reference-semantics/semantics/float.k	138	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
643	reference-semantics/semantics/float.k	139	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
644	reference-semantics/semantics/float.k	142	syntax	function,no-evaluators,symbol,total	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
645	reference-semantics/semantics/float.k	143	rule	concrete	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
646	reference-semantics/semantics/float.k	144	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyCmp("==", I:Int, F:Float) => eqF(intToF(I), F)
647	reference-semantics/semantics/float.k	145	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyCmp("==", F:Float, I:Int) => eqF(F, intToF(I))
648	reference-semantics/semantics/float.k	146	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyCmp("!=", I:Int, F:Float) => notBool eqF(intToF(I), F)
649	reference-semantics/semantics/float.k	147	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyCmp("!=", F:Float, I:Int) => notBool eqF(F, intToF(I))
650	reference-semantics/semantics/float.k	148	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
651	reference-semantics/semantics/float.k	149	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
652	reference-semantics/semantics/float.k	150	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
653	reference-semantics/semantics/float.k	151	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
654	reference-semantics/semantics/float.k	154	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyCmp("==", V:Val, noneV) => V ==K noneV
655	reference-semantics/semantics/float.k	155	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyCmp("!=", V:Val, noneV) => notBool (V ==K noneV)
656	reference-semantics/semantics/float.k	160	syntax	function,no-evaluators,symbol,total	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
657	reference-semantics/semantics/float.k	161	rule	concrete	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
658	reference-semantics/semantics/float.k	162	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS)))
659	reference-semantics/semantics/float.k	164	requires	concrete	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
660	reference-semantics/semantics/float.k	165	syntax	function	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Int ::= headIS(IntSeq) [function]
661	reference-semantics/semantics/float.k	166	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule headIS(iCons(C:Int, _:IntSeq)) => C
662	reference-semantics/semantics/float.k	167	syntax	function,total	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
663	reference-semantics/semantics/float.k	168	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
664	reference-semantics/semantics/float.k	169	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule intPartAcc(.IntSeq, A:Int) => A
665	reference-semantics/semantics/float.k	170	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
666	reference-semantics/semantics/float.k	171	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48))
667	reference-semantics/semantics/float.k	172	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires C =/=Int 46
668	reference-semantics/semantics/float.k	173	syntax	function,total	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
669	reference-semantics/semantics/float.k	174	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule fracPart(.IntSeq) => 0
670	reference-semantics/semantics/float.k	175	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
671	reference-semantics/semantics/float.k	176	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
672	reference-semantics/semantics/float.k	177	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule fracAcc(.IntSeq, A:Int) => A
673	reference-semantics/semantics/float.k	178	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
674	reference-semantics/semantics/float.k	179	syntax	function,total	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
675	reference-semantics/semantics/float.k	180	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule fracScale(.IntSeq) => 1
676	reference-semantics/semantics/float.k	181	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
677	reference-semantics/semantics/float.k	182	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
678	reference-semantics/semantics/float.k	183	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule fscAcc(.IntSeq, A:Int) => A
679	reference-semantics/semantics/float.k	184	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
680	reference-semantics/semantics/float.k	185	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBuiltin("float", str(CS:IntSeq), .Vals) => decStrToF(CS)
681	reference-semantics/semantics/float.k	186	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBuiltin("float", I:Int, .Vals) => intToF(I)
682	reference-semantics/semantics/float.k	187	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBuiltin("float", F:Float, .Vals) => F
683	reference-semantics/semantics/float.k	190	syntax	function,no-evaluators,symbol,total	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
684	reference-semantics/semantics/float.k	191	rule	concrete	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
685	reference-semantics/semantics/float.k	192	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("/", F:Float, I:Int) => divFloatIntV(F, I)
686	reference-semantics/semantics/float.k	195	syntax	function,no-evaluators,symbol,total	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
687	reference-semantics/semantics/float.k	196	rule	concrete	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
688	reference-semantics/semantics/float.k	197	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
689	reference-semantics/semantics/float.k	198	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
690	reference-semantics/semantics/float.k	199	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
691	reference-semantics/semantics/float.k	200	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
692	reference-semantics/semantics/float.k	201	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
693	reference-semantics/semantics/float.k	202	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
694	reference-semantics/semantics/float.k	203	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
695	reference-semantics/semantics/float.k	204	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
696	reference-semantics/semantics/float.k	205	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
697	reference-semantics/semantics/float.k	206	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
698	reference-semantics/semantics/float.k	209	syntax	function,no-evaluators,symbol,total	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
699	reference-semantics/semantics/float.k	210	rule	concrete	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
700	reference-semantics/semantics/float.k	211	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
701	reference-semantics/semantics/float.k	213	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBuiltin("float", I:Int, .Vals) => intToF(I)
702	reference-semantics/semantics/float.k	214	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBuiltin("float", F:Float, .Vals) => F
703	reference-semantics/semantics/float.k	217	syntax	function,no-evaluators,symbol,total	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
704	reference-semantics/semantics/float.k	218	rule	concrete	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
705	reference-semantics/semantics/float.k	223	syntax	function,no-evaluators,symbol,total	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
706	reference-semantics/semantics/float.k	224	rule	concrete	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
707	reference-semantics/semantics/float.k	227	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBuiltin("round", F:Float, .Vals) => roundF(F)
708	reference-semantics/semantics/float.k	228	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
709	reference-semantics/semantics/float.k	230	syntax	function,no-evaluators,symbol,total	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
710	reference-semantics/semantics/float.k	231	rule	concrete	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
711	reference-semantics/semantics/float.k	232	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax KItem ::= "#mathSqrt"
712	reference-semantics/semantics/float.k	233	rule	priority	fixed_dependency_slice	MANUAL_REVIEW	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
713	reference-semantics/semantics/float.k	234	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
714	reference-semantics/semantics/float.k	235	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
715	reference-semantics/semantics/float.k	243	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
716	reference-semantics/semantics/float.k	244	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
717	reference-semantics/semantics/float.k	245	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
718	reference-semantics/semantics/float.k	246	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
719	reference-semantics/semantics/float.k	247	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k>
720	reference-semantics/semantics/float.k	248	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires isFloat(V)
721	reference-semantics/semantics/float.k	250	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
722	reference-semantics/semantics/float.k	251	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
723	reference-semantics/semantics/float.k	252	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
724	reference-semantics/semantics/float.k	253	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
725	reference-semantics/semantics/float.k	254	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k>
726	reference-semantics/semantics/float.k	255	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires isFloat(V)
727	reference-semantics/semantics/float.k	261	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
728	reference-semantics/semantics/float.k	262	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k>
729	reference-semantics/semantics/float.k	264	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
730	reference-semantics/semantics/float.k	265	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
731	reference-semantics/semantics/float.k	266	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
732	reference-semantics/semantics/float.k	267	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k>
733	reference-semantics/semantics/float.k	269	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires isFloat(V)
734	reference-semantics/semantics/float.k	270	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k>
735	reference-semantics/semantics/float.k	272	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires isInt(V) orBool isBool(V)
736	reference-semantics/semantics/float.k	273	endmodule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	endmodule
737	reference-semantics/semantics/functions.k	3	module	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	module MPY-FUNCTIONS
738	reference-semantics/semantics/functions.k	4	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports MPY-CORE
739	reference-semantics/semantics/functions.k	8	syntax	-	fixed_dependency_slice	MANUAL_REVIEW	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | "#pop" | "#endcall"
740	reference-semantics/semantics/functions.k	14	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
741	reference-semantics/semantics/functions.k	18	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Expr ::= closureExpr(ParamNames, Stmts)
742	reference-semantics/semantics/functions.k	19	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
743	reference-semantics/semantics/functions.k	27	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
744	reference-semantics/semantics/functions.k	31	syntax	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
745	reference-semantics/semantics/functions.k	33	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
746	reference-semantics/semantics/functions.k	36	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
747	reference-semantics/semantics/functions.k	41	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires FV in_keys(M)
748	reference-semantics/semantics/functions.k	42	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
749	reference-semantics/semantics/functions.k	47	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
750	reference-semantics/semantics/functions.k	50	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
751	reference-semantics/semantics/functions.k	53	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
752	reference-semantics/semantics/functions.k	58	requires	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires FV in_keys(M)
753	reference-semantics/semantics/functions.k	59	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
754	reference-semantics/semantics/functions.k	63	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
755	reference-semantics/semantics/functions.k	64	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
756	reference-semantics/semantics/functions.k	68	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes>
757	reference-semantics/semantics/functions.k	72	requires	priority	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	requires "$cells" in_keys(M) andBool pnMember(P, cellsOf({M["$cells"]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]
758	reference-semantics/semantics/functions.k	78	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
759	reference-semantics/semantics/functions.k	80	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
760	reference-semantics/semantics/functions.k	85	rule	-	fixed_dependency_slice	MANUAL_REVIEW	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
761	reference-semantics/semantics/functions.k	91	endmodule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	endmodule
762	reference-semantics/semantics/int.k	4	module	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	module MPY-INT
763	reference-semantics/semantics/int.k	5	imports	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	imports MPY-CORE
764	reference-semantics/semantics/int.k	7	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyUn("-", I:Int) => 0 -Int I
765	reference-semantics/semantics/int.k	9	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("+", I1:Int, I2:Int) => I1 +Int I2
766	reference-semantics/semantics/int.k	11	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("+", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
767	reference-semantics/semantics/int.k	12	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("+", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
768	reference-semantics/semantics/int.k	13	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("-", I1:Int, I2:Int) => I1 -Int I2
769	reference-semantics/semantics/int.k	14	rule	-	fixed_not_reached	TRUSTED_SUPPLIED_BASELINE_UNREACHED	rule applyBin("*", I1:Int, I2:Int) => I1 *Int I2
