file	start_line	end_line	kind	flags	decision	rationale	source
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	174	174	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule fracPart(.IntSeq) => 0
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	175	175	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	176	176	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	177	177	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule fracAcc(.IntSeq, A:Int) => A
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	178	178	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	179	179	syntax	function,total	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	180	180	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule fracScale(.IntSeq) => 1
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	181	181	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	182	182	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	183	183	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule fscAcc(.IntSeq, A:Int) => A
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	184	184	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	185	185	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	186	186	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	187	187	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBuiltin(""float"", F:Float, .Vals) => F"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	190	190	syntax	function,total,no-evaluators,symbol	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	191	191	rule	concrete	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	192	192	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	195	195	syntax	function,total,no-evaluators,symbol	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	196	196	rule	concrete	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	197	197	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	198	198	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	199	199	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	200	200	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	201	201	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	202	202	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	203	203	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	204	204	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	205	205	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	206	206	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I))"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	209	209	syntax	function,total,no-evaluators,symbol	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	210	210	rule	concrete	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	211	211	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	213	213	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	214	214	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBuiltin(""float"", F:Float, .Vals) => F"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	217	217	syntax	function,total,no-evaluators,symbol	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	218	222	rule	concrete	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	223	223	syntax	function,total,no-evaluators,symbol	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	224	226	rule	concrete	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	227	227	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBuiltin(""round"", F:Float, .Vals) => roundF(F)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	228	228	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	230	230	syntax	function,total,no-evaluators,symbol	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	231	231	rule	concrete	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	232	232	syntax	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"syntax KItem ::= ""#mathSqrt"""
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	233	233	rule	priority	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	234	234	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	235	235	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	243	243	syntax	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	244	244	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	245	245	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	246	246	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	247	248	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	250	250	syntax	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	251	251	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	252	252	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	253	253	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	254	255	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	261	261	syntax	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	262	264	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	265	265	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	266	266	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	267	269	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	270	272	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	8	11	syntax	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"""
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	14	16	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	18	18	syntax	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Expr ::= closureExpr(ParamNames, Stmts)
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	19	20	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	27	27	syntax	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	31	32	syntax	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	33	35	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	36	41	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	42	45	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	47	49	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	50	52	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	53	58	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	59	60	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	63	63	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
/tmp/audit-work/reconstruction/reference-semantics/semantics/functions.k	64	66	rule	-	ACCEPTED_FIXED_SUPPLIED_SEMANTICS	Launcher-trusted fixed baseline; exact candidate/trusted tree identity was checked. Used-path rules receive focused review in REVIEW.md.	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
