file	ordinal	start_line	end_line	kind	semantic_class	attributes	function	functional	total	symbol	no-evaluators	priority	simplification	concrete	owise	macro	strict	seqstrict	source_sha256	source	review_disposition	review_rationale	false_conclusion_witness
reference-semantics/semantics/float.k	23	67	67	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	4c04437e6e7b39f56390f272c86e090b12fbc5d58a541b9efb0d5a29115ae04a	  rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	24	70	70	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	305bdd900c1c6beadfefab042b92b0b53f29a1220f7b1e6509046bdff0572158	"  syntax KItem ::= ""#mathFloor"""	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	25	71	71	rule	operational-rule	priority(40)	False	False	False	False	False	True	False	False	False	False	False	False	ae6d4c7bc75843dc9ef5bcf257a03c7cff11524a4a717ff1da272ce80e5e3276	"  rule <k> Call(Attribute(Name(""math""), ""floor""), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	26	72	72	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	14c247876b4ffd782900db5f86e57f651cf931cfab10f86bd0401e06167fe196	  rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	27	73	73	syntax	syntax-declaration	function, total, symbol(floorFI)	True	False	True	True	False	False	False	False	False	False	False	False	aba47a4533d241d6cf7cf8dc7270058e19fc0b8ccbdbc2b076c76972b2deab7a	  syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	28	74	74	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	95777596b4338af60da4f463e6d69fa781dd6f1b53cfcbcd45d93755b614b3f3	  rule floorFI(I:Int)   => I                        [concrete]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	29	75	75	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	7445cbab8052aad2ecdc5529f8d6585ebfdcdbe17a1be701570234c7c838eb2f	  rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	30	78	78	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	48225dfd145376a3c9da62c84eb922b068e485dde1521d057ad11b1883934510	"  rule applyBuiltin(""floor"", V:Val, .Vals) => floorFI(V)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	31	79	79	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	edf53073e6f6591181837d74ecca2daa2802c044aab22125f426453647ee64eb	"  rule applyBuiltin(""ceil"",  V:Val, .Vals) => ceilF(V)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	32	82	82	syntax	syntax-declaration		False	False	False	False	False	False	False	False	False	False	False	False	fab8854327d1838d08e370ee6dd5ab75429c8dba684ea2844602664c0a99ad82	  syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	33	83	83	rule	operational-rule	priority(40)	False	False	False	False	False	True	False	False	False	False	False	False	3a098dca10da481abebf4e8e1cbb88f21945dfa8d44a2fa7d441a0c7c959a931	"  rule <k> Call(Attribute(Name(""math""), ""pow""), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	34	84	84	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	739503d53466db00abcb75669f3349c9ac938e160b66e9f8f7226979772246ec	  rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	35	85	85	rule	operational-rule		False	False	False	False	False	False	False	False	False	False	False	False	deeddbefa9ec48b910442bd44ed5faeac307f0341374e812abafd9984608c5ce	  rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	36	86	86	syntax	syntax-declaration	function, total, symbol(toF)	True	False	True	True	False	False	False	False	False	False	False	False	3c81edb43afda0e37081baed235051c11e02878bcc3b291d62786d84bc65a597	  syntax Float ::= toF(Val) [function, total, symbol(toF)]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	37	87	87	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	e01ea435e618bd1a77bcdac9ae8f2e574aec37b4bc37c286d6a0939095dea7a3	  rule toF(F:Float) => F        [concrete]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	38	88	88	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	db2eff14111ae7cdf750788df168fdb7fcf153c99b6473d7d509b42ebb5b5c60	  rule toF(I:Int)   => intToF(I) [concrete]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	39	93	93	syntax	syntax-declaration	function, total, symbol(ceilF)	True	False	True	True	False	False	False	False	False	False	False	False	6b30a5032926b4800f1921d7b7bf9fcf5bc746f7a7d6d92278f9446c3fa4d0f5	  syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	40	94	94	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	a9ef0e9002ba5376d509680cab61b83e4006532004db5f8a8be59ba53be2a674	  rule ceilF(I:Int)   => I                       [concrete]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	41	95	95	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	32fad4c9ee20f69dfbb14b5da44e934a5cb45ea937904e8d30addda07fc2f6e7	  rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	42	99	99	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	ff13e3906194f5205093c927ffd28289616f862d1e8ef5b075573574b20bf7d2	"  rule applyUn(""-"", F:Float) => 0.0 -Float F"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	43	103	103	syntax	syntax-declaration	function, total, symbol(subF), no-evaluators	True	False	True	True	True	False	False	False	False	False	False	False	dc88746a9f1809d8b93dcd4aa5c657dcbbc9abd46c20b6a89b96c232832a1b45	  syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	44	104	104	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	42f6754894c0411727c42a807a2ab46cb6418b91c7651f01c4504836e4afa8ad	  rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	45	105	105	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	cfb62d53591f296eef200a3293604f619e904970489ffe3a9a10b2269232c6e8	"  rule applyBin(""-"", F1:Float, F2:Float) => subF(F1, F2)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	46	107	107	syntax	syntax-declaration	function, total, symbol(divF), no-evaluators	True	False	True	True	True	False	False	False	False	False	False	False	6fe9418b38a15e239d3980d6874b30485a0b6d2f8fdf620fe1a8bdbfc4e78a5b	  syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	47	108	108	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	272db811480a1576ed2298bf66f32cd82f2438792ba4025d6665c93fe8242ab7	  rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	48	109	109	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	646b16a623a8fd7f6f9f0001ca1a78f30ebecc52416b592177da8f7e574a7de9	"  rule applyBin(""/"", F1:Float, F2:Float) => divF(F1, F2)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	49	111	111	syntax	syntax-declaration	function, total, symbol(addF), no-evaluators	True	False	True	True	True	False	False	False	False	False	False	False	d0fca756d19d877b5b2d0da8f09bc607da5e1ba11b9cc419e6ea477b4fda3212	  syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	50	112	112	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	e1fe330d15a203602ef3b2657e7a2c26d17f85b0225b0acb5635683125e5e0c2	  rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	51	113	113	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	351995152dff64926b1fe8c09a7c5121b6185b446fe869088aa93371ec92efce	"  rule applyBin(""+"", F1:Float, F2:Float) => addF(F1, F2)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	52	115	115	syntax	syntax-declaration	function, total, symbol(mulF), no-evaluators	True	False	True	True	True	False	False	False	False	False	False	False	9de2d7372c8c062145c1eeae9a28455c7b3554ed8898c80edb4f82dee1fdc377	  syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	53	116	116	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	8add9349214af7529dbcad235763a393e8fcc38bb32f28ce88636b4d206cff92	  rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	54	117	117	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	072755d52c96da904308141df45163b5df76f3ef8e47e006f0ddcaf6d02f13db	"  rule applyBin(""*"", F1:Float, F2:Float) => mulF(F1, F2)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	55	119	119	syntax	syntax-declaration	function, total, symbol(powF), no-evaluators	True	False	True	True	True	False	False	False	False	False	False	False	8d1e2f7403ca7c797cb14e8a17c2f354e52e5b2aef41a27feada02377f0ccd0d	  syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	56	120	120	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	c762e54dde4ce365b835684c91c58b73f9ac91143fd07fc2460441836a6f4779	  rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	57	121	121	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	c8306c1cabb8d7e3c3fb8b4a6bf7b64af1d0916857452eb359ce6efd446b8ff7	"  rule applyBin(""**"", F1:Float, F2:Float) => powF(F1, F2)"	SUPPLIED_FIXED_SEMANTICS_UNUSED	Byte-identical to the trusted supplied semantics and not reachable from the submitted body/entry claims. No candidate-local alteration or proof dependency; no narrower false-rule witness was found in this audit.	
reference-semantics/semantics/float.k	58	125	125	syntax	syntax-declaration	function, total, symbol(gtF), no-evaluators	True	False	True	True	True	False	False	False	False	False	False	False	ae4fe76a64e4611a535240297605f21ee6c25bd9536c744019ca14250fd6b454	  syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	59	126	126	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	745ceaf40bf3635d64037d8a777c9f8d4764c07159a88da79444a608b18a63d9	  rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	60	127	127	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	836d4936a597a79c08b4c689bf1f6b6c22b90000d76188fb6dda3f2ceda61748	"  rule applyCmp("">"",  F1:Float, F2:Float) => gtF(F1, F2)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	61	128	128	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	3f2a03170516e797692512498b8099058daa75eff83f2218eac6cb310ceaafa0	"  rule applyCmp("">="", F1:Float, F2:Float) => notBool floatLt(F1, F2)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	62	129	129	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	6bf1d47633832985334fa3ee019ce7bbae33bc9f647e1fbfc29470ccb84121c3	"  rule applyCmp(""<="", F1:Float, F2:Float) => notBool gtF(F1, F2)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	63	132	132	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	7a1597c4b43c1240da8079b2f4ce8850de66d208c1b8d9723290e3d1ae4ab761	"  rule applyBin(""**"", I:Int, F:Float) => powF(intToF(I), F)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	64	133	133	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	54fd69a68565da3ff6a8d2a26bfc2e499789d37fecf2f99b27883946de74d5a1	"  rule applyBin(""**"", F:Float, I:Int) => powF(F, intToF(I))"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	65	134	134	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	9c037fd681ccd14fb3b80df3251f06d9c930dfc8f596c97a10b0c4e679df7e13	"  rule applyBin(""-"",  I:Int, F:Float) => subF(intToF(I), F)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	66	135	135	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	19245c188272a4427e3e68d17174b119fd4cd84aa9de7b91159c0db6fb8a1ee3	"  rule applyBin(""-"",  F:Float, I:Int) => subF(F, intToF(I))"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	67	136	136	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	6c3e3d0224da6e57b1b958a320e40fea66009cc655571a7acfc717e54b823cdb	"  rule applyBin(""+"",  I:Int, F:Float) => addF(intToF(I), F)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	68	137	137	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	52f81ee5ba6cfe7d4a525ec8416f4c5c7b50ff436d81cc4abed36c7ae8fbd780	"  rule applyBin(""+"",  F:Float, I:Int) => addF(F, intToF(I))"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	69	138	138	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	8e534e45436f57d59b06cd804a46f1ab9dab05f8902dc67334936bf0678b38a4	"  rule applyBin(""*"",  I:Int, F:Float) => mulF(intToF(I), F)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	70	139	139	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	12e743ea1e8bdd40dccfba6c5a58aa95065ed32061d4dd2364855eeed966f944	"  rule applyBin(""*"",  F:Float, I:Int) => mulF(F, intToF(I))"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	71	142	142	syntax	syntax-declaration	function, total, symbol(eqF), no-evaluators	True	False	True	True	True	False	False	False	False	False	False	False	390bf4da3376e4c2d9aaaee64bca0bd5fd166770459784dc5c28d9ec8769d1db	  syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	72	143	143	rule	equational-rule	concrete	False	False	False	False	False	False	False	True	False	False	False	False	0a0f9d3d6f863adb77f8754e0f37dd802c01a8966980a7441782b5a43bbef10c	  rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	73	144	144	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	63d69e7f455e0fcab5f1b7a92ae855746c805af8bd0a4e225b539c8e64818e68	"  rule applyCmp(""=="", I:Int, F:Float) => eqF(intToF(I), F)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	74	145	145	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	728e4f922c621e2917692dc4cf0d2f7a94fe9b2b471c8ab9a937f2aee54c0db8	"  rule applyCmp(""=="", F:Float, I:Int) => eqF(F, intToF(I))"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	75	146	146	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	4641e8aa684c0b76716e966a62c8ec1a0b903dea0e755ee3b02c5316df2e5289	"  rule applyCmp(""!="", I:Int, F:Float) => notBool eqF(intToF(I), F)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	76	147	147	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	694144acc35a41072e4cd35c865ecbc6370331c63dad5c7450229ce871bd5761	"  rule applyCmp(""!="", F:Float, I:Int) => notBool eqF(F, intToF(I))"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	77	148	148	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	cb7094cd27d4d98f61aa1406cfbb38ae6828768b69075ebc8555660b2403aa20	"  rule applyCmp(""<"",  I:Int, F:Float) => floatLt(intToF(I), F)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	78	149	149	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	2df2b1f2020470ebede7a1532693267e0433dc318c088ba3f365f82cc9c14abf	"  rule applyCmp(""<"",  F:Float, I:Int) => floatLt(F, intToF(I))"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
reference-semantics/semantics/float.k	79	150	150	rule	equational-rule		False	False	False	False	False	False	False	False	False	False	False	False	daef15b67baf7fd322ad55db6216a1df05f63fea44fe9cbf612a57c6da4cdd51	"  rule applyCmp("">"",  I:Int, F:Float) => gtF(intToF(I), F)"	SUPPLIED_FIXED_SEMANTICS_USED	Byte-identical to the trusted supplied semantics. This declaration/rule is on the submitted body's path; its evaluation/control/state role was checked against the program construct. Float no-evaluator symbols remain explicit fixed-semantics trust boundaries.	
