id	origin	file	line	kind	attributes	review_disposition	normalized
522	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	198	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
523	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	199	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
524	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	200	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
525	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	201	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
526	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	202	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
527	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	203	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
528	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	204	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
529	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	205	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
530	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	206	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I))"
531	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	209	syntax	function,total,symbol	fixed supplied semantics: integrity-verified; inspect relevance	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
532	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	210	rule	concrete	fixed supplied semantics: integrity-verified; inspect relevance	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
533	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	211	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"
534	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	213	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBuiltin(""float"", I:Int, .Vals)   => intToF(I)"
535	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	214	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBuiltin(""float"", F:Float, .Vals) => F"
536	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	217	syntax	function,total,symbol	fixed supplied semantics: integrity-verified; inspect relevance	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
537	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	218	rule	concrete	fixed supplied semantics: integrity-verified; inspect relevance	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
538	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	223	syntax	function,total,symbol	fixed supplied semantics: integrity-verified; inspect relevance	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
539	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	224	rule	concrete	fixed supplied semantics: integrity-verified; inspect relevance	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
540	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	227	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBuiltin(""round"", F:Float, .Vals)        => roundF(F)"
541	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	228	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
542	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	230	syntax	function,total,symbol	fixed supplied semantics: integrity-verified; inspect relevance	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
543	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	231	rule	concrete	fixed supplied semantics: integrity-verified; inspect relevance	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
544	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	232	syntax		fixed supplied semantics: integrity-verified; inspect relevance	"syntax KItem ::= ""#mathSqrt"""
545	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	233	rule	priority	fixed supplied semantics: integrity-verified; inspect relevance	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
546	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	234	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
547	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	235	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
548	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	243	syntax		fixed supplied semantics: integrity-verified; inspect relevance	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
549	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	244	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
550	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	245	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
551	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	246	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
552	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	247	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
553	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	250	syntax		fixed supplied semantics: integrity-verified; inspect relevance	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
554	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	251	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
555	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	252	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
556	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	253	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
557	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	254	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
558	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	261	syntax		fixed supplied semantics: integrity-verified; inspect relevance	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
559	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	262	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
560	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	265	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
561	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	266	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
562	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	267	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
563	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/float.k	270	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
564	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	8	syntax		fixed supplied semantics: integrity-verified; inspect relevance	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"""
565	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	14	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
566	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	18	syntax		fixed supplied semantics: integrity-verified; inspect relevance	syntax Expr ::= closureExpr(ParamNames, Stmts)
567	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	19	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env>
568	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	27	syntax		fixed supplied semantics: integrity-verified; inspect relevance	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
569	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	31	syntax		fixed supplied semantics: integrity-verified; inspect relevance	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
570	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	33	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
571	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	36	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
572	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	42	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
573	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	47	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
574	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	50	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
575	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	53	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
576	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	59	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k>
577	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	63	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
578	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	64	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes>
579	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	68	rule	priority	fixed supplied semantics: integrity-verified; inspect relevance	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)]"
580	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	78	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
581	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	80	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret>
582	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/functions.k	85	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #pop => V ~> CONT </k> <ret>   retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env>   L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
583	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	7	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyUn(""-"", I:Int) => 0 -Int I"
584	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	9	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBin(""+"",  I1:Int, I2:Int) => I1 +Int I2"
585	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	11	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBin(""+"",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
586	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	12	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBin(""+"",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
587	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	13	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBin(""-"",  I1:Int, I2:Int) => I1 -Int I2"
588	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	14	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBin(""*"",  I1:Int, I2:Int) => I1 *Int I2"
589	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	15	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBin(""%"",  I1:Int, I2:Int) => pyMod(I1, I2)"
590	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	16	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
591	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	17	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
592	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	19	syntax	function	fixed supplied semantics: integrity-verified; inspect relevance	syntax Int ::= pyMod(Int, Int) [function]
593	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	20	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
594	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	22	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""<"",  I1:Int, I2:Int)   => I1 <Int  I2"
595	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	23	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""<="", I1:Int, I2:Int)   => I1 <=Int I2"
596	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	24	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp("">"",  I1:Int, I2:Int)   => I1 >Int  I2"
597	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	25	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp("">="", I1:Int, I2:Int)   => I1 >=Int I2"
598	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	26	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""=="", I1:Int, I2:Int)   => I1 ==Int I2"
599	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/int.k	27	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""!="", I1:Int, I2:Int)   => I1 =/=Int I2"
600	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/iter.k	8	syntax		fixed supplied semantics: integrity-verified; inspect relevance	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
601	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	9	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
602	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	10	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
603	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	13	syntax		fixed supplied semantics: integrity-verified; inspect relevance	"syntax ApplyK ::= ""toList"""
604	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	14	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
605	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	15	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
606	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	18	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
607	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	19	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
608	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	20	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
609	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	24	rule	priority	fixed supplied semantics: integrity-verified; inspect relevance	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
610	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	27	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
611	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	28	rule		fixed supplied semantics: integrity-verified; inspect relevance	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)"
612	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	33	syntax	function,total	fixed supplied semantics: integrity-verified; inspect relevance	syntax Bool ::= hasRefVS(ValSeq) [function, total]
613	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	34	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule hasRefVS(.ValSeq)                => false
614	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	35	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
615	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	37	syntax	function	fixed supplied semantics: integrity-verified; inspect relevance	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function] | deepEqV(Val, Val, Map)        [function]
616	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	39	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
617	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	40	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
618	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	41	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
619	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	42	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map) => deepEqV(A, B, HP) andBool deepEqVS(As, Bs, HP)
620	SUPPLIED_SEMANTICS	/tmp/audit-work/51-remove-vowels/candidate/reference-semantics/semantics/list.k	45	rule		fixed supplied semantics: integrity-verified; inspect relevance	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP) requires H in_keys(HP)
