source	start_line	end_line	keyword	class	attributes	function	total	functional	simplification	priority	opaque_symbol	used_by_solution	normalized_sha256	assessment	sentence
reference-semantics/semantics/float.k	233	233	rule	operational	priority(40)	False	False	False	False	priority(40)	False	False	9708f9876df9bd54f74a36d6f213af9a101a9064261c6b8717ef86a520e5f151	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
reference-semantics/semantics/float.k	234	234	rule	operational		False	False	False	False		False	False	7e79b6dbd8c07376bb029b374572020a5420a378a9c49c65d56f1567c002a4c0	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
reference-semantics/semantics/float.k	235	242	rule	operational		False	False	False	False		False	False	92aacf0f7d1171af573c74aad3963d52f8ca64e6286d0f3ad7e7aec588b7d280	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k> // ---- min / max over a FLOAT list — FLOAT branch of the shared #minCont0/#maxCont0 folds (which // seed/step with `requires isInt(V)`, so they are STUCK on floats). These add the `requires // isFloat(V)` seed + a Float-accumulator fold via K's minFloat/maxFloat — concrete for krun. A proof // over a SYMBOLIC float list intercepts min/max problem-locally to an opaque minVF/maxVF (at // #applyK, priority 40, in its verification.k) BEFORE #minAcc0, so this fold is krun-only. Additive: // the isFloat guard is disjoint from the existing isInt one.
reference-semantics/semantics/float.k	243	243	syntax	syntax		False	False	False	False		False	False	a63f310fdba5a6f45aa19461da4b980cdebc96e73ac1a35a94f6c219c4f4ac1f	fixed supplied-semantics item not reached by this program; no candidate extension	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
reference-semantics/semantics/float.k	244	244	rule	operational		False	False	False	False		False	False	838b90fdad470a0cb9ec017aca4445c39c79d1400f0c8199bc5e379d1394c6ac	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
reference-semantics/semantics/float.k	245	245	rule	operational		False	False	False	False		False	False	dfa99d6b3002d3d181db1c1b740bbb0d365de00515a7b0da3d6ccd418d8ad5f0	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
reference-semantics/semantics/float.k	246	246	rule	operational		False	False	False	False		False	False	35a797d2ae5f80419d2f097787037eeac7ac26d46a573a396d00a2c237fe0902	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
reference-semantics/semantics/float.k	247	249	rule	operational		False	False	False	False		False	False	a1f41d00826cf56a35800be5d846bff2a033b3f6bcaf1397f1dcb67661b49162	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k> requires isFloat(V)
reference-semantics/semantics/float.k	250	250	syntax	syntax		False	False	False	False		False	False	cd35b1a809162624d97017592cb4c67cfabdc4236752758dfc73e9223f535029	fixed supplied-semantics item not reached by this program; no candidate extension	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
reference-semantics/semantics/float.k	251	251	rule	operational		False	False	False	False		False	False	785007e31d6e0716e9e2c2607b7db6ddc091436f5499b86dd575c0fc5b1e1546	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
reference-semantics/semantics/float.k	252	252	rule	operational		False	False	False	False		False	False	6b8405dae8d41cf373535771fde16f1e70f4e5c27e9318ec9f469b6c95df0487	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
reference-semantics/semantics/float.k	253	253	rule	operational		False	False	False	False		False	False	700ae0c8579a15db7131fac162e19ae25bcac57d8cb38ce3275296d31d7d0441	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
reference-semantics/semantics/float.k	254	260	rule	operational		False	False	False	False		False	False	8288a6943c5a58d3be8a511421eb20c63fe8f52ff4876377b587c0c96d7dcaef	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k> requires isFloat(V) // ---- sum over a float list (krun; mirrors the min/max float paths). The Int-only shared // #sumCont sticks on a Float yield; switch to a Float-headed fold via addF (concrete twin). // The switch guard carries the SYNTACTIC negation of the Int rule's guard so a symbolic proof // with isInt(V) in its path condition refutes this branch without sort reasoning.
reference-semantics/semantics/float.k	261	261	syntax	syntax		False	False	False	False		False	False	0abd52ddf475c76be88e36b6ae667fa4b020f936fe9da72fa0159555df394556	fixed supplied-semantics item not reached by this program; no candidate extension	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
reference-semantics/semantics/float.k	262	264	rule	operational		False	False	False	False		False	False	2f1184f501b575d4a8952df05fc121110263a6f198ff344bf2726ed5cfb552cf	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k> requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
reference-semantics/semantics/float.k	265	265	rule	operational		False	False	False	False		False	False	65c1e01d9cd3ba0608befb376b26333c0a382f6396af8fad36e39e1ea0018c6c	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
reference-semantics/semantics/float.k	266	266	rule	operational		False	False	False	False		False	False	a39fca22a1537ecfaa404ec9fe4c163ac7600183a1ac70ec53c1f71b2c0cd536	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
reference-semantics/semantics/float.k	267	269	rule	operational		False	False	False	False		False	False	f1353b9a01f4ea8a63619a4f791a8a6904388bcec2de6fab1a0f4d467efdafc8	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k> requires isFloat(V)
reference-semantics/semantics/float.k	270	272	rule	operational		False	False	False	False		False	False	dba3e0024842ced0d7c1cdf793479eaf00fa924fce0cd834d63a596490397345	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k> requires isInt(V) orBool isBool(V)
reference-semantics/semantics/float.k	273	273	endmodule	endmodule		False	False	False	False		False	False	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	fixed supplied-semantics item not reached by this program; no candidate extension	endmodule
reference-semantics/semantics/functions.k	3	3	module	module		False	False	False	False		False	False	443014fc63307393fbae4cefb1f0e0c1626a46f092c728c97ec64c4e2e9cc71d	fixed supplied-semantics item not reached by this program; no candidate extension	module MPY-FUNCTIONS
reference-semantics/semantics/functions.k	4	7	imports	imports		False	False	False	False		False	False	3fde5b005137e52990df7979b7e328515dbf05cd8d4b4efd1d6010567931446e	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-CORE // call routing + callee/arg evaluation (#callee/#args/#argCont) live in call.k; // this module owns the frame lifecycle (bind params, return, pop).
reference-semantics/semantics/functions.k	8	13	syntax	syntax		False	False	False	False		False	True	38852cfad4176eff2e428f218ef19f8dba35bd4b9c9b795fd3e6e2346b2279b6	fixed supplied-semantics execution slice; manually reviewed for this program	"syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int) | #bindP(ParamNames, Vals) | ""#pop"" | ""#endcall"" // ==== def / anonymous closure ============================================="
reference-semantics/semantics/functions.k	14	17	rule	operational	F <- closureVal(PNS;BODY;L)	False	False	False	False		False	True	f981471f7fe1d37edc742ee83b218f62160ea0f267c0c7c8eaa419d7ff573576	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureVal(PNS, BODY, L) ], _) ... </scopes>
reference-semantics/semantics/functions.k	18	18	syntax	syntax		False	False	False	False		False	True	a6aeea98e7de047f34a60286bc922b09e47fb2b1ed36e387cb4dd043ab958d97	fixed supplied-semantics execution slice; manually reviewed for this program	syntax Expr ::= closureExpr(ParamNames, Stmts)
reference-semantics/semantics/functions.k	19	26	rule	operational		False	False	False	False		False	True	a786c280fdd8f0a0c4f58ce9c6395d6d6c05bf8d57bff3d69c2dae8895d67d99	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k> <env> L:Int </env> // ==== annotated def/lambda (closure cells; spec 2.3) ====================== // closureValC(params, cellvars, body, captured-cells). No frame anchor: all // enclosing-local reads are freevars (symtable-complete) and go through the // captured cells; everything else is global/builtin, so the callee frame's // parent is the module scope (0) — sound after the defining frame dies.
reference-semantics/semantics/functions.k	27	30	syntax	syntax		False	False	False	False		False	False	3858d7c3acdfec6d1b91295ad71930c460dee1628153c605891cf8e23e107c37	fixed supplied-semantics item not reached by this program; no candidate extension	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map) // capture: resolve each freevar to the enclosing frame's cellRef, then bind // (FuncDef) or yield (Lambda) the closure value.
reference-semantics/semantics/functions.k	31	32	syntax	syntax		False	False	False	False		False	False	adf59ac49fac375fed8b82627c7f2e97361a74ce540c25191e7364c8443683c5	fixed supplied-semantics item not reached by this program; no candidate extension	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map) | #mkLambda(ParamNames, ParamNames, ParamNames, Stmts, Map)
reference-semantics/semantics/functions.k	33	35	rule	operational		False	False	False	False		False	False	c7913840b3eb69329fe66da5d3c1f4f0a3abc6b814a059ba7855eecbeb837d90	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), BODY:Stmts) => #mkClosure(F, PNS, CVS, FVS, BODY, .Map) ... </k>
reference-semantics/semantics/functions.k	36	41	rule	operational	FV	False	False	False	False		False	False	9260d8509a74e5602f68966df89b4019a08f945c39f9d9563ecebdd490d0ded2	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkClosure(F, PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
reference-semantics/semantics/functions.k	42	46	rule	operational	F <- closureValC(PNS;CVS;BODY;CM)	False	False	False	False		False	False	79ce8ed09e9100199940db64ea62f6dd5dc3d16997661c87fb4642a5bd2b4a4d	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ F <- closureValC(PNS, CVS, BODY, CM) ], _) ... </scopes>
reference-semantics/semantics/functions.k	47	49	rule	operational		False	False	False	False		False	False	deda77ab935136ffc525059ae6f3062f8de96e8d459d155d8ce231e281ab77cb	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> Lambda(Params(PNS:ParamNames), E:Expr) => closureVal(PNS, Return(E) .Stmts, L) ... </k> <env> L:Int </env>
reference-semantics/semantics/functions.k	50	52	rule	operational		False	False	False	False		False	False	37112d13ebff5c38dbbcc21f3de6bef754075cb2a431f4cbff297fb1d401c072	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames), FreeVars(FVS:ParamNames), E:Expr) => #mkLambda(PNS, CVS, FVS, Return(E) .Stmts, .Map) ... </k>
reference-semantics/semantics/functions.k	53	58	rule	operational	FV	False	False	False	False		False	False	ee95b3fb3c96473b23386b2b24d6b2b1414c69c651ebfb2e896cc40501679e7b	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, (FV:String, FVR:ParamNames), BODY:Stmts, CM:Map) => #mkLambda(PNS, CVS, FVR, BODY, CM [ FV <- {M[FV]}:>Val ]) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires FV in_keys(M)
reference-semantics/semantics/functions.k	59	62	rule	operational		False	False	False	False		False	True	ef332e7b4b11c3a69b48d143a193636e601843ca0bd3cf1ec1bacd3bed0fae85	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map) => closureValC(PNS, CVS, BODY, CM) ... </k> // ==== bind params ========================================================
reference-semantics/semantics/functions.k	63	63	rule	operational		False	False	False	False		False	True	e3671d9bac62395286261253cedc1db6b2cc0499988e29cfc0fef9ecb270a51f	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
reference-semantics/semantics/functions.k	64	67	rule	operational	P <- V	False	False	False	False		False	True	6355110fbe6286414fa486b60fae95a3b8139792e9da9b514d2eead47937b380	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ P <- V ], _) ... </scopes> // a param that is a cellvar was pre-bound to its cell at frame entry
reference-semantics/semantics/functions.k	68	77	rule	operational	"P;""$cells"";P;priority(40)"	False	False	False	False	priority(40)	False	True	609a54ad1ff7fe70be985c764d59b237abf76bf1d8b1758a539804e35512ebea	fixed supplied-semantics execution slice; manually reviewed for this program	"rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #cellW({M[P]}:>Val, V) ~> #bindP(PS, VS) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires ""$cells"" in_keys(M) andBool pnMember(P, cellsOf({M[""$cells""]}:>Val)) andBool P in_keys(M) andBool isCellRef({M[P]}:>Val) [priority(40)] // ==== return / pop the frame (the returned expr evaluates by strictness) =="
reference-semantics/semantics/functions.k	78	79	rule	operational		False	False	False	False		False	True	e32ef37e336c744611c4b34d811ac7ae4ebf8b5e2de407b6775937770d40a28c	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> Return(V:Val) ~> _ => #pop </k> <ret> noRet => retV(V) </ret>
reference-semantics/semantics/functions.k	80	84	rule	operational		False	False	False	False		False	True	625259de2459d71d8ecf86ec2e2f9622e4ccb84f3076355f0153f80d19b5356b	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> #endcall => #pop ... </k> <ret> noRet => retV(noneV) </ret> // pop: restore env, DEALLOCATE the callee frame, and wind scopeLoc back (LIFO allocation // makes the saved loc the callee frame's own loc). Sound because no closureVal outlives its // defining frame (frontend subset: no returned/stored closures; module defs live in loc 0).
reference-semantics/semantics/functions.k	85	90	rule	operational	L <- undef	False	False	False	False		False	True	0976ba92bcac43fd697edbd1f7198b551a421c797750f89243f796c52dab75ab	fixed supplied-semantics execution slice; manually reviewed for this program	rule <k> #pop => V ~> CONT </k> <ret> retV(V) => noRet </ret> <stack> ListItem(frame(CONT:K, CALLERL:Int, SAVEDL:Int)) => .List ... </stack> <env> L:Int => CALLERL </env> <scopes> SC:Map => SC [ L <- undef ] </scopes> <scopeLoc> _ => SAVEDL </scopeLoc>
reference-semantics/semantics/functions.k	91	91	endmodule	endmodule		False	False	False	False		False	False	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	fixed supplied-semantics item not reached by this program; no candidate extension	endmodule
reference-semantics/semantics/int.k	4	4	module	module		False	False	False	False		False	False	74fc45d7398a54f6acd3ef6f2de6e8aaaa5970993284ffc2414ef9b80f8ee099	fixed supplied-semantics item not reached by this program; no candidate extension	module MPY-INT
reference-semantics/semantics/int.k	5	6	imports	imports		False	False	False	False		False	False	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-CORE
reference-semantics/semantics/int.k	7	8	rule	equational		False	False	False	False		False	True	bea824a9d0c76babe487fb83fc65f9325c396843c8776705ff5df097dcbe35ab	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyUn(""-"", I:Int) => 0 -Int I"
reference-semantics/semantics/int.k	9	10	rule	equational		False	False	False	False		False	True	c67b19f49aae95f3829124d96c94fe82f2e3663b6927e4c9becb8fa908c947d3	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyBin(""+"", I1:Int, I2:Int) => I1 +Int I2 // Bool participates in int arithmetic (x += (a == b))"
reference-semantics/semantics/int.k	11	11	rule	equational		False	False	False	False		False	True	515cc9110af914220fd043ddada48c7f17365a9bfa328efa8ae0919b5473859a	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyBin(""+"", I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi"
reference-semantics/semantics/int.k	12	12	rule	equational		False	False	False	False		False	True	335d0401d42936641828c8519f03000492eab5fdde729be9ad84a964c192e1ed	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyBin(""+"", B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I"
reference-semantics/semantics/int.k	13	13	rule	equational		False	False	False	False		False	True	045a3b7ba0f87b98701c029636a3617c9a7131d9a4011152d4bcca47c54b5501	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyBin(""-"", I1:Int, I2:Int) => I1 -Int I2"
reference-semantics/semantics/int.k	14	14	rule	equational		False	False	False	False		False	True	b25cf4d3a0b2c5705570985e016c6a573c9b1c47be3b9f677993f1c5a998c7a3	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyBin(""*"", I1:Int, I2:Int) => I1 *Int I2"
reference-semantics/semantics/int.k	15	15	rule	equational		False	False	False	False		False	True	7cfc166283c78d7165e4b29b6a7a8af5e7cecf8afe34ef7d32f9fb2313a573f2	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyBin(""%"", I1:Int, I2:Int) => pyMod(I1, I2)"
reference-semantics/semantics/int.k	16	16	rule	equational		False	False	False	False		False	True	85afa4d25d1446e6442d53737a36d1cc763b73b3fc78e5ee581835eea8b7b0f2	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyBin(""//"", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2"
reference-semantics/semantics/int.k	17	18	rule	equational		False	False	False	False		False	True	614ae406522ba61d5dafd570459dee468b49b861442a3c456ef857b36c41e18a	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyBin(""**"", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0"
reference-semantics/semantics/int.k	19	19	syntax	function-declaration	function	True	False	False	False		False	True	c131b0a212330737a12ec60d92eb60b3277a638e494ba82dba54d486be7e0c1a	fixed supplied-semantics execution slice; manually reviewed for this program	syntax Int ::= pyMod(Int, Int) [function]
reference-semantics/semantics/int.k	20	21	rule	equational		False	False	False	False		False	True	e3bb9293bfdee6b979c9f707348dfd94cb34c6ea9cc50901bfde37efe127d5f7	fixed supplied-semantics execution slice; manually reviewed for this program	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
reference-semantics/semantics/int.k	22	22	rule	equational		False	False	False	False		False	True	10360ae8affd8bc7e27f8eb3e84b9a9da97af8c4b1970f529095f4e98af3c2f6	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyCmp(""<"", I1:Int, I2:Int) => I1 <Int I2"
reference-semantics/semantics/int.k	23	23	rule	equational		False	False	False	False		False	True	c213716c432e960423134537589932a4917bb15ada8af878e32b1f4a71d4cac9	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyCmp(""<="", I1:Int, I2:Int) => I1 <=Int I2"
reference-semantics/semantics/int.k	24	24	rule	equational		False	False	False	False		False	True	fefdcde2267af04c1bdeb0961cbc9cb977147b091ffaebf44a694173a23e1516	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyCmp("">"", I1:Int, I2:Int) => I1 >Int I2"
reference-semantics/semantics/int.k	25	25	rule	equational		False	False	False	False		False	True	463b1de8dd3e82b0fcd03ee7033dc057a279b2a2be351a7a8b3ce80a42c98227	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyCmp("">="", I1:Int, I2:Int) => I1 >=Int I2"
reference-semantics/semantics/int.k	26	26	rule	equational		False	False	False	False		False	True	533193ddf05e9682051473e0f142b3e9586ce8088bd6202dca16db0688e93fd1	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyCmp(""=="", I1:Int, I2:Int) => I1 ==Int I2"
reference-semantics/semantics/int.k	27	27	rule	equational		False	False	False	False		False	True	14ecc12ef5abadb7bac32c0bfe2efbd9eb2f38fd37dfa7a308cec90354697399	fixed supplied-semantics execution slice; manually reviewed for this program	"rule applyCmp(""!="", I1:Int, I2:Int) => I1 =/=Int I2"
reference-semantics/semantics/int.k	28	28	endmodule	endmodule		False	False	False	False		False	False	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	fixed supplied-semantics item not reached by this program; no candidate extension	endmodule
reference-semantics/semantics/iter.k	6	6	module	module		False	False	False	False		False	False	65489422ea2a70bfef194feb6c0efcb5208a49917849941598ec8a343e2ece68	fixed supplied-semantics item not reached by this program; no candidate extension	module MPY-ITER
reference-semantics/semantics/iter.k	7	7	imports	imports		False	False	False	False		False	False	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-CORE
reference-semantics/semantics/iter.k	8	8	syntax	syntax		False	False	False	False		False	False	2fa814827c664147e6d7c96edd48c3a829a22cd77adc337afbe1fec74dba68ec	fixed supplied-semantics item not reached by this program; no candidate extension	"syntax KItem ::= #iterNext(Iterable) | ""#iterDone"" | #iterYield(Val, Iterable)"
reference-semantics/semantics/iter.k	9	9	endmodule	endmodule		False	False	False	False		False	False	4c5df27adc717388cee7175c70de02f160d4f9a8e25c48eb0fc23e1968ad13f4	fixed supplied-semantics item not reached by this program; no candidate extension	endmodule
reference-semantics/semantics/list.k	3	3	module	module		False	False	False	False		False	False	61efb165f96a6f5cda9e0ada6aa477f882898ac2258363d4a6911fbe5ca45ee4	fixed supplied-semantics item not reached by this program; no candidate extension	module MPY-LIST
reference-semantics/semantics/list.k	4	4	imports	imports		False	False	False	False		False	False	4258a966960e81238ac1318ebb92f5cd383bcf94ed5077b6dea55341a4254bfd	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-CORE
reference-semantics/semantics/list.k	5	5	imports	imports		False	False	False	False		False	False	8ad41781e06e91093b117ccd78f6f10180a840cf3b4adaa62547edd340b26acc	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-ITER
reference-semantics/semantics/list.k	6	8	imports	imports		False	False	False	False		False	False	30f0f78ff6f9a0ba25c0836ab3263c18faf646d26dd9dc5f53ef96f71377b535	fixed supplied-semantics item not reached by this program; no candidate extension	imports MPY-OPERATORS // ==== iteration (the iterator protocol's list case) =======================
reference-semantics/semantics/list.k	9	9	rule	operational		False	False	False	False		False	False	92f64fe670702341ba82d9aaa63eca3a1927b56437b86ed5d187461d3f017d83	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterNext(list(.ValSeq)) => #iterDone ... </k>
reference-semantics/semantics/list.k	10	12	rule	operational	...	False	False	False	False		False	False	fdf21a976315d3b5c3e1d500d40d9aa5d14a3a2a4c961755c9da46fed4a59f2f	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k> // ==== ListExpr: [...] literal -> a fresh heap object =======================
reference-semantics/semantics/list.k	13	13	syntax	syntax		False	False	False	False		False	False	3d024af826bb0836a06da6fe46f0ff98c9b78f2c58b136c80135b77c71073d7d	fixed supplied-semantics item not reached by this program; no candidate extension	"syntax ApplyK ::= ""toList"""
reference-semantics/semantics/list.k	14	14	rule	operational		False	False	False	False		False	False	f3163ec1febd09901035e7b494bbfc753c89a46a9286d5ed34309f5bf3a03b91	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
reference-semantics/semantics/list.k	15	17	rule	operational		False	False	False	False		False	False	68fcfe1bf72056b8074e8f95bf71503b090a15f862b640390e2cbcd44380db96	fixed supplied-semantics item not reached by this program; no candidate extension	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k> // ==== list ops: + / == / != ===============================================
reference-semantics/semantics/list.k	18	18	syntax	function-declaration	function;total	True	True	False	False		False	False	ac8c744da9bbc4a3bc2a3f5ce845163aab64e079291f25529f7fea3a7eb17b02	fixed supplied-semantics item not reached by this program; no candidate extension	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
reference-semantics/semantics/list.k	19	19	rule	equational		False	False	False	False		False	False	68f539c882c79f5546657cc91f8fb71028a6aa18a578a462aa805712c1ca0b1a	fixed supplied-semantics item not reached by this program; no candidate extension	rule valSeqConcat(.ValSeq, T:ValSeq) => T
reference-semantics/semantics/list.k	20	23	rule	equational		False	False	False	False		False	False	7c426da56f88885b5f9647671b229df65da1d25803f02c30891a308ff284b5f8	fixed supplied-semantics item not reached by this program; no candidate extension	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T)) // list + list constructs a NEW object (k-cell — it allocates; operands land here // already deref'd). priority(45) beats the generic BinOp dispatch.
reference-semantics/semantics/list.k	24	26	rule	operational	priority(45)	False	False	False	False	priority(45)	False	False	e435eea17b21e910a9b3b2c2b60e93607bc638e239ecfa7cbcbb94a8bbb946c9	fixed supplied-semantics item not reached by this program; no candidate extension	"rule <k> BinOp(""+"", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k> [priority(45)]"
reference-semantics/semantics/list.k	27	27	rule	equational		False	False	False	False		False	False	408c1dfb03ffb9842e1592e2fc229c8dc323c41b1a08feced658b6845110398c	fixed supplied-semantics item not reached by this program; no candidate extension	"rule applyCmp(""=="", list(A:ValSeq), list(B:ValSeq)) => A ==K B"
reference-semantics/semantics/list.k	28	32	rule	equational		False	False	False	False		False	False	cf305df5136c5cbb6320a5b3547645a7f7667e8ecd4b383493bc28fae330a0b7	fixed supplied-semantics item not reached by this program; no candidate extension	"rule applyCmp(""!="", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B) // ==== deep equality when elements are heap objects (list-of-lists) ======== // Python == is structural at every depth. Fires ONLY when a ref is present // (the guard decides on concrete seqs); the plain ==K path above is unchanged."
