file	line	kind	attributes	decision	rationale	statement
/reference/reference-semantics/semantics/float.k	71	rule	priority(40)	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule <k> Call(Attribute(Name(""math""), ""floor""), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]"
/reference/reference-semantics/semantics/float.k	72	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
/reference/reference-semantics/semantics/float.k	73	syntax	function, total, symbol(floorFI)	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
/reference/reference-semantics/semantics/float.k	74	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule floorFI(I:Int)   => I                        [concrete]
/reference/reference-semantics/semantics/float.k	75	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
/reference/reference-semantics/semantics/float.k	78	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBuiltin(""floor"", V:Val, .Vals) => floorFI(V)"
/reference/reference-semantics/semantics/float.k	79	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBuiltin(""ceil"",  V:Val, .Vals) => ceilF(V)"
/reference/reference-semantics/semantics/float.k	82	syntax		FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
/reference/reference-semantics/semantics/float.k	83	rule	priority(40)	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule <k> Call(Attribute(Name(""math""), ""pow""), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]"
/reference/reference-semantics/semantics/float.k	84	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
/reference/reference-semantics/semantics/float.k	85	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
/reference/reference-semantics/semantics/float.k	86	syntax	function, total, symbol(toF)	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Float ::= toF(Val) [function, total, symbol(toF)]
/reference/reference-semantics/semantics/float.k	87	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule toF(F:Float) => F        [concrete]
/reference/reference-semantics/semantics/float.k	88	rule	concrete;concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule toF(I:Int)   => intToF(I) [concrete]
/reference/reference-semantics/semantics/float.k	93	syntax	function, total, symbol(ceilF)	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
/reference/reference-semantics/semantics/float.k	94	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule ceilF(I:Int)   => I                       [concrete]
/reference/reference-semantics/semantics/float.k	95	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
/reference/reference-semantics/semantics/float.k	99	rule	no-evaluators	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyUn(""-"", F:Float) => 0.0 -Float F"
/reference/reference-semantics/semantics/float.k	103	syntax	function, total, symbol(subF), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
/reference/reference-semantics/semantics/float.k	104	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
/reference/reference-semantics/semantics/float.k	105	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""-"", F1:Float, F2:Float) => subF(F1, F2)"
/reference/reference-semantics/semantics/float.k	107	syntax	function, total, symbol(divF), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
/reference/reference-semantics/semantics/float.k	108	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
/reference/reference-semantics/semantics/float.k	109	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""/"", F1:Float, F2:Float) => divF(F1, F2)"
/reference/reference-semantics/semantics/float.k	111	syntax	function, total, symbol(addF), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
/reference/reference-semantics/semantics/float.k	112	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
/reference/reference-semantics/semantics/float.k	113	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""+"", F1:Float, F2:Float) => addF(F1, F2)"
/reference/reference-semantics/semantics/float.k	115	syntax	function, total, symbol(mulF), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
/reference/reference-semantics/semantics/float.k	116	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
/reference/reference-semantics/semantics/float.k	117	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""*"", F1:Float, F2:Float) => mulF(F1, F2)"
/reference/reference-semantics/semantics/float.k	119	syntax	function, total, symbol(powF), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
/reference/reference-semantics/semantics/float.k	120	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
/reference/reference-semantics/semantics/float.k	121	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""**"", F1:Float, F2:Float) => powF(F1, F2)"
/reference/reference-semantics/semantics/float.k	125	syntax	function, total, symbol(gtF), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
/reference/reference-semantics/semantics/float.k	126	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
/reference/reference-semantics/semantics/float.k	127	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp("">"",  F1:Float, F2:Float) => gtF(F1, F2)"
/reference/reference-semantics/semantics/float.k	128	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp("">="", F1:Float, F2:Float) => notBool floatLt(F1, F2)"
/reference/reference-semantics/semantics/float.k	129	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp(""<="", F1:Float, F2:Float) => notBool gtF(F1, F2)"
/reference/reference-semantics/semantics/float.k	132	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""**"", I:Int, F:Float) => powF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	133	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""**"", F:Float, I:Int) => powF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	134	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""-"",  I:Int, F:Float) => subF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	135	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""-"",  F:Float, I:Int) => subF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	136	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""+"",  I:Int, F:Float) => addF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	137	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""+"",  F:Float, I:Int) => addF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	138	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""*"",  I:Int, F:Float) => mulF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	139	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""*"",  F:Float, I:Int) => mulF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	142	syntax	function, total, symbol(eqF), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
/reference/reference-semantics/semantics/float.k	143	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
/reference/reference-semantics/semantics/float.k	144	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp(""=="", I:Int, F:Float) => eqF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	145	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp(""=="", F:Float, I:Int) => eqF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	146	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp(""!="", I:Int, F:Float) => notBool eqF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	147	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp(""!="", F:Float, I:Int) => notBool eqF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	148	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp(""<"",  I:Int, F:Float) => floatLt(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	149	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp(""<"",  F:Float, I:Int) => floatLt(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	150	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp("">"",  I:Int, F:Float) => gtF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	151	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp("">"",  F:Float, I:Int) => gtF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	154	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp(""=="", V:Val, noneV) => V ==K noneV"
/reference/reference-semantics/semantics/float.k	155	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp(""!="", V:Val, noneV) => notBool (V ==K noneV)"
/reference/reference-semantics/semantics/float.k	160	syntax	function, total, symbol(decStrToF), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
/reference/reference-semantics/semantics/float.k	161	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
/reference/reference-semantics/semantics/float.k	162	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
/reference/reference-semantics/semantics/float.k	165	syntax	function	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= headIS(IntSeq) [function]
/reference/reference-semantics/semantics/float.k	166	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule headIS(iCons(C:Int, _:IntSeq)) => C
/reference/reference-semantics/semantics/float.k	167	syntax	function, total;function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
/reference/reference-semantics/semantics/float.k	168	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
/reference/reference-semantics/semantics/float.k	169	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule intPartAcc(.IntSeq, A:Int) => A
/reference/reference-semantics/semantics/float.k	170	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
/reference/reference-semantics/semantics/float.k	171	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
/reference/reference-semantics/semantics/float.k	173	syntax	function, total;function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
/reference/reference-semantics/semantics/float.k	174	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule fracPart(.IntSeq) => 0
/reference/reference-semantics/semantics/float.k	175	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
/reference/reference-semantics/semantics/float.k	176	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
/reference/reference-semantics/semantics/float.k	177	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule fracAcc(.IntSeq, A:Int) => A
/reference/reference-semantics/semantics/float.k	178	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
/reference/reference-semantics/semantics/float.k	179	syntax	function, total;function, total	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
/reference/reference-semantics/semantics/float.k	180	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule fracScale(.IntSeq) => 1
/reference/reference-semantics/semantics/float.k	181	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
/reference/reference-semantics/semantics/float.k	182	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
/reference/reference-semantics/semantics/float.k	183	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule fscAcc(.IntSeq, A:Int) => A
/reference/reference-semantics/semantics/float.k	184	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
/reference/reference-semantics/semantics/float.k	185	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"
/reference/reference-semantics/semantics/float.k	186	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBuiltin(""float"", I:Int, .Vals)          => intToF(I)"
/reference/reference-semantics/semantics/float.k	187	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBuiltin(""float"", F:Float, .Vals)        => F"
/reference/reference-semantics/semantics/float.k	190	syntax	function, total, symbol(divFloatIntV), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
/reference/reference-semantics/semantics/float.k	191	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
/reference/reference-semantics/semantics/float.k	192	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I)"
/reference/reference-semantics/semantics/float.k	195	syntax	function, total, symbol(intToF), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
/reference/reference-semantics/semantics/float.k	196	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
/reference/reference-semantics/semantics/float.k	197	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	198	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	199	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	200	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	201	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	202	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	203	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	204	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	205	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
/reference/reference-semantics/semantics/float.k	206	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I))"
/reference/reference-semantics/semantics/float.k	209	syntax	function, total, symbol(truncF), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
/reference/reference-semantics/semantics/float.k	210	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
/reference/reference-semantics/semantics/float.k	211	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"
/reference/reference-semantics/semantics/float.k	213	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBuiltin(""float"", I:Int, .Vals)   => intToF(I)"
/reference/reference-semantics/semantics/float.k	214	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBuiltin(""float"", F:Float, .Vals) => F"
/reference/reference-semantics/semantics/float.k	217	syntax	function, total, symbol(roundF), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
/reference/reference-semantics/semantics/float.k	218	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
/reference/reference-semantics/semantics/float.k	223	syntax	function, total, symbol(roundFN), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
/reference/reference-semantics/semantics/float.k	224	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
/reference/reference-semantics/semantics/float.k	227	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBuiltin(""round"", F:Float, .Vals)        => roundF(F)"
/reference/reference-semantics/semantics/float.k	228	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
/reference/reference-semantics/semantics/float.k	230	syntax	function, total, symbol(sqrtF), no-evaluators	FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
/reference/reference-semantics/semantics/float.k	231	rule	concrete	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
/reference/reference-semantics/semantics/float.k	232	syntax		FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	"syntax KItem ::= ""#mathSqrt"""
/reference/reference-semantics/semantics/float.k	233	rule	priority(40)	FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	"rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
/reference/reference-semantics/semantics/float.k	234	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
/reference/reference-semantics/semantics/float.k	235	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
/reference/reference-semantics/semantics/float.k	243	syntax		FIXED_DECLARATION_UNUSED	Byte-identical supplied-semantics declaration; not reached by the submitted program.	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
/reference/reference-semantics/semantics/float.k	244	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
/reference/reference-semantics/semantics/float.k	245	rule		FIXED_UNUSED_OPAQUE_BOUNDARY	Opaque/concrete helper family is not reached by the submitted program or proof.	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
