COMMAND: python3 /audit-output/evidence/classify_k_inventory.py /tmp/audit-work/candidate/reference-semantics/semantics.k /tmp/audit-work/candidate/reference-semantics/semantics /tmp/audit-work/candidate/verification.k /tmp/audit-work/candidate/spec.k
DECISION_COUNTS
ACCEPT_EXACT_PROGRAM_MACRO	8
ACCEPT_ITERATOR_ABSTRACTION	2
ACCEPT_PROOF_LOCAL_DECLARATION	7
ACCEPT_RESULT_SUMMARY	1
ACCEPT_RESULT_SUMMARY_EQUATION	8
ACCEPT_SUPPLIED_DISJOINT	601
ACCEPT_SUPPLIED_OPAQUE_INERT	25
ACCEPT_SUPPLIED_RELEVANT	281
ACCEPT_SUPPLIED_RUNTIME_ONLY	21
ACCEPT_VALIDATED_OPERATIONAL_LEMMA	1
ACCEPT_WITH_INERT_UNDERDEFINITION	2
TARGET_CLAIM	2
TOTAL_DECIDED	959

ID	SOURCE	KIND	ATTRS	DECISION	RATIONALE	DECLARATION
0527	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:203	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
0528	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:204	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
0529	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:205	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
0530	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:206	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
0531	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:209	syntax	function,total,symbol,no-evaluators	ACCEPT_SUPPLIED_OPAQUE_INERT	trusted supplied primitive; no such symbol is reachable in this integer-list program	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
0532	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:210	rule	concrete,equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
0533	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:211	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
0534	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:213	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyBuiltin("float", I:Int, .Vals)   => intToF(I)
0535	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:214	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyBuiltin("float", F:Float, .Vals) => F
0536	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:217	syntax	function,total,symbol,no-evaluators	ACCEPT_SUPPLIED_OPAQUE_INERT	trusted supplied primitive; no such symbol is reachable in this integer-list program	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
0537	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:218	rule	concrete,equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule roundF(F:Float)
0538	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:223	syntax	function,total,symbol,no-evaluators	ACCEPT_SUPPLIED_OPAQUE_INERT	trusted supplied primitive; no such symbol is reachable in this integer-list program	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
0539	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:224	rule	concrete,equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule roundFN(F:Float, N:Int)
0540	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:227	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyBuiltin("round", F:Float, .Vals)        => roundF(F)
0541	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:228	rule	equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
0542	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:230	syntax	function,total,symbol,no-evaluators	ACCEPT_SUPPLIED_OPAQUE_INERT	trusted supplied primitive; no such symbol is reachable in this integer-list program	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
0543	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:231	rule	concrete,equational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
0544	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:232	syntax	-	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax KItem ::= "#mathSqrt"
0545	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:233	rule	priority,operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
0546	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:234	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
0547	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:235	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
0548	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:243	syntax	-	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
0549	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:244	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
0550	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:245	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
0551	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:246	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
0552	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:247	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k>
0553	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:250	syntax	-	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
0554	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:251	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
0555	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:252	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
0556	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:253	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
0557	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:254	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k>
0558	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:261	syntax	-	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
0559	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:262	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int)
0560	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:265	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
0561	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:266	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
0562	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:267	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float)
0563	/tmp/audit-work/candidate/reference-semantics/semantics/float.k:270	rule	operational	ACCEPT_SUPPLIED_DISJOINT	inspected supplied rule; its syntax/guards are disjoint from every submitted-program execution term	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float)
0564	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:8	syntax	-	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax KItem ::= frame(continuation: K, callerEnv: Int, savedLoc: Int)
0565	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:14	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> FuncDef(F:String, Params(PNS:ParamNames), BODY:Stmts) => .K ... </k>
0566	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:18	syntax	-	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax Expr ::= closureExpr(ParamNames, Stmts)
0567	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:19	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> closureExpr(PNS:ParamNames, BODY:Stmts) => closureVal(PNS, BODY, L) ... </k>
0568	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:27	syntax	-	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax Val ::= closureValC(ParamNames, ParamNames, Stmts, Map)
0569	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:31	syntax	-	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax KItem ::= #mkClosure(String, ParamNames, ParamNames, ParamNames, Stmts, Map)
0570	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:33	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> FuncDef(F:String, Params(PNS:ParamNames), CellVars(CVS:ParamNames),
0571	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:36	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames,
0572	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:42	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #mkClosure(F:String, PNS:ParamNames, CVS:ParamNames,
0573	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:47	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> Lambda(Params(PNS:ParamNames), E:Expr)
0574	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:50	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> Lambda(Params(PNS:ParamNames), CellVars(CVS:ParamNames),
0575	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:53	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames,
0576	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:59	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #mkLambda(PNS:ParamNames, CVS:ParamNames, .ParamNames, BODY:Stmts, CM:Map)
0577	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:63	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #bindP(.ParamNames, .Vals) => .K ... </k>
0578	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:64	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals)) => #bindP(PS, VS) ... </k>
0579	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:68	rule	priority,operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #bindP((P:String, PS:ParamNames), (V:Val, VS:Vals))
0580	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:78	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> Return(V:Val) ~> _ => #pop </k>
0581	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:80	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #endcall => #pop ... </k>
0582	/tmp/audit-work/candidate/reference-semantics/semantics/functions.k:85	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #pop => V ~> CONT </k>
0583	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:7	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyUn("-", I:Int) => 0 -Int I
0584	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:9	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyBin("+",  I1:Int, I2:Int) => I1 +Int I2
0585	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:11	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyBin("+",  I:Int, B:Bool) => I +Int #if B #then 1 #else 0 #fi
0586	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:12	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyBin("+",  B:Bool, I:Int) => #if B #then 1 #else 0 #fi +Int I
0587	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:13	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyBin("-",  I1:Int, I2:Int) => I1 -Int I2
0588	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:14	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyBin("*",  I1:Int, I2:Int) => I1 *Int I2
0589	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:15	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyBin("%",  I1:Int, I2:Int) => pyMod(I1, I2)
0590	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:16	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyBin("//", I1:Int, I2:Int) => (I1 -Int pyMod(I1, I2)) /Int I2
0591	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:17	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyBin("**", I1:Int, I2:Int) => I1 ^Int I2 requires I2 >=Int 0
0592	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:19	syntax	function	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax Int ::= pyMod(Int, Int) [function]
0593	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:20	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule pyMod(I1:Int, I2:Int) => ((I1 %Int I2) +Int I2) %Int I2
0594	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:22	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyCmp("<",  I1:Int, I2:Int)   => I1 <Int  I2
0595	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:23	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyCmp("<=", I1:Int, I2:Int)   => I1 <=Int I2
0596	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:24	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyCmp(">",  I1:Int, I2:Int)   => I1 >Int  I2
0597	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:25	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyCmp(">=", I1:Int, I2:Int)   => I1 >=Int I2
0598	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:26	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyCmp("==", I1:Int, I2:Int)   => I1 ==Int I2
0599	/tmp/audit-work/candidate/reference-semantics/semantics/int.k:27	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyCmp("!=", I1:Int, I2:Int)   => I1 =/=Int I2
0600	/tmp/audit-work/candidate/reference-semantics/semantics/iter.k:8	syntax	-	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax KItem ::= #iterNext(Iterable) | "#iterDone" | #iterYield(Val, Iterable)
0601	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:9	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #iterNext(list(.ValSeq))                => #iterDone ... </k>
0602	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:10	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #iterNext(list(vCons(V:Val, R:ValSeq))) => #iterYield(V, list(R)) ... </k>
0603	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:13	syntax	-	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax ApplyK ::= "toList"
0604	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:14	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> ListExpr(ES:Exprs) => #evalArgs(ES, .Vals, toList) ... </k>
0605	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:15	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #applyK(toList, ACC:Vals) => #alloc(list(vals2valSeq(ACC))) ... </k>
0606	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:18	syntax	function,total	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax ValSeq ::= valSeqConcat(ValSeq, ValSeq) [function, total]
0607	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:19	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule valSeqConcat(.ValSeq, T:ValSeq)                => T
0608	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:20	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule valSeqConcat(vCons(V:Val, S:ValSeq), T:ValSeq) => vCons(V, valSeqConcat(S, T))
0609	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:24	rule	priority,operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> BinOp("+", list(A:ValSeq), list(B:ValSeq)) => #alloc(list(valSeqConcat(A, B))) ... </k>
0610	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:27	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyCmp("==", list(A:ValSeq), list(B:ValSeq)) => A ==K B
0611	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:28	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule applyCmp("!=", list(A:ValSeq), list(B:ValSeq)) => notBool (A ==K B)
0612	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:33	syntax	function,total	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax Bool ::= hasRefVS(ValSeq) [function, total]
0613	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:34	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule hasRefVS(.ValSeq)                => false
0614	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:35	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule hasRefVS(vCons(V:Val, R:ValSeq)) => isRefV(V) orBool hasRefVS(R)
0615	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:37	syntax	function	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax Bool ::= deepEqVS(ValSeq, ValSeq, Map) [function]
0616	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:39	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule deepEqVS(.ValSeq, .ValSeq, _:Map)                   => true
0617	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:40	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule deepEqVS(.ValSeq, vCons(_:Val, _:ValSeq), _:Map)    => false
0618	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:41	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule deepEqVS(vCons(_:Val, _:ValSeq), .ValSeq, _:Map)    => false
0619	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:42	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule deepEqVS(vCons(A:Val, As:ValSeq), vCons(B:Val, Bs:ValSeq), HP:Map)
0620	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:45	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule deepEqV(ref(H:Int), B:Val, HP:Map) => deepEqV({HP[H]}:>Val, B, HP)
0621	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:47	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule deepEqV(A:Val, ref(H:Int), HP:Map) => deepEqV(A, {HP[H]}:>Val, HP)
0622	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:49	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule deepEqV(list(A:ValSeq), list(B:ValSeq), HP:Map) => deepEqVS(A, B, HP)
0623	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:50	rule	equational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule deepEqV(A:Val, B:Val, _:Map) => A ==K B [owise]
0624	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:53	rule	priority,operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> #applyK(toCall(boundMethodV(ref(H:Int), "append")), (V:Val, .Vals)) => noneV ... </k>
0625	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:58	syntax	-	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	syntax KItem ::= #memberAcc(Val, Iterable) | #memberCont(Val) | "#notB"
0626	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:59	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> Compare(LV:Val, CmpOp("in",     list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ... </k>
0627	/tmp/audit-work/candidate/reference-semantics/semantics/list.k:60	rule	operational	ACCEPT_SUPPLIED_RELEVANT	inspected supplied rule; patterns, evaluation order, and state effects match the used construct	rule <k> Compare(LV:Val, CmpOp("not in", list(VS:ValSeq))) => #memberAcc(LV, list(VS)) ~> #notB ... </k>
