source	line	module	category	flags	used_term_hits	code	text	decision	reason
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	198	MPY-FLOAT	ordinary-rule		Int,IntSeq,Str	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS)))	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS)))	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	200	MPY-FLOAT	requires	concrete	Int	requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]	requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]	FIXED_MODEL_STRUCTURAL	structural module/import/guard item; no standalone result rewrite
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	201	MPY-FLOAT	syntax-declaration	function	Int,IntSeq	syntax Int ::= headIS(IntSeq) [function]	syntax Int ::= headIS(IntSeq) [function]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	202	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule headIS(iCons(C:Int, _:IntSeq)) => C	rule headIS(iCons(C:Int, _:IntSeq)) => C	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	203	MPY-FLOAT	syntax-declaration	function,total	Int,IntSeq	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	204	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	205	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule intPartAcc(.IntSeq, A:Int) => A	rule intPartAcc(.IntSeq, A:Int) => A	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	206	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	207	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48))	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48))	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	208	MPY-FLOAT	requires		Int	requires C =/=Int 46	requires C =/=Int 46	FIXED_MODEL_STRUCTURAL	structural module/import/guard item; no standalone result rewrite
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	209	MPY-FLOAT	syntax-declaration	function,total	Int,IntSeq	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	210	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule fracPart(.IntSeq) => 0	rule fracPart(.IntSeq) => 0	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	211	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	212	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	213	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule fracAcc(.IntSeq, A:Int) => A	rule fracAcc(.IntSeq, A:Int) => A	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	214	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	215	MPY-FLOAT	syntax-declaration	function,total	Int,IntSeq	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	216	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule fracScale(.IntSeq) => 1	rule fracScale(.IntSeq) => 1	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	217	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	218	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	219	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule fscAcc(.IntSeq, A:Int) => A	rule fscAcc(.IntSeq, A:Int) => A	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	220	MPY-FLOAT	ordinary-rule		Int,IntSeq	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	221	MPY-FLOAT	ordinary-rule		Int,IntSeq,Str,str(	"rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"	"rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	222	MPY-FLOAT	ordinary-rule		Int	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	223	MPY-FLOAT	ordinary-rule			"rule applyBuiltin(""float"", F:Float, .Vals) => F"	"rule applyBuiltin(""float"", F:Float, .Vals) => F // ---- float / int division (promoted from mean_absolute_deviation) ----"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	226	MPY-FLOAT	syntax-declaration	function,total,symbol	Int	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]	OPAQUE_FIXED_UNUSED_NO_DEPENDENCY	fixed supplied-model opaque symbol; absent from submitted program, both claims, digitSumIS, and every reachable term
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	227	MPY-FLOAT	ordinary-rule	concrete	Int	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	228	MPY-FLOAT	ordinary-rule		Int,applyBin	"rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I)"	"rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I) // ---- int -> float promotion for the remaining mixed arithmetic/compares ----"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	231	MPY-FLOAT	syntax-declaration	function,total,symbol	Int	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]	OPAQUE_FIXED_UNUSED_NO_DEPENDENCY	fixed supplied-model opaque symbol; absent from submitted program, both claims, digitSumIS, and every reachable term
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	232	MPY-FLOAT	ordinary-rule	concrete	Int	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	233	MPY-FLOAT	ordinary-rule		Int,applyBin	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"	"rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	234	MPY-FLOAT	ordinary-rule		Int,applyBin	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"	"rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	235	MPY-FLOAT	ordinary-rule		Int,applyBin	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"	"rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	236	MPY-FLOAT	ordinary-rule		Int,applyBin	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"	"rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	237	MPY-FLOAT	ordinary-rule		Int,applyBin	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"	"rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	238	MPY-FLOAT	ordinary-rule		Int,applyBin	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"	"rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I)) // (mixed Int/Float comparison is defined exactly above via ltIF/ltFI/eqIF; // the former floatLt(intToF(...)) duplicates were removed for exactness.) // ---- conversions: int(float) truncates toward zero; float(int); round; math.sqrt ----"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	243	MPY-FLOAT	syntax-declaration	function,total,symbol	Int	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]	OPAQUE_FIXED_UNUSED_NO_DEPENDENCY	fixed supplied-model opaque symbol; absent from submitted program, both claims, digitSumIS, and every reachable term
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	244	MPY-FLOAT	ordinary-rule	concrete	Int	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	245	MPY-FLOAT	ordinary-rule			"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"	"rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	247	MPY-FLOAT	ordinary-rule		Int	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"	"rule applyBuiltin(""float"", I:Int, .Vals) => intToF(I)"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	248	MPY-FLOAT	ordinary-rule			"rule applyBuiltin(""float"", F:Float, .Vals) => F"	"rule applyBuiltin(""float"", F:Float, .Vals) => F // round: Python half-even (banker's); round(F, N) scales by 10^N"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	251	MPY-FLOAT	syntax-declaration	function,total,symbol	Int	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]	OPAQUE_FIXED_UNUSED_NO_DEPENDENCY	fixed supplied-model opaque symbol; absent from submitted program, both claims, digitSumIS, and every reachable term
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	252	MPY-FLOAT	ordinary-rule	concrete	Int	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete] // round(F, N): CPython rounds the EXACT binary value of F at the Nth decimal // place, half-to-even, then converts to the nearest double. The old code did // Int2Float(roundF(F *Float 10^N)) / 10^N — the float multiply F *Float 10^N // misrounds the half-way decision (witness: a Heron triangle area that must // round to 2.69 came out 2.68). Exact version, via arbitrary-precision integers: // F = numer / 2^k numer = Float2Int(F * 2^(52-e)), k = 52 - exponentFloat(F) // q = round-half-even( numer * 10^N , 2^k ) (exact big-integer round) // result = nearest double to q / 10^N // IEEE division is correctly rounded, so (double)q /Float (double)10^N equals // the nearest double to q/10^N whenever q and 10^N are exactly representable. // Guarded to finite F with |F| < 1e12 and |F|*10^N < 2^52 (keeps numer and q // exactly representable) and a non-subnormal exponent (avoids 2^k overflowing a // double); the exotic tail keeps the old path, so nothing regresses. // Opaque for kprove, [concrete] for krun.	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	271	MPY-FLOAT	syntax-declaration	function,total,symbol	Int	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]	OPAQUE_FIXED_UNUSED_NO_DEPENDENCY	fixed supplied-model opaque symbol; absent from submitted program, both claims, digitSumIS, and every reachable term
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	272	MPY-FLOAT	ordinary-rule		Int	rule roundFN(F:Float, N:Int) => roundExactFN(F, N)	rule roundFN(F:Float, N:Int) => roundExactFN(F, N)	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	273	MPY-FLOAT	requires	concrete	Int	requires notBool isNaN(F) andBool notBool isInfinite(F) andBool N >=Int 0 andBool absFloat(F) <Float 1000000000000.0 andBool (absFloat(F) *Float Int2Float(10 ^Int N, 53, 11)) <Float 4500000000000000.0 andBool exponentFloat(F) >Int -900 [concrete]	requires notBool isNaN(F) andBool notBool isInfinite(F) andBool N >=Int 0 andBool absFloat(F) <Float 1000000000000.0 andBool (absFloat(F) *Float Int2Float(10 ^Int N, 53, 11)) <Float 4500000000000000.0 andBool exponentFloat(F) >Int -900 [concrete]	FIXED_MODEL_STRUCTURAL	structural module/import/guard item; no standalone result rewrite
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	277	MPY-FLOAT	ordinary-rule	owise,concrete	Int	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [owise, concrete]	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [owise, concrete]	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	281	MPY-FLOAT	syntax-declaration	function	Int	syntax Float ::= roundExactFN(Float, Int) [function]	syntax Float ::= roundExactFN(Float, Int) [function]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	282	MPY-FLOAT	ordinary-rule	concrete	Int	rule roundExactFN(F:Float, N:Int) => rheToFloat(rndHalfEven(rExNumer(F) *Int (10 ^Int N), rExDenom(F)), 10 ^Int N, F) [concrete]	rule roundExactFN(F:Float, N:Int) => rheToFloat(rndHalfEven(rExNumer(F) *Int (10 ^Int N), rExDenom(F)), 10 ^Int N, F) [concrete] // exact fraction of a finite in-range float: F = rExNumer(F) / rExDenom(F), // rExDenom(F) = 2^k, k = 52 - exponentFloat(F) >= 0 within the guard above.	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	287	MPY-FLOAT	syntax-declaration	function	Int	syntax Int ::= rExK(Float) [function]	syntax Int ::= rExK(Float) [function]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	288	MPY-FLOAT	ordinary-rule	concrete	Int	rule rExK(F:Float) => 52 -Int exponentFloat(F) [concrete]	rule rExK(F:Float) => 52 -Int exponentFloat(F) [concrete]	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	289	MPY-FLOAT	syntax-declaration	function	Int	syntax Int ::= rExNumer(Float) [function]	syntax Int ::= rExNumer(Float) [function]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	290	MPY-FLOAT	ordinary-rule	concrete	Int	rule rExNumer(F:Float) => Float2Int(F *Float Int2Float(2 ^Int rExK(F), 53, 11)) [concrete]	rule rExNumer(F:Float) => Float2Int(F *Float Int2Float(2 ^Int rExK(F), 53, 11)) [concrete]	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	291	MPY-FLOAT	syntax-declaration	function	Int	syntax Int ::= rExDenom(Float) [function]	syntax Int ::= rExDenom(Float) [function]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	292	MPY-FLOAT	ordinary-rule	concrete	Int	rule rExDenom(F:Float) => 2 ^Int rExK(F) [concrete]	rule rExDenom(F:Float) => 2 ^Int rExK(F) [concrete] // round-half-even of A/B (B > 0), to the nearest integer, ties to even. // divInt/modInt are Euclidean (B>0 => remainder in [0,B)) — i.e. floored here.	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	296	MPY-FLOAT	syntax-declaration	function	Int	syntax Int ::= rndHalfEven(Int, Int) [function]	syntax Int ::= rndHalfEven(Int, Int) [function]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	297	MPY-FLOAT	ordinary-rule	concrete	Int	rule rndHalfEven(A:Int, B:Int) => rndHE(A divInt B, A modInt B, B) [concrete]	rule rndHalfEven(A:Int, B:Int) => rndHE(A divInt B, A modInt B, B) [concrete]	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	298	MPY-FLOAT	syntax-declaration	function	Int	syntax Int ::= rndHE(Int, Int, Int) [function]	syntax Int ::= rndHE(Int, Int, Int) [function]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	299	MPY-FLOAT	ordinary-rule	concrete	Int	rule rndHE(Q:Int, R:Int, B:Int) => Q requires 2 *Int R <Int B [concrete]	rule rndHE(Q:Int, R:Int, B:Int) => Q requires 2 *Int R <Int B [concrete]	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	300	MPY-FLOAT	ordinary-rule	concrete	Int	rule rndHE(Q:Int, R:Int, B:Int) => Q +Int 1 requires 2 *Int R >Int B [concrete]	rule rndHE(Q:Int, R:Int, B:Int) => Q +Int 1 requires 2 *Int R >Int B [concrete]	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	301	MPY-FLOAT	ordinary-rule	concrete	Int	rule rndHE(Q:Int, R:Int, B:Int) => Q requires 2 *Int R ==Int B andBool Q modInt 2 ==Int 0 [concrete]	rule rndHE(Q:Int, R:Int, B:Int) => Q requires 2 *Int R ==Int B andBool Q modInt 2 ==Int 0 [concrete]	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	302	MPY-FLOAT	ordinary-rule	concrete	Int	rule rndHE(Q:Int, R:Int, B:Int) => Q +Int 1 requires 2 *Int R ==Int B andBool Q modInt 2 =/=Int 0 [concrete]	rule rndHE(Q:Int, R:Int, B:Int) => Q +Int 1 requires 2 *Int R ==Int B andBool Q modInt 2 =/=Int 0 [concrete] // q / 10^N as the nearest double; preserve Python's signed zero when q == 0.	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	305	MPY-FLOAT	syntax-declaration	function	Int	syntax Float ::= rheToFloat(Int, Int, Float) [function]	syntax Float ::= rheToFloat(Int, Int, Float) [function]	FIXED_MODEL_UNUSED_DECLARATION	not reached by the submitted constructor term or proof claims; cannot contribute to their closure
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	306	MPY-FLOAT	ordinary-rule	concrete	Int	rule rheToFloat(0, _:Int, F:Float) => #if signFloat(F) #then --Float 0.0 #else 0.0 #fi [concrete]	rule rheToFloat(0, _:Int, F:Float) => #if signFloat(F) #then --Float 0.0 #else 0.0 #fi [concrete]	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	307	MPY-FLOAT	ordinary-rule	concrete	Int	rule rheToFloat(Q:Int, SCALE:Int, _:Float) => Int2Float(Q, 53, 11) /Float Int2Float(SCALE, 53, 11) requires Q =/=Int 0 [concrete]	rule rheToFloat(Q:Int, SCALE:Int, _:Float) => Int2Float(Q, 53, 11) /Float Int2Float(SCALE, 53, 11) requires Q =/=Int 0 [concrete]	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
/tmp/audit-work/reconstruction/reference-semantics/semantics/float.k	310	MPY-FLOAT	ordinary-rule			"rule applyBuiltin(""round"", F:Float, .Vals) => roundF(F)"	"rule applyBuiltin(""round"", F:Float, .Vals) => roundF(F)"	FIXED_MODEL_UNUSED_RULE	LHS constructor/callee/operator is absent from all reachable submitted states; no dependency from either positive claim
