id	file	line	kind	attributes	proof_slice	decision	rationale	statement
KINV-0627	semantics/float.k	134	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""-"",  I:Int, F:Float) => subF(intToF(I), F)"
KINV-0628	semantics/float.k	135	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""-"",  F:Float, I:Int) => subF(F, intToF(I))"
KINV-0629	semantics/float.k	136	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""+"",  I:Int, F:Float) => addF(intToF(I), F)"
KINV-0630	semantics/float.k	137	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""+"",  F:Float, I:Int) => addF(F, intToF(I))"
KINV-0631	semantics/float.k	138	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""*"",  I:Int, F:Float) => mulF(intToF(I), F)"
KINV-0632	semantics/float.k	139	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""*"",  F:Float, I:Int) => mulF(F, intToF(I))"
KINV-0633	semantics/float.k	142	syntax	function,total,symbol,no-evaluators	no	OPAQUE_FIXED_BOUNDARY_UNUSED	Selected supplied-semantics opaque symbol; no equation fabricates a value, and the submitted AST/proof does not reach it.	  syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
KINV-0634	semantics/float.k	143	rule	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	  rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
KINV-0635	semantics/float.k	144	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""=="", I:Int, F:Float) => eqF(intToF(I), F)"
KINV-0636	semantics/float.k	145	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""=="", F:Float, I:Int) => eqF(F, intToF(I))"
KINV-0637	semantics/float.k	146	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""!="", I:Int, F:Float) => notBool eqF(intToF(I), F)"
KINV-0638	semantics/float.k	147	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""!="", F:Float, I:Int) => notBool eqF(F, intToF(I))"
KINV-0639	semantics/float.k	148	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""<"",  I:Int, F:Float) => floatLt(intToF(I), F)"
KINV-0640	semantics/float.k	149	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""<"",  F:Float, I:Int) => floatLt(F, intToF(I))"
KINV-0641	semantics/float.k	150	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp("">"",  I:Int, F:Float) => gtF(intToF(I), F)"
KINV-0642	semantics/float.k	151	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp("">"",  F:Float, I:Int) => gtF(F, intToF(I))"
KINV-0643	semantics/float.k	154	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""=="", V:Val, noneV) => V ==K noneV"
KINV-0644	semantics/float.k	155	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""!="", V:Val, noneV) => notBool (V ==K noneV)"
KINV-0645	semantics/float.k	160	syntax	function,total,symbol,no-evaluators	no	OPAQUE_FIXED_BOUNDARY_UNUSED	Selected supplied-semantics opaque symbol; no equation fabricates a value, and the submitted AST/proof does not reach it.	  syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
KINV-0646	semantics/float.k	161	rule	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	  rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
KINV-0647	semantics/float.k	162	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule decStrToF(CS:IntSeq)\n    => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS)))
KINV-0648	semantics/float.k	164	requires	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	       requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
KINV-0649	semantics/float.k	165	syntax	function	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax Int ::= headIS(IntSeq) [function]
KINV-0650	semantics/float.k	166	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule headIS(iCons(C:Int, _:IntSeq)) => C
KINV-0651	semantics/float.k	167	syntax	function,total	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
KINV-0652	semantics/float.k	168	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
KINV-0653	semantics/float.k	169	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule intPartAcc(.IntSeq, A:Int) => A
KINV-0654	semantics/float.k	170	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
KINV-0655	semantics/float.k	171	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48))
KINV-0656	semantics/float.k	172	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires C =/=Int 46
KINV-0657	semantics/float.k	173	syntax	function,total	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
KINV-0658	semantics/float.k	174	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule fracPart(.IntSeq) => 0
KINV-0659	semantics/float.k	175	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
KINV-0660	semantics/float.k	176	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
KINV-0661	semantics/float.k	177	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule fracAcc(.IntSeq, A:Int) => A
KINV-0662	semantics/float.k	178	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
KINV-0663	semantics/float.k	179	syntax	function,total	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
KINV-0664	semantics/float.k	180	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule fracScale(.IntSeq) => 1
KINV-0665	semantics/float.k	181	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
KINV-0666	semantics/float.k	182	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
KINV-0667	semantics/float.k	183	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule fscAcc(.IntSeq, A:Int) => A
KINV-0668	semantics/float.k	184	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
KINV-0669	semantics/float.k	185	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBuiltin(""float"", str(CS:IntSeq), .Vals) => decStrToF(CS)"
KINV-0670	semantics/float.k	186	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBuiltin(""float"", I:Int, .Vals)          => intToF(I)"
KINV-0671	semantics/float.k	187	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBuiltin(""float"", F:Float, .Vals)        => F"
KINV-0672	semantics/float.k	190	syntax	function,total,symbol,no-evaluators	no	OPAQUE_FIXED_BOUNDARY_UNUSED	Selected supplied-semantics opaque symbol; no equation fabricates a value, and the submitted AST/proof does not reach it.	  syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
KINV-0673	semantics/float.k	191	rule	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	  rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
KINV-0674	semantics/float.k	192	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""/"", F:Float, I:Int) => divFloatIntV(F, I)"
KINV-0675	semantics/float.k	195	syntax	function,total,symbol,no-evaluators	no	OPAQUE_FIXED_BOUNDARY_UNUSED	Selected supplied-semantics opaque symbol; no equation fabricates a value, and the submitted AST/proof does not reach it.	  syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
KINV-0676	semantics/float.k	196	rule	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	  rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
KINV-0677	semantics/float.k	197	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""+"", I:Int, F:Float) => addF(intToF(I), F)"
KINV-0678	semantics/float.k	198	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""+"", F:Float, I:Int) => addF(F, intToF(I))"
KINV-0679	semantics/float.k	199	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""-"", I:Int, F:Float) => subF(intToF(I), F)"
KINV-0680	semantics/float.k	200	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""-"", F:Float, I:Int) => subF(F, intToF(I))"
KINV-0681	semantics/float.k	201	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""*"", I:Int, F:Float) => mulF(intToF(I), F)"
KINV-0682	semantics/float.k	202	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBin(""*"", F:Float, I:Int) => mulF(F, intToF(I))"
KINV-0683	semantics/float.k	203	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""<"", I:Int, F:Float) => floatLt(intToF(I), F)"
KINV-0684	semantics/float.k	204	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp(""<"", F:Float, I:Int) => floatLt(F, intToF(I))"
KINV-0685	semantics/float.k	205	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp("">"", I:Int, F:Float) => gtF(intToF(I), F)"
KINV-0686	semantics/float.k	206	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyCmp("">"", F:Float, I:Int) => gtF(F, intToF(I))"
KINV-0687	semantics/float.k	209	syntax	function,total,symbol,no-evaluators	no	OPAQUE_FIXED_BOUNDARY_UNUSED	Selected supplied-semantics opaque symbol; no equation fabricates a value, and the submitted AST/proof does not reach it.	  syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
KINV-0688	semantics/float.k	210	rule	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	  rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
KINV-0689	semantics/float.k	211	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBuiltin(""int"", F:Float, .Vals) => truncF(F)"
KINV-0690	semantics/float.k	213	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBuiltin(""float"", I:Int, .Vals)   => intToF(I)"
KINV-0691	semantics/float.k	214	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBuiltin(""float"", F:Float, .Vals) => F"
KINV-0692	semantics/float.k	217	syntax	function,total,symbol,no-evaluators	no	OPAQUE_FIXED_BOUNDARY_UNUSED	Selected supplied-semantics opaque symbol; no equation fabricates a value, and the submitted AST/proof does not reach it.	  syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
KINV-0693	semantics/float.k	218	rule	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	  rule roundF(F:Float)\n    => #if (F -Float floorFloat(F)) ==Float 0.5\n       #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0\n              #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi)\n       #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
KINV-0694	semantics/float.k	223	syntax	function,total,symbol,no-evaluators	no	OPAQUE_FIXED_BOUNDARY_UNUSED	Selected supplied-semantics opaque symbol; no equation fabricates a value, and the submitted AST/proof does not reach it.	  syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
KINV-0695	semantics/float.k	224	rule	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	  rule roundFN(F:Float, N:Int)\n    => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11)\n       /Float Int2Float(10 ^Int N, 53, 11) [concrete]
KINV-0696	semantics/float.k	227	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBuiltin(""round"", F:Float, .Vals)        => roundF(F)"
KINV-0697	semantics/float.k	228	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule applyBuiltin(""round"", F:Float, N:Int, .Vals) => roundFN(F, N)"
KINV-0698	semantics/float.k	230	syntax	function,total,symbol,no-evaluators	no	OPAQUE_FIXED_BOUNDARY_UNUSED	Selected supplied-semantics opaque symbol; no equation fabricates a value, and the submitted AST/proof does not reach it.	  syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
KINV-0699	semantics/float.k	231	rule	concrete	no	ACCEPTED_CONCRETE_ONLY_UNUSED	Concrete LLVM support outside the Haskell proof definition and unreachable from the submitted integer-only AST proof path.	  rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
KINV-0700	semantics/float.k	232	syntax		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  syntax KItem ::= ""#mathSqrt"""
KINV-0701	semantics/float.k	233	rule	priority	no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	"  rule <k> Call(Attribute(Name(""math""), ""sqrt""), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]"
KINV-0702	semantics/float.k	234	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
KINV-0703	semantics/float.k	235	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
KINV-0704	semantics/float.k	243	syntax		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
KINV-0705	semantics/float.k	244	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
KINV-0706	semantics/float.k	245	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
KINV-0707	semantics/float.k	246	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
KINV-0708	semantics/float.k	247	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k>
KINV-0709	semantics/float.k	248	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires isFloat(V)
KINV-0710	semantics/float.k	250	syntax		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
KINV-0711	semantics/float.k	251	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
KINV-0712	semantics/float.k	252	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
KINV-0713	semantics/float.k	253	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
KINV-0714	semantics/float.k	254	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k>
KINV-0715	semantics/float.k	255	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires isFloat(V)
KINV-0716	semantics/float.k	261	syntax		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
KINV-0717	semantics/float.k	262	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int)\n        => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k>
KINV-0718	semantics/float.k	264	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
KINV-0719	semantics/float.k	265	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
KINV-0720	semantics/float.k	266	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
KINV-0721	semantics/float.k	267	rule		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	  rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float)\n        => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k>
KINV-0722	semantics/float.k	269	requires		no	ACCEPTED_FIXED_UNUSED	Integrity-matched supplied semantics; guards/constructor recursion reviewed at module level, no false-conclusion witness found, and unreachable from the exact submitted AST proof path.	       requires isFloat(V)
