file	line	kind	attributes	text
reference-semantics/semantics/core.k	158	rule-equational		rule builtinsScope => scope(.Map [ "len"    <- builtinV("len")    ] [ "set"    <- builtinV("set")    ] [ "sum"    <- builtinV("sum")    ] [ "abs"    <- builtinV("abs")    ] [ "min"    <- builtinV("min")    ] [ "max"    <- builtinV("max")    ] [ "ord"    <- builtinV("ord")    ] [ "chr"    <- builtinV("chr")    ] [ "range"  <- builtinV("range")  ] [ "all"    <- builtinV("all")    ] [ "any"    <- builtinV("any")    ] [ "zip"    <- builtinV("zip")    ] [ "isinstance" <- builtinV("isinstance") ] [ "sorted" <- builtinV("sorted") ] [ "list"   <- builtinV("list")   ] [ "round"  <- builtinV("round")  ] [ "bin"    <- builtinV("bin")    ] [ "enumerate" <- builtinV("enumerate") ] [ "map"    <- builtinV("map")    ] [ "eval"   <- builtinV("eval")   ] [ "int"    <- typeV("int")       ] [ "str"    <- typeV("str")       ] [ "float"  <- typeV("float")     ], root)
reference-semantics/semantics/core.k	185	syntax		syntax ApplyK ::= toCall(Val)
reference-semantics/semantics/core.k	186	syntax		syntax KItem  ::= #evalArgs(Exprs, Vals, ApplyK) | #evalArgCont(Exprs, Vals, ApplyK) | #applyK(ApplyK, Vals)
reference-semantics/semantics/core.k	189	rule-operational		rule <k> #evalArgs((A:Expr, REST:Exprs), ACC:Vals, K:ApplyK) => A ~> #evalArgCont(REST, ACC, K) ... </k>
reference-semantics/semantics/core.k	190	rule-operational		rule <k> V:Val ~> #evalArgCont(REST:Exprs, ACC:Vals, K:ApplyK) => #evalArgs(REST, appendVal(ACC, V), K) ... </k>
reference-semantics/semantics/core.k	191	rule-operational		rule <k> #evalArgs(.Exprs, ACC:Vals, K:ApplyK) => #applyK(K, ACC) ... </k>
reference-semantics/semantics/core.k	194	rule-operational		rule <k> Int(I:Int)   => I ... </k>
reference-semantics/semantics/core.k	195	rule-operational		rule <k> Bool(B:Bool) => B ... </k>
reference-semantics/semantics/core.k	196	rule-operational		rule <k> NoneVal      => noneV ... </k>
reference-semantics/semantics/core.k	199	syntax-function	function	syntax Bool ::= truthy(Val) [function]
reference-semantics/semantics/core.k	200	rule-equational		rule truthy(B:Bool)          => B
reference-semantics/semantics/core.k	201	rule-equational		rule truthy(noneV)           => false
reference-semantics/semantics/core.k	202	rule-equational		rule truthy(I:Int)           => I =/=Int 0
reference-semantics/semantics/core.k	203	rule-equational		rule truthy(str(S:IntSeq))   => notBool (S ==K .IntSeq)
reference-semantics/semantics/core.k	204	rule-equational		rule truthy(list(V:ValSeq))  => notBool (V ==K .ValSeq)
reference-semantics/semantics/core.k	205	rule-equational		rule truthy(tuple(V:ValSeq)) => notBool (V ==K .ValSeq)
reference-semantics/semantics/core.k	208	syntax-function	function	syntax Val  ::= applyUn(String, Val) [function]
reference-semantics/semantics/core.k	209	syntax-function	function	syntax Val  ::= applyBin(String, Val, Val) [function]
reference-semantics/semantics/core.k	210	syntax-function	function	syntax Bool ::= applyCmp(String, Val, Val) [function]
reference-semantics/semantics/core.k	213	syntax-function	function, total	syntax Vals ::= appendVal(Vals, Val) [function, total]
reference-semantics/semantics/core.k	214	rule-equational		rule appendVal(.Vals, V:Val)              => V , .Vals
reference-semantics/semantics/core.k	215	rule-equational		rule appendVal((V0:Val, VS:Vals), V:Val)  => V0 , appendVal(VS, V)
reference-semantics/semantics/core.k	217	syntax-function	function, total	syntax ValSeq ::= vals2valSeq(Vals) [function, total]
reference-semantics/semantics/core.k	218	rule-equational		rule vals2valSeq(.Vals)            => .ValSeq
reference-semantics/semantics/core.k	219	rule-equational		rule vals2valSeq((V:Val, VS:Vals)) => vCons(V, vals2valSeq(VS))
reference-semantics/semantics/core.k	223	syntax-function	function, total	syntax Int ::= vsLen(ValSeq) [function, total]
reference-semantics/semantics/core.k	224	rule-equational		rule vsLen(.ValSeq)                => 0
reference-semantics/semantics/core.k	225	rule-equational		rule vsLen(vCons(_:Val, S:ValSeq)) => 1 +Int vsLen(S)
reference-semantics/semantics/core.k	227	syntax-function	function, total	syntax Int ::= isLen(IntSeq) [function, total]
reference-semantics/semantics/core.k	228	rule-equational		rule isLen(.IntSeq)                => 0
reference-semantics/semantics/core.k	229	rule-equational		rule isLen(iCons(_:Int, S:IntSeq)) => 1 +Int isLen(S)
reference-semantics/semantics/core.k	233	syntax-function	function, total	syntax ValSeq ::= setVSAt(ValSeq, Int, Val) [function, total]
reference-semantics/semantics/core.k	234	rule-equational		rule setVSAt(.ValSeq, _:Int, _:Val)               => .ValSeq
reference-semantics/semantics/core.k	235	rule-equational		rule setVSAt(vCons(_:Val, S:ValSeq), 0, V:Val)    => vCons(V, S)
reference-semantics/semantics/core.k	236	rule-equational		rule setVSAt(vCons(W:Val, S:ValSeq), I:Int, V:Val) => vCons(W, setVSAt(S, I -Int 1, V)) requires I >Int 0
reference-semantics/semantics/core.k	238	rule-equational		rule setVSAt(VS:ValSeq, I:Int, _:Val)             => VS requires I <Int 0
reference-semantics/semantics/core.k	240	endmodule		endmodule
reference-semantics/semantics/dict.k	13	module		module MPY-DICT
reference-semantics/semantics/dict.k	14	import		imports MPY-CORE
reference-semantics/semantics/dict.k	15	import		imports MPY-ITER
reference-semantics/semantics/dict.k	16	import		imports MPY-METHODS
reference-semantics/semantics/dict.k	17	import		imports MPY-LIST
reference-semantics/semantics/dict.k	20	syntax		syntax Val ::= dictV(ValSeq, ValSeq)
reference-semantics/semantics/dict.k	23	syntax		syntax KItem ::= #dictAcc(Entries, ValSeq, ValSeq) | #dictKey(Expr, Entries, ValSeq, ValSeq) | #dictVal(Val, Entries, ValSeq, ValSeq)
reference-semantics/semantics/dict.k	26	rule-operational		rule <k> DictExpr(ES:Entries) => #dictAcc(ES, .ValSeq, .ValSeq) ... </k>
reference-semantics/semantics/dict.k	27	rule-operational		rule <k> #dictAcc(.Entries, KS:ValSeq, VS:ValSeq) => dictV(KS, VS) ... </k>
reference-semantics/semantics/dict.k	28	rule-operational		rule <k> #dictAcc((Entry(K:Expr, V:Expr), REST:Entries), KS:ValSeq, VS:ValSeq) => K ~> #dictKey(V, REST, KS, VS) ... </k>
reference-semantics/semantics/dict.k	30	rule-operational		rule <k> KV:Val ~> #dictKey(V:Expr, REST:Entries, KS:ValSeq, VS:ValSeq) => V ~> #dictVal(KV, REST, KS, VS) ... </k>
reference-semantics/semantics/dict.k	32	rule-operational		rule <k> VV:Val ~> #dictVal(KV:Val, REST:Entries, KS:ValSeq, VS:ValSeq) => #dictAcc(REST, dPutK(KS, KV), dPutV(KS, VS, KV, VV)) ... </k>
reference-semantics/semantics/dict.k	37	syntax-function	function, total	syntax Bool ::= dHasKey(ValSeq, Val) [function, total]
reference-semantics/semantics/dict.k	38	rule-equational		rule dHasKey(.ValSeq, _:Val)                => false
reference-semantics/semantics/dict.k	39	rule-equational		rule dHasKey(vCons(A:Val, _:ValSeq), K:Val) => true          requires A ==K K
reference-semantics/semantics/dict.k	40	rule-equational		rule dHasKey(vCons(A:Val, R:ValSeq), K:Val) => dHasKey(R, K) requires notBool (A ==K K)
reference-semantics/semantics/dict.k	43	syntax-function	function, total	syntax ValSeq ::= dPutK(ValSeq, Val) [function, total]
reference-semantics/semantics/dict.k	44	rule-equational		rule dPutK(KS:ValSeq, K:Val) => KS                                  requires dHasKey(KS, K)
reference-semantics/semantics/dict.k	45	rule-equational		rule dPutK(KS:ValSeq, K:Val) => valSeqConcat(KS, vCons(K, .ValSeq)) requires notBool dHasKey(KS, K)
reference-semantics/semantics/dict.k	49	syntax-function	function, total	syntax ValSeq ::= dPutV(ValSeq, ValSeq, Val, Val) [function, total]
reference-semantics/semantics/dict.k	50	rule-equational		rule dPutV(vCons(A:Val, _:ValSeq), vCons(_:Val, VR:ValSeq), K:Val, V:Val)  => vCons(V, VR) requires A ==K K
reference-semantics/semantics/dict.k	52	rule-equational		rule dPutV(vCons(A:Val, KR:ValSeq), vCons(B:Val, VR:ValSeq), K:Val, V:Val) => vCons(B, dPutV(KR, VR, K, V)) requires notBool (A ==K K)
reference-semantics/semantics/dict.k	54	rule-equational	owise	rule dPutV(_KS:ValSeq, VS:ValSeq, _K:Val, V:Val) => valSeqConcat(VS, vCons(V, .ValSeq)) [owise]
reference-semantics/semantics/dict.k	58	rule-operational	priority(40)	rule <k> #applyK(toCall(boundMethodV(dictV(KS:ValSeq, _:ValSeq), "keys")), .Vals) => #alloc(list(KS)) ... </k> [priority(40)]
reference-semantics/semantics/dict.k	63	rule-equational		rule applyIndexD(dictV(KS:ValSeq, VS:ValSeq), K:Val) => dGet(KS, VS, K)
reference-semantics/semantics/dict.k	64	syntax-function	function	syntax Val ::= applyIndexD(Val, Val) [function]
reference-semantics/semantics/dict.k	65	rule-operational	priority(45)	rule <k> Subscript(dictV(KS:ValSeq, VS:ValSeq), K:Val) => applyIndexD(dictV(KS, VS), K) ... </k> [priority(45)]
reference-semantics/semantics/dict.k	70	syntax-function	function	syntax Val ::= dictSet(Val, Val, Val) [function]
reference-semantics/semantics/dict.k	71	rule-equational		rule dictSet(dictV(KS:ValSeq, VS:ValSeq), K:Val, V:Val) => dictV(dPutK(KS, K), dPutV(KS, VS, K, V))
reference-semantics/semantics/dict.k	76	syntax		syntax KItem ::= #dsetK(String, Val)
reference-semantics/semantics/dict.k	77	rule-operational		rule <k> Assign(Subscript(Name(X:String), K:Expr), VV:Val) => K ~> #dsetK(X, VV) ... </k>
reference-semantics/semantics/dict.k	78	rule-operational		rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => .K ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map => M [ X <- dictSet({M[X]}:>Val, KV, VV) ], _) ... </scopes> requires X in_keys(M) andBool notBool isRefV({M[X]}:>Val)
reference-semantics/semantics/dict.k	82	rule-operational		rule <k> KV:Val ~> #dsetK(X:String, VV:Val) => #dsetV({M[X]}:>Val, KV, VV) ... </k> <env> L:Int </env> <scopes> ... L |-> scope(M:Map, _) ... </scopes> requires X in_keys(M) andBool isRefV({M[X]}:>Val)
reference-semantics/semantics/dict.k	86	syntax		syntax KItem ::= #dsetV(Val, Val, Val)
reference-semantics/semantics/dict.k	87	rule-operational		rule <k> #dsetV(ref(H:Int), I:Int, VV:Val) => .K ... </k> <heap> ... H |-> list(VS:ValSeq => setVSAt(VS, normIdxD(I, vsLen(VS)), VV)) ... </heap>
reference-semantics/semantics/dict.k	90	syntax-function	function, total	syntax Int ::= normIdxD(Int, Int) [function, total]
reference-semantics/semantics/dict.k	91	rule-equational		rule normIdxD(I:Int, LEN:Int) => I +Int LEN requires I  <Int 0
reference-semantics/semantics/dict.k	92	rule-equational		rule normIdxD(I:Int, _:Int)   => I          requires I >=Int 0
reference-semantics/semantics/dict.k	95	rule-equational		rule applyCmp("==", dictV(KS1:ValSeq, VS1:ValSeq), dictV(KS2:ValSeq, VS2:ValSeq)) => (vsLen(KS1) ==Int vsLen(KS2)) andBool dSubset(KS1, VS1, KS2, VS2)
reference-semantics/semantics/dict.k	97	syntax-function	function	syntax Bool ::= dSubset(ValSeq, ValSeq, ValSeq, ValSeq) [function]
reference-semantics/semantics/dict.k	98	rule-equational		rule dSubset(.ValSeq, .ValSeq, _:ValSeq, _:ValSeq) => true
reference-semantics/semantics/dict.k	99	rule-equational		rule dSubset(vCons(K:Val, KR:ValSeq), vCons(V:Val, VR:ValSeq), KS2:ValSeq, VS2:ValSeq) => dHasKey(KS2, K) andBool (dGet(KS2, VS2, K) ==K V) andBool dSubset(KR, VR, KS2, VS2)
reference-semantics/semantics/dict.k	101	syntax-function	function	syntax Val ::= dGet(ValSeq, ValSeq, Val) [function]
reference-semantics/semantics/dict.k	102	rule-equational		rule dGet(vCons(A:Val, _:ValSeq), vCons(B:Val, _:ValSeq), K:Val) => B                requires A ==K K
reference-semantics/semantics/dict.k	103	rule-equational		rule dGet(vCons(A:Val, KR:ValSeq), vCons(_:Val, VR:ValSeq), K:Val) => dGet(KR, VR, K) requires notBool (A ==K K)
reference-semantics/semantics/dict.k	104	endmodule		endmodule
reference-semantics/semantics/float.k	14	module		module MPY-FLOAT
reference-semantics/semantics/float.k	15	import		imports MPY-OPERATORS
reference-semantics/semantics/float.k	16	import		imports MPY-BUILTINS
reference-semantics/semantics/float.k	17	import		imports FLOAT
reference-semantics/semantics/float.k	20	syntax		syntax Val ::= Float
reference-semantics/semantics/float.k	21	rule-operational		rule <k> Float(F:Float) => F ... </k>
reference-semantics/semantics/float.k	24	syntax-function	function, total, symbol(intFloatDiv), no-evaluators	syntax Float ::= intFloatDiv(Int, Float) [function, total, symbol(intFloatDiv), no-evaluators]
reference-semantics/semantics/float.k	25	rule-equational	concrete	rule intFloatDiv(I:Int, F:Float) => Int2Float(I, 53, 11) /Float F [concrete]
reference-semantics/semantics/float.k	27	rule-equational		rule applyBin("/", I:Int, F:Float) => intFloatDiv(I, F)
reference-semantics/semantics/float.k	30	syntax-function	function, total, symbol(divII), no-evaluators	syntax Float ::= divII(Int, Int) [function, total, symbol(divII), no-evaluators]
reference-semantics/semantics/float.k	31	rule-equational	concrete	rule divII(I1:Int, I2:Int) => Int2Float(I1, 53, 11) /Float Int2Float(I2, 53, 11) [concrete]
reference-semantics/semantics/float.k	32	rule-equational		rule applyBin("/", I1:Int, I2:Int) => divII(I1, I2)
reference-semantics/semantics/float.k	37	syntax-function	function, total, symbol(floatMod), no-evaluators	syntax Float ::= floatMod(Float, Float) [function, total, symbol(floatMod), no-evaluators]
reference-semantics/semantics/float.k	38	rule-equational	concrete	rule floatMod(F1:Float, F2:Float) => F1 -Float (floorFloat(F1 /Float F2) *Float F2) [concrete]
reference-semantics/semantics/float.k	39	rule-equational		rule applyBin("%", F1:Float, F2:Float) => floatMod(F1, F2)
reference-semantics/semantics/float.k	43	rule-equational		rule applyCmp("==", F1:Float, F2:Float) => F1 ==Float F2
reference-semantics/semantics/float.k	44	rule-equational		rule applyCmp("!=", F1:Float, F2:Float) => notBool (F1 ==Float F2)
reference-semantics/semantics/float.k	50	syntax-function	function, total, symbol(floatLt), no-evaluators	syntax Bool ::= floatLt(Float, Float) [function, total, symbol(floatLt), no-evaluators]
reference-semantics/semantics/float.k	51	rule-equational	concrete	rule floatLt(F1:Float, F2:Float) => F1 <Float F2 [concrete]
reference-semantics/semantics/float.k	52	rule-operational		rule applyCmp("<", F1:Float, F2:Float) => floatLt(F1, F2)
reference-semantics/semantics/float.k	54	syntax-function	function, total, symbol(absF), no-evaluators	syntax Float ::= absF(Float) [function, total, symbol(absF), no-evaluators]
reference-semantics/semantics/float.k	55	rule-equational	concrete	rule absF(F:Float) => absFloat(F) [concrete]
reference-semantics/semantics/float.k	56	rule-equational		rule applyBuiltin("abs", F:Float, .Vals) => absF(F)
reference-semantics/semantics/float.k	61	rule-operational		rule <k> Import(_:String) => .K ... </k>
reference-semantics/semantics/float.k	65	syntax		syntax KItem ::= "#mathCeil"
reference-semantics/semantics/float.k	66	rule-operational	priority(40)	rule <k> Call(Attribute(Name("math"), "ceil"), (E:Expr, .Exprs)) => E ~> #mathCeil ... </k> [priority(40)]
reference-semantics/semantics/float.k	67	rule-operational		rule <k> V:Val ~> #mathCeil => ceilF(V) ... </k>
reference-semantics/semantics/float.k	70	syntax		syntax KItem ::= "#mathFloor"
reference-semantics/semantics/float.k	71	rule-operational	priority(40)	rule <k> Call(Attribute(Name("math"), "floor"), (E:Expr, .Exprs)) => E ~> #mathFloor ... </k> [priority(40)]
reference-semantics/semantics/float.k	72	rule-operational		rule <k> V:Val ~> #mathFloor => floorFI(V) ... </k>
reference-semantics/semantics/float.k	73	syntax-function	function, total, symbol(floorFI)	syntax Int ::= floorFI(Val) [function, total, symbol(floorFI)]
reference-semantics/semantics/float.k	74	rule-equational	concrete	rule floorFI(I:Int)   => I                        [concrete]
reference-semantics/semantics/float.k	75	rule-equational	concrete	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
reference-semantics/semantics/float.k	78	rule-equational		rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
reference-semantics/semantics/float.k	79	rule-equational		rule applyBuiltin("ceil",  V:Val, .Vals) => ceilF(V)
reference-semantics/semantics/float.k	82	syntax		syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
reference-semantics/semantics/float.k	83	rule-operational	priority(40)	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
reference-semantics/semantics/float.k	84	rule-operational		rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
reference-semantics/semantics/float.k	85	rule-operational		rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
reference-semantics/semantics/float.k	86	syntax-function	function, total, symbol(toF)	syntax Float ::= toF(Val) [function, total, symbol(toF)]
reference-semantics/semantics/float.k	87	rule-equational	concrete	rule toF(F:Float) => F        [concrete]
reference-semantics/semantics/float.k	88	rule-equational	concrete	rule toF(I:Int)   => intToF(I) [concrete]
reference-semantics/semantics/float.k	93	syntax-function	function, total, symbol(ceilF)	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
reference-semantics/semantics/float.k	94	rule-equational	concrete	rule ceilF(I:Int)   => I                       [concrete]
reference-semantics/semantics/float.k	95	rule-equational	concrete	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
reference-semantics/semantics/float.k	99	rule-equational		rule applyUn("-", F:Float) => 0.0 -Float F
reference-semantics/semantics/float.k	103	syntax-function	function, total, symbol(subF), no-evaluators	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
reference-semantics/semantics/float.k	104	rule-equational	concrete	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
reference-semantics/semantics/float.k	105	rule-equational		rule applyBin("-", F1:Float, F2:Float) => subF(F1, F2)
reference-semantics/semantics/float.k	107	syntax-function	function, total, symbol(divF), no-evaluators	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
reference-semantics/semantics/float.k	108	rule-equational	concrete	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
reference-semantics/semantics/float.k	109	rule-equational		rule applyBin("/", F1:Float, F2:Float) => divF(F1, F2)
reference-semantics/semantics/float.k	111	syntax-function	function, total, symbol(addF), no-evaluators	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
reference-semantics/semantics/float.k	112	rule-equational	concrete	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
reference-semantics/semantics/float.k	113	rule-equational		rule applyBin("+", F1:Float, F2:Float) => addF(F1, F2)
reference-semantics/semantics/float.k	115	syntax-function	function, total, symbol(mulF), no-evaluators	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
reference-semantics/semantics/float.k	116	rule-equational	concrete	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
reference-semantics/semantics/float.k	117	rule-equational		rule applyBin("*", F1:Float, F2:Float) => mulF(F1, F2)
reference-semantics/semantics/float.k	119	syntax-function	function, total, symbol(powF), no-evaluators	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
reference-semantics/semantics/float.k	120	rule-equational	concrete	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
reference-semantics/semantics/float.k	121	rule-equational		rule applyBin("**", F1:Float, F2:Float) => powF(F1, F2)
reference-semantics/semantics/float.k	125	syntax-function	function, total, symbol(gtF), no-evaluators	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
reference-semantics/semantics/float.k	126	rule-equational	concrete	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
reference-semantics/semantics/float.k	127	rule-equational		rule applyCmp(">",  F1:Float, F2:Float) => gtF(F1, F2)
reference-semantics/semantics/float.k	128	rule-equational		rule applyCmp(">=", F1:Float, F2:Float) => notBool floatLt(F1, F2)
reference-semantics/semantics/float.k	129	rule-operational		rule applyCmp("<=", F1:Float, F2:Float) => notBool gtF(F1, F2)
reference-semantics/semantics/float.k	132	rule-equational		rule applyBin("**", I:Int, F:Float) => powF(intToF(I), F)
reference-semantics/semantics/float.k	133	rule-equational		rule applyBin("**", F:Float, I:Int) => powF(F, intToF(I))
reference-semantics/semantics/float.k	134	rule-equational		rule applyBin("-",  I:Int, F:Float) => subF(intToF(I), F)
reference-semantics/semantics/float.k	135	rule-equational		rule applyBin("-",  F:Float, I:Int) => subF(F, intToF(I))
reference-semantics/semantics/float.k	136	rule-equational		rule applyBin("+",  I:Int, F:Float) => addF(intToF(I), F)
reference-semantics/semantics/float.k	137	rule-equational		rule applyBin("+",  F:Float, I:Int) => addF(F, intToF(I))
reference-semantics/semantics/float.k	138	rule-equational		rule applyBin("*",  I:Int, F:Float) => mulF(intToF(I), F)
reference-semantics/semantics/float.k	139	rule-equational		rule applyBin("*",  F:Float, I:Int) => mulF(F, intToF(I))
reference-semantics/semantics/float.k	142	syntax-function	function, total, symbol(eqF), no-evaluators	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
reference-semantics/semantics/float.k	143	rule-equational	concrete	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
reference-semantics/semantics/float.k	144	rule-equational		rule applyCmp("==", I:Int, F:Float) => eqF(intToF(I), F)
reference-semantics/semantics/float.k	145	rule-equational		rule applyCmp("==", F:Float, I:Int) => eqF(F, intToF(I))
reference-semantics/semantics/float.k	146	rule-equational		rule applyCmp("!=", I:Int, F:Float) => notBool eqF(intToF(I), F)
reference-semantics/semantics/float.k	147	rule-equational		rule applyCmp("!=", F:Float, I:Int) => notBool eqF(F, intToF(I))
reference-semantics/semantics/float.k	148	rule-operational		rule applyCmp("<",  I:Int, F:Float) => floatLt(intToF(I), F)
reference-semantics/semantics/float.k	149	rule-operational		rule applyCmp("<",  F:Float, I:Int) => floatLt(F, intToF(I))
reference-semantics/semantics/float.k	150	rule-equational		rule applyCmp(">",  I:Int, F:Float) => gtF(intToF(I), F)
reference-semantics/semantics/float.k	151	rule-equational		rule applyCmp(">",  F:Float, I:Int) => gtF(F, intToF(I))
reference-semantics/semantics/float.k	154	rule-equational		rule applyCmp("==", V:Val, noneV) => V ==K noneV
reference-semantics/semantics/float.k	155	rule-equational		rule applyCmp("!=", V:Val, noneV) => notBool (V ==K noneV)
reference-semantics/semantics/float.k	160	syntax-function	function, total, symbol(decStrToF), no-evaluators	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
reference-semantics/semantics/float.k	161	rule-equational	concrete	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
reference-semantics/semantics/float.k	162	rule-equational	concrete	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS))) requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
reference-semantics/semantics/float.k	165	syntax-function	function	syntax Int ::= headIS(IntSeq) [function]
reference-semantics/semantics/float.k	166	rule-equational		rule headIS(iCons(C:Int, _:IntSeq)) => C
reference-semantics/semantics/float.k	167	syntax-function	function, total;function, total	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
reference-semantics/semantics/float.k	168	rule-equational		rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
reference-semantics/semantics/float.k	169	rule-equational		rule intPartAcc(.IntSeq, A:Int) => A
reference-semantics/semantics/float.k	170	rule-equational		rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
reference-semantics/semantics/float.k	171	rule-equational		rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48)) requires C =/=Int 46
reference-semantics/semantics/float.k	173	syntax-function	function, total;function, total	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
reference-semantics/semantics/float.k	174	rule-equational		rule fracPart(.IntSeq) => 0
reference-semantics/semantics/float.k	175	rule-equational		rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
reference-semantics/semantics/float.k	176	rule-equational		rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
reference-semantics/semantics/float.k	177	rule-equational		rule fracAcc(.IntSeq, A:Int) => A
reference-semantics/semantics/float.k	178	rule-equational		rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
reference-semantics/semantics/float.k	179	syntax-function	function, total;function, total	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
reference-semantics/semantics/float.k	180	rule-equational		rule fracScale(.IntSeq) => 1
reference-semantics/semantics/float.k	181	rule-equational		rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
reference-semantics/semantics/float.k	182	rule-equational		rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
reference-semantics/semantics/float.k	183	rule-equational		rule fscAcc(.IntSeq, A:Int) => A
reference-semantics/semantics/float.k	184	rule-equational		rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
reference-semantics/semantics/float.k	185	rule-equational		rule applyBuiltin("float", str(CS:IntSeq), .Vals) => decStrToF(CS)
reference-semantics/semantics/float.k	186	rule-equational		rule applyBuiltin("float", I:Int, .Vals)          => intToF(I)
reference-semantics/semantics/float.k	187	rule-equational		rule applyBuiltin("float", F:Float, .Vals)        => F
reference-semantics/semantics/float.k	190	syntax-function	function, total, symbol(divFloatIntV), no-evaluators	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
reference-semantics/semantics/float.k	191	rule-equational	concrete	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
reference-semantics/semantics/float.k	192	rule-equational		rule applyBin("/", F:Float, I:Int) => divFloatIntV(F, I)
reference-semantics/semantics/float.k	195	syntax-function	function, total, symbol(intToF), no-evaluators	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
reference-semantics/semantics/float.k	196	rule-equational	concrete	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
reference-semantics/semantics/float.k	197	rule-equational		rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
reference-semantics/semantics/float.k	198	rule-equational		rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
reference-semantics/semantics/float.k	199	rule-equational		rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
reference-semantics/semantics/float.k	200	rule-equational		rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
reference-semantics/semantics/float.k	201	rule-equational		rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
reference-semantics/semantics/float.k	202	rule-equational		rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
reference-semantics/semantics/float.k	203	rule-operational		rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
reference-semantics/semantics/float.k	204	rule-operational		rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
reference-semantics/semantics/float.k	205	rule-equational		rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
reference-semantics/semantics/float.k	206	rule-equational		rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
reference-semantics/semantics/float.k	209	syntax-function	function, total, symbol(truncF), no-evaluators	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
reference-semantics/semantics/float.k	210	rule-equational	concrete	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
