Script started on 2026-07-26 00:16:35-05:00 [<not executed on terminal>]
id	file	lines	kind	function	total	functional	opaque_no_evaluators	priority	simplification	concrete	owise	macro	disposition	source
602	semantics/float.k	75-76	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule floorFI(F:Float) => Float2Int(floorFloat(F)) [concrete]
603	semantics/float.k	78-78	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBuiltin("floor", V:Val, .Vals) => floorFI(V)
604	semantics/float.k	79-80	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBuiltin("ceil",  V:Val, .Vals) => ceilF(V)
605	semantics/float.k	82-82	syntax	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax KItem ::= #mathPow1(Expr) | #mathPow2(Val)
606	semantics/float.k	83-83	rule	false	false	false	false	true	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> Call(Attribute(Name("math"), "pow"), (E1:Expr, E2:Expr, .Exprs)) => E1 ~> #mathPow1(E2) ... </k> [priority(40)]
607	semantics/float.k	84-84	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> V1:Val ~> #mathPow1(E2:Expr) => E2 ~> #mathPow2(V1) ... </k>
608	semantics/float.k	85-85	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> V2:Val ~> #mathPow2(V1:Val) => powF(toF(V1), toF(V2)) ... </k>
609	semantics/float.k	86-86	syntax	true	true	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Float ::= toF(Val) [function, total, symbol(toF)]
610	semantics/float.k	87-87	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule toF(F:Float) => F        [concrete]
611	semantics/float.k	88-89	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule toF(I:Int)   => intToF(I) [concrete]
612	semantics/float.k	93-93	syntax	true	true	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Int ::= ceilF(Val) [function, total, symbol(ceilF)]
613	semantics/float.k	94-94	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule ceilF(I:Int)   => I                       [concrete]
614	semantics/float.k	95-96	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule ceilF(F:Float) => Float2Int(ceilFloat(F)) [concrete]
615	semantics/float.k	99-100	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyUn("-", F:Float) => 0.0 -Float F
616	semantics/float.k	103-103	syntax	true	true	false	true	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Float ::= subF(Float, Float) [function, total, symbol(subF), no-evaluators]
617	semantics/float.k	104-104	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule subF(F1:Float, F2:Float) => F1 -Float F2 [concrete]
618	semantics/float.k	105-105	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("-", F1:Float, F2:Float) => subF(F1, F2)
619	semantics/float.k	107-107	syntax	true	true	false	true	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Float ::= divF(Float, Float) [function, total, symbol(divF), no-evaluators]
620	semantics/float.k	108-108	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule divF(F1:Float, F2:Float) => F1 /Float F2 [concrete]
621	semantics/float.k	109-109	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("/", F1:Float, F2:Float) => divF(F1, F2)
622	semantics/float.k	111-111	syntax	true	true	false	true	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Float ::= addF(Float, Float) [function, total, symbol(addF), no-evaluators]
623	semantics/float.k	112-112	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule addF(F1:Float, F2:Float) => F1 +Float F2 [concrete]
624	semantics/float.k	113-113	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("+", F1:Float, F2:Float) => addF(F1, F2)
625	semantics/float.k	115-115	syntax	true	true	false	true	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Float ::= mulF(Float, Float) [function, total, symbol(mulF), no-evaluators]
626	semantics/float.k	116-116	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule mulF(F1:Float, F2:Float) => F1 *Float F2 [concrete]
627	semantics/float.k	117-117	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("*", F1:Float, F2:Float) => mulF(F1, F2)
628	semantics/float.k	119-119	syntax	true	true	false	true	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Float ::= powF(Float, Float) [function, total, symbol(powF), no-evaluators]
629	semantics/float.k	120-120	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule powF(F1:Float, F2:Float) => F1 ^Float F2 [concrete]
630	semantics/float.k	121-122	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("**", F1:Float, F2:Float) => powF(F1, F2)
631	semantics/float.k	125-125	syntax	true	true	false	true	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Bool ::= gtF(Float, Float) [function, total, symbol(gtF), no-evaluators]
632	semantics/float.k	126-126	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule gtF(F1:Float, F2:Float) => F1 >Float F2 [concrete]
633	semantics/float.k	127-127	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp(">",  F1:Float, F2:Float) => gtF(F1, F2)
634	semantics/float.k	128-128	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp(">=", F1:Float, F2:Float) => notBool floatLt(F1, F2)
635	semantics/float.k	129-130	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp("<=", F1:Float, F2:Float) => notBool gtF(F1, F2)
636	semantics/float.k	132-132	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("**", I:Int, F:Float) => powF(intToF(I), F)
637	semantics/float.k	133-133	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("**", F:Float, I:Int) => powF(F, intToF(I))
638	semantics/float.k	134-134	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("-",  I:Int, F:Float) => subF(intToF(I), F)
639	semantics/float.k	135-135	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("-",  F:Float, I:Int) => subF(F, intToF(I))
640	semantics/float.k	136-136	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("+",  I:Int, F:Float) => addF(intToF(I), F)
641	semantics/float.k	137-137	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("+",  F:Float, I:Int) => addF(F, intToF(I))
642	semantics/float.k	138-138	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("*",  I:Int, F:Float) => mulF(intToF(I), F)
643	semantics/float.k	139-140	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("*",  F:Float, I:Int) => mulF(F, intToF(I))
644	semantics/float.k	142-142	syntax	true	true	false	true	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Bool ::= eqF(Float, Float) [function, total, symbol(eqF), no-evaluators]
645	semantics/float.k	143-143	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule eqF(F1:Float, F2:Float) => F1 ==Float F2 [concrete]
646	semantics/float.k	144-144	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp("==", I:Int, F:Float) => eqF(intToF(I), F)
647	semantics/float.k	145-145	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp("==", F:Float, I:Int) => eqF(F, intToF(I))
648	semantics/float.k	146-146	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp("!=", I:Int, F:Float) => notBool eqF(intToF(I), F)
649	semantics/float.k	147-147	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp("!=", F:Float, I:Int) => notBool eqF(F, intToF(I))
650	semantics/float.k	148-148	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp("<",  I:Int, F:Float) => floatLt(intToF(I), F)
651	semantics/float.k	149-149	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp("<",  F:Float, I:Int) => floatLt(F, intToF(I))
652	semantics/float.k	150-150	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp(">",  I:Int, F:Float) => gtF(intToF(I), F)
653	semantics/float.k	151-152	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp(">",  F:Float, I:Int) => gtF(F, intToF(I))
654	semantics/float.k	154-154	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp("==", V:Val, noneV) => V ==K noneV
655	semantics/float.k	155-156	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp("!=", V:Val, noneV) => notBool (V ==K noneV)
656	semantics/float.k	160-160	syntax	true	true	false	true	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Float ::= decStrToF(IntSeq) [function, total, symbol(decStrToF), no-evaluators]
657	semantics/float.k	161-161	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule decStrToF(iCons(45, CS:IntSeq)) => 0.0 -Float decStrToF(CS) [concrete]
658	semantics/float.k	162-163	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule decStrToF(CS:IntSeq) => intToF(intPart(CS)) +Float (intToF(fracPart(CS)) /Float intToF(fracScale(CS)))
659	semantics/float.k	164-164	requires	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires isLen(CS) >Int 0 andBool headIS(CS) =/=Int 45 [concrete]
660	semantics/float.k	165-165	syntax	true	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Int ::= headIS(IntSeq) [function]
661	semantics/float.k	166-166	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule headIS(iCons(C:Int, _:IntSeq)) => C
662	semantics/float.k	167-167	syntax	true	true	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Int ::= intPart(IntSeq) [function, total] | intPartAcc(IntSeq, Int) [function, total]
663	semantics/float.k	168-168	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule intPart(CS:IntSeq) => intPartAcc(CS, 0)
664	semantics/float.k	169-169	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule intPartAcc(.IntSeq, A:Int) => A
665	semantics/float.k	170-170	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule intPartAcc(iCons(46, _:IntSeq), A:Int) => A
666	semantics/float.k	171-171	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule intPartAcc(iCons(C:Int, R:IntSeq), A:Int) => intPartAcc(R, A *Int 10 +Int (C -Int 48))
667	semantics/float.k	172-172	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires C =/=Int 46
668	semantics/float.k	173-173	syntax	true	true	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Int ::= fracPart(IntSeq) [function, total] | fracAcc(IntSeq, Int) [function, total]
669	semantics/float.k	174-174	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule fracPart(.IntSeq) => 0
670	semantics/float.k	175-175	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule fracPart(iCons(46, R:IntSeq)) => fracAcc(R, 0)
671	semantics/float.k	176-176	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule fracPart(iCons(C:Int, R:IntSeq)) => fracPart(R) requires C =/=Int 46
672	semantics/float.k	177-177	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule fracAcc(.IntSeq, A:Int) => A
673	semantics/float.k	178-178	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule fracAcc(iCons(C:Int, R:IntSeq), A:Int) => fracAcc(R, A *Int 10 +Int (C -Int 48))
674	semantics/float.k	179-179	syntax	true	true	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Int ::= fracScale(IntSeq) [function, total] | fscAcc(IntSeq, Int) [function, total]
675	semantics/float.k	180-180	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule fracScale(.IntSeq) => 1
676	semantics/float.k	181-181	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule fracScale(iCons(46, R:IntSeq)) => fscAcc(R, 1)
677	semantics/float.k	182-182	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule fracScale(iCons(C:Int, R:IntSeq)) => fracScale(R) requires C =/=Int 46
678	semantics/float.k	183-183	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule fscAcc(.IntSeq, A:Int) => A
679	semantics/float.k	184-184	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule fscAcc(iCons(_:Int, R:IntSeq), A:Int) => fscAcc(R, A *Int 10)
680	semantics/float.k	185-185	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBuiltin("float", str(CS:IntSeq), .Vals) => decStrToF(CS)
681	semantics/float.k	186-186	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBuiltin("float", I:Int, .Vals)          => intToF(I)
682	semantics/float.k	187-188	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBuiltin("float", F:Float, .Vals)        => F
683	semantics/float.k	190-190	syntax	true	true	false	true	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Float ::= divFloatIntV(Float, Int) [function, total, symbol(divFloatIntV), no-evaluators]
684	semantics/float.k	191-191	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule divFloatIntV(F:Float, I:Int) => F /Float Int2Float(I, 53, 11) [concrete]
685	semantics/float.k	192-193	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("/", F:Float, I:Int) => divFloatIntV(F, I)
686	semantics/float.k	195-195	syntax	true	true	false	true	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Float ::= intToF(Int) [function, total, symbol(intToF), no-evaluators]
687	semantics/float.k	196-196	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule intToF(I:Int) => Int2Float(I, 53, 11) [concrete]
688	semantics/float.k	197-197	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("+", I:Int, F:Float) => addF(intToF(I), F)
689	semantics/float.k	198-198	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("+", F:Float, I:Int) => addF(F, intToF(I))
690	semantics/float.k	199-199	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("-", I:Int, F:Float) => subF(intToF(I), F)
691	semantics/float.k	200-200	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("-", F:Float, I:Int) => subF(F, intToF(I))
692	semantics/float.k	201-201	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("*", I:Int, F:Float) => mulF(intToF(I), F)
693	semantics/float.k	202-202	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBin("*", F:Float, I:Int) => mulF(F, intToF(I))
694	semantics/float.k	203-203	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp("<", I:Int, F:Float) => floatLt(intToF(I), F)
695	semantics/float.k	204-204	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp("<", F:Float, I:Int) => floatLt(F, intToF(I))
696	semantics/float.k	205-205	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp(">", I:Int, F:Float) => gtF(intToF(I), F)
697	semantics/float.k	206-207	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyCmp(">", F:Float, I:Int) => gtF(F, intToF(I))
698	semantics/float.k	209-209	syntax	true	true	false	true	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Int ::= truncF(Float) [function, total, symbol(truncF), no-evaluators]
699	semantics/float.k	210-210	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule truncF(F:Float) => #if F >=Float 0.0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi [concrete]
700	semantics/float.k	211-211	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBuiltin("int", F:Float, .Vals) => truncF(F)
701	semantics/float.k	213-213	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBuiltin("float", I:Int, .Vals)   => intToF(I)
702	semantics/float.k	214-215	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBuiltin("float", F:Float, .Vals) => F
703	semantics/float.k	217-217	syntax	true	true	false	true	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Int ::= roundF(Float) [function, total, symbol(roundF), no-evaluators]
704	semantics/float.k	218-222	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule roundF(F:Float) => #if (F -Float floorFloat(F)) ==Float 0.5 #then (#if Float2Int(floorFloat(F)) %Int 2 ==Int 0 #then Float2Int(floorFloat(F)) #else Float2Int(ceilFloat(F)) #fi) #else Float2Int(floorFloat(F +Float 0.5)) #fi [concrete]
705	semantics/float.k	223-223	syntax	true	true	false	true	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Float ::= roundFN(Float, Int) [function, total, symbol(roundFN), no-evaluators]
706	semantics/float.k	224-226	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule roundFN(F:Float, N:Int) => Int2Float(roundF(F *Float Int2Float(10 ^Int N, 53, 11)), 53, 11) /Float Int2Float(10 ^Int N, 53, 11) [concrete]
707	semantics/float.k	227-227	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBuiltin("round", F:Float, .Vals)        => roundF(F)
708	semantics/float.k	228-228	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule applyBuiltin("round", F:Float, N:Int, .Vals) => roundFN(F, N)
709	semantics/float.k	230-230	syntax	true	true	false	true	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax Float ::= sqrtF(Float) [function, total, symbol(sqrtF), no-evaluators]
710	semantics/float.k	231-231	rule	false	false	false	false	false	false	true	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule sqrtF(F:Float) => sqrtFloat(F) [concrete]
711	semantics/float.k	232-232	syntax	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax KItem ::= "#mathSqrt"
712	semantics/float.k	233-233	rule	false	false	false	false	true	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> Call(Attribute(Name("math"), "sqrt"), (E:Expr, .Exprs)) => E ~> #mathSqrt ... </k> [priority(40)]
713	semantics/float.k	234-234	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> F:Float ~> #mathSqrt => sqrtF(F) ... </k>
714	semantics/float.k	235-236	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> I:Int ~> #mathSqrt => sqrtF(intToF(I)) ... </k>
715	semantics/float.k	243-243	syntax	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax KItem ::= #maxAccF(Iterable, Float) | #maxContF(Float)
716	semantics/float.k	244-244	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxCont0 => #maxAccF(R, {V}:>Float) ... </k> requires isFloat(V)
717	semantics/float.k	245-245	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #maxAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #maxContF(M) ... </k>
718	semantics/float.k	246-246	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #iterDone ~> #maxContF(M:Float) => M ... </k>
719	semantics/float.k	247-247	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #iterYield(V:Val, R:Iterable) ~> #maxContF(M:Float) => #maxAccF(R, maxFloat(M, {V}:>Float)) ... </k>
720	semantics/float.k	248-248	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires isFloat(V)
721	semantics/float.k	250-250	syntax	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax KItem ::= #minAccF(Iterable, Float) | #minContF(Float)
722	semantics/float.k	251-251	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #iterYield(V:Val, R:Iterable) ~> #minCont0 => #minAccF(R, {V}:>Float) ... </k> requires isFloat(V)
723	semantics/float.k	252-252	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #minAccF(IT:Iterable, M:Float) => #iterNext(IT) ~> #minContF(M) ... </k>
724	semantics/float.k	253-253	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #iterDone ~> #minContF(M:Float) => M ... </k>
725	semantics/float.k	254-254	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #iterYield(V:Val, R:Iterable) ~> #minContF(M:Float) => #minAccF(R, minFloat(M, {V}:>Float)) ... </k>
726	semantics/float.k	255-255	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires isFloat(V)
727	semantics/float.k	261-261	syntax	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	syntax KItem ::= #sumAccF(Iterable, Float) | #sumContF(Float)
728	semantics/float.k	262-263	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumCont(ACC:Int) => #sumAccF(R, addF(intToF(ACC), {V}:>Float)) ... </k>
729	semantics/float.k	264-264	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires isFloat(V) andBool notBool (isInt(V) orBool isBool(V))
730	semantics/float.k	265-265	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #sumAccF(IT:Iterable, ACC:Float) => #iterNext(IT) ~> #sumContF(ACC) ... </k>
731	semantics/float.k	266-266	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #iterDone ~> #sumContF(ACC:Float) => ACC ... </k>
732	semantics/float.k	267-268	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, {V}:>Float)) ... </k>
733	semantics/float.k	269-269	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires isFloat(V)
734	semantics/float.k	270-271	rule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	rule <k> #iterYield(V:Val, R:Iterable) ~> #sumContF(ACC:Float) => #sumAccF(R, addF(ACC, intToF(intOf(V)))) ... </k>
735	semantics/float.k	272-272	requires	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	requires isInt(V) orBool isBool(V)
736	semantics/float.k	273-273	endmodule	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	endmodule
737	semantics/functions.k	3-3	module	false	false	false	false	false	false	false	false	false	FIXED_SUPPLIED_NOT_TARGET_REACHABLE	module MPY-FUNCTIONS
